outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,color_group
meat,vegan,Count,NA,0.9207504904440287,1.0007615828570666,NA,0.995687602898794,1.01450557148448,Restaurant,1SQPTEGYPH0GA,Animal
meat,vegan,Count,NA,0.8308893115050899,1.0579050961407523,NA,0.993515205908434,1.00125526715593,Restaurant,2HRX9P6HKXA8V,Animal
meat,vegan,Count,NA,0.9698862047529938,1.0305256563652483,NA,0.999922275454563,1.00042020518555,Restaurant,78AY09MVJVTYE,Animal
meat,vegan,Count,NA,0.9755813102589703,1.018585959211829,NA,0.99958279680901,1.00242701512298,Restaurant,9XKJD8DQTH559,Animal
meat,vegan,Count,NA,0.9444296375038016,1.0420005585760501,NA,0.999275301604849,1.00087956091155,Restaurant,C0BE4NDSW26QN,Animal
meat,vegan,Count,NA,0.9715556728242437,1.016159775329561,NA,0.999382481725653,1.00202188829655,Restaurant,CB2KHY1C2G9PT,Animal
meat,vegan,Count,NA,0.8266633603506862,0.9731920982054981,NA,0.989303505351443,1.00181524171249,Restaurant,ED5J990H5VAZT,Animal
meat,vegan,Count,NA,0.8608566830280157,1.2244516639266378,NA,1.00204896603619,1.00132003564795,Restaurant,EMBVNVD207CC6,Animal
meat,vegan,Count,NA,0.9506722282859595,0.996742658909133,NA,0.997481534671582,1.00159764531681,Restaurant,JHDN7CF1C03X5,Animal
meat,vegan,Count,NA,0.9216232717679527,1.0669518447416104,NA,0.99913436008673,1.00053112096183,Restaurant,L69HYJ4Y3TR91,Animal
meat,vegan,Count,NA,0.9983631191531918,1.1644049314315255,NA,1.00800793573899,1.00003706706825,Restaurant,LBZEEFSBJNB3Z,Animal
meat,vegan,Count,NA,0.8061987819730567,1.2844606781162942,NA,1.0020475310188801,1.00322361035999,Restaurant,LFZFT3VASXPED,Animal
meat,vegan,Count,NA,0.8279120300641793,1.3591520451430283,NA,1.00564647704897,1.00244737939056,Restaurant,LQ5EH4BKGV61T,Animal
meat,vegan,Count,NA,0.9134686083074456,1.146050703407613,NA,1.0026911956998,1.00140754233205,Restaurant,S8MT0YGD2KTN9,Animal
meat,vegan,Count,NA,0.7115976204245779,1.378188757185072,NA,0.99923240328904706,1.00093762694661,Restaurant,SAFK7ND1HR6XS,Animal
meat,vegan,Count,NA,0.8605865165067929,1.22325566067942,NA,1.0025893641913,1.00500022531517,Restaurant,SRQS8F7JWA9MZ,Animal
meat,vegan,Count,NA,0.8779286837221526,1.0124219865914679,NA,0.993920783526183,1.00047306317696,Restaurant,V3Q26BHF3SE2H,Animal
meat,vegan,Count,NA,0.9458127608644795,0.9835934063268127,NA,0.996502797697831,1.00089899803571,Restaurant,W8T41JZK0ZMEP,Animal
meat,vegan,Proportion,0.903369466033973,0.7544686936522842,1.0712597100094958,NA,0.903369466033973,1.00325558152418,Restaurant,1SQPTEGYPH0GA,Animal
meat,vegan,Proportion,0.874711816053109,0.6955646914937839,1.0909847965835144,NA,0.874711816053109,1.00176333230408,Restaurant,2HRX9P6HKXA8V,Animal
meat,vegan,Proportion,1.00721743297813,0.9298840992392827,1.0925602887849162,NA,1.00721743297813,1.00111125318953,Restaurant,78AY09MVJVTYE,Animal
meat,vegan,Proportion,1.02291841164501,0.8666483644768382,1.192874816231321,NA,1.02291841164501,1.00025705378836,Restaurant,9XKJD8DQTH559,Animal
meat,vegan,Proportion,0.960700438582159,0.7929824450357138,1.1515623923454719,NA,0.960700438582159,1.00017444113028,Restaurant,C0BE4NDSW26QN,Animal
meat,vegan,Proportion,0.961013262029477,0.8835893342645595,1.0446309113777983,NA,0.961013262029477,1.00151786908128,Restaurant,CB2KHY1C2G9PT,Animal
meat,vegan,Proportion,0.892179485416858,0.7597818469260436,1.0386435618974952,NA,0.892179485416858,0.999868983674001,Restaurant,ED5J990H5VAZT,Animal
meat,vegan,Proportion,0.996840763143868,0.9029070014940509,1.0925572913143675,NA,0.996840763143868,1.00053459440968,Restaurant,EMBVNVD207CC6,Animal
meat,vegan,Proportion,0.872775794347845,0.7696082415024688,0.9867618451060937,NA,0.872775794347845,1.0031657367947,Restaurant,JHDN7CF1C03X5,Animal
meat,vegan,Proportion,0.983878665394379,0.7480674762394244,1.268111085767602,NA,0.983878665394379,1.00066649149852,Restaurant,L69HYJ4Y3TR91,Animal
meat,vegan,Proportion,1.35084077709654,1.0756754025657786,1.6953991453623536,NA,1.35084077709654,1.00182427232298,Restaurant,LBZEEFSBJNB3Z,Animal
meat,vegan,Proportion,1.02835980277995,0.6739509248102299,1.5136065780586283,NA,1.02835980277995,1.00035682261269,Restaurant,LFZFT3VASXPED,Animal
meat,vegan,Proportion,1.03201809281845,0.7542601503069432,1.375429479740564,NA,1.03201809281845,1.00046814723833,Restaurant,LQ5EH4BKGV61T,Animal
meat,vegan,Proportion,1.00282826719938,0.7470019813449195,1.325162713612549,NA,1.00282826719938,1.00086066094304,Restaurant,S8MT0YGD2KTN9,Animal
meat,vegan,Proportion,0.99847924102618,0.6777731777033791,1.4399134665591276,NA,0.99847924102618,1.00090552994464,Restaurant,SAFK7ND1HR6XS,Animal
meat,vegan,Proportion,1.03695582318011,0.965644689918314,1.1106611401291586,NA,1.03695582318011,1.00151484975902,Restaurant,SRQS8F7JWA9MZ,Animal
meat,vegan,Proportion,0.927226354095585,0.8154891792806336,1.0522825611504314,NA,0.927226354095585,1.00194698186638,Restaurant,V3Q26BHF3SE2H,Animal
meat,vegan,Proportion,0.807563250627182,0.7030097188112244,0.9199641776744576,NA,0.807563250627182,1.00138977518833,Restaurant,W8T41JZK0ZMEP,Animal
meat,vegetarian,Count,NA,0.9719913717125866,1.0011703851667895,NA,0.998634980075543,1.00363448273978,Restaurant,1SQPTEGYPH0GA,Animal
meat,vegetarian,Count,NA,0.9158353415954477,1.0858774355954384,NA,0.999721131494393,1.00103080435162,Restaurant,2HRX9P6HKXA8V,Animal
meat,vegetarian,Count,NA,0.9774789825709106,1.0264218534902596,NA,1.00008270038548,1.00264087741046,Restaurant,78AY09MVJVTYE,Animal
meat,vegetarian,Count,NA,0.9839817931277677,1.0095174344318278,NA,0.999653297706263,1.00201250492808,Restaurant,9XKJD8DQTH559,Animal
meat,vegetarian,Count,NA,0.9607809512876732,1.0148094575812645,NA,0.998642760966429,1.00084057838427,Restaurant,C0BE4NDSW26QN,Animal
meat,vegetarian,Count,NA,0.9818739958587991,1.0108806676292614,NA,0.999537577434217,1.00157137325587,Restaurant,CB2KHY1C2G9PT,Animal
meat,vegetarian,Count,NA,0.9278775703977133,0.984364378029071,NA,0.995584049311737,1.0033694814272,Restaurant,ED5J990H5VAZT,Animal
meat,vegetarian,Count,NA,0.8680144639055192,1.0492587569127678,NA,0.995118351287867,1.00170375709766,Restaurant,EMBVNVD207CC6,Animal
meat,vegetarian,Count,NA,0.9631563107951916,0.998795994689207,NA,0.997988473354475,1.00128327887098,Restaurant,JHDN7CF1C03X5,Animal
meat,vegetarian,Count,NA,0.926977208632949,1.0255572011084104,NA,0.997440372945941,1.00358422137098,Restaurant,L69HYJ4Y3TR91,Animal
meat,vegetarian,Count,NA,0.9805398800950232,1.0872206852859436,NA,1.00304043823582,1.00213514458148,Restaurant,LBZEEFSBJNB3Z,Animal
meat,vegetarian,Count,NA,0.8878461869608291,1.1189983196495537,NA,0.999727804956094,1.00020063048862,Restaurant,LFZFT3VASXPED,Animal
meat,vegetarian,Count,NA,0.8590427001884909,1.103917166311469,NA,0.99735220860283,1.00061043076507,Restaurant,LQ5EH4BKGV61T,Animal
meat,vegetarian,Count,NA,0.9806807717839165,1.0464447959345777,NA,1.00132158484246,1.00078720379448,Restaurant,S8MT0YGD2KTN9,Animal
meat,vegetarian,Count,NA,0.8486454929799895,1.1065597800737295,NA,0.997368855910593,1.00164838327664,Restaurant,SAFK7ND1HR6XS,Animal
meat,vegetarian,Count,NA,0.9500109557719707,1.0095932983683047,NA,0.997987021011616,1.00094293198666,Restaurant,SRQS8F7JWA9MZ,Animal
meat,vegetarian,Count,NA,0.9287010976081231,1.0284928961638484,NA,0.997671625416267,1.00002004790105,Restaurant,V3Q26BHF3SE2H,Animal
meat,vegetarian,Count,NA,0.9583190715144478,0.9890590390830469,NA,0.997363392142864,1.0009039489667,Restaurant,W8T41JZK0ZMEP,Animal
meat,vegetarian,Proportion,0.886749892501422,0.7809195816749619,1.003931491114875,NA,0.886749892501422,1.00252596383299,Restaurant,1SQPTEGYPH0GA,Animal
meat,vegetarian,Proportion,0.928263383466011,0.7525391922226164,1.144382623884102,NA,0.928263383466011,1.00212865865524,Restaurant,2HRX9P6HKXA8V,Animal
meat,vegetarian,Proportion,1.00728648809049,0.9327335345132657,1.085508439625743,NA,1.00728648809049,1.00255367229627,Restaurant,78AY09MVJVTYE,Animal
meat,vegetarian,Proportion,0.965655743965897,0.8572457276387586,1.088575898479963,NA,0.965655743965897,1.00197413313098,Restaurant,9XKJD8DQTH559,Animal
meat,vegetarian,Proportion,0.902812189711043,0.7901332750142984,1.0277196387906988,NA,0.902812189711043,1.00569009168887,Restaurant,C0BE4NDSW26QN,Animal
meat,vegetarian,Proportion,0.979232865260028,0.8946653742846274,1.0664694602453668,NA,0.979232865260028,1.00055104578761,Restaurant,CB2KHY1C2G9PT,Animal
meat,vegetarian,Proportion,0.782177408777343,0.6763887249846698,0.9020893349357674,NA,0.782177408777343,1.0006497943821,Restaurant,ED5J990H5VAZT,Animal
meat,vegetarian,Proportion,0.828857693835259,0.7321329615894545,0.941082802135671,NA,0.828857693835259,1.00250152341606,Restaurant,EMBVNVD207CC6,Animal
meat,vegetarian,Proportion,0.864789146493632,0.7667918875371184,0.9781824810613626,NA,0.864789146493632,1.00176572831097,Restaurant,JHDN7CF1C03X5,Animal
meat,vegetarian,Proportion,0.879590764145076,0.6792743538250299,1.1291168536884888,NA,0.879590764145076,1.00099504811046,Restaurant,L69HYJ4Y3TR91,Animal
meat,vegetarian,Proportion,1.0009797194515,0.8736675016144335,1.1447519361401297,NA,1.0009797194515,0.99983186964082,Restaurant,LBZEEFSBJNB3Z,Animal
meat,vegetarian,Proportion,0.896745230808317,0.6356425903258065,1.2242238079407806,NA,0.896745230808317,1.00016177459003,Restaurant,LFZFT3VASXPED,Animal
meat,vegetarian,Proportion,0.966117265061306,0.74892198181209,1.2364141149332255,NA,0.966117265061306,1.00385932883153,Restaurant,LQ5EH4BKGV61T,Animal
meat,vegetarian,Proportion,1.01058049485111,0.905702212606278,1.1221074848093437,NA,1.01058049485111,1.00427978232574,Restaurant,S8MT0YGD2KTN9,Animal
meat,vegetarian,Proportion,0.910268306878334,0.6761816283745604,1.1765821436735981,NA,0.910268306878334,1.00217415597693,Restaurant,SAFK7ND1HR6XS,Animal
meat,vegetarian,Proportion,0.968195637843176,0.9185626478796035,1.0204099378918294,NA,0.968195637843176,1.00071921970545,Restaurant,SRQS8F7JWA9MZ,Animal
meat,vegetarian,Proportion,0.764344143245339,0.6843167578388059,0.8475238112411068,NA,0.764344143245339,1.00118961277032,Restaurant,V3Q26BHF3SE2H,Animal
meat,vegetarian,Proportion,0.682491732250484,0.575462315807749,0.8008479700222736,NA,0.682491732250484,1.00337313192044,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,mpbamod,Count,NA,1.114250719978967,1.3324678017819196,NA,1.01982458826547,1.0012409628058,Restaurant,1SQPTEGYPH0GA,Animal
chicken_fish,mpbamod,Count,NA,0.7994359843658879,1.119706069032287,NA,0.996528929700284,0.999645729610352,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,mpbamod,Count,NA,0.97417328347659915,1.1996361434215785,NA,1.0074145783523,1.000169828445,Restaurant,78AY09MVJVTYE,Animal
chicken_fish,mpbamod,Count,NA,1.0241771306668594,1.0676218574139524,NA,1.00442898585997,1.00035722498079,Restaurant,9XKJD8DQTH559,Animal
chicken_fish,mpbamod,Count,NA,0.8805679642759067,1.1561848496403577,NA,1.0013035161884,0.999786930656529,Restaurant,C0BE4NDSW26QN,Animal
chicken_fish,mpbamod,Count,NA,1.0074647109722583,1.2763303612962884,NA,1.01173101516569,1.00090273210425,Restaurant,CB2KHY1C2G9PT,Animal
chicken_fish,mpbamod,Count,NA,0.971132722427923,1.0424532291659554,NA,1.00075195149255,1.00474023189567,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,mpbamod,Count,NA,0.8102862872190828,1.0791682801487914,NA,0.994273647602413,1.00055690848876,Restaurant,EMBVNVD207CC6,Animal
chicken_fish,mpbamod,Count,NA,0.9964960501352258,1.0712174521648878,NA,1.00335470769722,1.00077908531671,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,mpbamod,Count,NA,0.8405284296649805,1.2147331080421908,NA,1.00191908672835,1.00013429209746,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,mpbamod,Count,NA,0.9729973671347736,1.2081110930747456,NA,1.00788010797066,1.00146305386744,Restaurant,LBZEEFSBJNB3Z,Animal
chicken_fish,mpbamod,Count,NA,0.8766395015794841,1.3184093769251701,NA,1.00622754118288,0.999708870717084,Restaurant,LFZFT3VASXPED,Animal
chicken_fish,mpbamod,Count,NA,0.9198075280201393,1.3325423987486755,NA,1.0080762881807,1.00121414940802,Restaurant,LQ5EH4BKGV61T,Animal
chicken_fish,mpbamod,Count,NA,0.8846383591203956,1.176488156898502,NA,1.00266901241686,1.0008239887392,Restaurant,S8MT0YGD2KTN9,Animal
chicken_fish,mpbamod,Count,NA,0.9136623563378058,1.293487180645579,NA,1.00724468940017,1.00040181125224,Restaurant,SAFK7ND1HR6XS,Animal
chicken_fish,mpbamod,Count,NA,0.9185321851041948,1.0679670598764062,NA,0.999195076510239,1.00048444276665,Restaurant,V3Q26BHF3SE2H,Animal
chicken_fish,mpbamod,Count,NA,0.9730182509473294,1.0272801266216351,NA,1.00001540334686,1.00059094536535,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,mpbamod,Proportion,1.25178707099792,0.97218811835051,1.5946877096597134,NA,1.25178707099792,1.00113965964405,Restaurant,1SQPTEGYPH0GA,Animal
chicken_fish,mpbamod,Proportion,0.844384399963175,0.5543550611076528,1.2230697029514712,NA,0.844384399963175,1.00048464812633,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,mpbamod,Proportion,1.13434739561864,0.8647189635249104,1.4676206470773188,NA,1.13434739561864,1.0001113983217,Restaurant,78AY09MVJVTYE,Animal
chicken_fish,mpbamod,Proportion,1.10458999508839,0.9864236204021707,1.2342280593563173,NA,1.10458999508839,1.00031117711835,Restaurant,9XKJD8DQTH559,Animal
chicken_fish,mpbamod,Proportion,0.745887355686062,0.4984355714587629,1.0485287071331055,NA,0.745887355686062,1.00171193176205,Restaurant,C0BE4NDSW26QN,Animal
chicken_fish,mpbamod,Proportion,0.522977309675225,0.4221530885099325,0.6198699410179702,NA,0.522977309675225,1.00225909417168,Restaurant,CB2KHY1C2G9PT,Animal
chicken_fish,mpbamod,Proportion,0.955963136531641,0.8836889619562043,1.0312407607717675,NA,0.955963136531641,1.00547697389629,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,mpbamod,Proportion,0.730486697746654,0.6048262554621311,0.859359239531178,NA,0.730486697746654,1.00042525189934,Restaurant,EMBVNVD207CC6,Animal
chicken_fish,mpbamod,Proportion,1.38115485916265,1.1912283578807574,1.5969772724835716,NA,1.38115485916265,0.999976107961895,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,mpbamod,Proportion,0.930824571877857,0.5076178288199309,1.5364507727292724,NA,0.930824571877857,1.00069488774848,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,mpbamod,Proportion,0.938045551761381,0.6758095850758494,1.2630921036946654,NA,0.938045551761381,1.00002225909726,Restaurant,LBZEEFSBJNB3Z,Animal
chicken_fish,mpbamod,Proportion,1.20310663648971,0.6810290254055564,2.104118700244223,NA,1.20310663648971,0.999660893303683,Restaurant,LFZFT3VASXPED,Animal
chicken_fish,mpbamod,Proportion,0.964354737047743,0.622608289180134,1.4651719766000115,NA,0.964354737047743,1.00194158981264,Restaurant,LQ5EH4BKGV61T,Animal
chicken_fish,mpbamod,Proportion,1.20211095110324,0.8228051611964913,1.726607130321445,NA,1.20211095110324,1.00074603990644,Restaurant,S8MT0YGD2KTN9,Animal
chicken_fish,mpbamod,Proportion,1.07480090779063,0.7647797307703332,1.4757429837276115,NA,1.07480090779063,0.999570435532167,Restaurant,SAFK7ND1HR6XS,Animal
chicken_fish,mpbamod,Proportion,0.9060461036431,0.7964315128112751,1.0225750675123275,NA,0.9060461036431,1.00056652245038,Restaurant,V3Q26BHF3SE2H,Animal
chicken_fish,mpbamod,Proportion,1.03022425076198,0.8943221314086259,1.1788886064982644,NA,1.03022425076198,0.999510895838924,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegan,Count,NA,1.1452771432795212,1.2387446635854293,NA,1.01763010751262,1.00089204189623,Restaurant,1SQPTEGYPH0GA,Animal
chicken_fish,vegan,Count,NA,0.7696340573856955,1.009665606724719,NA,0.987801347741735,1.00026966682483,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegan,Count,NA,0.9355903472747736,1.000430710450621,NA,0.99686942451569,1.00143715823438,Restaurant,78AY09MVJVTYE,Animal
chicken_fish,vegan,Count,NA,1.0095938994424736,1.0452192844948847,NA,1.00259998305583,1.00015753099512,Restaurant,9XKJD8DQTH559,Animal
chicken_fish,vegan,Count,NA,1.0041701166793102,1.101131291435699,NA,1.00488859307027,1.00139112023783,Restaurant,C0BE4NDSW26QN,Animal
chicken_fish,vegan,Count,NA,1.0125692650149338,1.070286730627875,NA,1.00390642118887,0.999413866660557,Restaurant,CB2KHY1C2G9PT,Animal
chicken_fish,vegan,Count,NA,1.1669176488192499,1.542130956223359,NA,1.02920050374031,1.00334047151025,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegan,Count,NA,0.9607019361885115,1.3504469203151719,NA,1.01234651305548,1.00226174576208,Restaurant,EMBVNVD207CC6,Animal
chicken_fish,vegan,Count,NA,0.9083828585408477,0.9456981360608705,NA,0.992416275635505,0.999707352098717,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegan,Count,NA,1.0118522083290824,1.3351486650630722,NA,1.01502275405005,1.00076889569304,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegan,Count,NA,1.1153675524003315,1.2914460257218223,NA,1.01837270548479,1.00027260211882,Restaurant,LBZEEFSBJNB3Z,Animal
chicken_fish,vegan,Count,NA,0.8408763509814405,1.1903543474323242,NA,1.00042092002422,1.00035807044403,Restaurant,LFZFT3VASXPED,Animal
chicken_fish,vegan,Count,NA,0.9075069117442747,1.3236236588131858,NA,1.00618417219842,1.00621457330412,Restaurant,LQ5EH4BKGV61T,Animal
chicken_fish,vegan,Count,NA,0.8371588088145564,1.108552044937329,NA,0.996790574240051,1.0016864086781,Restaurant,S8MT0YGD2KTN9,Animal
chicken_fish,vegan,Count,NA,0.8585792678006829,1.3003127126724678,NA,1.00522455646402,1.00089696786174,Restaurant,SAFK7ND1HR6XS,Animal
chicken_fish,vegan,Count,NA,1.0234825072866278,1.226245481709406,NA,1.0112154215323,1.00033938210304,Restaurant,V3Q26BHF3SE2H,Animal
chicken_fish,vegan,Count,NA,0.9830056677338153,1.0192595016281178,NA,1.00008915037678,1.00040696178923,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegan,Proportion,0.778019052096227,0.645870630428066,0.9260183141099496,NA,0.778019052096227,1.00037098895437,Restaurant,1SQPTEGYPH0GA,Animal
chicken_fish,vegan,Proportion,0.75181217873111,0.573418879524649,0.9651225005738149,NA,0.75181217873111,1.00035505979042,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegan,Proportion,0.926552892915605,0.8424852755502819,1.0144683427082313,NA,0.926552892915605,1.00096970192054,Restaurant,78AY09MVJVTYE,Animal
chicken_fish,vegan,Proportion,1.2917050082887,1.1322196895589616,1.4701467022350185,NA,1.2917050082887,0.999830583197014,Restaurant,9XKJD8DQTH559,Animal
chicken_fish,vegan,Proportion,1.12545756294175,0.9551374883547773,1.3254827722611338,NA,1.12545756294175,1.00274099413584,Restaurant,C0BE4NDSW26QN,Animal
chicken_fish,vegan,Proportion,0.942098728339356,0.8351224931560159,1.0543742994807626,NA,0.942098728339356,1.00007703181012,Restaurant,CB2KHY1C2G9PT,Animal
chicken_fish,vegan,Proportion,1.09905872453533,0.798912386436665,1.4966286191356615,NA,1.09905872453533,1.00064114302855,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegan,Proportion,1.0108786631072,0.8386623440471623,1.2002627147009803,NA,1.0108786631072,1.01348132382512,Restaurant,EMBVNVD207CC6,Animal
chicken_fish,vegan,Proportion,0.634098028942876,0.5681541366402809,0.7054873654471641,NA,0.634098028942876,1.00042956406195,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegan,Proportion,1.30418358012191,0.8441096004195828,1.9814721642849313,NA,1.30418358012191,1.00253751661717,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegan,Proportion,1.69324880330354,1.3247175587392264,2.1396814322116575,NA,1.69324880330354,1.00076993427381,Restaurant,LBZEEFSBJNB3Z,Animal
chicken_fish,vegan,Proportion,1.24093579226729,0.7923148504248156,1.9305517695185117,NA,1.24093579226729,1.00072016759298,Restaurant,LFZFT3VASXPED,Animal
chicken_fish,vegan,Proportion,0.708032590787062,0.5167416321646083,0.9333478166668621,NA,0.708032590787062,1.0002676156419401,Restaurant,LQ5EH4BKGV61T,Animal
chicken_fish,vegan,Proportion,0.95630007271991,0.6339032659829327,1.3360120239011963,NA,0.95630007271991,1.00017501671551,Restaurant,S8MT0YGD2KTN9,Animal
chicken_fish,vegan,Proportion,1.07568081920799,0.7167011429455246,1.5956864766047312,NA,1.07568081920799,1.0006397382179,Restaurant,SAFK7ND1HR6XS,Animal
chicken_fish,vegan,Proportion,1.1947300621607,1.0314923424259983,1.3919588058837293,NA,1.1947300621607,1.00014041006179,Restaurant,V3Q26BHF3SE2H,Animal
chicken_fish,vegan,Proportion,1.03163190600033,0.9031937330752275,1.1753850343777608,NA,1.03163190600033,1.00014039919761,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegetarian,Count,NA,1.0540938304455894,1.0818722078753558,NA,1.00659128345436,1.00077331829538,Restaurant,1SQPTEGYPH0GA,Animal
chicken_fish,vegetarian,Count,NA,0.8721499365667826,1.042690950953333,NA,0.996152882924591,1.00283306763213,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegetarian,Count,NA,0.9656391434401319,1.0228012423090844,NA,0.999415854239598,1.0090110081973,Restaurant,78AY09MVJVTYE,Animal
chicken_fish,vegetarian,Count,NA,1.0052252396602113,1.0254468069201996,NA,1.00150365070525,0.999695108978826,Restaurant,9XKJD8DQTH559,Animal
chicken_fish,vegetarian,Count,NA,0.9973837848141524,1.048065549080063,NA,1.00202594936759,0.999615450456062,Restaurant,C0BE4NDSW26QN,Animal
chicken_fish,vegetarian,Count,NA,1.0241669221041652,1.0624532255652686,NA,1.00418792239624,0.999960896212061,Restaurant,CB2KHY1C2G9PT,Animal
chicken_fish,vegetarian,Count,NA,1.0403604246729428,1.1545947380440742,NA,1.00912502419532,1.0021188130653,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegetarian,Count,NA,0.9444762289489469,1.10101478626445,NA,1.00170651094805,1.00190442463741,Restaurant,EMBVNVD207CC6,Animal
chicken_fish,vegetarian,Count,NA,0.9470421213859185,0.9761302845103379,NA,0.996144764195152,1.00250207168983,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegetarian,Count,NA,0.9891739008561364,1.1829135022068342,NA,1.00692721656667,0.999750296774872,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegetarian,Count,NA,0.9940477820083237,1.0907214253730915,NA,1.0041292351217,1.00024604942772,Restaurant,LBZEEFSBJNB3Z,Animal
chicken_fish,vegetarian,Count,NA,0.8923078177654646,1.094229218705929,NA,0.999547239523275,1.00073650319167,Restaurant,LFZFT3VASXPED,Animal
chicken_fish,vegetarian,Count,NA,0.9798876875019247,1.1963094933424472,NA,1.00725811910421,1.00123897314754,Restaurant,LQ5EH4BKGV61T,Animal
chicken_fish,vegetarian,Count,NA,0.8955131937058851,0.9809671637492187,NA,0.993622631313596,1.00254981857521,Restaurant,S8MT0YGD2KTN9,Animal
chicken_fish,vegetarian,Count,NA,0.9208145328013295,1.1466126791819093,NA,1.00252246678036,1.00003467572173,Restaurant,SAFK7ND1HR6XS,Animal
chicken_fish,vegetarian,Count,NA,0.9570658141760389,1.07728973613454,NA,1.00135136786551,1.00074298985506,Restaurant,V3Q26BHF3SE2H,Animal
chicken_fish,vegetarian,Count,NA,0.983037651326527,1.0100216558056123,NA,0.999603357140864,0.99983654338622,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegetarian,Proportion,0.752259230451865,0.665093905677887,0.8491261310103493,NA,0.752259230451865,1.0026341302292,Restaurant,1SQPTEGYPH0GA,Animal
chicken_fish,vegetarian,Proportion,0.812728881853503,0.6286270474286781,1.009376372981693,NA,0.812728881853503,1.00325803783738,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegetarian,Proportion,0.976999454229354,0.8895127665302867,1.0685925510648442,NA,0.976999454229354,1.00398602188678,Restaurant,78AY09MVJVTYE,Animal
chicken_fish,vegetarian,Proportion,1.02828959475282,0.9242525774737984,1.1489491212617662,NA,1.02828959475282,1.00416797157914,Restaurant,9XKJD8DQTH559,Animal
chicken_fish,vegetarian,Proportion,0.997664796843312,0.8828721732621874,1.1243289831146113,NA,0.997664796843312,1.0033643331012,Restaurant,C0BE4NDSW26QN,Animal
chicken_fish,vegetarian,Proportion,1.03312255448849,0.9050287690336605,1.1847026872242032,NA,1.03312255448849,1.00354452494214,Restaurant,CB2KHY1C2G9PT,Animal
chicken_fish,vegetarian,Proportion,0.630249703924906,0.5081491050969905,0.7676801376686865,NA,0.630249703924906,1.00070514648571,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegetarian,Proportion,0.679804459494406,0.5336309448312041,0.8395804950891042,NA,0.679804459494406,1.01477293232779,Restaurant,EMBVNVD207CC6,Animal
chicken_fish,vegetarian,Proportion,0.728779213472995,0.6490786618001543,0.8127022598967062,NA,0.728779213472995,1.00294348080887,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegetarian,Proportion,0.872228265528833,0.6477340621712468,1.167551002988523,NA,0.872228265528833,1.00327086186232,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegetarian,Proportion,0.971919964735338,0.8464213114591211,1.1270109592180753,NA,0.971919964735338,1.0044004356749,Restaurant,LBZEEFSBJNB3Z,Animal
chicken_fish,vegetarian,Proportion,0.998383799043511,0.7417013424705196,1.3398284300644316,NA,0.998383799043511,1.00750939395517,Restaurant,LFZFT3VASXPED,Animal
chicken_fish,vegetarian,Proportion,0.896165991749673,0.637523908897422,1.1962071334064737,NA,0.896165991749673,1.01381886326305,Restaurant,LQ5EH4BKGV61T,Animal
chicken_fish,vegetarian,Proportion,0.74407158052199,0.6286369772999453,0.8550646539494463,NA,0.74407158052199,1.00757973037945,Restaurant,S8MT0YGD2KTN9,Animal
chicken_fish,vegetarian,Proportion,0.904831392312696,0.690194970405471,1.1560872064379637,NA,0.904831392312696,1.00545073308693,Restaurant,SAFK7ND1HR6XS,Animal
chicken_fish,vegetarian,Proportion,0.712534364915772,0.6029454273545988,0.8388421098272005,NA,0.712534364915772,1.01126160885478,Restaurant,V3Q26BHF3SE2H,Animal
