outcome,effect_type,mean,q2.5,q97.5,rhat,ess_bulk,estimate_type,restaurant_id,color_group
nonvegan,Gender x Level,0.0152464176171273,-0.29682319125,0.34813849475,1.04183541338314,66.8471132672816,Restaurant,LQ5EH4BKGV61T,Animal
nonvegan,Level Change,0.051547826897523,-0.398560214,0.39788506125,1.1791767805985,11.9309556911789,Restaurant,LQ5EH4BKGV61T_1_genderfemale,Animal
nonvegan,Gender x Level,-0.201424064263423,-0.37845588,0.0105511279,1.20780339694201,10.3183235239417,Restaurant,78AY09MVJVTYE,Animal
nonvegan,Level Change,0.176285431100492,-0.01836266115,0.413339526,1.07625602055835,36.4705924323541,Restaurant,78AY09MVJVTYE_1_genderfemale,Animal
meat,Level Change,-0.010545963702155,-0.13414578875,0.11376111325,1.0041936088073,626.569864663055,Restaurant,SRQS8F7JWA9MZ,Animal
meat,Level Change,-0.072719815866777,-0.2059089575,0.053951447325,1.00315207773088,716.67878192989,Restaurant,SRQS8F7JWA9MZ,Animal
meat,Level Change,-0.0233473663818309,-0.151244962,0.088482991325,1.00635264931325,516.764574566273,Restaurant,2HRX9P6HKXA8V,Animal
meat,Level Change,0.00241770370437133,-0.093998067575,0.1168651095,1.00419159847902,773.660357926624,Restaurant,L69HYJ4Y3TR91,Animal
meat,Level Change,-0.0074088989634593,-0.06483638,0.051810076475,1.00241363736743,1117.61328108268,Restaurant,ED5J990H5VAZT,Animal
meat,Level Change,0.098822966306926,-0.035763859425,0.27154991725,1.00607477040969,614.502514450108,Restaurant,W8T41JZK0ZMEP,Animal
meat,Level Change,-0.130117608918407,-0.26794305175,-0.0111530394,1.00443953232833,551.58352957339,Restaurant,W8T41JZK0ZMEP,Animal
meat,Level Change,0.0153153626685987,-0.1108835555,0.141346614,1.00746435596093,557.654970732373,Restaurant,W8T41JZK0ZMEP,Animal
meat,Level Change,-0.0165597271215417,-0.1435035425,0.10808275875,1.00306001156101,787.934490174803,Restaurant,W8T41JZK0ZMEP,Animal
meat,Level Change,-0.0771208019392617,-0.246012615,0.071554208325,1.00263176359205,531.495925932021,Restaurant,W8T41JZK0ZMEP,Animal
meat,Level Change,-0.0527156483552547,-0.24491560175,0.081930177925,1.01183493968581,288.20711158554,Restaurant,EMBVNVD207CC6,Animal
meat,Level Change,0.00434469110680533,-0.244087673,0.245589283500001,1.00609285965051,736.273247748723,Restaurant,C0BE4NDSW26QN,Animal
meat,Level Change,-0.001556887168448,-0.24383623925,0.2367260395,1.00384534875558,655.145643506925,Restaurant,C0BE4NDSW26QN,Animal
meat,Level Change,0.0436558040684297,-0.1131187875,0.23884613875,1.00233576359239,590.543778061844,Restaurant,V3Q26BHF3SE2H,Animal
meat,Level Change,-0.101643187800581,-0.30069284,0.0535357800750001,1.0022066119168,520.865574387024,Restaurant,V3Q26BHF3SE2H,Animal
meat,Level Change,0.042221905546927,-0.0863423864,0.1990346985,1.00349803560634,832.145251044591,Restaurant,V3Q26BHF3SE2H,Animal
meat,Level Change,-0.10063214878903,-0.2877574345,0.0434878115500001,1.0081716161982,363.945746803115,Restaurant,V3Q26BHF3SE2H,Animal
meat,Level Change,-0.098182186929496,-0.27903753175,0.0285934647,1.03333773834261,146.830202115943,Restaurant,LBZEEFSBJNB3Z,Animal
meat,Level Change,0.041204435283584,-0.0743985366,0.20891148775,1.02270497385145,250.93509861943,Restaurant,SAFK7ND1HR6XS,Animal
