fit_dir,total_dir,analysis,outcome,gamma_index,level,restaurant,type_fine,model_col,total_source,mean,median,q2.5,q16,q84,q97.5
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,W8T41JZK0ZMEP,gender_male,exposure_W8T41JZK0ZMEP_3_gendermale,matched_restaurant,-0.0894404596635023,-0.0812971515,-0.4078651246,-0.23780228708,0.05782484956,0.1854200286
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,W8T41JZK0ZMEP,gender_female,exposure_W8T41JZK0ZMEP_3_genderfemale,matched_restaurant,-0.0575444360284033,-0.055164115,-0.3719827539,-0.21549473648,0.0953227349071999,0.2569570535
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,W8T41JZK0ZMEP,gender_male,exposure_W8T41JZK0ZMEP_4_gendermale,matched_restaurant,0.11649044611993,0.1114776105,-0.15345966095,-0.02204288672,0.25796421436,0.431983368425
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,W8T41JZK0ZMEP,gender_female,exposure_W8T41JZK0ZMEP_4_genderfemale,matched_restaurant,0.0923745369642873,0.0887004385,-0.2151607716,-0.06582611312,0.249961473072,0.42244579395
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,W8T41JZK0ZMEP,gender_male,exposure_W8T41JZK0ZMEP_5_gendermale,matched_restaurant,-0.180152094136659,-0.1657295408,-0.68323109524,-0.41833789824,0.0509633650399998,0.2479537555
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,W8T41JZK0ZMEP,gender_female,exposure_W8T41JZK0ZMEP_5_genderfemale,matched_restaurant,-0.1237181802525,-0.1247884995,-0.500389078,-0.3292927688,0.07099281828,0.2970369975
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,EMBVNVD207CC6,gender_male,exposure_EMBVNVD207CC6_1_gendermale,matched_restaurant,0.212249655949867,0.20648072,-0.0270672965,0.0915360416,0.338207832,0.46382996725
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,EMBVNVD207CC6,gender_female,exposure_EMBVNVD207CC6_1_genderfemale,matched_restaurant,0.157378781596383,0.152413531,-0.1862594067,-0.00872872332,0.329615696,0.49802835025
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,C0BE4NDSW26QN,gender_male,exposure_C0BE4NDSW26QN_1_gendermale,matched_restaurant,0.00619773289620433,0.007945191,-0.378028160125,-0.16281922568,0.178834860456,0.378930340205
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,C0BE4NDSW26QN,gender_female,exposure_C0BE4NDSW26QN_1_genderfemale,matched_restaurant,-0.01244343093805,-0.009736971,-0.660657781625,-0.274225096884,0.262515949,0.601839459
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,C0BE4NDSW26QN,gender_male,exposure_C0BE4NDSW26QN_2_gendermale,matched_restaurant,-0.006894990158211,-0.00588256354999999,-0.3982386249075,-0.17852102904,0.16866105452,0.376802326275
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,C0BE4NDSW26QN,gender_female,exposure_C0BE4NDSW26QN_2_genderfemale,matched_restaurant,0.0452351090665467,0.043674416,-0.57529865025,-0.22394126472,0.31243003676,0.6868932775
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,V3Q26BHF3SE2H,gender_male,exposure_V3Q26BHF3SE2H_1_gendermale,matched_restaurant,0.0395610266063158,0.0378625385,-0.270818907225,-0.10021219044,0.18431176228,0.34736560825
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,V3Q26BHF3SE2H,gender_female,exposure_V3Q26BHF3SE2H_1_genderfemale,matched_restaurant,0.0378618664532633,0.032981475,-0.37797293625,-0.1771024984,0.257653536,0.483166740825
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,V3Q26BHF3SE2H,gender_male,exposure_V3Q26BHF3SE2H_2_gendermale,matched_restaurant,0.001404725102336,0.0043911225,-0.282142381975,-0.1313633438,0.13109448572,0.285707435125
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,V3Q26BHF3SE2H,gender_female,exposure_V3Q26BHF3SE2H_2_genderfemale,matched_restaurant,-0.0650996997362716,-0.058892081,-0.435151677575,-0.2355311392,0.10673646996,0.268964059075
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,V3Q26BHF3SE2H,gender_male,exposure_V3Q26BHF3SE2H_3_gendermale,matched_restaurant,-0.0601892595574458,-0.059205985,-0.28235644725,-0.17596071752,0.05370310644,0.165643839425
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,V3Q26BHF3SE2H,gender_female,exposure_V3Q26BHF3SE2H_3_genderfemale,matched_restaurant,0.025183032471869,0.0255766935,-0.2404703624,-0.108040416512,0.157731716,0.273717096
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,V3Q26BHF3SE2H,gender_male,exposure_V3Q26BHF3SE2H_4_gendermale,matched_restaurant,-0.0123697781544607,-0.01238938925,-0.250262102565,-0.1259170228,0.1071083354,0.221171193953
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,V3Q26BHF3SE2H,gender_female,exposure_V3Q26BHF3SE2H_4_genderfemale,matched_restaurant,-0.0503495516273303,-0.05303448,-0.3521485856,-0.20750063424,0.1057508372,0.26248654025
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,LBZEEFSBJNB3Z,gender_male,exposure_LBZEEFSBJNB3Z_1_gendermale,matched_restaurant,-0.03441507020088,-0.037668705,-0.2331353675,-0.1512374276,0.0795520788,0.190066235675
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,LBZEEFSBJNB3Z,gender_female,exposure_LBZEEFSBJNB3Z_1_genderfemale,matched_restaurant,-0.000598840952807667,-0.0012720265,-0.1849129644,-0.103770083056,0.10146229936,0.19265742
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,SAFK7ND1HR6XS,gender_male,exposure_SAFK7ND1HR6XS_1_gendermale,matched_restaurant,0.0727377917464233,0.07710156485,-0.167665525775,-0.046396141376,0.1919485828,0.2937553795
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,SAFK7ND1HR6XS,gender_female,exposure_SAFK7ND1HR6XS_1_genderfemale,matched_restaurant,-0.0117707217271373,-0.009770122,-0.2973591935,-0.1464083152,0.12749700218,0.249532811175
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,S8MT0YGD2KTN9,gender_male,exposure_S8MT0YGD2KTN9_1_gendermale,matched_restaurant,0.032581857482884,0.028810528,-0.1832652871,-0.07563436748,0.14142923384,0.27006810475
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,S8MT0YGD2KTN9,gender_female,exposure_S8MT0YGD2KTN9_1_genderfemale,matched_restaurant,0.01246426859932,0.0163469085,-0.28785900175,-0.12845649,0.15318649732,0.284472857875
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,1SQPTEGYPH0GA,gender_male,exposure_1SQPTEGYPH0GA_1_gendermale,matched_restaurant,0.0770950627041557,0.08486147,-0.228658477695,-0.06628470032,0.211792384,0.3613286795
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,1SQPTEGYPH0GA,gender_female,exposure_1SQPTEGYPH0GA_1_genderfemale,matched_restaurant,0.105137096168833,0.108489875,-0.32713713125,-0.1038804256,0.3125270128,0.49839130075
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,9XKJD8DQTH559,gender_male,exposure_9XKJD8DQTH559_1_gendermale,matched_restaurant,0.000168234683287067,-0.00351665500000002,-0.41939399495,-0.216843088,0.2269119248,0.424749996
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,9XKJD8DQTH559,gender_female,exposure_9XKJD8DQTH559_1_genderfemale,matched_restaurant,0.13527083141343,0.116854763,-0.8345838875,-0.3149654376,0.61738564916,1.1206676318
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,9XKJD8DQTH559,gender_male,exposure_9XKJD8DQTH559_2_gendermale,matched_restaurant,-0.0526619927122447,-0.04941419,-0.423820350775,-0.229842048,0.1193278204,0.307311250475
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,9XKJD8DQTH559,gender_female,exposure_9XKJD8DQTH559_2_genderfemale,matched_restaurant,-0.201393216033437,-0.1887144255,-1.14134855109,-0.664380134068,0.2530674284,0.67623624425
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,LQ5EH4BKGV61T,gender_male,exposure_LQ5EH4BKGV61T_1_gendermale,matched_restaurant,0.0208525115160607,0.00895298,-0.396662169075,-0.1658508308,0.217557564,0.4609888848
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,LQ5EH4BKGV61T,gender_female,exposure_LQ5EH4BKGV61T_1_genderfemale,matched_restaurant,0.094005625588023,0.09258671195,-0.556824639075,-0.22502919604,0.409868934,0.743477631
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,78AY09MVJVTYE,gender_male,exposure_78AY09MVJVTYE_1_gendermale,matched_restaurant,-0.0702459434628233,-0.07043202,-0.36832653625,-0.236966742,0.0927612508,0.2353497927
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,NA,restaurant,78AY09MVJVTYE,gender_female,exposure_78AY09MVJVTYE_1_genderfemale,matched_restaurant,-0.0783219832951744,-0.079671465,-0.4020866217695,-0.24783055264,0.0925024228,0.2525387665
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,1,pooled,NA,level,NA,mu_gamma_total,-0.0094143650190537,-0.0084465263,-0.113587337275,-0.055166163664,0.03628409968,0.0891215549000001
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,2,pooled,NA,slope,NA,mu_gamma_total,-0.012146677333898,-0.0116251765,-0.135054773425,-0.070543567556,0.04681815712,0.107872486125
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,3,pooled,NA,gender_male,NA,mu_gamma_total,0.0343097868926947,0.0332340233,-0.102231856475,-0.02610357332,0.095281578,0.179862958025
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/nonvegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,nonvegan,4,pooled,NA,gender_female,NA,mu_gamma_total,0.0501410759160188,0.041510315,-0.1742710775,-0.06612102632,0.17576402316,0.29570281025
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,SRQS8F7JWA9MZ,level,exposure_SRQS8F7JWA9MZ_1,matched_restaurant,-0.0237484811111667,-0.0241467,-0.12149181,-0.06821904084,0.023509256,0.071353515
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,SRQS8F7JWA9MZ,level,exposure_SRQS8F7JWA9MZ_2,matched_restaurant,0.0338528007919333,0.03403215,-0.064258785,-0.012644468,0.079905496,0.1328817125
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,2HRX9P6HKXA8V,level,exposure_2HRX9P6HKXA8V_1,matched_restaurant,0.00962538829136667,0.01054318,-0.125568476,-0.053604088,0.072254428,0.14490858275
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,L69HYJ4Y3TR91,level,exposure_L69HYJ4Y3TR91_1,matched_restaurant,-0.0367661029444633,-0.03065615,-0.2074700575,-0.104159656,0.0322660772,0.110044265
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,ED5J990H5VAZT,level,exposure_ED5J990H5VAZT_1,matched_restaurant,0.0178845278364207,0.01731222,-0.04382734025,-0.0136574756,0.0500532584,0.0811155465
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,W8T41JZK0ZMEP,level,exposure_W8T41JZK0ZMEP_1,matched_restaurant,-0.0736305953554,-0.07308187,-0.25863225,-0.170232088,0.020179184,0.1278696
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,W8T41JZK0ZMEP,level,exposure_W8T41JZK0ZMEP_2,matched_restaurant,0.149540694912033,0.1501015,-0.041133975,0.050518856,0.2475453568,0.339137315
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,W8T41JZK0ZMEP,level,exposure_W8T41JZK0ZMEP_3,matched_restaurant,-0.108123991986667,-0.10405805,-0.285514835,-0.196170892,-0.0235860644,0.0566502625
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,W8T41JZK0ZMEP,level,exposure_W8T41JZK0ZMEP_4,matched_restaurant,-0.0661063293625667,-0.0631284,-0.2467608325,-0.14941132,0.016009312,0.10110973775
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,W8T41JZK0ZMEP,level,exposure_W8T41JZK0ZMEP_5,matched_restaurant,0.000274904560033333,-0.0022123,-0.193053025,-0.0960572892,0.0971467888,0.2074007975
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,EMBVNVD207CC6,level,exposure_EMBVNVD207CC6_1,matched_restaurant,-0.0916580550919967,-0.07013633,-0.3362712575,-0.197372552,0.002699292,0.05906107025
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,C0BE4NDSW26QN,level,exposure_C0BE4NDSW26QN_1,matched_restaurant,0.0509253681826667,0.04963399,-0.17623925,-0.058276896,0.155523916,0.2797103575
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,C0BE4NDSW26QN,level,exposure_C0BE4NDSW26QN_2,matched_restaurant,0.0578853122793645,0.0538367,-0.157512905,-0.048772596,0.16525136,0.2883857775
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,V3Q26BHF3SE2H,level,exposure_V3Q26BHF3SE2H_1,matched_restaurant,0.0457572063554333,0.045694955,-0.0966929275,-0.023360936,0.1128931364,0.19372350425
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,V3Q26BHF3SE2H,level,exposure_V3Q26BHF3SE2H_2,matched_restaurant,0.0750615426490067,0.07595965,-0.06953717675,0.00714211240000002,0.145068252,0.209210825
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,V3Q26BHF3SE2H,level,exposure_V3Q26BHF3SE2H_3,matched_restaurant,-0.1043905131888,-0.1012909,-0.24388751,-0.169064356,-0.041354464,0.02087328
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,V3Q26BHF3SE2H,level,exposure_V3Q26BHF3SE2H_4,matched_restaurant,0.0042356732044,0.00252651,-0.120150345,-0.0564324864,0.0636717096,0.1474190275
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,LBZEEFSBJNB3Z,level,exposure_LBZEEFSBJNB3Z_1,matched_restaurant,0.0370001620976,0.030403278,-0.087862785,-0.025605672,0.102184748,0.18504934175
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,SAFK7ND1HR6XS,level,exposure_SAFK7ND1HR6XS_1,matched_restaurant,-0.0332291850348533,-0.03025397,-0.17186231825,-0.097713688,0.0291921168,0.10020861675
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,S8MT0YGD2KTN9,level,exposure_S8MT0YGD2KTN9_1,matched_restaurant,0.0450259256138867,0.0295619,-0.1041953175,-0.043889236,0.136867152,0.274245553
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,1SQPTEGYPH0GA,level,exposure_1SQPTEGYPH0GA_1,matched_restaurant,-0.0920460622515,-0.06547449,-0.34619361185,-0.19126188,-0.00209637920000002,0.04627278425
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,9XKJD8DQTH559,level,exposure_9XKJD8DQTH559_1,matched_restaurant,-0.114090796334466,-0.1161833,-0.3254080525,-0.218721376,-0.011928832,0.11220929
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,9XKJD8DQTH559,level,exposure_9XKJD8DQTH559_2,matched_restaurant,0.00495484926926667,0.01382927,-0.226571669,-0.09028448,0.1043442448,0.1868497104
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,LQ5EH4BKGV61T,level,exposure_LQ5EH4BKGV61T_1,matched_restaurant,-0.00220412516993333,-0.0053268,-0.20504389,-0.0802447406,0.074596022,0.2206660175
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,78AY09MVJVTYE,level,exposure_78AY09MVJVTYE_1,matched_restaurant,-0.063451711636366,-0.054978419,-0.249393565,-0.136440656,0.0069956712,0.08115591725
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,SRQS8F7JWA9MZ,slope,exposure_SRQS8F7JWA9MZ_1_slope,matched_restaurant,0.0775988567047224,0.070102,-0.108212945,0.0050489616,0.1524084896,0.30378393
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,SRQS8F7JWA9MZ,slope,exposure_SRQS8F7JWA9MZ_2_slope,matched_restaurant,0.0562614158425233,0.060984425,-0.16346395775,-0.0152141148,0.1318296356,0.25053915
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,2HRX9P6HKXA8V,slope,exposure_2HRX9P6HKXA8V_1_slope,matched_restaurant,-0.025156211016566,-0.025740305,-0.113678455,-0.0696957928,0.019112096,0.059595668
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,L69HYJ4Y3TR91,slope,exposure_L69HYJ4Y3TR91_1_slope,matched_restaurant,-0.0179962862716667,-0.01549085,-0.269333313,-0.134850218,0.09431738,0.240542355
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,ED5J990H5VAZT,slope,exposure_ED5J990H5VAZT_1_slope,matched_restaurant,-0.00701416081916333,-0.006783055,-0.1051023525,-0.0550854568,0.040309914,0.0879521715
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,W8T41JZK0ZMEP,slope,exposure_W8T41JZK0ZMEP_1_slope,matched_restaurant,0.0279522141996733,0.0221533255,-0.22412701825,-0.06065224784,0.113373456,0.30357993
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,W8T41JZK0ZMEP,slope,exposure_W8T41JZK0ZMEP_2_slope,matched_restaurant,-0.0267093381540353,-0.00522025,-0.3557492805,-0.118485732,0.0695509516,0.1811314425
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,W8T41JZK0ZMEP,slope,exposure_W8T41JZK0ZMEP_3_slope,matched_restaurant,0.03495724779257,0.02510985,-0.209888565,-0.056766224,0.125700736,0.34159840725
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,W8T41JZK0ZMEP,slope,exposure_W8T41JZK0ZMEP_4_slope,matched_restaurant,0.0142275697501467,0.01209998,-0.23995383675,-0.07651774,0.103094052,0.293210785
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,W8T41JZK0ZMEP,slope,exposure_W8T41JZK0ZMEP_5_slope,matched_restaurant,0.0224166595902567,0.018484405,-0.21992703075,-0.0657311468,0.109709816,0.287067117
model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/vegan,model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total,t2_a5_customer_day,vegan,NA,restaurant,EMBVNVD207CC6,slope,exposure_EMBVNVD207CC6_1_slope,matched_restaurant,-0.184791416967433,-0.19359455,-0.4023150375,-0.305328036,-0.049961704,0.0430481675000001
