outcome,exposure_group,exposure_type,mean,q2.5,q97.5,rhat,estimate_type,restaurant_id,color_group
vegetarian,vegan,Proportion,2.712706012638404,2.122261538862764,3.273742726309041,0.9994446211740018,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,vegan,Proportion,-2.4079456086518722,-3.2188758248682006,-1.6607312068216509,1.001027617639046,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,vegetarian,Count,0.19885085874516517,0.1823215567939546,0.22314355131420976,1.0009767308738498,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,vegetarian,Count,0.11332868530700327,0.058268908123975824,0.17395330712343798,0.9997391943064196,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,vegetarian,Count,0.01980262729617973,0.009950330853168092,0.02955880224154443,1.0008393515243088,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,vegetarian,Count,0.04879016416943205,0.02955880224154443,0.06765864847381486,1.0002791665111832,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,vegetarian,Count,0.17395330712343798,0.16551443847757333,0.1906203596086497,0.9994965544656275,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,vegetarian,Count,0.01980262729617973,0.01980262729617973,0.02955880224154443,0.9996359957371885,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,vegetarian,Proportion,3.4910380856619447,3.142858338444285,3.8522730010223722,1.0002224476057204,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,vegetarian,Proportion,1.803358605071407,0.8285518175661483,2.744060638625243,1.002292396313989,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,vegetarian,Proportion,1.6154199841116479,1.169381359556317,2.0681277817795625,1.0012082287841575,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,vegetarian,Proportion,2.0162354657760435,0.85015092936961,3.1809662517949806,0.9998224328945381,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,vegetarian,Proportion,-3.912023005428146,-4.605170185988091,-3.506557897319982,0.999779066843257,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,vegetarian,Proportion,5.885214747265271,4.953429820325477,6.827445035524094,1.0000877716987953,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,mpbamod,Count,0.02955880224154443,-0.030459207484708574,0.0769610411361284,1.0013793908228281,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,mpbamod,Count,-0.040821994520255166,-0.15082288973458366,0.0769610411361284,1.0031944942000675,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,mpbamod,Count,-0.09431067947124129,-0.11653381625595151,-0.08338160893905101,0.9996722970629213,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,mpbamod,Count,0.3852624007906449,0.3220834991691132,0.45107561936021673,0.9997631603869085,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,mpbamod,Count,0.0769610411361284,0.06765864847381486,0.0769610411361284,1.0003372417703027,Restaurant,ED5J990H5VAZT,Plant-based
vegan,mpbamod,Count,0.04879016416943205,0.03922071315328133,0.058268908123975824,1.0033142303290359,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,mpbamod,Proportion,0.131028262406404,-0.4155154439616658,0.712949807856125,1.0019771930146775,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,mpbamod,Proportion,-0.10536051565782628,-1.6094379124341003,1.4609379041156563,1.0032696515311461,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,mpbamod,Proportion,-2.3025850929940455,-2.659260036932778,-1.8325814637483102,1.0003674353087426,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,mpbamod,Proportion,9.785531376891882,7.578073858602061,11.918447504791086,0.9997160196267787,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,mpbamod,Proportion,1.7749523509116738,1.6253112615903906,1.925707441737794,1.005317293662878,Restaurant,ED5J990H5VAZT,Plant-based
vegan,mpbamod,Proportion,3.7581722806098856,3.277522020300934,4.256321678298823,1.0005297447891046,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegan,Count,-0.06187540371808753,-0.11653381625595151,-0.01005033585350145,0.9995255651195439,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegan,Count,0.009950330853168092,0,0.02955880224154443,1.0007238074646192,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegan,Count,0.1823215567939546,0.1570037488096647,0.20701416938432612,0.9996678301612976,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegan,Count,0.36464311358790924,0.3364722366212129,0.3987761199573678,1.000120542045931,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegan,Count,0.01980262729617973,0.009950330853168092,0.01980262729617973,0.9998058555376907,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegan,Proportion,-0.7985076962177716,-1.6607312068216509,0,1.0009267237921498,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegan,Proportion,0.9669838461896731,0.3920420877760237,1.5282278570085572,1.000805718494116,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegan,Proportion,6.482633232964579,5.574812093359241,7.381308849722831,0.9994347758031382,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegan,Proportion,4.409276949164042,3.5898875049069856,5.232658217741762,1.0005777997152978,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegan,Proportion,-2.995732273553991,-3.506557897319982,-2.3025850929940455,0.9998948870805826,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegetarian,Count,0.02955880224154443,0.009950330853168092,0.058268908123975824,0.9993845384520987,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,vegetarian,Count,0.06765864847381486,0.009950330853168092,0.12221763272424911,0.9998060233005931,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegetarian,Count,0.009950330853168092,0.009950330853168092,0.01980262729617973,1.0013091674764312,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegetarian,Count,0.10436001532424286,0.06765864847381486,0.131028262406404,1.0020832101929922,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegetarian,Count,0.19885085874516517,0.17395330712343798,0.2151113796169455,0.9993974484265947,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegetarian,Count,0.01980262729617973,0.01980262729617973,0.02955880224154443,0.9997194294634403,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegetarian,Proportion,0.371563556432483,-0.11653381625595151,0.8671004876833833,1.00046621271503,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,vegetarian,Proportion,1.2499017362143359,0.16551443847757333,2.331172549845958,1.0001073494656476,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegetarian,Proportion,1.5644405465033646,1.0188473201992472,2.0943301541735866,0.9996458327877391,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegetarian,Proportion,4.036891987474015,2.2082744135228043,5.82372613743877,0.9998149178993854,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegetarian,Proportion,-4.605170185988091,-Inf,-4.605170185988091,0.9997464282255211,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegetarian,Proportion,6.154242193135749,5.2967661640553,6.987776447962179,0.999389146657309,Restaurant,W8T41JZK0ZMEP,Plant-based
