created_at,location_id,item_quantity_day,vegan_window_quantity,vegetarian_window_quantity,meat_window_quantity,vegan_window_avg,vegetarian_window_avg,meat_window_avg,vegan_outcome,vegetarian_outcome,day_of_week_cat,day_of_week,weekend,day_of_month_cat,day_of_month,month_cat,month,season,year_cat,year,date,location_id_y,cuisine,restaurant_type,pos_type,batch
2021-10-13 00:00:00+00:00,C0BE4NDSW26QN,229.0,1308.0,1308.0,42319.0,1138.3781506167163,1138.3781506167163,755.853812480599,1.0,1.0,2,2,0,13,12,10,9,fall,2021,8,3149,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-14 00:00:00+00:00,C0BE4NDSW26QN,194.0,658.0,658.0,43218.0,174.96563573883162,174.96563573883162,676.0515479634155,4.0,4.0,3,3,0,14,13,10,9,fall,2021,8,3150,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-15 00:00:00+00:00,C0BE4NDSW26QN,170.0,405.0,405.0,29482.0,93.33333333333334,93.33333333333334,683.7610928767104,2.0,2.0,4,4,0,15,14,10,9,fall,2021,8,3151,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-16 00:00:00+00:00,C0BE4NDSW26QN,441.0,4903.0,4903.0,118073.0,636.1233453655445,636.1233453655445,828.3823382062131,24.0,24.0,5,5,1,16,15,10,9,fall,2021,8,3152,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-17 00:00:00+00:00,C0BE4NDSW26QN,501.0,17714.0,17714.0,266891.0,1128.93571874735,1128.93571874735,1003.1710897261296,39.0,39.0,6,6,1,17,16,10,9,fall,2021,8,3153,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-18 00:00:00+00:00,C0BE4NDSW26QN,51.0,1717.0,1717.0,22666.0,1214.0189396936803,1214.0189396936803,990.9092606133082,2.0,2.0,0,0,0,18,17,10,9,fall,2021,8,3154,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-19 00:00:00+00:00,C0BE4NDSW26QN,129.0,1865.0,1865.0,6655.0,1251.046889323245,1251.046889323245,1772.345473800293,27.0,27.0,1,1,0,19,18,10,9,fall,2021,8,3155,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-20 00:00:00+00:00,C0BE4NDSW26QN,141.0,5370.0,5370.0,20278.0,1274.6989525205613,1274.6989525205613,1349.2337721078825,33.0,33.0,2,2,0,20,19,10,9,fall,2021,8,3156,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-21 00:00:00+00:00,C0BE4NDSW26QN,114.0,891.0,891.0,6887.0,565.8519615537159,565.8519615537159,738.2169280824191,10.0,10.0,3,3,0,21,20,10,9,fall,2021,8,3157,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-22 00:00:00+00:00,C0BE4NDSW26QN,438.0,17576.0,17576.0,112155.0,1242.8390369596548,1242.8390369596548,1003.3371722739864,61.0,61.0,4,4,0,22,21,10,9,fall,2021,8,3158,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-23 00:00:00+00:00,C0BE4NDSW26QN,550.0,28356.0,28356.0,235738.0,1257.8806586212738,1257.8806586212738,987.4785925162796,55.0,55.0,5,5,1,23,22,10,9,fall,2021,8,3159,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-24 00:00:00+00:00,C0BE4NDSW26QN,366.0,18543.0,18543.0,176548.0,1242.8270026838484,1242.8270026838484,1004.7276037984614,31.0,31.0,6,6,1,24,23,10,9,fall,2021,8,3160,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-25 00:00:00+00:00,C0BE4NDSW26QN,38.0,1167.0,1167.0,11925.0,1157.5146727357885,1157.5146727357885,1100.8350711621836,3.0,3.0,0,0,0,25,24,10,9,fall,2021,8,3161,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-26 00:00:00+00:00,C0BE4NDSW26QN,141.0,1516.0,1516.0,8725.0,1339.2330584553622,1339.2330584553622,1281.2356248606034,14.0,14.0,1,1,0,26,25,10,9,fall,2021,8,3162,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-27 00:00:00+00:00,C0BE4NDSW26QN,141.0,1072.0,1072.0,20665.0,978.2624113475176,978.2624113475176,970.6536679332044,3.0,3.0,2,2,0,27,26,10,9,fall,2021,8,3163,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-28 00:00:00+00:00,C0BE4NDSW26QN,108.0,383.0,383.0,14274.0,200.0,200.0,753.2791468022778,2.0,2.0,3,3,0,28,27,10,9,fall,2021,8,3164,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-29 00:00:00+00:00,C0BE4NDSW26QN,476.0,14444.0,14444.0,118538.0,1272.9872078219128,1272.9872078219128,987.2257779253182,56.0,56.0,4,4,0,29,28,10,9,fall,2021,8,3165,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-30 00:00:00+00:00,C0BE4NDSW26QN,357.0,17374.0,17374.0,139991.0,1305.4426923265792,1305.4426923265792,1025.9891987673857,42.0,42.0,5,5,1,30,29,10,9,fall,2021,8,3166,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-10-31 00:00:00+00:00,C0BE4NDSW26QN,505.0,16368.0,16368.0,212516.0,1372.767516219035,1372.767516219035,1039.020290430602,10.0,10.0,6,6,1,31,30,10,9,fall,2021,8,3167,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-01 00:00:00+00:00,C0BE4NDSW26QN,18.0,124.0,124.0,8522.0,1490.5555555555557,1490.5555555555557,964.4218634162856,1.0,1.0,0,0,0,1,0,11,10,fall,2021,8,3168,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-02 00:00:00+00:00,C0BE4NDSW26QN,170.0,2384.0,2384.0,12632.0,1273.8968263276784,1273.8968263276784,1232.320194217467,28.0,28.0,1,1,0,2,1,11,10,fall,2021,8,3169,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-03 00:00:00+00:00,C0BE4NDSW26QN,171.0,5343.0,5343.0,27826.0,1344.4574588160808,1344.4574588160808,1335.4898337263137,25.0,25.0,2,2,0,3,2,11,10,fall,2021,8,3170,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-04 00:00:00+00:00,C0BE4NDSW26QN,237.0,6684.0,6684.0,34963.0,1351.064032685705,1351.064032685705,1113.126121109092,39.0,39.0,3,3,0,4,3,11,10,fall,2021,8,3171,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-05 00:00:00+00:00,C0BE4NDSW26QN,470.0,24642.0,24642.0,150750.0,1248.0293800522145,1248.0293800522145,1004.5389496809024,68.0,68.0,4,4,0,5,4,11,10,fall,2021,8,3172,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-06 00:00:00+00:00,C0BE4NDSW26QN,568.0,38147.0,38147.0,249793.0,1263.4901500212425,1263.4901500212425,987.9791745717674,59.0,59.0,5,5,1,6,5,11,10,fall,2021,8,3173,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-07 00:00:00+00:00,C0BE4NDSW26QN,383.0,23151.0,23151.0,180823.0,1159.126617662352,1159.126617662352,957.8681134413904,56.0,56.0,6,6,1,7,6,11,10,fall,2021,8,3174,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-08 00:00:00+00:00,C0BE4NDSW26QN,8.0,329.0,329.0,2028.0,1193.6755114725318,1193.6755114725318,1028.5167731887957,1.0,1.0,0,0,0,8,7,11,10,fall,2021,8,3175,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-09 00:00:00+00:00,C0BE4NDSW26QN,26.0,53.0,53.0,508.0,463.6877828054299,463.6877828054299,507.1274542576005,1.0,1.0,1,1,0,9,8,11,10,fall,2021,8,3176,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-10 00:00:00+00:00,C0BE4NDSW26QN,145.0,165.0,165.0,12569.0,248.27586206896552,248.27586206896552,549.0133187072289,3.0,3.0,2,2,0,10,9,11,10,fall,2021,8,3177,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-11 00:00:00+00:00,C0BE4NDSW26QN,209.0,1525.0,1525.0,39161.0,774.2181940866151,774.2181940866151,643.3702014496512,16.0,16.0,3,3,0,11,10,11,10,fall,2021,8,3178,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-12 00:00:00+00:00,C0BE4NDSW26QN,144.0,2370.0,2370.0,21041.0,892.9639555252301,892.9639555252301,715.5317838772639,11.0,11.0,4,4,0,12,11,11,10,fall,2021,8,3179,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-13 00:00:00+00:00,C0BE4NDSW26QN,310.0,6528.0,6528.0,61351.0,658.5583798039181,658.5583798039181,674.2133584682148,30.0,30.0,5,5,1,13,12,11,10,fall,2021,8,3180,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-14 00:00:00+00:00,C0BE4NDSW26QN,256.0,5981.0,5981.0,77292.0,726.7410616389216,726.7410616389216,677.4657146467076,13.0,13.0,6,6,1,14,13,11,10,fall,2021,8,3181,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-15 00:00:00+00:00,C0BE4NDSW26QN,10.0,108.0,108.0,1974.0,704.9145299145299,704.9145299145299,705.9614062629652,1.0,1.0,0,0,0,15,14,11,10,fall,2021,8,3182,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-16 00:00:00+00:00,C0BE4NDSW26QN,95.0,469.0,469.0,3874.0,1254.0350877192982,1254.0350877192982,970.9552233413822,12.0,12.0,1,1,0,16,15,11,10,fall,2021,8,3183,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-17 00:00:00+00:00,C0BE4NDSW26QN,146.0,3844.0,3844.0,18456.0,1271.6175781599266,1271.6175781599266,1143.1690231810526,40.0,40.0,2,2,0,17,16,11,10,fall,2021,8,3184,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-18 00:00:00+00:00,C0BE4NDSW26QN,147.0,5030.0,5030.0,14239.0,1400.2173840960652,1400.2173840960652,1371.0737918006052,28.0,28.0,3,3,0,18,17,11,10,fall,2021,8,3185,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-19 00:00:00+00:00,C0BE4NDSW26QN,210.0,6376.0,6376.0,28288.0,1381.2888299128615,1381.2888299128615,1182.572287945939,47.0,47.0,4,4,0,19,18,11,10,fall,2021,8,3186,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-20 00:00:00+00:00,C0BE4NDSW26QN,319.0,19092.0,19092.0,67681.0,1215.4565164135488,1215.4565164135488,1172.3029160887793,48.0,48.0,5,5,1,20,19,11,10,fall,2021,8,3187,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-21 00:00:00+00:00,C0BE4NDSW26QN,346.0,10038.0,10038.0,102053.0,1044.1650596604525,1044.1650596604525,958.609328811596,27.0,27.0,6,6,1,21,20,11,10,fall,2021,8,3188,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-22 00:00:00+00:00,C0BE4NDSW26QN,68.0,1805.0,1805.0,22976.0,1127.4041758658127,1127.4041758658127,949.3304366780476,3.0,3.0,0,0,0,22,21,11,10,fall,2021,8,3189,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-23 00:00:00+00:00,C0BE4NDSW26QN,179.0,3283.0,3283.0,12936.0,1275.2927434025737,1275.2927434025737,1227.4040981013093,42.0,42.0,1,1,0,23,22,11,10,fall,2021,8,3190,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-24 00:00:00+00:00,C0BE4NDSW26QN,308.0,18489.0,18489.0,69384.0,1108.9619847024178,1108.9619847024178,1077.6914464856557,45.0,45.0,2,2,0,24,23,11,10,fall,2021,8,3191,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-25 00:00:00+00:00,C0BE4NDSW26QN,21.0,730.0,730.0,4883.0,1096.702151515926,1096.702151515926,897.3411367212403,0.0,0.0,3,3,0,25,24,11,10,fall,2021,8,3192,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-26 00:00:00+00:00,C0BE4NDSW26QN,237.0,4315.0,4315.0,22885.0,1297.1860715583407,1297.1860715583407,1020.4820294585248,38.0,38.0,4,4,0,26,25,11,10,fall,2021,8,3193,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-27 00:00:00+00:00,C0BE4NDSW26QN,271.0,12614.0,12614.0,68143.0,1226.4769469526868,1226.4769469526868,1025.9437125046063,38.0,38.0,5,5,1,27,26,11,10,fall,2021,8,3194,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-28 00:00:00+00:00,C0BE4NDSW26QN,184.0,7646.0,7646.0,43451.0,1247.6603566658566,1247.6603566658566,1099.4764981600672,30.0,30.0,6,6,1,28,27,11,10,fall,2021,8,3195,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-29 00:00:00+00:00,C0BE4NDSW26QN,11.0,235.0,235.0,1330.0,1226.149153876427,1226.149153876427,1101.2954940792133,4.0,4.0,0,0,0,29,28,11,10,fall,2021,8,3196,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-11-30 00:00:00+00:00,C0BE4NDSW26QN,61.0,842.0,842.0,969.0,1223.451514469523,1223.451514469523,1346.7856498920678,25.0,25.0,1,1,0,30,29,11,10,fall,2021,8,3197,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-01 00:00:00+00:00,C0BE4NDSW26QN,148.0,4012.0,4012.0,12884.0,1155.879549129191,1155.879549129191,1317.5625981309718,31.0,31.0,2,2,0,1,0,12,11,winter,2021,8,3198,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-02 00:00:00+00:00,C0BE4NDSW26QN,196.0,7830.0,7830.0,26551.0,1031.634184805583,1031.634184805583,1189.392455406568,45.0,45.0,3,3,0,2,1,12,11,winter,2021,8,3199,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-03 00:00:00+00:00,C0BE4NDSW26QN,227.0,11100.0,11100.0,34510.0,1126.3768076903266,1126.3768076903266,1184.5698087785572,56.0,56.0,4,4,0,3,2,12,11,winter,2021,8,3200,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-04 00:00:00+00:00,C0BE4NDSW26QN,364.0,22418.0,22418.0,80286.0,1109.1323206085033,1109.1323206085033,1170.3983281448066,72.0,72.0,5,5,1,4,3,12,11,winter,2021,8,3201,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-05 00:00:00+00:00,C0BE4NDSW26QN,412.0,29072.0,29072.0,132604.0,1095.7180588672068,1095.7180588672068,1103.0218843005075,75.0,75.0,6,6,1,5,4,12,11,winter,2021,8,3202,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-06 00:00:00+00:00,C0BE4NDSW26QN,78.0,5608.0,5608.0,24208.0,1129.3505074225172,1129.3505074225172,1114.9834505671392,11.0,11.0,0,0,0,6,5,12,11,winter,2021,8,3203,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-07 00:00:00+00:00,C0BE4NDSW26QN,99.0,862.0,862.0,4756.0,1295.859394759688,1295.859394759688,1272.613184604858,14.0,14.0,1,1,0,7,6,12,11,winter,2021,8,3204,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-08 00:00:00+00:00,C0BE4NDSW26QN,266.0,8976.0,8976.0,46154.0,1206.0503439010824,1206.0503439010824,1171.5173221735963,54.0,54.0,2,2,0,8,7,12,11,winter,2021,8,3205,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-09 00:00:00+00:00,C0BE4NDSW26QN,160.0,8037.0,8037.0,30684.0,1220.5820499318818,1220.5820499318818,1178.5206118862084,28.0,28.0,3,3,0,9,8,12,11,winter,2021,8,3206,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-10 00:00:00+00:00,C0BE4NDSW26QN,51.0,1168.0,1168.0,4096.0,1302.166155315245,1302.166155315245,1360.570738680646,13.0,13.0,4,4,0,10,9,12,11,winter,2021,8,3207,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-11 00:00:00+00:00,C0BE4NDSW26QN,189.0,1838.0,1838.0,17675.0,632.8112437239421,632.8112437239421,676.7924607711603,14.0,14.0,5,5,1,11,10,12,11,winter,2021,8,3208,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-12 00:00:00+00:00,C0BE4NDSW26QN,460.0,7343.0,7343.0,151349.0,938.5940180493368,938.5940180493368,731.1573151628063,19.0,19.0,6,6,1,12,11,12,11,winter,2021,8,3209,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-13 00:00:00+00:00,C0BE4NDSW26QN,69.0,1307.0,1307.0,30540.0,1298.4407576913295,1298.4407576913295,846.1736189429685,1.0,1.0,0,0,0,13,12,12,11,winter,2021,8,3210,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-14 00:00:00+00:00,C0BE4NDSW26QN,110.0,1590.0,1590.0,4621.0,1288.961130878188,1288.961130878188,4325.035399375227,26.0,26.0,1,1,0,14,13,12,11,winter,2021,8,3211,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-15 00:00:00+00:00,C0BE4NDSW26QN,176.0,7331.0,7331.0,22806.0,1259.100406700538,1259.100406700538,1827.5375420996445,45.0,45.0,2,2,0,15,14,12,11,winter,2021,8,3212,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-16 00:00:00+00:00,C0BE4NDSW26QN,115.0,3288.0,3288.0,12090.0,1321.694574717036,1321.694574717036,1365.7904510528747,26.0,26.0,3,3,0,16,15,12,11,winter,2021,8,3213,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-17 00:00:00+00:00,C0BE4NDSW26QN,214.0,7584.0,7584.0,25398.0,1203.091743433191,1203.091743433191,1155.666778741782,42.0,42.0,4,4,0,17,16,12,11,winter,2021,8,3214,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-18 00:00:00+00:00,C0BE4NDSW26QN,228.0,8462.0,8462.0,43357.0,1128.2643825600655,1128.2643825600655,1070.1839992286991,32.0,32.0,5,5,1,18,17,12,11,winter,2021,8,3215,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-19 00:00:00+00:00,C0BE4NDSW26QN,117.0,1382.0,1382.0,16480.0,865.4590363033711,865.4590363033711,806.7954032990604,0.0,0.0,6,6,1,19,18,12,11,winter,2021,8,3216,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-20 00:00:00+00:00,C0BE4NDSW26QN,154.0,0.0,0.0,21855.0,900.0,900.0,727.7152445020729,0.0,0.0,0,0,0,20,19,12,11,winter,2021,8,3217,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-21 00:00:00+00:00,C0BE4NDSW26QN,159.0,581.0,581.0,19724.0,1201.3462114405509,1201.3462114405509,887.2669995655152,9.0,9.0,1,1,0,21,20,12,11,winter,2021,8,3218,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-22 00:00:00+00:00,C0BE4NDSW26QN,290.0,5238.0,5238.0,70564.0,1364.5880888869742,1364.5880888869742,1219.214913285011,28.0,28.0,2,2,0,22,21,12,11,winter,2021,8,3219,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-23 00:00:00+00:00,C0BE4NDSW26QN,254.0,9856.0,9856.0,61820.0,1276.5211222502676,1276.5211222502676,1183.1198917528106,36.0,36.0,3,3,0,23,22,12,11,winter,2021,8,3220,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-24 00:00:00+00:00,C0BE4NDSW26QN,236.0,7767.0,7767.0,60614.0,1359.5954741320638,1359.5954741320638,1151.890310451609,24.0,24.0,4,4,0,24,23,12,11,winter,2021,8,3221,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-25 00:00:00+00:00,C0BE4NDSW26QN,4.0,63.0,63.0,459.0,1446.6239316239316,1446.6239316239316,1203.1291003529063,0.0,0.0,5,5,1,25,24,12,11,winter,2021,8,3222,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-26 00:00:00+00:00,C0BE4NDSW26QN,,,,,1446.6239316239316,1446.6239316239316,1203.1291003529063,0.0,0.0,6,6,1,26,25,12,11,winter,2021,8,3223,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-27 00:00:00+00:00,C0BE4NDSW26QN,,,,,1446.6239316239316,1446.6239316239316,1203.1291003529063,0.0,0.0,0,0,0,27,26,12,11,winter,2021,8,3224,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-28 00:00:00+00:00,C0BE4NDSW26QN,86.0,36.0,36.0,3785.0,1333.3333333333333,1333.3333333333333,827.4675017423558,0.0,0.0,1,1,0,28,27,12,11,winter,2021,8,3225,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-29 00:00:00+00:00,C0BE4NDSW26QN,190.0,0.0,0.0,29283.0,1333.3333333333333,1333.3333333333333,745.4710671039106,0.0,0.0,2,2,0,29,28,12,11,winter,2021,8,3226,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-30 00:00:00+00:00,C0BE4NDSW26QN,105.0,0.0,0.0,15663.0,1333.3333333333333,1333.3333333333333,784.0791618748563,0.0,0.0,3,3,0,30,29,12,11,winter,2021,8,3227,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2021-12-31 00:00:00+00:00,C0BE4NDSW26QN,119.0,0.0,0.0,11994.0,1333.3333333333333,1333.3333333333333,871.8277580116264,0.0,0.0,4,4,0,31,30,12,11,winter,2021,8,3228,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2022-01-01 00:00:00+00:00,C0BE4NDSW26QN,73.0,90.0,90.0,7144.0,511.4155251141552,511.4155251141552,778.4156839587947,2.0,2.0,5,5,1,1,0,1,0,winter,2022,9,3229,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2022-01-02 00:00:00+00:00,C0BE4NDSW26QN,142.0,732.0,732.0,12847.0,766.988547446294,766.988547446294,849.8868787772094,13.0,13.0,6,6,1,2,1,1,0,winter,2022,9,3230,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2022-01-03 00:00:00+00:00,C0BE4NDSW26QN,42.0,674.0,674.0,5442.0,1337.2065881008273,1337.2065881008273,950.0390505737583,6.0,6.0,0,0,0,3,2,1,0,winter,2022,9,3231,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2022-01-04 00:00:00+00:00,C0BE4NDSW26QN,111.0,1289.0,1289.0,4832.0,1237.0386492251816,1237.0386492251816,1115.8524196076182,17.0,17.0,1,1,0,4,3,1,0,winter,2022,9,3232,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2022-01-05 00:00:00+00:00,C0BE4NDSW26QN,175.0,2963.0,2963.0,24777.0,1308.707728219493,1308.707728219493,983.0997898726148,16.0,16.0,2,2,0,5,4,1,0,winter,2022,9,3233,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2022-01-06 00:00:00+00:00,C0BE4NDSW26QN,160.0,3615.0,3615.0,25997.0,1261.958978446479,1261.958978446479,990.5634166379144,32.0,32.0,3,3,0,6,5,1,0,winter,2022,9,3234,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2022-01-07 00:00:00+00:00,C0BE4NDSW26QN,195.0,4708.0,4708.0,29033.0,1233.1878441024894,1233.1878441024894,1011.23902150849,13.0,13.0,4,4,0,7,6,1,0,winter,2022,9,3235,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2022-01-08 00:00:00+00:00,C0BE4NDSW26QN,350.0,3736.0,3736.0,73818.0,1077.366615923759,1077.366615923759,807.630679691118,15.0,15.0,5,5,1,8,7,1,0,winter,2022,9,3236,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2022-01-09 00:00:00+00:00,C0BE4NDSW26QN,343.0,6460.0,6460.0,141912.0,1178.305641984685,1178.305641984685,877.1264253827356,13.0,13.0,6,6,1,9,8,1,0,winter,2022,9,3237,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2022-01-10 00:00:00+00:00,C0BE4NDSW26QN,28.0,330.0,330.0,8127.0,1280.3470339184626,1280.3470339184626,927.1954604792858,6.0,6.0,0,0,0,10,9,1,0,winter,2022,9,3238,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
2022-01-11 00:00:00+00:00,C0BE4NDSW26QN,57.0,386.0,386.0,1296.0,1188.951545530493,1188.951545530493,1275.8614948336883,13.0,13.0,1,1,0,11,10,1,0,winter,2022,9,3239,C0BE4NDSW26QN,American Lunch & Dinner,"Bar, Pub, or Brewery",Square,1
