outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,color_group
nonvegan,vegetarian,Proportion,0.919141791192069,0.7860030855966228,1.0519880555770451,NA,0.919141791192069,NA,Restaurant,W8T41JZK0ZMEP,Animal
meat,mpbamod,Count,0.95,0.85,1.04,NA,0.9942820272066317,NA,Restaurant,SRQS8F7JWA9MZ,Animal
meat,mpbamod,Count,1.08,0.86,1.33,NA,1.0075183499746705,NA,Restaurant,2HRX9P6HKXA8V,Animal
meat,mpbamod,Count,1,0.96,1.04,NA,0.9999288861359104,NA,Restaurant,JHDN7CF1C03X5,Animal
meat,mpbamod,Count,0.95,0.79,1.12,NA,0.9941760100745932,NA,Restaurant,L69HYJ4Y3TR91,Animal
meat,mpbamod,Count,1,0.97,1.03,NA,0.9996894222305739,NA,Restaurant,ED5J990H5VAZT,Animal
meat,mpbamod,Count,0.98,0.95,1.01,NA,0.9983744041930972,NA,Restaurant,W8T41JZK0ZMEP,Animal
meat,mpbamod,Proportion,0.9477117736266434,0.8594928497600735,1.0399828355909382,NA,0.9477117736266434,NA,Restaurant,SRQS8F7JWA9MZ,Animal
meat,mpbamod,Proportion,1.1289834025961942,0.8271973337231157,1.5317251787598922,NA,1.1289834025961942,NA,Restaurant,2HRX9P6HKXA8V,Animal
meat,mpbamod,Proportion,1.141713589616388,0.9916965051523726,1.3314615047050624,NA,1.141713589616388,NA,Restaurant,JHDN7CF1C03X5,Animal
meat,mpbamod,Proportion,0.9870149227484608,0.7042261140012369,1.2853630325106147,NA,0.9870149227484608,NA,Restaurant,L69HYJ4Y3TR91,Animal
meat,mpbamod,Proportion,1.0028805022838,0.9419682592138262,1.0611282029594775,NA,1.0028805022838,NA,Restaurant,ED5J990H5VAZT,Animal
meat,mpbamod,Proportion,0.9957880221815051,0.8705505632961241,1.1331373183758615,NA,0.9957880221815051,NA,Restaurant,W8T41JZK0ZMEP,Animal
meat,vegan,Count,1.1,0.87,1.38,NA,1.0093337385998042,NA,Restaurant,SRQS8F7JWA9MZ,Animal
meat,vegan,Count,0.98,0.85,1.11,NA,0.9972997164565893,NA,Restaurant,2HRX9P6HKXA8V,Animal
meat,vegan,Count,0.98,0.96,1,NA,0.9978413549620488,NA,Restaurant,JHDN7CF1C03X5,Animal
meat,vegan,Count,0.97,0.89,1.06,NA,0.997128867503948,NA,Restaurant,L69HYJ4Y3TR91,Animal
meat,vegan,Count,0.92,0.83,1.01,NA,0.9912183560024845,NA,Restaurant,ED5J990H5VAZT,Animal
meat,vegan,Count,0.96,0.94,0.99,NA,0.9963977903351,NA,Restaurant,W8T41JZK0ZMEP,Animal
meat,vegan,Proportion,1.0451473341868665,0.9607435561536403,1.1357083572651032,NA,1.0451473341868665,NA,Restaurant,SRQS8F7JWA9MZ,Animal
meat,vegan,Proportion,0.9369690732401836,0.7411344491069477,1.166626099269615,NA,0.9369690732401836,NA,Restaurant,2HRX9P6HKXA8V,Animal
meat,vegan,Proportion,0.8996879654763456,0.7860030855966228,1.0192448764914566,NA,0.8996879654763456,NA,Restaurant,JHDN7CF1C03X5,Animal
meat,vegan,Proportion,0.9353374867505104,0.7042261140012369,1.225809201264129,NA,0.9353374867505104,NA,Restaurant,L69HYJ4Y3TR91,Animal
meat,vegan,Proportion,0.8938697066719695,0.7411344491069477,1.06345023813903,NA,0.8938697066719695,NA,Restaurant,ED5J990H5VAZT,Animal
meat,vegan,Proportion,0.8073834944321386,0.7042261140012369,0.9252855568989151,NA,0.8073834944321386,NA,Restaurant,W8T41JZK0ZMEP,Animal
meat,vegetarian,Count,0.98,0.95,1.01,NA,0.9979487280478256,NA,Restaurant,SRQS8F7JWA9MZ,Animal
meat,vegetarian,Count,1,0.91,1.1,NA,1.0000706915670008,NA,Restaurant,2HRX9P6HKXA8V,Animal
meat,vegetarian,Count,0.98,0.96,1,NA,0.9981629973482626,NA,Restaurant,JHDN7CF1C03X5,Animal
meat,vegetarian,Count,0.97,0.92,1.03,NA,0.9971507507482363,NA,Restaurant,L69HYJ4Y3TR91,Animal
meat,vegetarian,Count,0.96,0.93,0.99,NA,0.9959629395662436,NA,Restaurant,ED5J990H5VAZT,Animal
meat,vegetarian,Count,0.98,0.96,0.99,NA,0.9974884846744023,NA,Restaurant,W8T41JZK0ZMEP,Animal
meat,vegetarian,Proportion,0.9636821876944456,0.9028804514474342,1.0241896249073048,NA,0.9636821876944456,NA,Restaurant,SRQS8F7JWA9MZ,Animal
meat,vegetarian,Proportion,0.93879338258904,0.754770860611584,1.1850024937030994,NA,0.93879338258904,NA,Restaurant,2HRX9P6HKXA8V,Animal
meat,vegetarian,Proportion,0.8506842109622275,0.7411344491069477,0.9703382962383449,NA,0.8506842109622275,NA,Restaurant,JHDN7CF1C03X5,Animal
meat,vegetarian,Proportion,0.8751982364383727,0.6762433378062414,1.1190643783344796,NA,0.8751982364383727,NA,Restaurant,L69HYJ4Y3TR91,Animal
