outcome,effect_type,mean,q2.5,q97.5,rhat,ess_bulk,estimate_type,restaurant_id,color_group
vegetarian,NA,-0.0284932177111333,-0.2514540675,0.1790191625,1.00881622526541,265.49999914353,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,NA,-0.1527597728443,-0.8926037,0.442987345,1.00840336823868,309.83381183516,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,NA,-0.166719849217127,-0.366117875,0.0136632202500002,1.00392574414655,351.21786900832,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,NA,-0.0807124716496,-0.29658848975,0.1203295225,1.00010595975796,546.378714070964,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,NA,-0.0955671496605,-0.28661112,0.1111169075,1.00542073533516,416.957280212401,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,NA,0.132846826738023,-0.0740741025,0.348338255,1.00124365771075,538.241467902103,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,NA,0.101196833350667,-0.12149245075,0.300082565,1.00649832765359,442.859248993279,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,NA,0.00331336240683333,-0.2246839065,0.22854086,1.00586687090042,371.625373887593,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,NA,0.1360498209632,-0.12820473,0.4042313825,1.00154846196051,427.789102528749,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,NA,-0.0325416729696667,-0.30072225,0.226042425,1.00202951260758,365.335331583793,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,NA,0.00362414345973333,-0.2336869335,0.2288070575,1.00390529318151,568.603461304332,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,NA,0.1643970744107,0.0962267575,0.23111846,0.999585664552832,2131.74383112366,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,NA,0.0633080911251667,-0.004180125,0.1294426175,0.999936269023944,2225.37224742644,Restaurant,ED5J990H5VAZT,Plant-based
vegan,NA,-0.0115683626448333,-0.177872145,0.1462072575,1.00618186903392,208.639583859574,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,NA,0.02933064349042,-0.1444411205,0.19406772075,1.01006372822505,149.065299056594,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,NA,0.0783137823259,-0.12028304865,0.30856139,1.04400453493153,82.7431179334956,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,NA,-0.0348563003853833,-0.325081111,0.17151522,1.02094359094988,115.554073051734,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,NA,0.0143264741900267,-0.0596604782,0.08694952025,1.00580318236523,511.762400213002,Restaurant,ED5J990H5VAZT,Plant-based
vegan,NA,0.0947284325826667,-0.512693405,0.996107095,1.0065930454497,94.5609760491661,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,NA,-0.0152846803992333,-0.93727388,0.6038064975,1.01449987485794,93.035768180492,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,NA,-0.0849908539866333,-0.2762219625,0.0907079700000001,1.03472623706726,65.0110307375187,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,NA,-0.0606417915863,-0.6011023135,0.451228105,1.04843885428754,84.2876829206333,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,NA,-0.06054484032429,-0.21384845875,0.089445215,1.03442491112903,101.651687490175,Restaurant,ED5J990H5VAZT,Plant-based
vegan,NA,-0.128925504266867,-0.3337631175,0.0488699775,1.00401513803819,248.321412249745,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,NA,-0.0293110461445,-0.179614525,0.1539747175,1.0084881449291,326.813780206009,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,NA,0.0972284774485,-0.09137341575,0.30576887,1.00539532576294,242.336371854598,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,NA,0.0729451747466333,-0.123901185,0.2339986925,1.00978567923179,324.420867662543,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,NA,-0.0304175884827033,-0.22891781,0.17722264575,1.02697712546499,88.0566576752096,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,NA,0.1296680702676,-0.1011114575,0.37328949,1.03203592525218,74.9354258594148,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,NA,-0.2856740453686,-0.4905252725,-0.0777321659999998,1.01372033571689,150.115411664794,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,NA,0.00242254370893333,-0.202069385,0.1998717275,1.0112243554355,147.769783527902,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,NA,0.00892496827756667,-0.037890008275,0.056425967,1.00324051760885,719.874828005724,Restaurant,ED5J990H5VAZT,Plant-based
vegan,NA,-0.0327323404769667,-0.07905859275,0.0138257405,1.00301488358585,1070.57445711033,Restaurant,ED5J990H5VAZT,Plant-based
