location_id,outcome,dataset,n_obs,rest_mean,rest_sd,threshold_3sd,n_zeros,zero_rate,n_structural,structural_rate,structural_among_zeros,max_value,outcome_type
C0BE4NDSW26QN,chicken_fish,customer,2264,5.6978798586572434,6.820835415705994,-14.764626388460739,550,0.24293286219081273,550,0.24293286219081273,1,56,Main Category
C0BE4NDSW26QN,chicken_fish,its,2265,29.946136865342165,27.847558183340706,-53.596537684679944,263,0.11611479028697572,263,0.11611479028697572,1,171,Main Category
C0BE4NDSW26QN,chicken_fish,proportion,2265,29.946136865342165,27.847558183340706,-53.596537684679944,263,0.11611479028697572,263,0.11611479028697572,1,171,Main Category
C0BE4NDSW26QN,chicken_p,proportion_targeted,2265,30.606181015452538,28.04828239881644,-53.538666180996785,260,0.11479028697571744,260,0.11479028697571744,1,183,Targeted (Proportion)
C0BE4NDSW26QN,chicken_t2,customer,2264,0,0,0,2264,1,0,0,0,0,Other
C0BE4NDSW26QN,dairy,customer,2264,0,0,0,2264,1,0,0,0,0,Other
C0BE4NDSW26QN,dairy_p,proportion_targeted,2265,65.50772626931567,59.24174181237338,-112.21749916780445,78,0.03443708609271523,78,0.03443708609271523,1,366,Targeted (Proportion)
C0BE4NDSW26QN,dairy_t2,customer,2264,0,0,0,2264,1,0,0,0,0,Other
C0BE4NDSW26QN,egg_p,proportion_targeted,2265,6.524503311258278,9.421586607300425,-21.740256510642993,362,0.1598233995584989,362,0.1598233995584989,1,130,Targeted (Proportion)
C0BE4NDSW26QN,meat,customer,2264,13.191696113074205,13.094996124582837,-26.093292260674307,335,0.14796819787985865,335,0.14796819787985865,1,82,Main Category
C0BE4NDSW26QN,meat,its,2265,72.6300220750552,61.416983954480244,-111.62092978838552,153,0.06754966887417219,153,0.06754966887417219,1,321,Main Category
C0BE4NDSW26QN,meat,proportion,2265,72.6300220750552,61.416983954480244,-111.62092978838552,153,0.06754966887417219,153,0.06754966887417219,1,321,Main Category
C0BE4NDSW26QN,nonvegan,customer,2264,18.024734982332156,17.11798643230801,-33.329224314591876,274,0.12102473498233215,274,0.12102473498233215,1,117,Main Category
C0BE4NDSW26QN,nonvegan,its,2265,98.2878587196468,82.05261045010174,-147.86997263065842,85,0.037527593818984545,85,0.037527593818984545,1,439,Main Category
C0BE4NDSW26QN,nonvegan,proportion,2265,98.2878587196468,82.05261045010174,-147.86997263065842,85,0.037527593818984545,85,0.037527593818984545,1,439,Main Category
C0BE4NDSW26QN,textured,customer,2264,0,0,0,2264,1,0,0,0,0,Targeted (ITS)
C0BE4NDSW26QN,textured,its,2265,0,0,0,2265,1,0,0,0,0,Targeted (ITS)
C0BE4NDSW26QN,textured_p,proportion_targeted,2265,17.521854304635763,18.45725134742671,-37.849899737644364,297,0.13112582781456952,297,0.13112582781456952,1,105,Targeted (Proportion)
C0BE4NDSW26QN,textured_t2,customer,2264,0,0,0,2264,1,0,0,0,0,Other
C0BE4NDSW26QN,total,customer,2264,21.122791519434628,19.30543694649041,-36.7935193200366,191,0.08436395759717315,191,0.08436395759717315,1,130,Total
C0BE4NDSW26QN,total,its,2265,116.10022075055187,92.46842706766569,-161.3050604524452,40,0.017660044150110375,40,0.017660044150110375,1,521,Total
C0BE4NDSW26QN,total,proportion,2265,116.10022075055187,92.46842706766569,-161.3050604524452,40,0.017660044150110375,40,0.017660044150110375,1,521,Total
C0BE4NDSW26QN,untextured,customer,2264,0,0,0,2264,1,0,0,0,0,Targeted (ITS)
C0BE4NDSW26QN,untextured,its,2265,0,0,0,2265,1,0,0,0,0,Targeted (ITS)
C0BE4NDSW26QN,untextured_p,proportion_targeted,2265,12.003973509933775,14.096351999055528,-30.28508248723281,777,0.343046357615894,777,0.343046357615894,1,98,Targeted (Proportion)
C0BE4NDSW26QN,untextured_t2,customer,2264,1.864399293286219,2.8713288985086507,-6.749587402239733,1187,0.5242932862190812,1187,0.5242932862190812,1,35,Other
C0BE4NDSW26QN,vegan,customer,2264,3.0980565371024733,4.184236534046759,-9.454653065037803,695,0.30697879858657245,695,0.30697879858657245,1,42,Main Category
C0BE4NDSW26QN,vegan,its,2265,17.812362030905078,18.012354097014235,-36.224700260137624,186,0.08211920529801324,186,0.08211920529801324,1,131,Main Category
C0BE4NDSW26QN,vegan,proportion,2265,17.812362030905078,18.012354097014235,-36.224700260137624,186,0.08211920529801324,186,0.08211920529801324,1,131,Main Category
C0BE4NDSW26QN,vegetarian,customer,2264,7.931095406360424,7.781745833723758,-15.414142094810853,309,0.13648409893992933,309,0.13648409893992933,1,73,Main Category
C0BE4NDSW26QN,vegetarian,its,2265,43.47019867549669,36.14238772010902,-64.95696448483038,51,0.022516556291390728,51,0.022516556291390728,1,238,Main Category
C0BE4NDSW26QN,vegetarian,proportion,2265,43.47019867549669,36.14238772010902,-64.95696448483038,51,0.022516556291390728,51,0.022516556291390728,1,238,Main Category
CB2KHY1C2G9PT,breakfast,customer,1154,0,0,0,1154,1,0,0,0,0,Targeted (ITS)
CB2KHY1C2G9PT,breakfast,its,1888,0,0,0,1888,1,0,0,0,0,Targeted (ITS)
CB2KHY1C2G9PT,breakfast_p,proportion_targeted,1888,32.371822033898304,41.399900545773,-91.82787960342071,820,0.4343220338983051,820,0.4343220338983051,1,519,Targeted (Proportion)
CB2KHY1C2G9PT,breakfast_t2,customer,1154,0,0,0,1154,1,0,0,0,0,Other
CB2KHY1C2G9PT,chicken,customer,1154,0,0,0,1154,1,0,0,0,0,Other
CB2KHY1C2G9PT,chicken_fish,customer,1154,0.03552859618717504,0.22724895616938362,-0.6462182723209758,1122,0.9722703639514731,1122,0.9722703639514731,1,3,Main Category
CB2KHY1C2G9PT,chicken_fish,its,1888,6.781779661016949,10.141868421662776,-23.64382560397138,947,0.5015889830508474,947,0.5015889830508474,1,57,Main Category
CB2KHY1C2G9PT,chicken_fish,proportion,1888,6.781779661016949,10.141868421662776,-23.64382560397138,947,0.5015889830508474,947,0.5015889830508474,1,57,Main Category
CB2KHY1C2G9PT,chicken_p,proportion_targeted,1888,1.9544491525423728,3.258845744133747,-7.822088079858868,1184,0.6271186440677966,1184,0.6271186440677966,1,23,Targeted (Proportion)
CB2KHY1C2G9PT,chicken_t2,customer,1154,0,0,0,1154,1,0,0,0,0,Other
CB2KHY1C2G9PT,dairy,customer,1154,0,0,0,1154,1,0,0,0,0,Other
CB2KHY1C2G9PT,dairy_p,proportion_targeted,1888,32.51165254237288,40.914141904242626,-90.23077317035501,810,0.4290254237288136,810,0.4290254237288136,1,345,Targeted (Proportion)
CB2KHY1C2G9PT,dairy_t2,customer,1154,0,0,0,1154,1,0,0,0,0,Other
CB2KHY1C2G9PT,egg_p,proportion_targeted,1888,34.13771186440678,43.683074755480234,-96.91151240203394,811,0.4295550847457627,811,0.4295550847457627,1,346,Targeted (Proportion)
CB2KHY1C2G9PT,meat,customer,1154,0.4584055459272097,1.3586967207641236,-3.617684616365161,910,0.7885615251299827,910,0.7885615251299827,1,19,Main Category
CB2KHY1C2G9PT,meat,its,1888,32.37764830508475,41.31861887058667,-91.57820830667525,813,0.430614406779661,813,0.430614406779661,1,250,Main Category
CB2KHY1C2G9PT,meat,proportion,1888,32.37764830508475,41.31861887058667,-91.57820830667525,813,0.430614406779661,813,0.430614406779661,1,250,Main Category
CB2KHY1C2G9PT,nonvegan,customer,1154,0.6629116117850953,1.746728478899267,-4.577273824912705,847,0.7339688041594454,847,0.7339688041594454,1,24,Main Category
CB2KHY1C2G9PT,nonvegan,its,1888,45.958686440677965,58.052635772721295,-128.1992208774859,805,0.4263771186440678,805,0.4263771186440678,1,365,Main Category
CB2KHY1C2G9PT,nonvegan,proportion,1888,45.958686440677965,58.052635772721295,-128.1992208774859,805,0.4263771186440678,805,0.4263771186440678,1,365,Main Category
CB2KHY1C2G9PT,textured,customer,1154,0,0,0,1154,1,0,0,0,0,Targeted (ITS)
CB2KHY1C2G9PT,textured,its,1888,0,0,0,1888,1,0,0,0,0,Targeted (ITS)
CB2KHY1C2G9PT,textured_p,proportion_targeted,1888,3.430084745762712,5.023567730528952,-11.640618445824142,966,0.5116525423728814,966,0.5116525423728814,1,29,Targeted (Proportion)
CB2KHY1C2G9PT,textured_t2,customer,1154,0,0,0,1154,1,0,0,0,0,Other
CB2KHY1C2G9PT,total,customer,1154,0.6941074523396881,1.9421422910839774,-5.1323194209122445,847,0.7339688041594454,847,0.7339688041594454,1,30,Total
CB2KHY1C2G9PT,total,its,1888,47.682203389830505,60.37567131131938,-133.44481054412765,805,0.4263771186440678,805,0.4263771186440678,1,365,Total
CB2KHY1C2G9PT,total,proportion,1888,47.682203389830505,60.37567131131938,-133.44481054412765,805,0.4263771186440678,805,0.4263771186440678,1,365,Total
CB2KHY1C2G9PT,untextured,customer,1154,0,0,0,1154,1,0,0,0,0,Targeted (ITS)
CB2KHY1C2G9PT,untextured,its,1888,0,0,0,1888,1,0,0,0,0,Targeted (ITS)
CB2KHY1C2G9PT,untextured_p,proportion_targeted,1888,7.8320974576271185,9.752848697047858,-21.426448633516454,829,0.4390889830508475,829,0.4390889830508475,1,90,Targeted (Proportion)
CB2KHY1C2G9PT,untextured_t2,customer,1154,0,0,0,1154,1,0,0,0,0,Other
CB2KHY1C2G9PT,vegan,customer,1154,0.03119584055459272,0.2957885219733285,-0.8561697253653928,1134,0.9826689774696707,1134,0.9826689774696707,1,6,Main Category
CB2KHY1C2G9PT,vegan,its,1888,1.7235169491525424,3.0829957288746725,-7.525470237471475,1131,0.5990466101694916,1131,0.5990466101694916,1,23,Main Category
CB2KHY1C2G9PT,vegan,proportion,1888,1.7235169491525424,3.0829957288746725,-7.525470237471475,1131,0.5990466101694916,1131,0.5990466101694916,1,23,Main Category
CB2KHY1C2G9PT,vegetarian,customer,1154,0.23570190641247835,0.7622313306576193,-2.050992085560379,993,0.8604852686308492,993,0.8604852686308492,1,11,Main Category
CB2KHY1C2G9PT,vegetarian,its,1888,15.304555084745763,19.75877151652453,-43.97175946482782,817,0.4327330508474576,817,0.4327330508474576,1,115,Main Category
CB2KHY1C2G9PT,vegetarian,proportion,1888,15.304555084745763,19.75877151652453,-43.97175946482782,817,0.4327330508474576,817,0.4327330508474576,1,115,Main Category
ED5J990H5VAZT,breakfast,customer,2755,1.471869328493648,2.654012040345167,-6.490166792541853,1696,0.6156079854809438,1696,0.6156079854809438,1,17,Targeted (ITS)
ED5J990H5VAZT,breakfast,its,2756,8.34542815674891,13.352992723069622,-31.71355001245996,1197,0.43432510885341075,1197,0.43432510885341075,1,79,Targeted (ITS)
ED5J990H5VAZT,breakfast_p,proportion_targeted,2756,10.037010159651668,15.237171867522033,-35.67450544291442,1168,0.42380261248185774,1168,0.42380261248185774,1,87,Targeted (Proportion)
ED5J990H5VAZT,breakfast_t2,customer,2755,1.471869328493648,2.654012040345167,-6.490166792541853,1696,0.6156079854809438,1696,0.6156079854809438,1,17,Other
ED5J990H5VAZT,chicken,customer,2755,0,0,0,2755,1,0,0,0,0,Other
ED5J990H5VAZT,chicken_fish,customer,2755,0.08493647912885663,0.3763742014758963,-1.0441861252988323,2578,0.9357531760435571,2578,0.9357531760435571,1,6,Main Category
ED5J990H5VAZT,chicken_fish,its,2756,0.56966618287373,1.427195553543315,-3.7119204777562143,2163,0.784833091436865,2163,0.784833091436865,1,13,Main Category
ED5J990H5VAZT,chicken_fish,proportion,2756,0.56966618287373,1.427195553543315,-3.7119204777562143,2163,0.784833091436865,2163,0.784833091436865,1,13,Main Category
ED5J990H5VAZT,chicken_p,proportion_targeted,2756,5.80188679245283,10.17448197959285,-24.72155914632572,1475,0.5351959361393324,1475,0.5351959361393324,1,62,Targeted (Proportion)
ED5J990H5VAZT,chicken_t2,customer,2755,0,0,0,2755,1,0,0,0,0,Other
ED5J990H5VAZT,dairy,customer,2755,0,0,0,2755,1,0,0,0,0,Other
ED5J990H5VAZT,dairy_p,proportion_targeted,2756,26.00435413642961,23.813994480593312,-45.43762930535033,376,0.13642960812772134,376,0.13642960812772134,1,138,Targeted (Proportion)
ED5J990H5VAZT,dairy_t2,customer,2755,0,0,0,2755,1,0,0,0,0,Other
ED5J990H5VAZT,egg_p,proportion_targeted,2756,16.626632801161104,16.901538339465837,-34.07798221723641,431,0.15638606676342526,431,0.15638606676342526,1,112,Targeted (Proportion)
ED5J990H5VAZT,meat,customer,2755,2.6852994555353904,4.535831468710571,-10.922194950596321,1443,0.5237749546279492,1443,0.5237749546279492,1,32,Main Category
ED5J990H5VAZT,meat,its,2756,15.116835994194485,22.088342498728835,-51.14819150199202,799,0.28991291727140783,799,0.28991291727140783,1,125,Main Category
ED5J990H5VAZT,meat,proportion,2756,15.116835994194485,22.088342498728835,-51.14819150199202,799,0.28991291727140783,799,0.28991291727140783,1,125,Main Category
ED5J990H5VAZT,nonvegan,customer,2755,5.736116152450091,8.33632095557602,-19.27284671427797,827,0.3001814882032668,827,0.3001814882032668,1,50,Main Category
ED5J990H5VAZT,nonvegan,its,2756,31.939042089985485,35.546109004524915,-74.69928492358926,359,0.1302612481857765,359,0.1302612481857765,1,197,Main Category
ED5J990H5VAZT,nonvegan,proportion,2756,31.939042089985485,35.546109004524915,-74.69928492358926,359,0.1302612481857765,359,0.1302612481857765,1,197,Main Category
ED5J990H5VAZT,textured,customer,2755,0,0,0,2755,1,0,0,0,0,Targeted (ITS)
ED5J990H5VAZT,textured,its,2756,0,0,0,2756,1,0,0,0,0,Targeted (ITS)
ED5J990H5VAZT,textured_p,proportion_targeted,2756,0.09833091436865021,0.42701526990046323,-1.1827148953327395,2575,0.9343251088534107,2575,0.9343251088534107,1,4,Targeted (Proportion)
ED5J990H5VAZT,textured_t2,customer,2755,0,0,0,2755,1,0,0,0,0,Other
ED5J990H5VAZT,total,customer,2755,6.043194192377496,8.699115137329501,-20.05415121961101,790,0.2867513611615245,790,0.2867513611615245,1,50,Total
ED5J990H5VAZT,total,its,2756,33.866473149492016,37.63956900701872,-79.05223387156414,319,0.11574746008708273,319,0.11574746008708273,1,210,Total
ED5J990H5VAZT,total,proportion,2756,33.866473149492016,37.63956900701872,-79.05223387156414,319,0.11574746008708273,319,0.11574746008708273,1,210,Total
ED5J990H5VAZT,untextured,customer,2755,0,0,0,2755,1,0,0,0,0,Targeted (ITS)
ED5J990H5VAZT,untextured,its,2756,0,0,0,2756,1,0,0,0,0,Targeted (ITS)
ED5J990H5VAZT,untextured_p,proportion_targeted,2756,0.17053701015965167,0.6231608454348752,-1.6989455261449737,2497,0.9060232220609579,2497,0.9060232220609579,1,7,Targeted (Proportion)
ED5J990H5VAZT,untextured_t2,customer,2755,0,0,0,2755,1,0,0,0,0,Other
ED5J990H5VAZT,vegan,customer,2755,0.30707803992740473,0.7375724127076894,-1.9056391981956633,2188,0.7941923774954628,2188,0.7941923774954628,1,8,Main Category
ED5J990H5VAZT,vegan,its,2756,1.9274310595065312,2.733637094560188,-6.273480224174033,1141,0.41400580551523947,1141,0.41400580551523947,1,20,Main Category
ED5J990H5VAZT,vegan,proportion,2756,1.9274310595065312,2.733637094560188,-6.273480224174033,1141,0.41400580551523947,1141,0.41400580551523947,1,20,Main Category
ED5J990H5VAZT,vegetarian,customer,2755,3.357894736842105,4.702056742978329,-10.748275492092883,1028,0.37313974591651544,1028,0.37313974591651544,1,28,Main Category
ED5J990H5VAZT,vegetarian,its,2756,18.74963715529753,17.60703589809866,-34.07147053899844,365,0.13243831640058054,365,0.13243831640058054,1,111,Main Category
ED5J990H5VAZT,vegetarian,proportion,2756,18.74963715529753,17.60703589809866,-34.07147053899844,365,0.13243831640058054,365,0.13243831640058054,1,111,Main Category
EMBVNVD207CC6,breakfast,customer,3068,0,0,0,3068,1,0,0,0,0,Targeted (ITS)
EMBVNVD207CC6,breakfast,its,3336,0,0,0,3336,1,0,0,0,0,Targeted (ITS)
EMBVNVD207CC6,breakfast_p,proportion_targeted,3336,0.9127697841726619,3.172672670828203,-8.605248228311948,2924,0.8764988009592326,2924,0.8764988009592326,1,37,Targeted (Proportion)
EMBVNVD207CC6,breakfast_t2,customer,3068,0,0,0,3068,1,0,0,0,0,Other
EMBVNVD207CC6,chicken,customer,3068,0,0,0,3068,1,0,0,0,0,Other
EMBVNVD207CC6,chicken_fish,customer,3068,0.006844850065189048,0.10030318914049789,-0.29406471735630463,3051,0.9944589308996089,3051,0.9944589308996089,1,3,Main Category
EMBVNVD207CC6,chicken_fish,its,3336,0.16936450839328537,1.9776342425303834,-5.763538219197865,3246,0.9730215827338129,3246,0.9730215827338129,1,78,Main Category
EMBVNVD207CC6,chicken_fish,proportion,3336,0.16936450839328537,1.9776342425303834,-5.763538219197865,3246,0.9730215827338129,3246,0.9730215827338129,1,78,Main Category
EMBVNVD207CC6,chicken_p,proportion_targeted,3336,0.11540767386091128,1.7559125260870572,-5.15232990440026,3288,0.9856115107913669,3288,0.9856115107913669,1,75,Targeted (Proportion)
EMBVNVD207CC6,chicken_t2,customer,3068,0,0,0,3068,1,0,0,0,0,Other
EMBVNVD207CC6,dairy,customer,3068,0,0,0,3068,1,0,0,0,0,Other
EMBVNVD207CC6,dairy_p,proportion_targeted,3336,4.52667865707434,13.906192742140652,-37.19189956934761,2668,0.7997601918465228,2668,0.7997601918465228,1,129,Targeted (Proportion)
EMBVNVD207CC6,dairy_t2,customer,3068,0.14667535853976532,0.5878888770921271,-1.616991272736616,2821,0.9194915254237288,2821,0.9194915254237288,1,6,Other
EMBVNVD207CC6,egg_p,proportion_targeted,3336,0.12020383693045564,0.7640337719073409,-2.171897478791567,3207,0.9613309352517986,3207,0.9613309352517986,1,17,Targeted (Proportion)
EMBVNVD207CC6,meat,customer,3068,0.11440677966101695,0.4484670190905101,-1.2309942776105136,2824,0.9204693611473272,2824,0.9204693611473272,1,6,Main Category
EMBVNVD207CC6,meat,its,3336,2.61031175059952,7.588150734332466,-20.154140452397876,2483,0.7443045563549161,2483,0.7443045563549161,1,93,Main Category
EMBVNVD207CC6,meat,proportion,3336,2.61031175059952,7.588150734332466,-20.154140452397876,2483,0.7443045563549161,2483,0.7443045563549161,1,93,Main Category
EMBVNVD207CC6,nonvegan,customer,3068,0.1926336375488918,0.6734892088570446,-1.827833989022242,2735,0.8914602346805737,2735,0.8914602346805737,1,7,Main Category
EMBVNVD207CC6,nonvegan,its,3336,4.856714628297362,13.89493138948655,-36.828079540162285,2322,0.6960431654676259,2322,0.6960431654676259,1,155,Main Category
EMBVNVD207CC6,nonvegan,proportion,3336,4.856714628297362,13.89493138948655,-36.828079540162285,2322,0.6960431654676259,2322,0.6960431654676259,1,155,Main Category
EMBVNVD207CC6,textured,customer,3068,0,0,0,3068,1,0,0,0,0,Targeted (ITS)
EMBVNVD207CC6,textured,its,3336,0,0,0,3336,1,0,0,0,0,Targeted (ITS)
EMBVNVD207CC6,textured_p,proportion_targeted,3336,0.046462829736211034,0.8151118173477037,-2.3988726223069,3315,0.9937050359712231,3315,0.9937050359712231,1,29,Targeted (Proportion)
EMBVNVD207CC6,textured_t2,customer,3068,0,0,0,3068,1,0,0,0,0,Other
EMBVNVD207CC6,total,customer,3068,0.29791395045632335,0.9642630743650471,-2.594875272638818,2648,0.863102998696219,2648,0.863102998696219,1,10,Total
EMBVNVD207CC6,total,its,3336,6.945143884892087,19.208763627553726,-50.68114699776909,2235,0.6699640287769785,2235,0.6699640287769785,1,199,Total
EMBVNVD207CC6,total,proportion,3336,6.945143884892087,19.208763627553726,-50.68114699776909,2235,0.6699640287769785,2235,0.6699640287769785,1,199,Total
EMBVNVD207CC6,untextured,customer,3068,0,0,0,3068,1,0,0,0,0,Targeted (ITS)
EMBVNVD207CC6,untextured,its,3336,0,0,0,3336,1,0,0,0,0,Targeted (ITS)
EMBVNVD207CC6,untextured_p,proportion_targeted,3336,0.08303357314148681,1.9041499459243383,-5.629416264631528,3311,0.992505995203837,3311,0.992505995203837,1,94,Targeted (Proportion)
EMBVNVD207CC6,untextured_t2,customer,3068,0,0,0,3068,1,0,0,0,0,Other
EMBVNVD207CC6,vegan,customer,3068,0.10528031290743155,0.4712104368719483,-1.3083509977084133,2866,0.9341590612777053,2866,0.9341590612777053,1,7,Main Category
EMBVNVD207CC6,vegan,its,3336,2.0884292565947242,6.237116577328964,-16.622920475392167,2610,0.7823741007194245,2610,0.7823741007194245,1,72,Main Category
EMBVNVD207CC6,vegan,proportion,3336,2.0884292565947242,6.237116577328964,-16.622920475392167,2610,0.7823741007194245,2610,0.7823741007194245,1,72,Main Category
EMBVNVD207CC6,vegetarian,customer,3068,0.18350717079530637,0.7149449083598298,-1.9613275542841828,2782,0.9067796610169492,2782,0.9067796610169492,1,9,Main Category
EMBVNVD207CC6,vegetarian,its,3336,4.334832134292566,12.520675464796266,-33.227194260096226,2425,0.7269184652278178,2425,0.7269184652278178,1,134,Main Category
EMBVNVD207CC6,vegetarian,proportion,3336,4.334832134292566,12.520675464796266,-33.227194260096226,2425,0.7269184652278178,2425,0.7269184652278178,1,134,Main Category
JHDN7CF1C03X5,breakfast,customer,1653,0,0,0,1653,1,0,0,0,0,Targeted (ITS)
JHDN7CF1C03X5,breakfast,its,1669,0.0677052127022169,0.35257642925756577,-0.9900240750704805,1595,0.9556620730976633,1595,0.9556620730976633,1,4,Targeted (ITS)
JHDN7CF1C03X5,breakfast_p,proportion_targeted,1669,17.73696824445776,13.467821340746141,-22.666495777780664,380,0.22768124625524266,380,0.22768124625524266,1,77,Targeted (Proportion)
JHDN7CF1C03X5,breakfast_t2,customer,1653,0,0,0,1653,1,0,0,0,0,Other
JHDN7CF1C03X5,chicken,customer,1653,0,0,0,1653,1,0,0,0,0,Other
JHDN7CF1C03X5,chicken_fish,customer,1653,4.420447670901392,4.308951552275433,-8.506406985924908,428,0.2589231699939504,428,0.2589231699939504,1,31,Main Category
JHDN7CF1C03X5,chicken_fish,its,1669,18.58298382264829,13.517946077397141,-21.970854409543133,369,0.22109047333732773,369,0.22109047333732773,1,66,Main Category
JHDN7CF1C03X5,chicken_fish,proportion,1669,18.58298382264829,13.517946077397141,-21.970854409543133,369,0.22109047333732773,369,0.22109047333732773,1,66,Main Category
JHDN7CF1C03X5,chicken_p,proportion_targeted,1669,29.216896345116837,20.733340131282297,-32.983124048730055,359,0.21509886159376873,359,0.21509886159376873,1,120,Targeted (Proportion)
JHDN7CF1C03X5,chicken_t2,customer,1653,0,0,0,1653,1,0,0,0,0,Other
JHDN7CF1C03X5,dairy,customer,1653,0,0,0,1653,1,0,0,0,0,Other
JHDN7CF1C03X5,dairy_p,proportion_targeted,1669,37.47813061713601,26.433510676245376,-41.82240141160012,357,0.21390053924505692,357,0.21390053924505692,1,137,Targeted (Proportion)
JHDN7CF1C03X5,dairy_t2,customer,1653,0,0,0,1653,1,0,0,0,0,Other
JHDN7CF1C03X5,egg_p,proportion_targeted,1669,4.022768124625524,3.6156082183399954,-6.824056530394462,450,0.2696225284601558,450,0.2696225284601558,1,22,Targeted (Proportion)
JHDN7CF1C03X5,meat,customer,1653,8.300060496067756,8.235823905102254,-16.40741121923901,403,0.24379915305505143,403,0.24379915305505143,1,55,Main Category
JHDN7CF1C03X5,meat,its,1669,32.6956261234272,23.460658661652058,-37.68634986152897,359,0.21509886159376873,359,0.21509886159376873,1,137,Main Category
JHDN7CF1C03X5,meat,proportion,1669,32.6956261234272,23.460658661652058,-37.68634986152897,359,0.21509886159376873,359,0.21509886159376873,1,137,Main Category
JHDN7CF1C03X5,nonvegan,customer,1653,11.043557168784028,10.486150900330788,-20.414895532208334,392,0.23714458560193588,392,0.23714458560193588,1,61,Main Category
JHDN7CF1C03X5,nonvegan,its,1669,41.74895146794488,29.1074851171853,-45.573503883611025,354,0.2121030557219892,354,0.2121030557219892,1,153,Main Category
JHDN7CF1C03X5,nonvegan,proportion,1669,41.74895146794488,29.1074851171853,-45.573503883611025,354,0.2121030557219892,354,0.2121030557219892,1,153,Main Category
JHDN7CF1C03X5,textured,customer,1653,0,0,0,1653,1,0,0,0,0,Targeted (ITS)
JHDN7CF1C03X5,textured,its,1669,0,0,0,1669,1,0,0,0,0,Targeted (ITS)
JHDN7CF1C03X5,textured_p,proportion_targeted,1669,0.06051527860994608,0.27797654100725294,-0.7734143444118127,1584,0.9490713001797484,1584,0.9490713001797484,1,3,Targeted (Proportion)
JHDN7CF1C03X5,textured_t2,customer,1653,0,0,0,1653,1,0,0,0,0,Other
JHDN7CF1C03X5,total,customer,1653,13.542649727767696,12.995115565777514,-25.44269696956485,385,0.23290986085904417,385,0.23290986085904417,1,70,Total
JHDN7CF1C03X5,total,its,1669,50.95266626722589,35.61903120627802,-55.90442735160817,350,0.2097064110245656,350,0.2097064110245656,1,182,Total
JHDN7CF1C03X5,total,proportion,1669,50.95266626722589,35.61903120627802,-55.90442735160817,350,0.2097064110245656,350,0.2097064110245656,1,182,Total
JHDN7CF1C03X5,untextured,customer,1653,0,0,0,1653,1,0,0,0,0,Targeted (ITS)
JHDN7CF1C03X5,untextured,its,1669,2.371479928100659,2.653408563554139,-5.588745762561759,664,0.39784301977231873,664,0.39784301977231873,1,14,Targeted (ITS)
JHDN7CF1C03X5,untextured_p,proportion_targeted,1669,4.588975434391852,3.810250370053088,-6.841775675767412,405,0.2426602756141402,405,0.2426602756141402,1,20,Targeted (Proportion)
JHDN7CF1C03X5,untextured_t2,customer,1653,0,0,0,1653,1,0,0,0,0,Other
JHDN7CF1C03X5,vegan,customer,1653,2.499092558983666,3.0614419048590755,-6.685233155593561,595,0.3599516031457955,595,0.3599516031457955,1,20,Main Category
JHDN7CF1C03X5,vegan,its,1669,9.203714799281007,7.5220195133288215,-13.362343740705457,394,0.2360695026962253,394,0.2360695026962253,1,37,Main Category
JHDN7CF1C03X5,vegan,proportion,1669,9.203714799281007,7.5220195133288215,-13.362343740705457,394,0.2360695026962253,394,0.2360695026962253,1,37,Main Category
JHDN7CF1C03X5,vegetarian,customer,1653,5.24258923169994,5.432489124334247,-11.054878141302803,416,0.2516636418632789,416,0.2516636418632789,1,37,Main Category
JHDN7CF1C03X5,vegetarian,its,1669,18.257040143798683,13.380851994805887,-21.88551584061898,379,0.22708208508088676,379,0.22708208508088676,1,66,Main Category
JHDN7CF1C03X5,vegetarian,proportion,1669,18.257040143798683,13.380851994805887,-21.88551584061898,379,0.22708208508088676,379,0.22708208508088676,1,66,Main Category
L69HYJ4Y3TR91,breakfast,customer,335,4.62089552238806,3.251371765473032,-5.133219774031036,18,0.05373134328358209,18,0.05373134328358209,1,29,Targeted (ITS)
L69HYJ4Y3TR91,breakfast,its,335,17.955223880597014,9.115087242793642,-9.390037847783912,11,0.03283582089552239,11,0.03283582089552239,1,50,Targeted (ITS)
L69HYJ4Y3TR91,breakfast_p,proportion_targeted,335,27.546268656716418,14.563204477660348,-16.143344776264623,9,0.026865671641791045,9,0.026865671641791045,1,78,Targeted (Proportion)
L69HYJ4Y3TR91,breakfast_t2,customer,335,4.62089552238806,3.251371765473032,-5.133219774031036,18,0.05373134328358209,18,0.05373134328358209,1,29,Other
L69HYJ4Y3TR91,chicken,customer,335,0,0,0,335,1,0,0,0,0,Other
L69HYJ4Y3TR91,chicken_fish,customer,335,0.23880597014925373,0.7560049472085295,-2.029208871476335,279,0.8328358208955224,279,0.8328358208955224,1,8,Main Category
L69HYJ4Y3TR91,chicken_fish,its,335,0.8835820895522388,1.3318526350893416,-3.1119758157157857,180,0.5373134328358209,180,0.5373134328358209,1,10,Main Category
L69HYJ4Y3TR91,chicken_fish,proportion,335,0.8835820895522388,1.3318526350893416,-3.1119758157157857,180,0.5373134328358209,180,0.5373134328358209,1,10,Main Category
L69HYJ4Y3TR91,chicken_p,proportion_targeted,335,5.155223880597015,4.692307489442259,-8.921698587729761,35,0.1044776119402985,35,0.1044776119402985,1,37,Targeted (Proportion)
