outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,color_group,step_size
chicken_fish,vegan,Proportion,0.6428240599077308,NA,1.8837396455685689,142.375037961864,1.24093579226729,1.00072016759298,Restaurant,LFZFT3VASXPED,Animal,0.022222222222222223
chicken_fish,vegan,Proportion,NA,NA,NA,0.0944726660005344,0.708032590787062,1.0002676156419401,Restaurant,LQ5EH4BKGV61T,Animal,0.022222222222222223
chicken_fish,vegan,Proportion,NA,NA,1.063638006650507,2.72010066537272,0.95630007271991,1.00017501671551,Restaurant,S8MT0YGD2KTN9,Animal,0.022222222222222223
chicken_fish,vegan,Proportion,-0.6420808306710851,NA,1.5418099016009483,13.3585032112898,1.07568081920799,1.0006397382179,Restaurant,SAFK7ND1HR6XS,Animal,0.022222222222222223
chicken_fish,vegan,Proportion,0.5589577239337095,-1.170969140658851,1.1960776232450288,7.87905401491213,1.1947300621607,1.00014041006179,Restaurant,V3Q26BHF3SE2H,Animal,0.022222222222222223
chicken_fish,vegan,Proportion,-1.2408409111864116,NA,0.47992786291431566,1.66993946487164,1.03163190600033,1.00014039919761,Restaurant,W8T41JZK0ZMEP,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,-2.722742248306758,-2.9434915105066612,-2.5422002325863904,1.06792379211461,1.00659128345436,1.00077331829538,Restaurant,1SQPTEGYPH0GA,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,NA,NA,-3.1747435322354973,0.963101624560827,0.996152882924591,1.00283306763213,Restaurant,2HRX9P6HKXA8V,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,NA,NA,-3.7922340252466364,0.994277300702053,0.999415854239598,1.0090110081973,Restaurant,78AY09MVJVTYE,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,-4.198110721974374,-5.256861563646755,-3.683755531853423,1.01515034814422,1.00150365070525,0.999695108978826,Restaurant,9XKJD8DQTH559,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,-3.900558018106318,NA,-3.058754488331982,1.02052221996969,1.00202594936759,0.999615450456062,Restaurant,C0BE4NDSW26QN,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,-3.175164239136757,-3.7347339571562315,-2.8037806046631712,1.04271990617346,1.00418792239624,0.999960896212061,Restaurant,CB2KHY1C2G9PT,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,-2.3991143005964304,-3.2297544000818945,-1.93968372974799,1.09546546460893,1.00912502419532,1.0021188130653,Restaurant,ED5J990H5VAZT,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,-4.075665294151635,NA,-2.3409903487231265,1.01783571716284,1.00170651094805,1.00190442463741,Restaurant,EMBVNVD207CC6,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,NA,NA,NA,0.962135499642747,0.996144764195152,1.00250207168983,Restaurant,JHDN7CF1C03X5,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,-2.674761322018055,NA,-1.7839075861017986,1.07254066250051,1.00692721656667,0.999750296774872,Restaurant,L69HYJ4Y3TR91,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,-3.1898465078826352,NA,-2.4436955865807835,1.04234154606122,1.0041292351217,1.00024604942772,Restaurant,LBZEEFSBJNB3Z,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,NA,NA,-2.407387924742012,0.996672527659333,0.999547239523275,1.00073650319167,Restaurant,LFZFT3VASXPED,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,-2.628511262959672,NA,-1.7190218020492112,1.07629680084687,1.00725811910421,1.00123897314754,Restaurant,LQ5EH4BKGV61T,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,NA,NA,NA,0.938247952291924,0.993622631313596,1.00254981857521,Restaurant,S8MT0YGD2KTN9,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,-3.6873428005761673,NA,-1.9891468310674332,1.02694002392802,1.00252246678036,1.00003467572173,Restaurant,SAFK7ND1HR6XS,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,-4.30817481651624,NA,-2.5976492329824072,1.01402111087723,1.00135136786551,1.00074298985506,Restaurant,V3Q26BHF3SE2H,Animal,0.022222222222222223
chicken_fish,vegetarian,Count,NA,NA,-4.607996976097219,0.996062771148323,0.999603357140864,0.99983654338622,Restaurant,W8T41JZK0ZMEP,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,NA,NA,NA,0.069114448411206,0.752259230451865,1.0026341302292,Restaurant,1SQPTEGYPH0GA,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,NA,NA,-2.3716471464275704,0.23614861816278299,0.812728881853503,1.00325803783738,Restaurant,2HRX9P6HKXA8V,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,NA,NA,-0.41034082851329134,0.873119514230948,0.976999454229354,1.00398602188678,Restaurant,78AY09MVJVTYE,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,-1.3370654451209478,NA,0.32820758542572565,1.53224269964583,1.02828959475282,1.00416797157914,Restaurant,9XKJD8DQTH559,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,NA,NA,0.1585956285324432,1.16551155183038,0.997664796843312,1.0033643331012,Restaurant,C0BE4NDSW26QN,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,-1.1983345944374222,NA,0.5276346349555804,1.73394811980408,1.03312255448849,1.00354452494214,Restaurant,CB2KHY1C2G9PT,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,NA,NA,NA,0.0159692371926398,0.630249703924906,1.00070514648571,Restaurant,ED5J990H5VAZT,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,NA,NA,NA,0.0355179258353114,0.679804459494406,1.01477293232779,Restaurant,EMBVNVD207CC6,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,NA,NA,NA,0.0487385325297277,0.728779213472995,1.00294348080887,Restaurant,JHDN7CF1C03X5,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,NA,NA,0.43766375783567335,1.17502433180038,0.872228265528833,1.00327086186232,Restaurant,L69HYJ4Y3TR91,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,NA,NA,0.17872308379913507,0.961717079784556,0.971919964735338,1.0044004356749,Restaurant,LBZEEFSBJNB3Z,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,NA,NA,1.0734365851164211,3.10258580006168,0.998383799043511,1.00750939395517,Restaurant,LFZFT3VASXPED,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,NA,NA,0.5830857942137396,1.04889128233543,0.896165991749673,1.01381886326305,Restaurant,LQ5EH4BKGV61T,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,NA,NA,NA,0.0671535250959429,0.74407158052199,1.00757973037945,Restaurant,S8MT0YGD2KTN9,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,NA,NA,0.37184769192423966,0.827161435972793,0.904831392312696,1.00545073308693,Restaurant,SAFK7ND1HR6XS,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,NA,NA,NA,0.0462882898285416,0.712534364915772,1.01126160885478,Restaurant,V3Q26BHF3SE2H,Animal,0.022222222222222223
chicken_fish,vegetarian,Proportion,NA,NA,-4.368456932939976,0.325338394940619,0.874471214816726,1.00107500692208,Restaurant,W8T41JZK0ZMEP,Animal,0.022222222222222223
vegetarian,mpbamod,Count,-5.338761167950659,NA,-2.503204216447167,1.00559735382735,1.00048809728026,1.008786766822,Restaurant,1SQPTEGYPH0GA,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,NA,NA,-1.939068493893718,0.944474056492363,0.99380039086166,1.00225912838172,Restaurant,2HRX9P6HKXA8V,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,-3.5105381325618357,NA,-2.019845199891557,1.03168462506311,1.0030056970323,1.00204164032356,Restaurant,78AY09MVJVTYE,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,NA,NA,-4.031846431578679,0.988409137830606,0.998826301229592,1.00394807978971,Restaurant,9XKJD8DQTH559,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,-3.1473727109149303,NA,-1.6541497268268421,1.04719098474451,1.00433748501962,1.00339202127266,Restaurant,C0BE4NDSW26QN,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,NA,NA,-2.6962993640395463,0.97999047293454,0.997889655482409,1.00092231566852,Restaurant,CB2KHY1C2G9PT,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,-5.6535541268754095,NA,-3.876500514343191,1.0035566428358,1.00035101855385,1.00924146294868,Restaurant,ED5J990H5VAZT,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,NA,NA,-2.227096821962696,0.957855103810079,0.995393398397786,1.00562554018403,Restaurant,EMBVNVD207CC6,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,NA,NA,-3.0933352524143762,0.998180943683537,0.999793277617015,1.00004995812083,Restaurant,JHDN7CF1C03X5,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,-3.0533901942524193,NA,-1.5544342571865937,1.05271737179763,1.00477328417433,1.00076675558124,Restaurant,L69HYJ4Y3TR91,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,NA,NA,-2.6329227695149586,0.970975086567135,0.996938113979668,1.00896957144368,Restaurant,LBZEEFSBJNB3Z,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,NA,NA,-1.151341443815777,0.992932039276065,0.998033406904154,1.00778562272793,Restaurant,LFZFT3VASXPED,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,-3.213841679556899,NA,-1.3977761995693507,1.04675653580452,1.00408345975463,1.01216838798767,Restaurant,LQ5EH4BKGV61T,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,-4.154987487891252,NA,-1.68823253514397,1.01977212923341,1.0016088845067,1.02518247567533,Restaurant,S8MT0YGD2KTN9,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,NA,NA,-1.4559069304012917,0.980557074661735,0.997279221724684,1.00091151859584,Restaurant,SAFK7ND1HR6XS,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,-1.854891361188471,-2.6221794521940285,-1.4020721676645216,1.17053240814031,1.01578008497602,1.00732882147425,Restaurant,SRQS8F7JWA9MZ,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,-5.867450490579803,NA,-2.991596570874054,1.0031363495258,1.00028606790456,1.01053926575522,Restaurant,V3Q26BHF3SE2H,Plant-based,0.021052631578947368
vegetarian,mpbamod,Count,NA,NA,-3.80559338142037,0.990889497085377,0.999074592654441,1.00262183880574,Restaurant,W8T41JZK0ZMEP,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,-1.1961865398040485,NA,1.0795399694320686,3.4416226398592,1.04025572374656,1.00021465513208,Restaurant,1SQPTEGYPH0GA,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,NA,NA,1.0072822597109434,2.17109476569233,0.849198395277935,1.00518633352557,Restaurant,2HRX9P6HKXA8V,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,-0.670990311640426,NA,1.1216968456151224,3.93020382919117,1.061681167534,1.01589643222801,Restaurant,78AY09MVJVTYE,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,NA,NA,0.27270924550153003,1.17986178018848,0.993046048866515,1.00169645198406,Restaurant,9XKJD8DQTH559,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,0.3329087389231966,NA,1.6450618230144145,24.7428940693894,1.17016402371119,1.00366650407777,Restaurant,C0BE4NDSW26QN,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,NA,NA,-1.3187592342932521,0.392265191642096,0.886856669153764,1.00076976996582,Restaurant,CB2KHY1C2G9PT,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,-2.8237557888117166,NA,-0.7659602275988981,1.0844407374114,1.00617365868547,1.00092454040866,Restaurant,ED5J990H5VAZT,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,NA,NA,-0.05749694678281742,0.789276257295254,0.952132693298233,1.009014112133,Restaurant,EMBVNVD207CC6,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,NA,NA,NA,0.131117465953147,0.782002071712948,1.00704639918241,Restaurant,JHDN7CF1C03X5,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,-0.8315681379885745,NA,1.735926253395812,62.8288205196394,1.08283831194576,1.00534292984367,Restaurant,L69HYJ4Y3TR91,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,NA,NA,0.9187389984222899,1.62211771657726,0.908498262106802,1.00331317953106,Restaurant,LBZEEFSBJNB3Z,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,0.3669019581410669,NA,2.3449220459945863,83083.1354783675,1.28475964919569,1.01290466923501,Restaurant,LFZFT3VASXPED,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,NA,NA,1.3703001391992822,7.58987340966269,0.998308551013073,1.0041183282739,Restaurant,LQ5EH4BKGV61T,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,1.2539017354616926,NA,1.969881377468864,174.148229469002,1.4438281800744,1.00122623937372,Restaurant,S8MT0YGD2KTN9,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,NA,NA,1.3162574448077644,5.88888838493033,0.951507317372951,1.00596363803791,Restaurant,SAFK7ND1HR6XS,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,0.4532356479367988,-0.3949170512258265,0.923364803325526,5.41561451615242,1.17173947590772,1.00415512600867,Restaurant,SRQS8F7JWA9MZ,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,NA,NA,-0.5760307448096956,0.896986015756246,0.982140969558794,1.00099416752669,Restaurant,V3Q26BHF3SE2H,Plant-based,0.021052631578947368
vegetarian,mpbamod,Proportion,NA,NA,0.2693915131858333,1.16153888732855,0.990741725146486,1.00658968644613,Restaurant,W8T41JZK0ZMEP,Plant-based,0.021052631578947368
vegetarian,vegan,Count,-5.701915196106415,NA,-2.978571662723451,1.00361450519723,1.00033669714402,1.0044797949829,Restaurant,1SQPTEGYPH0GA,Plant-based,0.021052631578947368
vegetarian,vegan,Count,-3.398707648464195,NA,-1.8449646910266488,1.03600483037998,1.00336688376453,1.00514165605771,Restaurant,2HRX9P6HKXA8V,Plant-based,0.021052631578947368
vegetarian,vegan,Count,NA,NA,-3.5871071090575475,0.994080661772831,0.999392385738536,1.00021681506207,Restaurant,78AY09MVJVTYE,Plant-based,0.021052631578947368
vegetarian,vegan,Count,NA,NA,-4.287094882828021,0.992857587353359,0.999278187598361,1.00323827022646,Restaurant,9XKJD8DQTH559,Plant-based,0.021052631578947368
vegetarian,vegan,Count,NA,NA,-3.1693894620298835,1.00014167085502,0.999992625067494,1.00092937411632,Restaurant,C0BE4NDSW26QN,Plant-based,0.021052631578947368
vegetarian,vegan,Count,-3.858725227638069,NA,-3.031646649947709,1.02141484128575,1.00211265497588,1.00653559109703,Restaurant,CB2KHY1C2G9PT,Plant-based,0.021052631578947368
vegetarian,vegan,Count,-3.4269297845020934,NA,-2.1996907571091944,1.0337639588749,1.00326114908635,1.00089029208315,Restaurant,ED5J990H5VAZT,Plant-based,0.021052631578947368
vegetarian,vegan,Count,NA,NA,-2.3920887403837967,0.932871810445464,0.992760975896894,1.00013060251271,Restaurant,EMBVNVD207CC6,Plant-based,0.021052631578947368
vegetarian,vegan,Count,-3.2933845961953927,-4.5461099323341845,-2.754123506723308,1.03792054317785,1.00372061425435,1.000646092723,Restaurant,JHDN7CF1C03X5,Plant-based,0.021052631578947368
vegetarian,vegan,Count,-4.270433122123072,NA,-2.5350119171066257,1.01467545195212,1.00140448914327,1.00146728854129,Restaurant,L69HYJ4Y3TR91,Plant-based,0.021052631578947368
vegetarian,vegan,Count,NA,NA,-3.481727166626078,0.954761265346094,0.995308832467497,1.0084060735781,Restaurant,LBZEEFSBJNB3Z,Plant-based,0.021052631578947368
vegetarian,vegan,Count,-4.147312150593905,NA,-1.465255393373605,1.02232890510582,1.00164507304088,1.00311625352584,Restaurant,LFZFT3VASXPED,Plant-based,0.021052631578947368
vegetarian,vegan,Count,NA,NA,-1.7303006205250626,0.97315999762004,0.996740649719223,1.0076939459287,Restaurant,LQ5EH4BKGV61T,Plant-based,0.021052631578947368
vegetarian,vegan,Count,NA,NA,-2.187700300523265,0.984090181205942,0.998186627338991,1.00473205410534,Restaurant,S8MT0YGD2KTN9,Plant-based,0.021052631578947368
vegetarian,vegan,Count,NA,NA,-1.3260303845634382,1.00235894621019,0.999288160104334,1.00183193395681,Restaurant,SAFK7ND1HR6XS,Plant-based,0.021052631578947368
vegetarian,vegan,Count,NA,NA,NA,0.714545332953986,0.966492562286992,1.00614165967215,Restaurant,SRQS8F7JWA9MZ,Plant-based,0.021052631578947368
vegetarian,vegan,Count,NA,NA,-2.4250547188909075,1.00015954358977,0.999932558841116,1.00355720821628,Restaurant,V3Q26BHF3SE2H,Plant-based,0.021052631578947368
vegetarian,vegan,Count,NA,NA,-4.168289229172382,0.997110948592268,0.999706385994902,1.0001531270945,Restaurant,W8T41JZK0ZMEP,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,-0.8667033394191519,NA,0.8140639154923182,2.32581237284041,1.04736539112558,1.00392725479628,Restaurant,1SQPTEGYPH0GA,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,-0.7215537127114969,NA,0.9660518729690735,2.93087429348321,1.05586969216928,1.00413059114591,Restaurant,2HRX9P6HKXA8V,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,NA,NA,-0.609145670357391,0.809568534972976,0.971389695863255,1.00039960128464,Restaurant,78AY09MVJVTYE,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,NA,NA,-0.3212939960737165,0.586348452288686,0.922361451279924,1.0004139419177,Restaurant,9XKJD8DQTH559,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,NA,NA,0.3128361045778808,1.15667476080014,0.986856973654122,1.00065465345892,Restaurant,C0BE4NDSW26QN,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,-0.5209832816102776,NA,0.4944070262368194,2.07653070411762,1.06262589682877,1.00353689153353,Restaurant,CB2KHY1C2G9PT,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,-1.9715771340614714,NA,0.3875747712884992,1.45461454099913,1.0164173710554,1.00121513777285,Restaurant,ED5J990H5VAZT,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,NA,NA,NA,0.330923021404632,0.884244468706023,1.00017440067571,Restaurant,EMBVNVD207CC6,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,0.4355928155699044,-1.7961476622792705,1.077771642366562,5.94201786208995,1.16996779971019,1.0014075343211,Restaurant,JHDN7CF1C03X5,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,NA,NA,0.6583562334894093,1.36250725692529,0.971855062627985,1.00751891899953,Restaurant,L69HYJ4Y3TR91,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,NA,NA,-0.05801087001867134,0.574773598744489,0.898941801330788,1.02176641200518,Restaurant,LBZEEFSBJNB3Z,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,NA,NA,1.088763721431016,3.0065993868311,0.973543477845589,1.00049174953018,Restaurant,LFZFT3VASXPED,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,-1.8889326803876527,NA,0.9584802094590972,2.70811590113836,1.02327014239854,1.0083074486316,Restaurant,LQ5EH4BKGV61T,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,NA,NA,0.9991800904818888,2.66013624055665,0.995841759128136,1.00350156669732,Restaurant,S8MT0YGD2KTN9,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,NA,NA,1.0372994235040471,2.35062079902257,0.971455947826018,1.00414531121605,Restaurant,SAFK7ND1HR6XS,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,NA,NA,NA,0.233999264587093,0.859325244841824,1.00264464064422,Restaurant,SRQS8F7JWA9MZ,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,NA,NA,0.07582300029471466,0.948646449110759,0.972131884261042,1.00308047170488,Restaurant,V3Q26BHF3SE2H,Plant-based,0.021052631578947368
vegetarian,vegan,Proportion,NA,NA,0.03707987246714722,0.967529846434556,0.9775475065574,1.00094987301202,Restaurant,W8T41JZK0ZMEP,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,NA,NA,-4.434478589522975,0.99770110445714,0.99976738315745,1.00054641206023,Restaurant,1SQPTEGYPH0GA,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,NA,NA,-2.3399602243616027,0.994795403492301,0.999370171819135,1.00118155119164,Restaurant,2HRX9P6HKXA8V,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,-4.371046143450565,NA,-3.2450693723542616,1.01280946491522,1.00126550221224,1.00085056797833,Restaurant,78AY09MVJVTYE,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,NA,NA,-4.4558315296831985,0.999286100859277,0.999927012910647,1.00064301714524,Restaurant,9XKJD8DQTH559,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,-4.739008778902363,NA,-3.348014393871629,1.00887684868131,1.00087601853333,1.00111413301144,Restaurant,C0BE4NDSW26QN,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,-4.129695533122654,NA,-3.408894390278808,1.01626034232616,1.00161049105792,1.00944152213805,Restaurant,CB2KHY1C2G9PT,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,-3.465097340707903,NA,-2.7856803711301517,1.03189955098203,1.00313320861348,1.00181872363816,Restaurant,ED5J990H5VAZT,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,-3.630070139054963,NA,-2.0172810493753617,1.02841231835877,1.00266996403512,1.00174788113223,Restaurant,EMBVNVD207CC6,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,-3.4475586114556727,-4.540193277362608,-2.966861496636917,1.03239155936595,1.00318794205738,1.00072719234709,Restaurant,JHDN7CF1C03X5,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,-4.630644530736442,NA,-2.7880627002945273,1.01012857080003,1.00097861724376,1.00160807417417,Restaurant,L69HYJ4Y3TR91,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,NA,NA,-3.0078050870757367,0.997724427941579,0.999742995613415,1.01441757646775,Restaurant,LBZEEFSBJNB3Z,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,-7.240095728412281,NA,-1.8651934348982642,1.00360029290414,1.00010042013495,1.00544981368675,Restaurant,LFZFT3VASXPED,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,-3.776638340225745,NA,-1.7732160984037815,1.02589141948174,1.00231927978985,1.00854173853929,Restaurant,LQ5EH4BKGV61T,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,NA,NA,-3.964221614752785,0.979593760359252,0.997921623542013,1.0004542596704,Restaurant,S8MT0YGD2KTN9,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,-4.12708304719213,NA,-1.6350641446429186,1.0198334087049,1.00164913847179,1.00183291253363,Restaurant,SAFK7ND1HR6XS,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,-2.607412643114532,-3.312606999208058,-2.1482915397308258,1.07673673136803,1.00740186060369,1.00055074483301,Restaurant,SRQS8F7JWA9MZ,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,-4.39527146774718,NA,-2.560617404881569,1.01292904460612,1.00123942262996,1.00219692753213,Restaurant,V3Q26BHF3SE2H,Plant-based,0.021052631578947368
vegetarian,vegetarian,Count,-11.091883357387282,NA,-4.178305841855141,1.00004562093458,1.00000182735257,1.00228430787755,Restaurant,W8T41JZK0ZMEP,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,-1.4731923764733754,NA,0.39491292412773205,1.53675475868671,1.02525844632704,1.00434051309498,Restaurant,1SQPTEGYPH0GA,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,NA,NA,0.7360840371420928,1.62280672604697,0.983188692258135,1.00168070508029,Restaurant,2HRX9P6HKXA8V,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,-3.3720091918044903,NA,-0.19668207725285172,1.12395623247525,1.00425726000542,1.00068144622179,Restaurant,78AY09MVJVTYE,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,NA,NA,0.17074545401450641,1.1751466297966,0.999031087128995,1.00264706926557,Restaurant,9XKJD8DQTH559,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,-1.2040297725450742,NA,0.43052619930601965,1.65365650743021,1.03256083729896,1.00161961356275,Restaurant,C0BE4NDSW26QN,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,-0.1439054644760661,NA,0.6767858246987506,2.75556487840645,1.09203396658099,1.00589182140454,Restaurant,CB2KHY1C2G9PT,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,-0.17919400522129517,NA,0.7626285267237138,2.87199961742152,1.08956249277134,1.00106247008596,Restaurant,ED5J990H5VAZT,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,-1.6140786108845493,NA,0.3535874287904712,1.48157650127837,1.02208684306402,1.00857546725103,Restaurant,EMBVNVD207CC6,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,0.6384029371102883,-0.6453991334916784,1.2034193603540704,8.60953693125693,1.21154800620792,1.00787401122528,Restaurant,JHDN7CF1C03X5,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,-0.4249624711885598,NA,1.1446879152245282,4.26233733857088,1.07646090516723,1.01105821284607,Restaurant,L69HYJ4Y3TR91,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,-2.3865696744731992,NA,0.3767444022990038,1.38962291564638,1.01162769281474,1.00154253225495,Restaurant,LBZEEFSBJNB3Z,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,-0.270053739801577,NA,1.3798303714805338,8.7546911122785,1.09414904553631,1.00506553067515,Restaurant,LFZFT3VASXPED,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,-1.0643567951619972,NA,1.0329924755895015,3.34847203485646,1.0430438172869,1.00127945121995,Restaurant,LQ5EH4BKGV61T,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,NA,NA,-0.06037229193554701,0.910567667725097,0.972510796592166,1.00031073446308,Restaurant,S8MT0YGD2KTN9,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,-1.4515203086434807,NA,1.131714968699406,3.58917305815288,1.03490728719462,1.00286897500096,Restaurant,SAFK7ND1HR6XS,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,0.00923602947393686,-0.9023707638576383,0.49388884967178104,2.88402367092626,1.10674502342411,1.00371473357392,Restaurant,SRQS8F7JWA9MZ,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,-0.10986657274627272,NA,0.6129930236865941,2.75031605946226,1.09499480021035,1.00353945404814,Restaurant,V3Q26BHF3SE2H,Plant-based,0.021052631578947368
vegetarian,vegetarian,Proportion,-1.7640769003215027,NA,0.5710619438972008,1.66173365769691,1.020738813825,1.00270133922851,Restaurant,W8T41JZK0ZMEP,Plant-based,0.021052631578947368
vegan,mpbamod,Count,-3.5094067969553473,NA,-2.0620648117496234,1.03163221602952,1.00300825938264,1.00059779533744,Restaurant,1SQPTEGYPH0GA,Plant-based,0.021052631578947368
vegan,mpbamod,Count,NA,NA,-1.7517433792016073,0.98608925767287,0.998127189723243,1.00475125619859,Restaurant,2HRX9P6HKXA8V,Plant-based,0.021052631578947368
vegan,mpbamod,Count,-3.906680457065532,NA,-1.8689516278297675,1.02294018899426,1.00203863160047,1.0017500268395,Restaurant,78AY09MVJVTYE,Plant-based,0.021052631578947368
