outcome,exposure_group,exposure_type,mean,mean_exp,mean_exp_p10,q2.5,q97.5,rhat,estimate_type,restaurant_id,pred_path,color_group,step_size
vegetarian,vegan,count,1.3,NA,1.026977169662315,1.23,1.39,1.00101572078938,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/ED5J990H5VAZT.png,Plant-based,0.5
vegetarian,vegan,count,1.03,NA,1.0029883535908681,1.01,1.05,1.00258395701606,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/JHDN7CF1C03X5.png,Plant-based,0.5
vegetarian,vegan,count,1.13,NA,1.012623639287571,1.07,1.2,1.0015388160601,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/L69HYJ4Y3TR91.png,Plant-based,0.5
vegetarian,vegan,count,1.61,NA,1.0488278385185554,1.36,1.94,1.00085527062933,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/SRQS8F7JWA9MZ.png,Plant-based,0.5
vegetarian,vegan,count,1.02,NA,1.0024421402624661,1.01,1.04,1.00263532367418,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_count/plots/W8T41JZK0ZMEP.png,Plant-based,0.5
vegetarian,vegan,proportion,1.067732604191457,NA,1.067732604191457,0.9053576433419918,1.2337359095717821,1.0012425203694,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_prop/plots/2HRX9P6HKXA8V.png,Plant-based,0.5
vegetarian,vegan,proportion,1.1716780671799616,NA,1.1716780671799616,1.0679618300990312,1.29119425873596,1.00352593791776,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_prop/plots/ED5J990H5VAZT.png,Plant-based,0.5
vegetarian,vegan,proportion,1.0960642408792056,NA,1.0960642408792056,0.99899547129175,1.2105832751075947,1.00171103655426,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_prop/plots/JHDN7CF1C03X5.png,Plant-based,0.5
vegetarian,vegan,proportion,1.3155615584234133,NA,1.3155615584234133,1.0863844688652629,1.6440255829031223,1.00214494900885,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_prop/plots/L69HYJ4Y3TR91.png,Plant-based,0.5
vegetarian,vegan,proportion,1.0144967704911405,NA,1.0144967704911405,0.9517721299086175,1.0854319117741573,1.00243419854512,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_prop/plots/SRQS8F7JWA9MZ.png,Plant-based,0.5
vegetarian,vegan,proportion,1.1214061485757523,NA,1.1214061485757523,1.025791204689333,1.2228977889810073,1.00068166929962,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegan_dishes_prop/plots/W8T41JZK0ZMEP.png,Plant-based,0.5
vegetarian,vegetarian,count,1.01,NA,1.0007928810499924,0.93,1.09,1.00232034037701,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_count/plots/2HRX9P6HKXA8V.png,Plant-based,0.5
vegetarian,vegetarian,count,1.14,NA,1.0132055777240256,1.11,1.17,1.00170108363002,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_count/plots/ED5J990H5VAZT.png,Plant-based,0.5
vegetarian,vegetarian,count,1.04,NA,1.0035668839253182,1.02,1.05,1.00103442991806,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_count/plots/JHDN7CF1C03X5.png,Plant-based,0.5
vegetarian,vegetarian,count,1.07,NA,1.007222558258031,1.03,1.12,1.00196803542016,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Plant-based,0.5
vegetarian,vegetarian,count,1.15,NA,1.014395155261693,1.12,1.2,1.00082662346189,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_count/plots/SRQS8F7JWA9MZ.png,Plant-based,0.5
vegetarian,vegetarian,count,1.02,NA,1.002002138960738,1.01,1.03,1.00024308247835,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Plant-based,0.5
vegetarian,vegetarian,proportion,1.1502714343905143,NA,1.1502714343905143,0.9146993820210588,1.3006036765548292,1.05527021717424,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Plant-based,0.5
vegetarian,vegetarian,proportion,1.2615099601823252,NA,1.2615099601823252,1.1741482476364071,1.3754200198893933,1.01399916308653,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Plant-based,0.5
vegetarian,vegetarian,proportion,1.2378075455612856,NA,1.2378075455612856,1.1382280564892693,1.3385872669449204,1.00533724688431,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Plant-based,0.5
vegetarian,vegetarian,proportion,1.2654271891122408,NA,1.2654271891122408,1.1298478663808444,1.4634541439225353,1.01435938674296,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Plant-based,0.5
vegetarian,vegetarian,proportion,1.246550128405279,NA,1.246550128405279,1.1810366972594708,1.315664333309365,1.00475768309787,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_prop/plots/SRQS8F7JWA9MZ.png,Plant-based,0.5
vegetarian,vegetarian,proportion,1.244520400912841,NA,1.244520400912841,1.1391601441248391,1.3745661609792896,1.01168735615472,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegetarian/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Plant-based,0.5
vegan,mpbamod,count,0.93,NA,0.9926117259068327,0.77,1.07,1.00549676097757,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_count/plots/2HRX9P6HKXA8V.png,Plant-based,0.5
vegan,mpbamod,count,1.04,NA,1.0038916950637007,1.02,1.06,1.00076307738673,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_count/plots/ED5J990H5VAZT.png,Plant-based,0.5
vegan,mpbamod,count,0.99,NA,0.9993849057987515,0.95,1.04,1.00102474458355,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_count/plots/JHDN7CF1C03X5.png,Plant-based,0.5
vegan,mpbamod,count,1.14,NA,1.0129345956258027,0.97,1.43,1.0045537040151,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_count/plots/L69HYJ4Y3TR91.png,Plant-based,0.5
vegan,mpbamod,count,1.15,NA,1.0139030413033312,1.03,1.29,1.00114866435568,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_count/plots/SRQS8F7JWA9MZ.png,Plant-based,0.5
vegan,mpbamod,count,1.01,NA,1.0005450725859244,0.99,1.02,1.0003391045865,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_count/plots/W8T41JZK0ZMEP.png,Plant-based,0.5
vegan,mpbamod,proportion,0.902444369705488,NA,0.902444369705488,0.6762433378062414,1.1406985334187598,1.01236289164066,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_prop/plots/2HRX9P6HKXA8V.png,Plant-based,0.5
vegan,mpbamod,proportion,1.0835349802388,NA,1.0835349802388,1.0385688332697405,1.1347503521812126,1.00387567057307,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_prop/plots/ED5J990H5VAZT.png,Plant-based,0.5
vegan,mpbamod,proportion,0.8087741728004834,NA,0.8087741728004834,0.6762433378062414,0.9635736363632673,1.00925545786703,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_prop/plots/JHDN7CF1C03X5.png,Plant-based,0.5
vegan,mpbamod,proportion,1.0740652006227447,NA,1.0740652006227447,0.8019351848161371,1.5195796644591621,1.00286513485703,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_prop/plots/L69HYJ4Y3TR91.png,Plant-based,0.5
vegan,mpbamod,proportion,1.150712699717668,NA,1.150712699717668,1.0364147944268143,1.2811240265594854,1.00067469471109,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_prop/plots/SRQS8F7JWA9MZ.png,Plant-based,0.5
vegan,mpbamod,proportion,1.039747079460559,NA,1.039747079460559,0.9436670752867394,1.1463800159556026,1.00555861790984,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/mpbamod_dishes_prop/plots/W8T41JZK0ZMEP.png,Plant-based,0.5
vegan,vegan,count,1.06,NA,1.0056721419191401,0.96,1.17,1.00177185608143,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_count/plots/2HRX9P6HKXA8V.png,Plant-based,0.5
vegan,vegan,count,1.42,NA,1.0359209539496979,1.27,1.6,1.0007180767494,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_count/plots/ED5J990H5VAZT.png,Plant-based,0.5
vegan,vegan,count,1.03,NA,1.003035875290273,1.01,1.06,1.00033561884374,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_count/plots/JHDN7CF1C03X5.png,Plant-based,0.5
vegan,vegan,count,1.21,NA,1.0191080033201032,1.11,1.32,1.00105812183447,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_count/plots/L69HYJ4Y3TR91.png,Plant-based,0.5
vegan,vegan,count,1.03,NA,1.0026830470207433,1.01,1.04,1.00021950344204,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_count/plots/W8T41JZK0ZMEP.png,Plant-based,0.5
vegan,vegan,proportion,1.1359886190031903,NA,1.1359886190031903,0.9533210199136081,1.3135322755223482,1.00183071461657,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_prop/plots/2HRX9P6HKXA8V.png,Plant-based,0.5
vegan,vegan,proportion,1.2707118240036437,NA,1.2707118240036437,1.0985605433061179,1.5660198330217328,1.0029052831112,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_prop/plots/ED5J990H5VAZT.png,Plant-based,0.5
vegan,vegan,proportion,1.1458788042483266,NA,1.1458788042483266,1.020917177548195,1.2741803697071823,1.00101695092159,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_prop/plots/JHDN7CF1C03X5.png,Plant-based,0.5
vegan,vegan,proportion,1.3588508628297986,NA,1.3588508628297986,1.1052407538560174,1.9584619310524716,1.00257480712699,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_prop/plots/L69HYJ4Y3TR91.png,Plant-based,0.5
vegan,vegan,proportion,1.1776564256897917,NA,1.1776564256897917,1.0723081473268217,1.2968940745579733,1.00063017137027,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_prop/plots/W8T41JZK0ZMEP.png,Plant-based,0.5
vegan,vegetarian,count,1,NA,0.9997210571711996,0.92,1.07,1.00367370095922,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_count/plots/2HRX9P6HKXA8V.png,Plant-based,0.5
vegan,vegetarian,count,1.13,NA,1.0123422352896996,1.09,1.18,1.00159482561857,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_count/plots/ED5J990H5VAZT.png,Plant-based,0.5
vegan,vegetarian,count,1.02,NA,1.0021100812050217,1,1.04,1.00273312561184,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_count/plots/JHDN7CF1C03X5.png,Plant-based,0.5
vegan,vegetarian,count,1.11,NA,1.0105011489724607,1.05,1.18,1.0067548742121,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Plant-based,0.5
vegan,vegetarian,count,1.05,NA,1.004734225362001,1,1.1,1.00028280749176,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_count/plots/SRQS8F7JWA9MZ.png,Plant-based,0.5
vegan,vegetarian,count,1.01,NA,1.000890592486211,1,1.02,1.00030937339613,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Plant-based,0.5
vegan,vegetarian,proportion,1.079889926667535,NA,1.079889926667535,0.9003405372962772,1.2480642220845202,1.00470725839913,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Plant-based,0.5
vegan,vegetarian,proportion,1.2278498730041953,NA,1.2278498730041953,1.0839888170467407,1.4506526873715133,1.00088069969364,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Plant-based,0.5
vegan,vegetarian,proportion,1.1397709219625654,NA,1.1397709219625654,1.025791204689333,1.2688863516848874,1.00275208211783,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Plant-based,0.5
vegan,vegetarian,proportion,1.2551981278371003,NA,1.2551981278371003,1.0611282029594775,1.6573648383615462,1.00587329022431,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Plant-based,0.5
vegan,vegetarian,proportion,1.0919067821866122,NA,1.0919067821866122,1.009576582776887,1.1812601880431084,1.00027334621668,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_prop/plots/SRQS8F7JWA9MZ.png,Plant-based,0.5
vegan,vegetarian,proportion,1.1813365243614748,NA,1.1813365243614748,1.0575570503382523,1.344971129465337,1.00292511325367,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Plant-based,0.5
