outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
nonvegan,Exposure: Vegan,Form: Proportion,0.9966515097129526,0.9272581574921996,1.0709474504823142,0.9670151755001927,0.9966515097129526,1.00009793573758,Restaurant,78AY09MVJVTYE,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9606877045488375,1.0339616371790585
nonvegan,Exposure: Vegan,Form: Proportion,0.9719085561434331,0.8392714518583155,1.13525842671284,0.7520627082410629,0.9719085561434331,1.00138060306897,Restaurant,9XKJD8DQTH559,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8998248571914418,1.0497667784519136
nonvegan,Exposure: Vegan,Form: Proportion,0.9947831143077057,0.8296868500535819,1.1921200141062387,0.9490389751238323,0.9947831143077057,0.999579086028655,Restaurant,C0BE4NDSW26QN,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9069302152381541,1.0911461851029818
nonvegan,Exposure: Vegan,Form: Proportion,0.9866732395462727,0.9091585705217449,1.0708264635277458,0.8744470051596264,0.9866732395462727,0.999183649414232,Restaurant,CB2KHY1C2G9PT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9463261356143069,1.0287405631091169
nonvegan,Exposure: Vegan,Form: Proportion,0.9891105125983357,0.8649996465829202,1.1247781908183045,0.8962892284880173,0.9891105125983357,1.00024994158231,Restaurant,ED5J990H5VAZT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9250180044050031,1.0576438528478558
nonvegan,Exposure: Vegan,Form: Proportion,0.9888773105334684,0.9023540359045996,1.08417521953521,0.8941782926844428,0.9888773105334684,1.00184479862609,Restaurant,EMBVNVD207CC6,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.943637164376083,1.0362863738357129
nonvegan,Exposure: Vegan,Form: Proportion,0.9636429553028577,0.8455706376236292,1.0977581953960767,0.6904965428005518,0.9636429553028577,0.999818696354406,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9015682339345649,1.0299916416223502
nonvegan,Exposure: Vegan,Form: Proportion,0.9506214901857722,0.7705792102939291,1.178271866759416,0.6026654286830035,0.9506214901857722,1.00049924298683,Restaurant,L69HYJ4Y3TR91,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8530207831333732,1.0593894492037532
nonvegan,Exposure: Vegan,Form: Proportion,1.0576134393986132,0.8597464612072979,1.300162147161114,1.7509333258806352,1.0576134393986132,0.999974838505603,Restaurant,LBZEEFSBJNB3Z,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9517079907047555,1.1753039778180934
nonvegan,Exposure: Vegan,Form: Proportion,0.9712023711776296,0.6910170515264051,1.380314949872302,0.7466160824068133,0.9712023711776296,1.00056551653423,Restaurant,LFZFT3VASXPED,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8140559741645855,1.1586845078423902
nonvegan,Exposure: Vegan,Form: Proportion,1.0088562831082748,0.7779491195331538,1.3146413476994203,1.0921770113555482,1.0088562831082748,1.00316613201169,Restaurant,LQ5EH4BKGV61T,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8824756860520309,1.1533360250641902
nonvegan,Exposure: Vegan,Form: Proportion,0.9949153867515925,0.7607395505657626,1.2872336530661739,0.9503016306815963,0.9949153867515925,1.0007296410945,Restaurant,S8MT0YGD2KTN9,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8699922517939177,1.13777637071364
nonvegan,Exposure: Vegan,Form: Proportion,0.9971292359945021,0.7256342758361203,1.358664388500645,0.9716603929733812,0.9971292359945021,1.0009395728584,Restaurant,SAFK7ND1HR6XS,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8496950373220967,1.170145369341588
nonvegan,Exposure: Vegan,Form: Proportion,0.9851369926997083,0.9202425976059565,1.0540820661916335,0.860926894369229,0.9851369926997083,1.0018503059566,Restaurant,SRQS8F7JWA9MZ,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9515962600897707,1.019859929140402
nonvegan,Exposure: Vegan,Form: Proportion,0.9511491586872591,0.845975122784796,1.0770909212974435,0.6060190565833957,0.9511491586872591,1.00067021485167,Restaurant,V3Q26BHF3SE2H,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8943134397793664,1.011596920979599
nonvegan,Exposure: Vegan,Form: Proportion,0.9758066829290656,0.8545918756082794,1.1108255709652977,0.7827766837801211,0.9758066829290656,1.00157037838263,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.912664071645672,1.0433178121409634
meat,Exposure: Vegan,Form: Count,0.95768171818387,0.9207504904440287,1.0007615828570666,0.95768171818387,0.9956853557454908,1.01450557148448,Restaurant,1SQPTEGYPH0GA,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9375391114249579,0.9782570798029261
meat,Exposure: Vegan,Form: Count,0.9368330116682535,0.8308893115050899,1.0579050961407523,0.9368330116682535,0.9934962188794134,1.00125526715593,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8808482166878684,0.9963760783345156
meat,Exposure: Vegan,Form: Count,0.9992106512736769,0.9698862047529938,1.0305256563652483,0.9992106512736769,0.9999210370751292,1.00042020518555,Restaurant,78AY09MVJVTYE,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9838710244269474,1.0147894397035355
meat,Exposure: Vegan,Form: Count,0.995830047306126,0.9755813102589703,1.018585959211829,0.995830047306126,0.9995822201750851,1.00242701512298,Restaurant,9XKJD8DQTH559,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9849316424089214,1.0068490445614082
meat,Exposure: Vegan,Form: Count,0.9927441316151921,0.9444296375038016,1.0420005585760501,0.9927441316151921,0.9992720330736297,1.00087956091155,Restaurant,C0BE4NDSW26QN,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9681550022700876,1.017957773853927
meat,Exposure: Vegan,Form: Count,0.9938351909921328,0.9715556728242437,1.016159775329561,0.9938351909921328,0.9993818021727263,1.00202188829655,Restaurant,CB2KHY1C2G9PT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9825198497030257,1.0052808471532781
meat,Exposure: Vegan,Form: Count,0.8979656868699584,0.8266633603506862,0.9731920982054981,0.8979656868699584,0.9892953645969472,1.00181524171249,Restaurant,ED5J990H5VAZT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8613520455347949,0.936135670630695
meat,Exposure: Vegan,Form: Count,1.02024862641358,0.8608566830280157,1.2244516639266378,1.02024862641358,1.0020066455217849,1.00132003564795,Restaurant,EMBVNVD207CC6,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9325511325318646,1.1161932288610776
meat,Exposure: Vegan,Form: Count,0.9750915037979305,0.9506722282859595,0.996742658909133,0.9750915037979305,0.9974807823344054,1.00159764531681,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.96339071057474,0.9869344081714042
meat,Exposure: Vegan,Form: Count,0.9913041036048633,0.9216232717679527,1.0669518447416104,0.9913041036048633,0.9991269886631007,1.00053112096183,Restaurant,L69HYJ4Y3TR91,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9549587482962996,1.0290327488773783
meat,Exposure: Vegan,Form: Count,1.0829416583600582,0.9983631191531918,1.1644049314315255,1.0829416583600582,1.0079999394876482,1.00003706706825,Restaurant,LBZEEFSBJNB3Z,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0412626443855915,1.1262889740019768
meat,Exposure: Vegan,Form: Count,1.0199577569615015,0.8061987819730567,1.2844606781162942,1.0199577569615015,1.0019780749837115,1.00322361035999,Restaurant,LFZFT3VASXPED,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9056918968714316,1.1486398736474686
meat,Exposure: Vegan,Form: Count,1.0570609638208377,0.8279120300641793,1.3591520451430283,1.0570609638208377,1.0055646636919726,1.00244737939056,Restaurant,LQ5EH4BKGV61T,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9314953379776102,1.1995528433451976
meat,Exposure: Vegan,Form: Count,1.0270590321748903,0.9134686083074456,1.146050703407613,1.0270590321748903,1.0026735084169816,1.00140754233205,Restaurant,S8MT0YGD2KTN9,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9693157108768405,1.0882421936788864
meat,Exposure: Vegan,Form: Count,0.9910152468914003,0.7115976204245779,1.378188757185072,0.9910152468914003,0.9990978712219736,1.00093762694661,Restaurant,SAFK7ND1HR6XS,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8372345036457133,1.1730419796301375
meat,Exposure: Vegan,Form: Count,1.0257627835914458,0.8605865165067929,1.22325566067942,1.0257627835914458,1.0025468893201799,1.00500022531517,Restaurant,SRQS8F7JWA9MZ,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9377499862312825,1.122036047614256
meat,Exposure: Vegan,Form: Count,0.9407794856222229,0.8779286837221526,1.0124219865914679,0.9407794856222229,0.9939139447889194,1.00047306317696,Restaurant,V3Q26BHF3SE2H,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9071861853049704,0.9756167531035321
meat,Exposure: Vegan,Form: Count,0.9655683663233532,0.9458127608644795,0.9835934063268127,0.9655683663233532,0.996502294236087,1.00089899803571,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9559686081375524,0.975264524491791
meat,Exposure: Vegan,Form: Proportion,0.8997089531796173,0.7544686936522842,1.0712597100094958,0.3475525045566333,0.8997089531796173,1.00325558152418,Restaurant,1SQPTEGYPH0GA,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8227385585655901,0.9838802278124055
meat,Exposure: Vegan,Form: Proportion,0.8690796370609963,0.6955646914937839,1.0909847965835144,0.24580784718445187,0.8690796370609963,1.00176333230408,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7748041331978758,0.9748262602016586
meat,Exposure: Vegan,Form: Proportion,1.0063461868721766,0.9298840992392827,1.0925602887849162,1.0653052163281869,1.0063461868721766,1.00111125318953,Restaurant,78AY09MVJVTYE,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9657973966937995,1.0485974090415267
meat,Exposure: Vegan,Form: Proportion,1.0195487026003884,0.8666483644768382,1.192874816231321,1.2136117240489137,1.0195487026003884,1.00025705378836,Restaurant,9XKJD8DQTH559,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9397494304687343,1.1061241680728202
meat,Exposure: Vegan,Form: Proportion,0.9564826977932293,0.7929824450357138,1.1515623923454719,0.6408718311408851,0.9564826977932293,1.00017444113028,Restaurant,C0BE4NDSW26QN,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8696499787801776,1.051985480941481
meat,Exposure: Vegan,Form: Proportion,0.9601140496419319,0.8835893342645595,1.0446309113777983,0.6656228909183507,0.9601140496419319,1.00151786908128,Restaurant,CB2KHY1C2G9PT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9199701608255342,1.0020096602835866
meat,Exposure: Vegan,Form: Proportion,0.8892744061068483,0.7597818469260436,1.0386435618974952,0.3092843409063751,0.8892744061068483,0.999868983674001,Restaurant,ED5J990H5VAZT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8211049024924547,0.9631034560336883
meat,Exposure: Vegan,Form: Proportion,0.9957183914463369,0.9029070014940509,1.0925572913143675,0.9579995134657153,0.9957183914463369,1.00053459440968,Restaurant,EMBVNVD207CC6,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9484485436636375,1.0453441271939947
meat,Exposure: Vegan,Form: Proportion,0.8709562972777136,0.7696082415024688,0.9867618451060937,0.25116761162926454,0.8709562972777136,1.0031657367947,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8174476999417283,0.9279674673031427
meat,Exposure: Vegan,Form: Proportion,0.9753039924204879,0.7480674762394244,1.268111085767602,0.7787535153336965,0.9753039924204879,1.00066649149852,Restaurant,L69HYJ4Y3TR91,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.852445060296868,1.115870009616898
meat,Exposure: Vegan,Form: Proportion,1.341789340917876,1.0756754025657786,1.6953991453623536,18.916612844613216,1.341789340917876,1.00182427232298,Restaurant,LBZEEFSBJNB3Z,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.1947541317184367,1.5069197817389273
meat,Exposure: Vegan,Form: Proportion,1.0062080474599766,0.6739509248102299,1.5136065780586283,1.063843793118288,1.0062080474599766,1.00035682261269,Restaurant,LFZFT3VASXPED,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8185568061576063,1.2368776695239878
meat,Exposure: Vegan,Form: Proportion,1.019759971232221,0.7542601503069432,1.375429479740564,1.2161288897922515,1.019759971232221,1.00046814723833,Restaurant,LQ5EH4BKGV61T,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8748577819237543,1.1886622264945121
meat,Exposure: Vegan,Form: Proportion,0.9919441843894163,0.7470019813449195,1.325162713612549,0.922300312266214,0.9919441843894163,1.00086066094304,Restaurant,S8MT0YGD2KTN9,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8569988359862585,1.1481383913568832
meat,Exposure: Vegan,Form: Proportion,0.9805891295517788,0.6777731777033791,1.4399134665591276,0.8219979701482155,0.9805891295517788,1.00090552994464,Restaurant,SAFK7ND1HR6XS,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8091041291166879,1.1884193967034384
meat,Exposure: Vegan,Form: Proportion,1.0363062103292324,0.965644689918314,1.1106611401291586,1.4285025100499955,1.0363062103292324,1.00151484975902,Restaurant,SRQS8F7JWA9MZ,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9999701224681585,1.0739626489201748
meat,Exposure: Vegan,Form: Proportion,0.925319496635866,0.8154891792806336,1.0522825611504314,0.4601687571595145,0.925319496635866,1.00194698186638,Restaurant,V3Q26BHF3SE2H,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8670583043701175,0.9874954965992264
