outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group
vegan,Vegan,Count,1.20871442884063,1.1071679405124175,1.3205708761014794,1.20871442884063,1.01904356465369,1.00105812183447,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_count/plots/L69HYJ4Y3TR91.png,Plant-based
vegan,Vegan,Count,1.02706624337985,1.0121844402797204,1.0426153384771688,1.02706624337985,1.00267151841962,1.00021950344204,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_count/plots/W8T41JZK0ZMEP.png,Plant-based
vegan,Vegan,Proportion,1.14041678697861,0.9568148743234407,1.3128927384254188,4.81612634000054,1.14041678697861,1.00183071461657,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_prop/plots/2HRX9P6HKXA8V.png,Plant-based
vegan,Vegan,Proportion,1.27353830950228,1.0969928681046601,1.5527575658591481,18.0230974256914,1.27353830950228,1.0029052831112,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_prop/plots/ED5J990H5VAZT.png,Plant-based
vegan,Vegan,Proportion,1.14835902937463,1.0186081101577078,1.2737555019052091,4.61051114159596,1.14835902937463,1.00101695092159,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_prop/plots/JHDN7CF1C03X5.png,Plant-based
vegan,Vegan,Proportion,1.37641667703214,1.1061135056452247,1.9445711221393807,113.340462270946,1.37641667703214,1.00257480712699,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_prop/plots/L69HYJ4Y3TR91.png,Plant-based
vegan,Vegan,Proportion,1.17943258641624,1.0722710356981384,1.2976439512621187,5.78877026589546,1.17943258641624,1.00063017137027,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegan_dishes_prop/plots/W8T41JZK0ZMEP.png,Plant-based
vegan,Vegetarian,Count,0.991357283176926,0.8885071159249778,1.0938877733909365,0.991357283176926,0.99900544840026,1.00367370095922,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_count/plots/2HRX9P6HKXA8V.png,Plant-based
vegan,Vegetarian,Count,1.01928915336582,0.9733896348858673,1.0718558925276418,1.01928915336582,1.00188581901474,1.00159482561857,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_count/plots/ED5J990H5VAZT.png,Plant-based
vegan,Vegetarian,Count,1.01788159705432,0.9970533760932269,1.0399010004268652,1.01788159705432,1.00176872548166,1.00273312561184,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_count/plots/JHDN7CF1C03X5.png,Plant-based
vegan,Vegetarian,Count,1.03991253490586,0.9716973172728772,1.1154294107270053,1.03991253490586,1.003864520109,1.0067548742121,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Plant-based
vegan,Vegetarian,Count,0.987395840785867,0.9376748611218652,1.0384908749129502,0.987395840785867,0.998702827570331,1.00028280749176,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_count/plots/SRQS8F7JWA9MZ.png,Plant-based
vegan,Vegetarian,Count,0.990418919606358,0.975564368558599,1.0053479472387352,0.990418919606358,0.99903509011272,1.00030937339613,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Plant-based
vegan,Vegetarian,Proportion,1.04140358047076,0.8267859847628851,1.3017757351217694,2.78210661575058,1.04140358047076,1.00470725839913,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Plant-based
vegan,Vegetarian,Proportion,1.06761877688673,0.9083588674444403,1.2900317493887814,2.89555085033535,1.06761877688673,1.00088069969364,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Plant-based
vegan,Vegetarian,Proportion,1.10060881918363,0.9519489852965227,1.271550259090562,3.33439000646116,1.10060881918363,1.00275208211783,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Plant-based
vegan,Vegetarian,Proportion,1.06308492958113,0.805350707456353,1.4443802329129292,7.31989506381434,1.06308492958113,1.00587329022431,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Plant-based
vegan,Vegetarian,Proportion,0.993695194701106,0.904744215534005,1.085771139831265,1.03285775890418,0.993695194701106,1.00027334621668,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_prop/plots/SRQS8F7JWA9MZ.png,Plant-based
vegan,Vegetarian,Proportion,1.01245634746487,0.8629840565663607,1.190281605612904,1.54211097882777,1.01245634746487,1.00292511325367,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc/a1_proportion/vegan/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Plant-based
