outcome,exposure_group,exposure_type,mean,q5,q95,rhat,estimate_type,restaurant_id
nonvegan,vegetarian,Proportion,0.0705434703262,-0.3553955,0.4706325999999994,1.0033135070461412,Pooled,POOLED
total,mpbamod,Count,0.023883232878526665,-0.025306044999999996,0.08517336999999998,1.001890790557717,Pooled,POOLED
total,mpbamod,Proportion,-0.0322913639707,-0.24115549999999997,0.22910154999999977,1.0021735419765714,Pooled,POOLED
total,vegan,Count,0.21512962137463335,-0.07274366999999998,0.49372434999999987,1.0042501539329443,Pooled,POOLED
total,vegan,Proportion,0.36813680566033335,-0.32652174999999994,1.0351884999999994,1.001269042585763,Pooled,POOLED
total,vegetarian,Count,0.11244534168933333,-0.075734005,0.30439689999999975,1.0086074871890118,Pooled,POOLED
total,vegetarian,Proportion,0.10580490720433333,-0.2951758,0.50416295,1.0060718419006263,Pooled,POOLED
vegan,mpbamod,Count,0.051640890315566665,-0.009657019,0.13713824999999996,1.0010532350489425,Pooled,POOLED
vegan,mpbamod,Proportion,0.07328039110273334,-0.27094215000000005,0.520601,1.0008506751924802,Pooled,POOLED
vegan,vegan,Count,0.6459675979996666,-0.4346252,1.6762829999999995,1.01750368155828,Pooled,POOLED
vegan,vegan,Proportion,0.8329315094533334,-0.36155524999999994,1.9353009999999982,1.0015533162745784,Pooled,POOLED
vegan,vegetarian,Count,0.08349015439906667,0.002131406500000001,0.1725831,1.0019452137593117,Pooled,POOLED
vegan,vegetarian,Proportion,0.11297837738296666,-0.052103115,0.3119435499999996,1.0005975658513075,Pooled,POOLED
vegetarian,mpbamod,Count,0.0904298705547,-0.020462809999999998,0.20949744999999984,1.0014758654715685,Pooled,POOLED
vegetarian,mpbamod,Proportion,0.472512449112,-0.3013289499999999,1.281567,1.0018924378661025,Pooled,POOLED
vegetarian,vegan,Count,0.20754688045,0.037744120000000006,0.38841149999999985,1.005255445758403,Pooled,POOLED
vegetarian,vegan,Proportion,0.07872601519526666,-0.048903209999999996,0.2575171999999999,1.0017571310291622,Pooled,POOLED
vegetarian,vegetarian,Count,0.15020289681883334,-0.041345594999999985,0.3300441999999999,1.0009671153451405,Pooled,POOLED
vegetarian,vegetarian,Proportion,0.141793662211,-0.6365546999999999,0.85941055,1.0026101518585433,Pooled,POOLED
chicken_fish,mpbamod,Count,0.009950330853168092,-0.31471074483970024,0.34358970439007686,1.0150895727123233,Restaurant,SRQS8F7JWA9MZ
chicken_fish,mpbamod,Count,0.02955880224154443,-0.23572233352106983,0.3293037471426003,1.0093363712210657,Restaurant,2HRX9P6HKXA8V
chicken_fish,mpbamod,Count,0.04879016416943205,-0.020202707317519466,0.12221763272424911,1.0086906397872333,Restaurant,JHDN7CF1C03X5
chicken_fish,mpbamod,Count,0.0769610411361284,-0.11653381625595151,0.3852624007906449,1.01395199288707,Restaurant,L69HYJ4Y3TR91
chicken_fish,mpbamod,Count,-0.030459207484708574,-0.07257069283483537,0.01980262729617973,1.005897670652836,Restaurant,ED5J990H5VAZT
chicken_fish,mpbamod,Count,0.02955880224154443,-0.07257069283483537,0.13976194237515863,1.0029484059119491,Restaurant,W8T41JZK0ZMEP
chicken_fish,mpbamod,Proportion,-0.18632957819149348,-1.0788096613719298,0.7227059828014898,1.001518168190298,Restaurant,SRQS8F7JWA9MZ
chicken_fish,mpbamod,Proportion,-0.2613647641344075,-1.2378743560016174,0.5423242908253617,1.001537474197836,Restaurant,2HRX9P6HKXA8V
chicken_fish,mpbamod,Proportion,-0.19845093872383832,-0.2484613592984996,-0.13926206733350766,1.0016099259975977,Restaurant,JHDN7CF1C03X5
