"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"chicken_fish","LBZEEFSBJNB3Z","Level Change","Base",0.126948499197167,-0.093159970375,0.364489066
"chicken_fish","LQ5EH4BKGV61T","Level Change","Base",-0.0637079040813333,-0.251342786,0.169726587925
"chicken_fish","S8MT0YGD2KTN9","Level Change","Base",0.153148711416133,-0.081760475825,0.4517253435
"chicken_fish","SAFK7ND1HR6XS","Level Change","Base",0.0752343772726133,-0.084399125925,0.25361531925
"chicken_fish","SRQS8F7JWA9MZ","Level Change","Base",0.0047722633928448,-0.08175321684095,0.090477811414
"chicken_fish","SRQS8F7JWA9MZ","Level Change","Base",0.0101595602066688,-0.07577583850685,0.10237964897765
"chicken_fish","V3Q26BHF3SE2H","Level Change","Base",0.0111555172322,-0.19080862425,0.24275021425
"chicken_fish","V3Q26BHF3SE2H","Level Change","Base",0.0960253446940733,-0.160566043875,0.314991608
"chicken_fish","V3Q26BHF3SE2H","Level Change","Base",0.190775819462133,-0.057990384875,0.5176971955
"chicken_fish","V3Q26BHF3SE2H","Level Change","Base",0.02424875182925,-0.17407736075,0.21021307305
"chicken_fish","W8T41JZK0ZMEP","Level Change","Base",-0.0260080854275667,-0.2138579445,0.198735379
"chicken_fish","W8T41JZK0ZMEP","Level Change","Base",0.00266680730186667,-0.1639221298475,0.12523890315
"chicken_fish","W8T41JZK0ZMEP","Level Change","Base",-0.0100743196422,-0.16323426405,0.1372474805
"chicken_fish","W8T41JZK0ZMEP","Level Change","Base",-0.054588935864,-0.201596080425,0.097638956
"chicken_fish","W8T41JZK0ZMEP","Level Change","Base",0.0581622222706,-0.17736358015,0.30408791125
"chicken_fish","pooled","Level Change","Base",0.0450255218445,-0.0860232377,0.14557795025
"chicken_fish","1SQPTEGYPH0GA","Slope Change","Base",-0.184384825800767,-0.43636673715,0.0619703456000001
"chicken_fish","2HRX9P6HKXA8V","Slope Change","Base",0.0185630344317007,-0.18137017375,0.241582407
"chicken_fish","78AY09MVJVTYE","Slope Change","Base",0.0222442919277041,-0.0714925327173,0.1186750616
"chicken_fish","9XKJD8DQTH559","Slope Change","Base",-0.0176177125537667,-0.315694976425,0.30536771125
"chicken_fish","9XKJD8DQTH559","Slope Change","Base",0.0302618952086667,-0.2852361606,0.370581952
"chicken_fish","C0BE4NDSW26QN","Slope Change","Base",0.0161274535272033,-0.2291704565,0.234635168675
"chicken_fish","C0BE4NDSW26QN","Slope Change","Base",0.0795624875656667,-0.13095508855,0.2324884935
"chicken_fish","ED5J990H5VAZT","Slope Change","Base",0.00648615227756667,-0.112763483375,0.11599822715
"chicken_fish","EMBVNVD207CC6","Slope Change","Base",-0.319378626280333,-0.6470593005,-0.0189095673
"chicken_fish","L69HYJ4Y3TR91","Slope Change","Base",-0.141668040179433,-0.5177365235,0.271297125
"chicken_fish","LBZEEFSBJNB3Z","Slope Change","Base",0.0692693829442333,-0.125408876225,0.31555864045
"chicken_fish","LQ5EH4BKGV61T","Slope Change","Base",0.1140349245356,-0.259894807125,0.465079044
"chicken_fish","S8MT0YGD2KTN9","Slope Change","Base",0.0850367412033,-0.11281688655,0.374833462
"chicken_fish","SAFK7ND1HR6XS","Slope Change","Base",-0.0226175584084333,-0.34957323425,0.29634294125
"chicken_fish","SRQS8F7JWA9MZ","Slope Change","Base",0.0797252904988083,-0.0963351017335,0.28677574688175
"chicken_fish","SRQS8F7JWA9MZ","Slope Change","Base",0.0566886388914752,-0.14906258173585,0.237544610208825
"chicken_fish","V3Q26BHF3SE2H","Slope Change","Base",0.00393638936312,-0.2626149376,0.261698757225
"chicken_fish","V3Q26BHF3SE2H","Slope Change","Base",-0.0228931477751,-0.29755578035,0.22565928835
"chicken_fish","V3Q26BHF3SE2H","Slope Change","Base",0.0629650249176,-0.1756511269225,0.351514424
"chicken_fish","V3Q26BHF3SE2H","Slope Change","Base",-0.0912484659958,-0.492285114125,0.230174605225
"chicken_fish","W8T41JZK0ZMEP","Slope Change","Base",-0.1254627988962,-0.42866202675,0.1734400614
"chicken_fish","W8T41JZK0ZMEP","Slope Change","Base",-0.122152126078397,-0.47530115655,0.11572423125
"chicken_fish","W8T41JZK0ZMEP","Slope Change","Base",0.085595477174,-0.12807937815,0.3839424735
"chicken_fish","W8T41JZK0ZMEP","Slope Change","Base",-0.0394056979745533,-0.3751656305,0.291487009225
"chicken_fish","W8T41JZK0ZMEP","Slope Change","Base",0.0325252089395,-0.222200117275,0.292928124750001
"chicken_fish","pooled","Slope Change","Base",0.00313537470013667,-0.12711970835,0.1576893895
"chicken_fish","1SQPTEGYPH0GA","Gender x Level","Female",0.393415181613,0.07786483275,0.699476377625
"chicken_fish","2HRX9P6HKXA8V","Gender x Level","Female",0.204947420396333,0.0137899383,0.4021599452
"chicken_fish","78AY09MVJVTYE","Gender x Level","Female",-0.323872872777333,-0.581051827125,-0.0759509945249999
"chicken_fish","9XKJD8DQTH559","Gender x Level","Female",0.516707614168,-0.1775645475,1.40195572775
