"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"vegetarian","V3Q26BHF3SE2H","slope change","Base",-0.027791949,-0.351543535275,0.32014219325
"vegetarian","W8T41JZK0ZMEP","slope change","Base",0.02431199,-0.28946103525,0.4191220281575
"vegetarian","W8T41JZK0ZMEP","slope change","Base",-0.0110144095,-0.4266560681,0.306162049075
"vegetarian","W8T41JZK0ZMEP","slope change","Base",0.0128226017,-0.38644795075,0.371127531675
"vegetarian","W8T41JZK0ZMEP","slope change","Base",0.0006006965,-0.36896127175,0.35189314005
"vegetarian","W8T41JZK0ZMEP","slope change","Base",0.016793221,-0.2931667765,0.39645977175
"vegetarian","pooled","slope change","Base",-0.0155658115,-0.151447419995,0.118428580075
"vegetarian","1SQPTEGYPH0GA","gender x level","Female",0.167320015,-0.2054602435,0.553693448
"vegetarian","2HRX9P6HKXA8V","gender x level","Female",0.1565015095,-0.064382175,0.376467943475
"vegetarian","78AY09MVJVTYE","gender x level","Female",-0.182605809,-0.4510237672025,0.0749015296000001
"vegetarian","9XKJD8DQTH559","gender x level","Female",0.618081915,0.02867138075,1.530111363125
"vegetarian","9XKJD8DQTH559","gender x level","Female",-0.31334163,-1.17757002275,0.2245948345
"vegetarian","C0BE4NDSW26QN","gender x level","Female",-0.036071943,-0.6160290395,0.510552469975
"vegetarian","C0BE4NDSW26QN","gender x level","Female",-0.042476896,-0.6053897181,0.535196846025
"vegetarian","ED5J990H5VAZT","gender x level","Female",0.0654755955,0.00297827365,0.13159919175
"vegetarian","EMBVNVD207CC6","gender x level","Female",-0.1184063835,-0.4775546625,0.2263790217
"vegetarian","L69HYJ4Y3TR91","gender x level","Female",0.0151439625,-0.22383814975,0.25882691455
"vegetarian","LBZEEFSBJNB3Z","gender x level","Female",0.08538394,-0.09397277475,0.2613695065
"vegetarian","LQ5EH4BKGV61T","gender x level","Female",0.1151866335,-0.46390510905,0.76265216725
"vegetarian","S8MT0YGD2KTN9","gender x level","Female",0.22056225,-0.00375566375,0.46182921725
"vegetarian","SAFK7ND1HR6XS","gender x level","Female",0.065643059,-0.157989231575,0.28747607395
"vegetarian","SRQS8F7JWA9MZ","gender x level","Female",-0.02584605,-0.22279329825,0.1757479937075
"vegetarian","SRQS8F7JWA9MZ","gender x level","Female",0.0255899145,-0.18732873643925,0.22811073125
"vegetarian","V3Q26BHF3SE2H","gender x level","Female",0.187766072,-0.1315662847,0.571478074075
"vegetarian","V3Q26BHF3SE2H","gender x level","Female",-0.0243904265,-0.360110047,0.254630039025
"vegetarian","V3Q26BHF3SE2H","gender x level","Female",-0.0634754915,-0.273773257875,0.153115462825
"vegetarian","V3Q26BHF3SE2H","gender x level","Female",-0.0530323127,-0.31638907365,0.20681207525
"vegetarian","W8T41JZK0ZMEP","gender x level","Female",0.022490636,-0.2810046452,0.344046303
"vegetarian","W8T41JZK0ZMEP","gender x level","Female",-0.0295825305,-0.276324497875,0.216244848525
"vegetarian","W8T41JZK0ZMEP","gender x level","Female",-0.0617167365,-0.3600330495,0.21817881725
"vegetarian","W8T41JZK0ZMEP","gender x level","Female",0.0353237025,-0.255131072275,0.3495559489075
"vegetarian","W8T41JZK0ZMEP","gender x level","Female",0.0890862035,-0.22373649975,0.45615673715
"vegetarian","pooled","gender x level","Female",0.0618491455,-0.119392531775,0.25282852425
"vegetarian","1SQPTEGYPH0GA","gender x level","Male",0.019094285,-0.267243580325,0.249630935
"vegetarian","2HRX9P6HKXA8V","gender x level","Male",0.0200782795,-0.1700179789,0.197778748425
"vegetarian","78AY09MVJVTYE","gender x level","Male",0.254099965,0.079700472,0.4882775425
"vegetarian","9XKJD8DQTH559","gender x level","Male",0.04281084,-0.33495629825,0.4436799215
"vegetarian","9XKJD8DQTH559","gender x level","Male",-0.056649645,-0.431276812975,0.27975153025
"vegetarian","C0BE4NDSW26QN","gender x level","Male",0.030347836,-0.4272339265,0.47796474325
"vegetarian","C0BE4NDSW26QN","gender x level","Male",0.0302613615,-0.40350660375,0.47751378075
"vegetarian","ED5J990H5VAZT","gender x level","Male",0.16245162,0.098847828675,0.22558999925
"vegetarian","EMBVNVD207CC6","gender x level","Male",-0.09125585285,-0.3414490045,0.1301505608725
"vegetarian","L69HYJ4Y3TR91","gender x level","Male",0.006417455,-0.243222895,0.2541732875
"vegetarian","LBZEEFSBJNB3Z","gender x level","Male",0.109704348,-0.08570607,0.314778753125
"vegetarian","LQ5EH4BKGV61T","gender x level","Male",0.05692234958,-0.3013634545,0.402687708525
"vegetarian","S8MT0YGD2KTN9","gender x level","Male",0.070091738,-0.09866608565,0.252446835275
"vegetarian","SAFK7ND1HR6XS","gender x level","Male",0.08451318,-0.101350943425,0.25868213125
"vegetarian","SRQS8F7JWA9MZ","gender x level","Male",-0.040107023,-0.231616426,0.150111411525
"vegetarian","SRQS8F7JWA9MZ","gender x level","Male",0.0914816655,-0.101920233125,0.30101769105
"vegetarian","V3Q26BHF3SE2H","gender x level","Male",-0.0257742645,-0.416901964,0.285049458831
"vegetarian","V3Q26BHF3SE2H","gender x level","Male",0.073790649,-0.2248673368875,0.4373574875
"vegetarian","V3Q26BHF3SE2H","gender x level","Male",0.05975165525,-0.1551095215025,0.2990132965
"vegetarian","V3Q26BHF3SE2H","gender x level","Male",-0.0710014845,-0.345014279,0.17677000845
"vegetarian","W8T41JZK0ZMEP","gender x level","Male",0.0757558025,-0.363776484325,0.600947271100001
"vegetarian","W8T41JZK0ZMEP","gender x level","Male",0.197379859,-0.07864675225,0.489683178525
"vegetarian","W8T41JZK0ZMEP","gender x level","Male",-0.1723336295,-0.520025724,0.1290578713
"vegetarian","W8T41JZK0ZMEP","gender x level","Male",-0.010007649,-0.39452479775,0.3071465655575
"vegetarian","W8T41JZK0ZMEP","gender x level","Male",-0.0873699735,-0.6516742166575,0.4969052319
"vegetarian","pooled","gender x level","Male",0.0591403585,-0.06185474215,0.1620427748
"chicken_fish","1SQPTEGYPH0GA","level change","Base",-0.0526231365,-0.420979344,0.17786049625
"chicken_fish","2HRX9P6HKXA8V","level change","Base",0.04503352,-0.102225991675,0.199105584
"chicken_fish","78AY09MVJVTYE","level change","Base",-0.005803728,-0.204999362025,0.13683869815
"chicken_fish","9XKJD8DQTH559","level change","Base",0.0044043095,-0.216448558425,0.200967956475
"chicken_fish","9XKJD8DQTH559","level change","Base",-0.0679442675,-0.29974091725,0.089072623225
"chicken_fish","C0BE4NDSW26QN","level change","Base",-0.06889596,-0.2481616245,0.1288413042105
"chicken_fish","C0BE4NDSW26QN","level change","Base",0.062499799,-0.10326031935,0.221899545675
"chicken_fish","ED5J990H5VAZT","level change","Base",0.032151053,-0.06562969345,0.184084254
"chicken_fish","EMBVNVD207CC6","level change","Base",-0.069083537,-0.325797647,0.094604521075
"chicken_fish","L69HYJ4Y3TR91","level change","Base",0.07543155,-0.23459840125,0.2696021245
