"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_simple/proportion/nonvegan/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0641858376566667,-0.83704795,0.96118025,1.00809934266638,422.220041334528
"model_fits/finalized_simple/proportion/nonvegan/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0238127980273333,-1.5762545,1.5480725,1.00323059283648,2408.9217522504
"model_fits/finalized_simple/proportion/total/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0787747240850667,-0.038478825,0.17978915,1.00710299685709,263.048380021617
"model_fits/finalized_simple/proportion/total/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0158379482365067,-1.633012,1.789227,1.00070429209395,2395.79277453542
"model_fits/finalized_simple/proportion/total/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",1.33761290772667,0.4560994,2.229239,1.00007643159851,682.551648339153
"model_fits/finalized_simple/proportion/total/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.011234109566,-1.767884,1.772067,1.00376560676392,1495.97319828726
"model_fits/finalized_simple/proportion/total/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.235832512004,-0.065385985,0.5363055,0.99987725289065,155.986305353677
"model_fits/finalized_simple/proportion/total/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0297367206093333,-1.705481,1.6242855,0.99957144124239,1016.38304767734
"model_fits/finalized_simple/proportion/total/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",1.02864927335333,0.09205867,1.964581,1.00193026999718,379.758270930616
"model_fits/finalized_simple/proportion/total/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.02292897658,-1.678204,1.5515805,1.00145482814012,2253.04801656645
"model_fits/finalized_simple/proportion/total/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0702871261170667,0.0222905,0.12017475,0.999962907278577,629.12876462967
"model_fits/finalized_simple/proportion/total/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00858917404,-1.7057455,1.6913835,1.01154261390016,3500.07587948615
"model_fits/finalized_simple/proportion/total/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.359028852566333,-0.6189776,1.2819865,1.00113921892322,576.604771097859
"model_fits/finalized_simple/proportion/total/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0258629872886667,-1.511614,1.5150485,1.00476284045302,2296.97478049648
"model_fits/finalized_simple/proportion/vegan/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0722064523685933,-0.05700062,0.2183637,1.00093420641317,315.827576367028
"model_fits/finalized_simple/proportion/vegan/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.010344105248,-1.6594135,1.6370065,0.999804811825073,2215.21196587481
"model_fits/finalized_simple/proportion/vegan/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",1.36306902823333,0.3020314,2.3992855,1.00144382113522,430.924189495064
"model_fits/finalized_simple/proportion/vegan/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0311024305,-1.697365,1.5620315,0.999395588580164,2733.41603925628
"model_fits/finalized_simple/proportion/vegan/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0994622330853333,-0.095841425,0.2679323,1.00217609994704,347.725682451679
"model_fits/finalized_simple/proportion/vegan/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0148219968686667,-1.6441185,1.681837,1.00204622280965,2743.01206067466
"model_fits/finalized_simple/proportion/vegan/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.99561244988,-0.06428663,2.036237,1.00438265144032,844.488625997963
"model_fits/finalized_simple/proportion/vegan/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.013966399834,-1.658574,1.719514,0.999352437568206,2676.54796572689
"model_fits/finalized_simple/proportion/vegan/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0732044322486667,0.01106655,0.129877,1.00098123877091,495.522700395797
"model_fits/finalized_simple/proportion/vegan/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.000905327132666666,-1.7301595,1.634611,0.999465108914816,4444.54021794163
"model_fits/finalized_simple/proportion/vegan/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.936431141640667,-0.02885417,1.9740905,1.0016174107435,440.79859347744
"model_fits/finalized_simple/proportion/vegan/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.000402108923333336,-1.6615505,1.633559,0.99957519053851,2249.13579356811
"model_fits/finalized_simple/proportion/vegetarian/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.121080695768,-0.019067245,0.2575948,1.00144697274679,304.048153050793
"model_fits/finalized_simple/proportion/vegetarian/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0382375184866667,-1.7087685,1.608148,1.00101786177492,1759.25575601002
"model_fits/finalized_simple/proportion/vegetarian/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",1.64510265501267,0.63091465,2.631149,1.00393183797521,489.457643553426
"model_fits/finalized_simple/proportion/vegetarian/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0212399854966667,-1.588026,1.5646415,1.00025346180048,2831.0488707335
"model_fits/finalized_simple/proportion/vegetarian/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.274408866332,-0.063980135,0.6107686,1.00078324009487,110.962835998583
"model_fits/finalized_simple/proportion/vegetarian/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0215179026933333,-1.7297175,1.6560145,1.00101060727369,619.162784607663
"model_fits/finalized_simple/proportion/vegetarian/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.667006895256,-0.11027195,1.467838,0.999411186159427,589.670566878381
"model_fits/finalized_simple/proportion/vegetarian/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00342897836133333,-1.5795835,1.6363715,0.999653161483873,1934.48077171622
"model_fits/finalized_simple/proportion/vegetarian/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0950160579850667,0.011817435,0.16921655,1.01448523003094,381.44756632783
"model_fits/finalized_simple/proportion/vegetarian/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.018918983164,-1.6119835,1.686027,0.999474323008812,4140.34930122952
"model_fits/finalized_simple/proportion/vegetarian/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",1.25196240738667,0.26680125,2.202772,1.001505951462,570.123501238109
"model_fits/finalized_simple/proportion/vegetarian/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0100856237693333,-1.70645,1.5990475,0.999481122368654,2360.73160469751
"model_fits/testing/testing_stage_2/its/chicken_fish","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.159698144916,-0.3961628,0.66291025,1.0003518798899,3073.58401510286
"model_fits/testing/testing_stage_2/its/chicken_fish","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.329484044233178,-0.4825512,1.117666,1.00036530395523,3991.59932609274
"model_fits/testing/testing_stage_2/its/meat","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.174509042966222,-0.25201845,0.6103904,1.00029319784652,2901.02477314869
"model_fits/testing/testing_stage_2/its/meat","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.244917047721356,-0.2755405,0.79184225,1.00195343434007,2982.55506118419
"model_fits/testing/testing_stage_2/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.158352094385556,-0.2266277,0.53303645,1.0004232178612,4172.71314027237
"model_fits/testing/testing_stage_2/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.161402532240356,-0.24313885,0.5557637,1.00113905113956,3916.14018718096
"model_fits/testing/testing_stage_2/its/total","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.14132104064,-0.20335965,0.48573225,1.00042728528935,2834.26201164312
"model_fits/testing/testing_stage_2/its/total","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.185650867937778,-0.25428145,0.61369385,1.00031092301282,4494.90594364325
"model_fits/testing/testing_stage_2/its/vegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0106418885756889,-0.3846679,0.41065175,1.00124574170811,2655.94435621983
"model_fits/testing/testing_stage_2/its/vegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.164614361017436,-0.415399,0.7232275,1.00084952273604,3778.57003258387
"model_fits/testing/testing_stage_2/its/vegetarian","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.152202070635556,-0.1870095,0.51037945,0.999916478146172,3274.88459706221
"model_fits/testing/testing_stage_2/its/vegetarian","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.156903258179756,-0.19684585,0.5224174,1.00068408421101,3101.33449832425
"model_fits/testing/testing_stage_2/nopred_redux/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.145142917534222,-0.2524037,0.536965850000001,1.00120786254451,3433.02708895128
"model_fits/testing/testing_stage_2/nopred_redux/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.157731958552,-0.2481174,0.5571177,1.00250428013826,2831.94114241931
"model_fits/testing/testing_stage_2/redone_opt/its_targeted/breakfast","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.265857271354,-0.5791439,0.093529665,1.00362395091833,655.18969219804
"model_fits/testing/testing_stage_2/redone_opt/its_targeted/breakfast","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.255663152046333,-0.7706229,0.293277349999999,1.00268910945765,1049.71292487043
"model_fits/testing/testing_stage_2/redone_opt/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.078051138801,-0.30754795,0.16691045,1.0403202866165,81.7576794651904
"model_fits/testing/testing_stage_2/redone_opt/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.089660825914,-0.2218552,0.46730615,1.00866153974701,156.81891726107
"model_fits/testing/testing_stage_2/redone_opt/proportion_targeted/untextured_p/untextured_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.117923223945,0.03732672,0.21431155,1.01986966333342,54.423492486683
"model_fits/testing/testing_stage_2/redone_opt/proportion_targeted/untextured_p/untextured_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.003676433016,-1.425939,1.2675965,1.08111040628277,33.2622805815101
"model_fits/testing/testing_stage_2/redone_opt/proportion_targeted/untextured_p/untextured_dishes_presence","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.117923223945,0.03732672,0.21431155,1.01986966333342,54.423492486683
"model_fits/testing/testing_stage_2/redone_opt/proportion_targeted/untextured_p/untextured_dishes_presence","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.003676433016,-1.425939,1.2675965,1.08111040628277,33.2622805815101
"model_fits/testing/testing_stage_2/redone_opt/proportion/nonvegan/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.1898147655538,-0.03358245,0.41669715,1.00571498462811,376.385744748137
"model_fits/testing/testing_stage_2/redone_opt/proportion/nonvegan/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0219950563233333,-1.579663,1.6160175,1.0007510053756,2231.16679546313
"model_fits/testing/testing_stage_2/redone_opt/proportion/nonvegan/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.8372127629045,0.18135125,1.4275815,0.999929069509557,2115.25343293021
"model_fits/testing/testing_stage_2/redone_opt/proportion/nonvegan/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00620979217233333,-1.573702,1.5981235,1.00019397921443,4771.22880379774
"model_fits/testing/testing_stage_2/redone_opt/proportion/vegan/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.14232074254,-0.017577555,0.3150163,1.00174275990414,496.298461376468
"model_fits/testing/testing_stage_2/redone_opt/proportion/vegan/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00618447098466667,-1.650535,1.603784,1.0023832500467,2108.18015380893
"model_fits/testing/testing_stage_2/redone_opt/proportion/vegan/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",1.80605643233333,1.041785,2.5743725,0.999856403491892,1574.59210227839
"model_fits/testing/testing_stage_2/redone_opt/proportion/vegan/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00501837141873333,-1.6950095,1.6496705,1.00236391857979,3398.99744231511
"model_fits/testing/testing_stage_3/testing_1time/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.174653970961833,-0.39321265,0.1958879,1.88643739767614,2.82767170534869
"model_fits/testing/testing_stage_3/testing_1time/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00774509257596667,-0.37342925,0.28120505,1.42135347431694,4.51087275900632
"model_fits/testing/testing_stage_3/testing_2time/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.00351733085933333,-0.44778155,0.3141293,2.09185381871551,2.73887077324701
"model_fits/testing/testing_stage_3/testing_2time/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.206755920416333,-0.5519222,0.21663755,1.21340035325675,8.58449947307687
"model_fits/testing/testing_stage_3/testing_3time/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.296641378640637,-0.80833835,0.06858727,2.31344247775742,2.51830420721343
"model_fits/testing/testing_stage_3/testing_3time/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.379729253988667,-0.7371452,-0.0263144950000001,1.46930527668852,3.87132927435382
"model_fits/testing/testing_stage_3/testing_4time/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.208356227491433,-0.39399025,-0.016771705,1.09938639486008,17.264645913049
"model_fits/testing/testing_stage_3/testing_4time/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.292413133702733,-0.77266585,0.03777136,1.72947636481447,3.0582776392558
"model_fits/testing/testing_stage_3/testing_5time/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.098212491708,-0.75029655,0.27219505,1.49124816740072,3.96612756518201
"model_fits/testing/testing_stage_3/testing_5time/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.374496018738933,-0.8866873,0.3814539,2.24317241502541,2.53814079863933
"model_fits/testing/testing_stage_3/testing_6time/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.19662225158,-0.3949742,-0.0471776600000001,1.76195479397114,3.11885698061854
"model_fits/testing/testing_stage_3/testing_6time/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.403583902497,-0.7677965,-0.048011175,2.40843112737928,2.44555460075167
"model_fits/testing/testing_stage_3/testing_lessclipped_noweekend/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.104043975301667,-0.38238605,0.1511326,1.00755555389117,206.838607166458
"model_fits/testing/testing_stage_3/testing_lessclipped_noweekend/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0680229095046667,-0.4579398,0.642441799999999,1.01828945820721,246.319312173973
"model_fits/testing/testing_stage_3/testing_lessclipped_reglag_noregpred/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0503402848878889,-0.2837237,0.20683005,1.03425348859644,151.565029487417
"model_fits/testing/testing_stage_3/testing_lessclipped_reglag_noregpred/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.168755271909667,-0.2517665,0.66569055,1.02749542835549,138.723615254828
"model_fits/testing/testing_stage_3/testing_lessclipped_regpred_noreglag/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0909322497093333,-0.39139855,0.21301855,1.0041923733433,430.207216175
"model_fits/testing/testing_stage_3/testing_lessclipped_regpred_noreglag/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0567649976342222,-0.36057995,0.50913315,1.00363318957641,692.800800238809
"model_fits/testing/testing_stage_3/testing_lessclipped_regularized4_noweekend/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0804134330493711,-0.35716125,0.20529025,1.02902710295766,154.213489685864
"model_fits/testing/testing_stage_3/testing_lessclipped_regularized4_noweekend/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0357844909934889,-0.37286335,0.48936475,1.01046335382882,300.273583081834
"model_fits/testing/testing_stage_3/testing_lessclipped_regularized4/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0884360860506711,-0.3723612,0.20914705,1.00265940036755,290.879478245095
"model_fits/testing/testing_stage_3/testing_lessclipped_regularized4/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0382708481893556,-0.3827535,0.46816105,1.00755736699607,256.903433394648
"model_fits/testing/testing_stage_3/testing_lessclipped_regularized5_noweekend/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0554672456012822,-0.2334576,0.1086407,1.01763759160221,71.1120249084264
"model_fits/testing/testing_stage_3/testing_lessclipped_regularized5_noweekend/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00842922245404444,-0.2179723,0.267808,1.05784987701377,114.598331997064
"model_fits/testing/testing_stage_3/testing_lessclipped/its/chicken_fish","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.227792906050156,-0.6740894,0.215274,1.04142127839805,88.5104919906391
"model_fits/testing/testing_stage_3/testing_lessclipped/its/chicken_fish","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.123030933413111,-0.7274019,0.96070535,1.01668993068872,152.267266090319
"model_fits/testing/testing_stage_3/testing_lessclipped/its/meat","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.151651192701089,-0.36832755,0.0216191450000001,1.08558302102143,28.9077951081081
"model_fits/testing/testing_stage_3/testing_lessclipped/its/meat","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0869797298393333,-0.42002365,0.67070875,1.04608425063603,72.2778254207313
"model_fits/testing/testing_stage_3/testing_lessclipped/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0862231799944,-0.35160685,0.2013314,0.999923601447785,66.526180316731
"model_fits/testing/testing_stage_3/testing_lessclipped/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0606380477286667,-0.49907435,0.596704049999999,1.0134403164015,117.482877042588
"model_fits/testing/testing_stage_3/testing_lessclipped/its/total","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0569031178695111,-0.363907,0.24089735,1.12482393111755,17.1641535245056
"model_fits/testing/testing_stage_3/testing_lessclipped/its/total","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.128563475984222,-0.32335015,0.71123735,1.0887593279733,243.044095529581
"model_fits/testing/testing_stage_3/testing_lessclipped/its/vegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0538597435772222,-0.2260747,0.33612255,1.0033744600525,543.313616208156
"model_fits/testing/testing_stage_3/testing_lessclipped/its/vegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.186193721872,-0.7029948,1.061947,1.00394165424886,554.223993502969
"model_fits/testing/testing_stage_3/testing_lessclipped/its/vegetarian","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.00997031738046667,-0.33624285,0.32296155,1.00518268475441,379.54604598811
"model_fits/testing/testing_stage_3/testing_lessclipped/its/vegetarian","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0861238075250444,-0.4421603,0.6354584,1.01383207883454,413.95965223622
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/meat/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.00165254276377778,-1.6504285,1.6792775,1.00180803870311,4797.3778836011
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/meat/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0237274879182222,-1.6369815,1.675601,1.00013694190174,5433.16266450861
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/meat/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0194730313316444,-1.6561665,1.660262,1.00119912516684,6628.93918913324
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/meat/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.000572960278555556,-1.682874,1.653234,1.00156139106613,6343.56044691153
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/meat/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0206084232464444,-1.571896,1.6614645,1.00020475831824,3007.19612420449
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/meat/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0325859069497778,-1.699367,1.5957425,1.00008530189236,3138.60475923335
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/meat/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.00499626041666667,-1.674694,1.585627,0.999707566816323,4359.44950150267
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/meat/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.006868504536,-1.6457415,1.6371355,0.999751378358513,3766.34179088717
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/meat/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.00719670839844444,-1.689134,1.6216415,1.00066848968356,3098.62112295365
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/meat/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00264576685533333,-1.665512,1.633621,1.0010163346283,2469.71067948957
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/nonvegan/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0128425827815556,-1.699621,1.6158435,1.00102408460989,3878.71262127396
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/nonvegan/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0308020631148889,-1.692716,1.603065,1.00146510540069,3506.81707109612
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/nonvegan/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.00309599149888889,-1.661257,1.690649,1.00001530430452,5301.64424958383
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/nonvegan/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0133613924495556,-1.5748175,1.6147755,0.999959325718344,5008.83395663466
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/nonvegan/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.00122421585471111,-1.638577,1.61347,1.00075775240496,3003.33960917869
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/nonvegan/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.000789566728444445,-1.654373,1.629243,1.00296202843302,2329.84818579801
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/nonvegan/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.00764003852355555,-1.678213,1.611049,1.00213971335467,2783.98557523048
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/nonvegan/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00235606471244444,-1.5872355,1.6533395,0.999928400799931,2740.47205966604
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/nonvegan/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.0335737315373778,-1.65937,1.635265,0.99994618166642,2725.29219259718
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/nonvegan/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00547660580084444,-1.686718,1.6750405,1.00005755761093,3323.96846882668
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/nonvegan/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0246934688078444,-1.623091,1.660193,0.999827361084805,3989.34918348638
"model_fits/testing/testing_stage_3/testing_lessclipped/proportion/nonvegan/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00256057157051111,-1.657009,1.687328,1.00082880788907,4154.26327823913
"model_fits/testing/testing_stage_3/testing_notime/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0942115024903333,-0.14858925,0.2771716,1.40394810769469,4.6161661943952
"model_fits/testing/testing_stage_3/testing_notime/its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.1526296716452,-0.61456265,0.25584625,1.70386941333197,3.18093634452942
"model_fits/testing/testing_stage_3/testing_phiseparate_onlyevil_reg3preds7lags/its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0749398175111111,-0.046473205,0.200331,3.02226355378222,3.3956657719277
