"fit_dir","variable","model_col","type_fine","restaurant","transform","mean","median","sd","q2.5","q97.5","mean_t","q2.5_t","q97.5_t","rhat","ess_bulk","ess_tail"
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[118,8]","exposure_V3Q26BHF3SE2H_1_genderfemale","gender_female","V3Q26BHF3SE2H","identity",-0.168746342217403,-0.177672335,0.142960704250848,-0.48331616475,0.0907547871500001,-0.168746342217403,-0.48331616475,0.0907547871500001,1.03289278118579,214.894185515733,1146.75612441404
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[119,8]","exposure_V3Q26BHF3SE2H_2_gendermale","gender_male","V3Q26BHF3SE2H","identity",0.019697186584936,0.0176240815,0.0769278166251415,-0.14533956,0.1724879765,0.019697186584936,-0.14533956,0.1724879765,1.06017429996451,42.9531498259489,1154.34431903933
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[120,8]","exposure_V3Q26BHF3SE2H_2_genderfemale","gender_female","V3Q26BHF3SE2H","identity",-0.0249521869963282,-0.021255767,0.121569490714293,-0.2793885715,0.19867038975,-0.0249521869963282,-0.2793885715,0.19867038975,1.07821426970204,30.005268436831,1781.03110536901
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[121,8]","exposure_V3Q26BHF3SE2H_3_gendermale","gender_male","V3Q26BHF3SE2H","identity",-0.0490786516201791,-0.041826957,0.0778130446021963,-0.187787478,0.1053001655,-0.0490786516201791,-0.187787478,0.1053001655,1.11699702430752,17.5989187035724,1456.93288266442
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[122,8]","exposure_V3Q26BHF3SE2H_3_genderfemale","gender_female","V3Q26BHF3SE2H","identity",0.126043760461829,0.129562335,0.0979434963929635,-0.062628488325,0.285146677,0.126043760461829,-0.062628488325,0.285146677,1.12223550533853,17.3891929684626,818.940680544938
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[123,8]","exposure_V3Q26BHF3SE2H_4_gendermale","gender_male","V3Q26BHF3SE2H","identity",-0.00375899155572733,-0.0098915986,0.0694822844839258,-0.14604353025,0.1568895535,-0.00375899155572733,-0.14604353025,0.1568895535,1.20448511155716,1421.38342849621,1664.80082650473
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[124,8]","exposure_V3Q26BHF3SE2H_4_genderfemale","gender_female","V3Q26BHF3SE2H","identity",0.0992520786637697,0.0920600205,0.112203104964707,-0.0614805009,0.3485414435,0.0992520786637697,-0.0614805009,0.3485414435,1.14567946447684,14.7930829394825,1636.66596013094
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[125,9]","exposure_LBZEEFSBJNB3Z_1_gendermale","gender_male","LBZEEFSBJNB3Z","identity",-0.156203685076213,-0.159061475,0.0797441861765047,-0.2914311255,0.00688562863500003,-0.156203685076213,-0.2914311255,0.00688562863500003,1.08690917765503,25.4390028889529,1155.96595288778
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[126,9]","exposure_LBZEEFSBJNB3Z_1_genderfemale","gender_female","LBZEEFSBJNB3Z","identity",0.0845008305341923,0.0846578015,0.0752056719976771,-0.0291074833,0.23357153475,0.0845008305341923,-0.0291074833,0.23357153475,1.17016756323387,12.705203885382,119.065517575834
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[127,10]","exposure_SAFK7ND1HR6XS_1_gendermale","gender_male","SAFK7ND1HR6XS","identity",0.0934273347386233,0.10072651,0.0913167950853163,-0.0929438634,0.246731215,0.0934273347386233,-0.0929438634,0.246731215,1.07335081081729,31.137997264144,644.979734338918
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[128,10]","exposure_SAFK7ND1HR6XS_1_genderfemale","gender_female","SAFK7ND1HR6XS","identity",-0.009088402007704,-0.0039188356,0.0938726847599521,-0.20208500575,0.14255565625,-0.009088402007704,-0.20208500575,0.14255565625,1.11762519799896,18.3695584558115,1334.97273131161
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[129,11]","exposure_S8MT0YGD2KTN9_1_gendermale","gender_male","S8MT0YGD2KTN9","identity",-0.00935985057504933,-0.0187864115,0.081759788801176,-0.16841381625,0.15709376675,-0.00935985057504933,-0.16841381625,0.15709376675,1.03558031081072,118.636391828378,965.400751781047
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[130,11]","exposure_S8MT0YGD2KTN9_1_genderfemale","gender_female","S8MT0YGD2KTN9","identity",-0.05897538095948,-0.043230826,0.097431296935717,-0.26538396775,0.12276981875,-0.05897538095948,-0.26538396775,0.12276981875,1.1848201485256,614.746560482486,1220.3115054451
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[131,12]","exposure_1SQPTEGYPH0GA_1_gendermale","gender_male","1SQPTEGYPH0GA","identity",0.141705566577122,0.144160855,0.106225916044169,-0.06946849995,0.36658790425,0.141705566577122,-0.06946849995,0.36658790425,1.26408026012701,570.176296901014,1080.16433620208
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[132,12]","exposure_1SQPTEGYPH0GA_1_genderfemale","gender_female","1SQPTEGYPH0GA","identity",-0.383393736191167,-0.356472545,0.137946257533357,-0.67930144625,-0.11324049825,-0.383393736191167,-0.67930144625,-0.11324049825,1.10252420062902,507.135658525436,649.49329487855
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[133,13]","exposure_9XKJD8DQTH559_1_gendermale","gender_male","9XKJD8DQTH559","identity",0.190398511318287,0.174418985,0.14008873009849,-0.067273884925,0.40747360125,0.190398511318287,-0.067273884925,0.40747360125,1.20620801213116,10.5898679427116,78.7627810691199
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[134,13]","exposure_9XKJD8DQTH559_1_genderfemale","gender_female","9XKJD8DQTH559","identity",-0.348228126178903,-0.34494088,0.299421834105155,-1.079410355,0.0816421437,-0.348228126178903,-1.079410355,0.0816421437,1.10115407766876,317.398811860939,926.611710430802
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[135,13]","exposure_9XKJD8DQTH559_2_gendermale","gender_male","9XKJD8DQTH559","identity",0.123373661656755,0.13024714,0.102560490443232,-0.092139711275,0.32950716275,0.123373661656755,-0.092139711275,0.32950716275,1.23948150707991,773.623461571732,1083.54972699472
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[136,13]","exposure_9XKJD8DQTH559_2_genderfemale","gender_female","9XKJD8DQTH559","identity",0.364833449752097,0.338104865,0.288986089524592,-0.0767467107,1.0509696025,0.364833449752097,-0.0767467107,1.0509696025,1.02519204211411,249.371334114364,720.530603056424
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[137,14]","exposure_LQ5EH4BKGV61T_1_gendermale","gender_male","LQ5EH4BKGV61T","identity",0.0152464176171273,-0.00111561025,0.165447950308457,-0.29682319125,0.34813849475,0.0152464176171273,-0.29682319125,0.34813849475,1.04183541338314,66.8471132672816,203.398250223154
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[138,14]","exposure_LQ5EH4BKGV61T_1_genderfemale","gender_female","LQ5EH4BKGV61T","identity",0.051547826897523,0.0412422335,0.2238342542475,-0.398560214,0.39788506125,0.051547826897523,-0.398560214,0.39788506125,1.1791767805985,11.9309556911789,363.846753912258
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[139,15]","exposure_78AY09MVJVTYE_1_gendermale","gender_male","78AY09MVJVTYE","identity",-0.201424064263423,-0.193165825,0.117392486306759,-0.37845588,0.0105511279,-0.201424064263423,-0.37845588,0.0105511279,1.20780339694201,10.3183235239417,64.271324454957
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","beta[140,15]","exposure_78AY09MVJVTYE_1_genderfemale","gender_female","78AY09MVJVTYE","identity",0.176285431100492,0.16910573,0.113280149889863,-0.01836266115,0.413339526,0.176285431100492,-0.01836266115,0.413339526,1.07625602055835,36.4705924323541,1282.15249686084
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"identity",0.0034389934154463,0.0066053218,0.0366406803130016,-0.0767412204,0.0808816877250001,0.0034389934154463,-0.0767412204,0.0808816877250001,1.03025788155072,144.508486699308,328.482868917604
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"identity",0.0132670904312986,0.00797584895,0.0389843195877092,-0.060142250775,0.0968185383750001,0.0132670904312986,-0.060142250775,0.0968185383750001,1.061169794339,41.8384772615723,331.337939928609
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","mu_gamma[3]","mu_gamma[3]","pooled_mu_gamma",NA,"identity",0.0345162611228947,0.0256773795,0.0481764913580958,-0.0521789194,0.141889101,0.0345162611228947,-0.0521789194,0.141889101,1.03596322328133,139.69043642086,425.743714680762
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/nonvegan","mu_gamma[4]","mu_gamma[4]","pooled_mu_gamma",NA,"identity",0.00930011582979883,-0.0012601161,0.085320617963317,-0.1530468205,0.160213598,0.00930011582979883,-0.1530468205,0.160213598,1.28975544697808,8.09888120576565,13.3791995866786
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[41,1]","exposure_SRQS8F7JWA9MZ_1","level","SRQS8F7JWA9MZ","identity",-0.00516219365504367,-0.00293232395,0.0453245542616071,-0.0963056254,0.0823283366,-0.00516219365504367,-0.0963056254,0.0823283366,1.00286823253945,1204.17748749537,2392.80521471051
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[42,1]","exposure_SRQS8F7JWA9MZ_2","level","SRQS8F7JWA9MZ","identity",0.0610807471479487,0.0593950045,0.0463086116496789,-0.02609391775,0.1541198745,0.0610807471479487,-0.02609391775,0.1541198745,1.00326921623281,1036.76145263905,1864.36939433409
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[43,2]","exposure_2HRX9P6HKXA8V_1","level","2HRX9P6HKXA8V","identity",-0.0526973558360873,-0.0509946965,0.0602576160808788,-0.174575188,0.0658768608250001,-0.0526973558360873,-0.174575188,0.0658768608250001,1.00559986580379,1323.31740996839,1610.44472037454
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[44,3]","exposure_L69HYJ4Y3TR91_1","level","L69HYJ4Y3TR91","identity",-0.0100230610842747,-0.014832233,0.0807046806485373,-0.161790706,0.16265120725,-0.0100230610842747,-0.161790706,0.16265120725,1.00271315298897,1042.52528796634,1752.62826126313
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[45,4]","exposure_ED5J990H5VAZT_1","level","ED5J990H5VAZT","identity",-0.0158202130632043,-0.016279327,0.0329164711935719,-0.079640113775,0.050651493175,-0.0158202130632043,-0.079640113775,0.050651493175,1.00346187626664,1183.34400279451,2320.61798838781
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[46,5]","exposure_W8T41JZK0ZMEP_1","level","W8T41JZK0ZMEP","identity",-0.0365257859172637,-0.029747562,0.101946675585774,-0.24767392875,0.1392460395,-0.0365257859172637,-0.24767392875,0.1392460395,1.00347454440773,739.308691755221,1648.61372545222
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[47,5]","exposure_W8T41JZK0ZMEP_2","level","W8T41JZK0ZMEP","identity",0.2343246026863,0.23190561,0.104984580081639,0.0557421259,0.4525294715,0.2343246026863,0.0557421259,0.4525294715,1.00687513322765,436.594976114176,801.410253461277
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[48,5]","exposure_W8T41JZK0ZMEP_3","level","W8T41JZK0ZMEP","identity",0.03707085250441,0.0408974025,0.0828540433790458,-0.1375738195,0.198692884,0.03707085250441,-0.1375738195,0.198692884,1.00434245600317,1322.2775581642,2191.60135000803
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[49,5]","exposure_W8T41JZK0ZMEP_4","level","W8T41JZK0ZMEP","identity",0.0515222038914933,0.0577685145,0.0855330401031617,-0.12616690725,0.214212048,0.0515222038914933,-0.12616690725,0.214212048,1.00201503562828,1464.95019863136,2104.33548550201
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[50,5]","exposure_W8T41JZK0ZMEP_5","level","W8T41JZK0ZMEP","identity",0.0806733186048657,0.0742312495,0.104479948811266,-0.11800391775,0.3087069715,0.0806733186048657,-0.11800391775,0.3087069715,1.00452946167292,1265.48713307648,1734.28797811162
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[51,6]","exposure_EMBVNVD207CC6_1","level","EMBVNVD207CC6","identity",0.130955506807039,0.10745415,0.134403307034071,-0.068343938175,0.430024139,0.130955506807039,-0.068343938175,0.430024139,1.01731912321637,293.368204687474,761.626446000392
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[52,7]","exposure_C0BE4NDSW26QN_1","level","C0BE4NDSW26QN","identity",-0.0710384881785243,-0.076004614,0.125819774586547,-0.3262622835,0.19197221725,-0.0710384881785243,-0.3262622835,0.19197221725,1.00103415782157,1189.41577141779,1696.56087979492
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[53,7]","exposure_C0BE4NDSW26QN_2","level","C0BE4NDSW26QN","identity",-0.080785614813138,-0.0758777395,0.121924571101246,-0.3403691655,0.16397763575,-0.080785614813138,-0.3403691655,0.16397763575,1.00222512744682,1173.4869120542,1479.29850627832
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[54,8]","exposure_V3Q26BHF3SE2H_1","level","V3Q26BHF3SE2H","identity",-0.109233197654092,-0.10048619,0.106683323189591,-0.3375774825,0.0682878429500001,-0.109233197654092,-0.3375774825,0.0682878429500001,1.0031046298545,520.018162567291,1483.31802964327
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[55,8]","exposure_V3Q26BHF3SE2H_2","level","V3Q26BHF3SE2H","identity",0.143890037650638,0.1349689,0.100421496139326,-0.0224212209,0.3628951545,0.143890037650638,-0.0224212209,0.3628951545,1.00513227876657,577.057694427405,1755.67442812112
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[56,8]","exposure_V3Q26BHF3SE2H_3","level","V3Q26BHF3SE2H","identity",-0.00955073616616853,-0.00320819365,0.0689038418730818,-0.153051212,0.11697712675,-0.00955073616616853,-0.153051212,0.11697712675,1.00452145310746,1349.36132587371,2206.91854134561
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[57,8]","exposure_V3Q26BHF3SE2H_4","level","V3Q26BHF3SE2H","identity",0.119474106294796,0.111716905,0.0794576847800113,-0.02054346825,0.28908498975,0.119474106294796,-0.02054346825,0.28908498975,1.00363280625067,710.365274931143,1708.82606569241
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[58,9]","exposure_LBZEEFSBJNB3Z_1","level","LBZEEFSBJNB3Z","identity",0.0477917361655767,0.0393138055,0.075625571361113,-0.080952314975,0.206571858,0.0477917361655767,-0.080952314975,0.206571858,1.00508567375117,585.853025285503,1718.20146458498
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[59,10]","exposure_SAFK7ND1HR6XS_1","level","SAFK7ND1HR6XS","identity",-0.0874724107392487,-0.0843782255,0.0600508438725426,-0.2143196845,0.0213590768250001,-0.0874724107392487,-0.2143196845,0.0213590768250001,1.0099757071635,723.900498713283,1068.62190173489
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[60,11]","exposure_S8MT0YGD2KTN9_1","level","S8MT0YGD2KTN9","identity",-0.100946458567052,-0.100059295,0.0549055278245955,-0.2137947515,-0.000828655842249993,-0.100946458567052,-0.2137947515,-0.000828655842249993,1.00729951949102,838.210557885911,1859.55698458236
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[61,12]","exposure_1SQPTEGYPH0GA_1","level","1SQPTEGYPH0GA","identity",0.0188904187804782,0.0106808685,0.0904765503979097,-0.1346009995,0.21993360575,0.0188904187804782,-0.1346009995,0.21993360575,1.00645857817926,1020.65176640375,1310.89595579734
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[62,13]","exposure_9XKJD8DQTH559_1","level","9XKJD8DQTH559","identity",-0.178878729743267,-0.174140515,0.101582369603915,-0.39386237625,0.00990576066500003,-0.178878729743267,-0.39386237625,0.00990576066500003,1.00335706916893,1129.20757236898,2057.99238617376
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[63,13]","exposure_9XKJD8DQTH559_2","level","9XKJD8DQTH559","identity",-0.156174591649337,-0.155514615,0.0934189858738848,-0.3426867745,0.029743166325,-0.156174591649337,-0.3426867745,0.029743166325,1.00526887010304,1234.5187653133,2164.50367581885
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[64,14]","exposure_LQ5EH4BKGV61T_1","level","LQ5EH4BKGV61T","identity",0.0284731293917667,0.00352503945,0.121258580168056,-0.169821047,0.31901582925,0.0284731293917667,-0.169821047,0.31901582925,1.00280938517619,956.048340917112,1248.37910883131
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[65,15]","exposure_78AY09MVJVTYE_1","level","78AY09MVJVTYE","identity",-0.0719784877867167,-0.06724603,0.0523716964645427,-0.1919772995,0.023506093525,-0.0719784877867167,-0.1919772995,0.023506093525,1.01514252483124,334.156843639619,43.4862260684585
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[66,1]","exposure_SRQS8F7JWA9MZ_1_slope","slope","SRQS8F7JWA9MZ","identity",-0.00153955682029333,-0.016122523,0.0965150050872442,-0.16775697275,0.25049403225,-0.00153955682029333,-0.16775697275,0.25049403225,1.00168797384849,1562.44063314563,1850.47348620201
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[67,1]","exposure_SRQS8F7JWA9MZ_2_slope","slope","SRQS8F7JWA9MZ","identity",-0.0447685872052412,-0.031910845,0.0966103051026702,-0.29515291625,0.11731907925,-0.0447685872052412,-0.29515291625,0.11731907925,1.00418836110205,1568.75945715825,1803.15001368191
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[68,2]","exposure_2HRX9P6HKXA8V_1_slope","slope","2HRX9P6HKXA8V","identity",0.0187066881643517,0.018915566,0.0352501625331024,-0.04883719665,0.0892030281,0.0187066881643517,-0.04883719665,0.0892030281,1.00727136587487,391.140487357828,1612.44512473551
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[69,3]","exposure_L69HYJ4Y3TR91_1_slope","slope","L69HYJ4Y3TR91","identity",-0.0615410675026146,-0.055025183,0.146154058602259,-0.36145844575,0.21317542775,-0.0615410675026146,-0.36145844575,0.21317542775,1.00484509126047,469.554902189008,1195.73421228127
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[70,4]","exposure_ED5J990H5VAZT_1_slope","slope","ED5J990H5VAZT","identity",-0.135393441884867,-0.136465925,0.0479918719287499,-0.22782827925,-0.04324065525,-0.135393441884867,-0.22782827925,-0.04324065525,0.99949412543471,797.221529606902,1951.04244392675
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[71,5]","exposure_W8T41JZK0ZMEP_1_slope","slope","W8T41JZK0ZMEP","identity",0.0291716117898501,0.0166090555,0.124354977907894,-0.22666101475,0.331911616,0.0291716117898501,-0.22666101475,0.331911616,1.00611571150976,1483.3848418881,1681.37548122346
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[72,5]","exposure_W8T41JZK0ZMEP_2_slope","slope","W8T41JZK0ZMEP","identity",0.016026414206903,0.014543246,0.122784375625555,-0.23840704225,0.271627459,0.016026414206903,-0.23840704225,0.271627459,1.00241988530466,1789.49798630429,1767.52991621927
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[73,5]","exposure_W8T41JZK0ZMEP_3_slope","slope","W8T41JZK0ZMEP","identity",-0.009864076251231,0.00418788995,0.130025225715702,-0.33332178675,0.2234943745,-0.009864076251231,-0.33332178675,0.2234943745,1.00611625926847,1864.03972590251,1864.64725448294
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[74,5]","exposure_W8T41JZK0ZMEP_4_slope","slope","W8T41JZK0ZMEP","identity",-0.00382299572109062,0.00553413115,0.121948502611708,-0.2763477485,0.24101086675,-0.00382299572109062,-0.2763477485,0.24101086675,1.00252092561311,1822.69148741333,1749.20750556078
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[75,5]","exposure_W8T41JZK0ZMEP_5_slope","slope","W8T41JZK0ZMEP","identity",0.0237100994293077,0.013673937,0.125198605375898,-0.20559532075,0.30377840575,0.0237100994293077,-0.20559532075,0.30377840575,1.00022767658579,1724.9095423339,1815.26670673868
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[76,6]","exposure_EMBVNVD207CC6_1_slope","slope","EMBVNVD207CC6","identity",0.276617772207167,0.276805745,0.110371286261239,0.061511978575,0.491752507,0.276617772207167,0.061511978575,0.491752507,1.01006229247155,358.838430474451,1175.1658230181
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[77,7]","exposure_C0BE4NDSW26QN_1_slope","slope","C0BE4NDSW26QN","identity",-0.00906018429917767,-0.001462075,0.0808004373822687,-0.20217953675,0.1489425645,-0.00906018429917767,-0.20217953675,0.1489425645,1.00097565194657,1121.64109406659,1362.66708770155
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[78,7]","exposure_C0BE4NDSW26QN_2_slope","slope","C0BE4NDSW26QN","identity",0.0195514351680273,0.011698035,0.0830964216945166,-0.140468766,0.21854070575,0.0195514351680273,-0.140468766,0.21854070575,1.00696093763451,1068.98640601352,1297.33425333577
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[79,8]","exposure_V3Q26BHF3SE2H_1_slope","slope","V3Q26BHF3SE2H","identity",-0.0833191567805897,-0.0703910405,0.125689631709945,-0.38607067325,0.15060527725,-0.0833191567805897,-0.38607067325,0.15060527725,1.00560081046437,1708.86600202805,1806.34469588199
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[80,8]","exposure_V3Q26BHF3SE2H_2_slope","slope","V3Q26BHF3SE2H","identity",-0.0739643629666333,-0.066882152,0.120982530332209,-0.36044093525,0.144834916,-0.0739643629666333,-0.36044093525,0.144834916,1.00301045082361,1731.67113878695,2021.46928710796
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[81,8]","exposure_V3Q26BHF3SE2H_3_slope","slope","V3Q26BHF3SE2H","identity",-0.039307376175049,-0.0534408785,0.114989434992382,-0.24687077825,0.238764974000001,-0.039307376175049,-0.24687077825,0.238764974000001,1.00308334931635,1616.77976291214,1908.54104904406
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[82,8]","exposure_V3Q26BHF3SE2H_4_slope","slope","V3Q26BHF3SE2H","identity",-0.0425993397910989,-0.057332505,0.117214696021709,-0.258538942,0.24174883575,-0.0425993397910989,-0.258538942,0.24174883575,0.999963367279547,1481.99368626585,1867.79123533345
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[83,9]","exposure_LBZEEFSBJNB3Z_1_slope","slope","LBZEEFSBJNB3Z","identity",0.132293148954171,0.13174033,0.101478142022646,-0.0654934642,0.342337985,0.132293148954171,-0.0654934642,0.342337985,1.00324337574575,826.248228288972,1074.20372959987
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[84,10]","exposure_SAFK7ND1HR6XS_1_slope","slope","SAFK7ND1HR6XS","identity",-0.0820625160729083,-0.0730444185,0.155828964520342,-0.42337786925,0.18743103025,-0.0820625160729083,-0.42337786925,0.18743103025,1.00331755882722,912.297164426813,1291.55786401377
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[85,11]","exposure_S8MT0YGD2KTN9_1_slope","slope","S8MT0YGD2KTN9","identity",-0.05247021566273,-0.054293462,0.0443786258268601,-0.1384486655,0.040449430725,-0.05247021566273,-0.1384486655,0.040449430725,1.00584694961907,730.055650278214,1570.69002667192
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[86,12]","exposure_1SQPTEGYPH0GA_1_slope","slope","1SQPTEGYPH0GA","identity",0.129034558796146,0.128687815,0.0746696876231839,-0.013452183325,0.27243715975,0.129034558796146,-0.013452183325,0.27243715975,1.0032294049824,736.618224727157,1834.23872679173
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[87,13]","exposure_9XKJD8DQTH559_1_slope","slope","9XKJD8DQTH559","identity",0.0241571338325467,0.0261190815,0.111179904344775,-0.21141257225,0.24369535125,0.0241571338325467,-0.21141257225,0.24369535125,1.00274448511456,680.019641519187,1868.87390613422
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[88,13]","exposure_9XKJD8DQTH559_2_slope","slope","9XKJD8DQTH559","identity",0.032415153266112,0.033376272,0.111700003213997,-0.1857811995,0.263054647,0.032415153266112,-0.1857811995,0.263054647,1.01045146383582,438.491119047356,1611.58654576432
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[89,14]","exposure_LQ5EH4BKGV61T_1_slope","slope","LQ5EH4BKGV61T","identity",0.0186319753200467,0.010497008,0.15842084962407,-0.2835065385,0.35815038325,0.0186319753200467,-0.2835065385,0.35815038325,1.00098123594005,1328.44209997637,1770.56180160243
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[90,15]","exposure_78AY09MVJVTYE_1_slope","slope","78AY09MVJVTYE","identity",-0.0835395642385,-0.084794653,0.0232292139733926,-0.128444614,-0.037068349425,-0.0835395642385,-0.128444614,-0.037068349425,1.00413717475339,552.188483374065,1418.26186121975
"model_fits/finalized_redone_trunc_cp/t2_customer_gaussian_iid_day/vegetarian","beta[91,1]","exposure_SRQS8F7JWA9MZ_1_gendermale","gender_male","SRQS8F7JWA9MZ","identity",0.0586655385014663,0.054703862,0.050864793302986,-0.033481607275,0.16994706,0.0586655385014663,-0.033481607275,0.16994706,1.00334629071661,1229.40216462284,2220.21790743005
