"fit_dir","total_dir","analysis","outcome","gamma_index","level","restaurant","type_fine","mean","q2.5","q97.5","mean_exp","mean_exp_p10","rhat","ess_bulk","ess_tail"
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/breakfast_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","breakfast_t2",2,"pooled",NA,"slope",-0.27699439513884,-0.916475511426844,0.362486721149164,0.758058745912624,0.972680672246999,1.00229380825252,2606.65160547935,3226.97163181796
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/breakfast_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","breakfast_t2",NA,"restaurant","2HRX9P6HKXA8V","level",-0.310732070839561,-0.726679387853643,0.10521524617452,0.732910217584597,0.969404603194135,1.0005830287617,4027.65535046953,5093.44765895267
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/breakfast_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","breakfast_t2",NA,"restaurant","2HRX9P6HKXA8V","slope",-0.592114770046327,-1.1108927861122,-0.0733367539804504,0.553156248669317,0.942507429431938,1.00788525830749,952.821337808159,2577.63220138091
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/breakfast_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","breakfast_t2",NA,"restaurant","ED5J990H5VAZT","level",-0.35507076922494,-0.787054577742418,0.0769130392925378,0.701123823463244,0.965115904155381,1.00069667596235,5419.70630052985,5251.2873700609
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/breakfast_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","breakfast_t2",NA,"restaurant","ED5J990H5VAZT","slope",0.0887399852261533,-0.334670978339789,0.512150948792096,1.0927964761538,1.0089134891744,1.00032247756743,3437.69296334775,3445.15482337675
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/breakfast_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","breakfast_t2",NA,"restaurant","L69HYJ4Y3TR91","level",-0.335126096067592,-0.783488105871342,0.113235913736157,0.715247890719649,0.967042717126139,1.00027930250524,3706.0863929928,4546.11190093176
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/breakfast_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","breakfast_t2",NA,"restaurant","L69HYJ4Y3TR91","slope",-0.488219305580073,-1.57000824812845,0.593569636968304,0.613718266442944,0.952350699158068,1.00198721204057,4763.39849115536,4246.02636950855
"model_fits/finalized_redone_trunc/t2_a4_its_t/chicken_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","chicken_t2",1,"pooled",NA,"level",0.744584023204389,-0.793822000214913,2.28299004662369,2.10556538644303,1.07730052938797,1.01359567793817,193.770182941458,264.71704815
"model_fits/finalized_redone_trunc/t2_a4_its_t/chicken_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","chicken_t2",2,"pooled",NA,"slope",-0.41061261692657,-1.64961985417121,0.828394620318069,0.66324381126814,0.959770330991717,1.00489722787976,273.753822087718,384.519570884022
"model_fits/finalized_redone_trunc/t2_a4_its_t/dairy_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","dairy_t2",1,"pooled",NA,"level",0.349197271159055,-0.856920410495221,1.55531495281333,1.41792887922727,1.03553657995531,1.03478837522252,101.909620991679,247.397932339049
"model_fits/finalized_redone_trunc/t2_a4_its_t/dairy_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","dairy_t2",2,"pooled",NA,"slope",-0.37173739668337,-1.28347387487993,0.539999081513195,0.68953529300583,0.963508721120581,1.07430866183758,36.1851602620564,136.767827085188
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/textured_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","textured_t2",1,"pooled",NA,"level",-0.0446727422133051,-0.867622322697346,0.778276838270736,0.956310390651221,0.995542689206178,1.0006655871138,1440.40696800181,1516.48536135611
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/textured_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","textured_t2",2,"pooled",NA,"slope",-0.607017549729353,-1.80844602617775,0.59441092671904,0.544973804980842,0.941103877475939,1.00206168702962,2019.60094423267,2099.91123971987
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/textured_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","textured_t2",NA,"restaurant","VLZX7K2M9QD4T","level",0.0553034608138066,-0.309133143128461,0.419740064756074,1.05686128200277,1.00554566667498,1.00001800538633,5748.47038582123,5412.72510608514
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/textured_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","textured_t2",NA,"restaurant","VLZX7K2M9QD4T","slope",-0.610773497238963,-1.52863084341706,0.307083848939136,0.542930751178445,0.940750470172569,1.00076316194419,3176.52843135343,4169.39214991258
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/untextured_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","untextured_t2",1,"pooled",NA,"level",0.300066226840279,-0.953933934705451,1.55406638838601,1.34994820741995,1.0304613583509,1.01262387316355,246.012674664336,673.676584105321
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/untextured_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","untextured_t2",2,"pooled",NA,"slope",-0.302909238870976,-0.949163159306868,0.343344681564917,0.738666135500593,0.970163248825347,1.01482366400901,373.064785122919,666.281152865847
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/untextured_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","untextured_t2",NA,"restaurant","JHDN7CF1C03X5","level",4.72562776227425,3.8001311775758,5.6511243469727,112.801288545481,1.60409987902964,1.00407718666784,2488.34785327402,3988.04308939205
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/untextured_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","untextured_t2",NA,"restaurant","JHDN7CF1C03X5","slope",-0.677303242164103,-1.11344123591098,-0.24116524841723,0.507985059553399,0.934512454977616,1.03526366395262,124.815446583003,471.59727750545
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/untextured_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","untextured_t2",NA,"restaurant","SRQS8F7JWA9MZ","level",-0.0624325706344136,-0.451170880877027,0.326305739608199,0.939476408975997,0.993776191570616,1.02272967441689,175.794211317775,1672.85655110185
"model_fits/finalized_redone_trunc_cp/t2_a4_its_t/untextured_t2","model_fits/finalized_redone_trunc_cp/t2_a3_its/total","t2_a4_its_t","untextured_t2",NA,"restaurant","SRQS8F7JWA9MZ","slope",0.796246977680528,-0.310400020944807,1.90289397630586,2.217204077694,1.08288058390253,1.03091422924429,86.9526514148124,1929.35858752117
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",1,"pooled",NA,"level",0.0450255218445,-0.0860232377,0.14557795025,1.04846807847932,1.00453605095576,2.79714950781998,3.48849435999126,13.8691754202102
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",2,"pooled",NA,"slope",0.00313537470013667,-0.12711970835,0.1576893895,1.00628225330986,1.0003446226812,2.53378444887143,3.62491780838906,11.8043794666282
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",3,"pooled",NA,"gender_male",0.00643724567362,-0.099661269525,0.10311897835,1.00773222314872,1.00065663019385,2.45909514839359,3.6587773071735,18.459561500932
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",4,"pooled",NA,"gender_female",-0.0412862321174467,-0.188916991025,0.112508534375,0.962361184810483,0.995908899347195,3.04453080080277,3.40864287558925,11.9090047410376
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","1SQPTEGYPH0GA","level",-0.0722728854640667,-0.420979344,0.17786049625,0.943248298033663,0.992939407268107,2.81294159553165,3.48776958285154,16.5019206912885
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","1SQPTEGYPH0GA","slope",-0.184384825800767,-0.43636673715,0.0619703456000001,0.839030995970007,0.9818177409367,2.66651052185841,3.555800063652,11.766984540946
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","1SQPTEGYPH0GA","gender_male",-0.146791988479967,-0.383554249775,0.04377291125,0.868516215920382,0.985486038273363,2.43255543549606,3.66659122636409,17.6416676909481
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","1SQPTEGYPH0GA","gender_female",0.393415181613,0.07786483275,0.699476377625,1.50067257287141,1.04025577061237,2.66635471677612,3.53347806461862,17.4006714454513
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","2HRX9P6HKXA8V","level",0.0461176104243333,-0.102225991675,0.199105584,1.05010613103498,1.00465020609845,2.9690371927502,3.44546307826371,17.7461345188316
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","2HRX9P6HKXA8V","slope",0.0185630344317007,-0.18137017375,0.241582407,1.027662269732,1.00194484810856,2.52570874524798,3.63611960859468,31.3325254327563
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","2HRX9P6HKXA8V","gender_male",-0.0645546801175167,-0.2360769755,0.0924456109000001,0.940527928524283,0.993597635724104,2.62622697488817,3.56757181353943,11.0067957814904
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","2HRX9P6HKXA8V","gender_female",0.204947420396333,0.0137899383,0.4021599452,1.23349979727776,1.02075625663835,3.10283827045774,3.39828231461328,11.8897917931884
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","78AY09MVJVTYE","level",-0.0120299491154333,-0.204999362025,0.13683869815,0.991590713445758,0.998834054755614,2.82508422684668,3.48449887173363,17.873744909294
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","78AY09MVJVTYE","slope",0.0222442919277041,-0.0714925327173,0.1186750616,1.02368300667405,1.00223854275431,2.38633352145802,3.71281534749932,22.8057786834314
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","78AY09MVJVTYE","gender_male",0.0905784235019,-0.0911767027,0.3079062545025,1.10109551480415,1.00915617670661,2.53211285603905,3.59353293747868,11.1351429640385
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","78AY09MVJVTYE","gender_female",-0.323872872777333,-0.581051827125,-0.0759509945249999,0.729217886455784,0.968210049728029,2.70417343134645,3.51605235506456,21.4216095565472
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","9XKJD8DQTH559","level",-0.00375945747657,-0.216448558425,0.200967956475,1.00208659393546,0.999681916046657,3.05953131401634,3.40161388468909,11.5281060636932
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","9XKJD8DQTH559","slope",-0.0176177125537667,-0.315694976425,0.30536771125,0.996747788904462,0.99838186104856,2.49854069046921,3.64976405147377,16.8069782016629
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","9XKJD8DQTH559","gender_male",-0.135861532679,-0.62271526475,0.31812495575,0.900456219428292,0.986814245147935,3.03971606852301,3.40215482829503,11.3837462908974
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","9XKJD8DQTH559","gender_female",0.516707614168,-0.1775645475,1.40195572775,1.83755004323111,1.05394467612513,2.78393786457187,3.49970813525916,21.253731205857
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","C0BE4NDSW26QN","level",-0.0615919376076833,-0.2481616245,0.1288413042105,0.94493178618247,0.993908842048138,2.63396902296153,3.57702925495302,12.6992806047897
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","C0BE4NDSW26QN","slope",0.0161274535272033,-0.2291704565,0.234635168675,1.02481017287283,1.00169919229713,2.37677451001624,3.73940048605651,24.4388175522908
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","C0BE4NDSW26QN","gender_male",-0.0302664360953333,-0.4831504875,0.394868296,0.99630981282889,0.997246699732373,2.49447170169785,3.61283703693048,27.0973330732484
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","C0BE4NDSW26QN","gender_female",-0.0871348055621667,-0.6541313315,0.43145654025,0.947233126957627,0.991647283071202,3.58946561843072,3.3287984955137,21.3154241370718
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","ED5J990H5VAZT","level",0.04901573371562,-0.06562969345,0.184084254,1.05315164136107,1.00494128784976,2.92497463853268,3.43892020337332,15.6616018196711
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","ED5J990H5VAZT","slope",0.00648615227756667,-0.112763483375,0.11599822715,1.0083778836336,1.0006674594997,2.52150506614818,3.63241952688167,15.2430496076763
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","ED5J990H5VAZT","gender_male",-0.00529490673226667,-0.066057154825,0.0590332927225,0.995287208635168,0.999476349127847,2.46925747863183,3.68710129642216,34.9200656641149
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","ED5J990H5VAZT","gender_female",-0.0486772384469333,-0.10566964855,0.00222820607,0.952880383331549,0.995148203464212,2.69013975360001,3.53840447164473,13.2669317564143
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","EMBVNVD207CC6","level",-0.0736020729195,-0.325797647,0.094604521075,0.93478459804519,0.99272923772661,2.67109501654628,3.62540908634698,27.3390878582455
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","EMBVNVD207CC6","slope",-0.319378626280333,-0.6470593005,-0.0189095673,0.736795329552367,0.968702950738637,2.79517937046726,3.50560316666002,17.2216681241365
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","EMBVNVD207CC6","gender_male",0.0259452341696,-0.1678584848875,0.22477041275,1.03172271538996,1.0026508413836,2.75543628141766,3.51551595584703,22.4445474395901
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","EMBVNVD207CC6","gender_female",0.0655042319553333,-0.28871402825,0.48665036,1.09373182535612,1.00681016115827,2.58520277413406,3.58204983689593,21.8338041216524
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","L69HYJ4Y3TR91","level",0.0390794427826667,-0.23459840125,0.2696021245,1.05150073436124,1.00402942703888,2.65574349544428,3.57033917176383,22.7645361823025
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","L69HYJ4Y3TR91","slope",-0.141668040179433,-0.5177365235,0.271297125,0.889244843077105,0.986170350545015,2.70410336923932,3.55901236429596,27.1280785304268
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","L69HYJ4Y3TR91","gender_male",-0.156999979961167,-0.431028833375,0.10457035725,0.862942292350592,0.984517724684555,2.64000135539843,3.57314090639302,17.0928244399803
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","L69HYJ4Y3TR91","gender_female",-0.0797199359042333,-0.27033985475,0.106113834775,0.927728750139132,0.992106399650701,2.75434256941271,3.52020801961382,12.2326909166776
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","LBZEEFSBJNB3Z","level",0.126948499197167,-0.093159970375,0.364489066,1.14586662144548,1.01286926451152,2.70703913129633,3.54257273201039,19.0988298246054
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","LBZEEFSBJNB3Z","slope",0.0692693829442333,-0.125408876225,0.31555864045,1.07884671559119,1.00701680272892,2.54054783290129,3.62292501942978,14.4532400022341
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","LBZEEFSBJNB3Z","gender_male",0.103411314612333,-0.137689879,0.3172730009,1.11746269387114,1.01047287437335,2.80172759881668,3.49053082470428,11.81147226368
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","LBZEEFSBJNB3Z","gender_female",-0.128423684691667,-0.477287227,0.15771248075,0.896062366686018,0.987429136567467,2.51303618848854,3.66708320035601,33.7298951792449
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","LQ5EH4BKGV61T","level",-0.0637079040813333,-0.251342786,0.169726587925,0.943285163514044,0.993701135191481,2.67773316394477,3.59343784752848,15.2876255797026
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","LQ5EH4BKGV61T","slope",0.1140349245356,-0.259894807125,0.465079044,1.1425328674542,1.01166602059053,2.71627882814016,3.53598902896284,11.1809706589461
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","LQ5EH4BKGV61T","gender_male",0.0014261651866,-0.369685224,0.33924386005,1.01831627920161,1.00031137032365,2.70048081853211,3.53820454039257,11.0466442736716
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","LQ5EH4BKGV61T","gender_female",-0.0059096382495,-0.5335230125,0.57419701275,1.03703969007322,0.999823318584327,2.47585830927874,3.64621273777833,22.8094533325508
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","S8MT0YGD2KTN9","level",0.153148711416133,-0.081760475825,0.4517253435,1.17901520046976,1.01554863757315,2.70582771109051,3.53545619517547,19.6627162986796
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","S8MT0YGD2KTN9","slope",0.0850367412033,-0.11281688655,0.374833462,1.10190244011399,1.00865812377059,2.43419032004339,3.71057635927445,31.2671230963334
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","S8MT0YGD2KTN9","gender_male",0.0444476111502667,-0.11842595215,0.22117342395,1.04933530317451,1.00449174771207,2.85852572501544,3.47516584385869,18.6559484101438
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","S8MT0YGD2KTN9","gender_female",-0.0849524255055333,-0.32600410375,0.16352796945,0.926113965340781,0.991622022427162,2.90843943951634,3.44933802731928,11.1784709358352
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","SAFK7ND1HR6XS","level",0.0752343772726133,-0.084399125925,0.25361531925,1.08234636536462,1.00759086986041,2.79702774986675,3.51023353174351,20.0096820662819
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","SAFK7ND1HR6XS","slope",-0.0226175584084333,-0.34957323425,0.29634294125,0.992919902667385,0.997895722023182,2.38583907354382,3.71805233783736,18.2723173419975
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","SAFK7ND1HR6XS","gender_male",0.0689393190571333,-0.113594593075,0.239136453,1.07585550435143,1.00695993025278,2.52631816820587,3.59734635409731,16.8005799328111
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","SAFK7ND1HR6XS","gender_female",-0.0911399462197667,-0.2899487415,0.112992338975,0.917801445957478,0.990980492897709,2.68094310855386,3.55474858050392,11.9138097984794
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","SRQS8F7JWA9MZ","level",0.0047722633928448,-0.08175321684095,0.090477811414,1.00568062909496,1.00048626752708,2.30878593385429,3.82017114069191,34.4083362400405
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","SRQS8F7JWA9MZ","slope",0.0797252904988083,-0.0963351017335,0.28677574688175,1.08780450629785,1.0080479303983,2.35010681008276,3.92525264173639,34.5776502710532
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","SRQS8F7JWA9MZ","gender_male",-0.0995465641948443,-0.267392756752989,0.0503091054494075,0.908302095838633,0.990128271339318,1.69235809770085,4.82194461370139,22.9468481114369
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","SRQS8F7JWA9MZ","gender_female",0.0853348558498881,-0.0673373685295475,0.253118102970375,1.09295121937235,1.00860562411222,1.8684896170255,4.61226571816861,17.3186605845318
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","V3Q26BHF3SE2H","level",0.0111555172322,-0.19080862425,0.24275021425,1.02014824487389,1.00120339475596,2.52738551164654,3.65589564865294,25.4697884463861
"model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/chicken_fish","model_fits/finalized_redone_trunc_cp/t2_a5_customer_day/total","t2_a5_customer_day","chicken_fish",NA,"restaurant","V3Q26BHF3SE2H","slope",0.00393638936312,-0.2626149376,0.261698757225,1.01152131196101,1.0004690411085,2.45354319205242,3.66749818632641,18.2705266799482
