outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Chicken & fish,Level change,0.158076179181587,-0.893130192,1.2327206005,NA,NA,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.3842326964561681,0.7003850548193421
Chicken & fish,Level change,0.08047148173808,-0.427331211325,0.568848139025,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.17365590355528737,0.33459886703144737
Chicken & fish,Level change,1.9054112138e-5,-0.4661696245,0.47979025875,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.24129724263531097,0.241335350859587
Chicken & fish,Level change,0.102642884583633,-0.277127042,0.4873766705,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.09238357268677518,0.2976693418540412
Chicken & fish,Level change,-0.360852476743755,-0.938914712,0.167764744975,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6431686647475815,-0.07853628873992846
Chicken & fish,Level change,0.153479537493333,-0.2180648635,0.52902587775,NA,NA,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.03710483527452413,0.34406391026119015
Chicken & fish,Level change,0.143417226166486,-0.23318630375,0.51393797775,NA,NA,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.04717570278759567,0.33401015512056764
Chicken & fish,Level change,-0.111270903653493,-0.349144111225,0.116122836425,NA,NA,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.22996145152339095,0.0074196442164049525
Chicken & fish,Level change,0.24496083156,-0.0364967957499999,0.529173255,NA,NA,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.10065724718500005,0.38926441593499994
Chicken & fish,Level change,-0.287874014698567,-0.65154411775,0.09434122775,NA,NA,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.47815088855060783,-0.09759714084652618
Chicken & fish,Level change,-0.0651461638952133,-0.49148890725,0.344229066,NA,NA,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.27833952441817245,0.14804719662774588
Chicken & fish,Level change,0.16040694625779,-0.597215985,1.06642873525,NA,NA,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.26399221707129156,0.5848061095868715
Chicken & fish,Level change,0.17446403598933,0.054140822,0.290450258,NA,NA,NA,Restaurant,78AY09MVJVTYE,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.1141810166015749,0.2347470553770851
Chicken & fish,Slope change,-0.470073196224267,-1.77474839,0.8318105815,NA,NA,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.1350117093620222,0.19486531691348818
Chicken & fish,Slope change,0.538350111911333,0.00561614574999999,1.135559293,NA,NA,NA,Restaurant,ED5J990H5VAZT,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.25009930904143496,0.826600914781231
Chicken & fish,Slope change,-0.932442129229563,-5.253144154,2.68840034525,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-2.95834633822191,1.093462079762784
Chicken & fish,Slope change,5.28511757276891,1.145302689775,11.03632112425,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,2.761898584382431,7.808336561155389
Chicken & fish,Slope change,-1.8463742234688,-4.7767144975,0.76353471325,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-3.2597031037621678,-0.4330453431754324
Chicken & fish,Slope change,-2.95942292826534,-8.835607876075,1.23678947,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-5.528912047162024,-0.3899338093686562
Chicken & fish,Slope change,0.646148757056745,-2.905262450925,5.044910059725,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.3819564752519287,2.6742539893654187
Chicken & fish,Slope change,-0.0199965369797533,-0.6196628785,0.5525616904,NA,NA,NA,Restaurant,EMBVNVD207CC6,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.31903341680118186,0.2790403428416753
Chicken & fish,Slope change,0.0329851519072897,-1.56715201175,1.53506600975,NA,NA,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.7583969964345469,0.8243673002491263
Chicken & fish,Slope change,0.149958991641753,-1.3325152455,1.751977552,NA,NA,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6369014158837574,0.9368193991672633
Chicken & fish,Slope change,0.0768367191513277,-4.8436068465,4.377953638,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-2.2756021799558153,2.4292756182584703
Chicken & fish,Slope change,0.25438405076511,-4.05607586525,4.96835169825,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-2.04776583788285,2.5565339394130695
Chicken & fish,Slope change,-0.32427710088741,-2.577040433,1.88408330275,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.4623188702113898,0.8137646684365697
Chicken & fish,Slope change,0.503065520283563,-2.742425095,4.0582922845,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.2318113622419473,2.2379424028090735
Chicken & fish,Slope change,-0.0410904275543333,-0.60645252625,0.49372270075,NA,NA,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.3217473732175986,0.23956651810893204
Chicken & fish,Slope change,0.0926881258456667,-1.15555419025,1.2810502975,NA,NA,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5288946516415782,0.7142709033329115
Chicken & fish,Slope change,0.254675944104,-0.00379910425,0.51970914925,NA,NA,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.1211279202519592,0.38822396795604086
Chicken & fish,Slope change,0.27759241164,-0.0190480687499999,0.56885984,NA,NA,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.12761590430581635,0.4275689189741836
Chicken & fish,Slope change,-0.246214689025041,-1.935659633,1.754281125,NA,NA,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.1875261068821839,0.6950967288321019
Chicken & fish,Slope change,0.598851126793903,-1.347158365,2.29341131975,NA,NA,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.3298656295198725,1.5275678831076784
Chicken & fish,Slope change,0.47355241417202,-0.6865320835,1.72773478575,NA,NA,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.1423319912488984,1.0894368195929385
Chicken & fish,Slope change,0.0414535675831861,-0.0942348775,0.17099437485,NA,NA,NA,Restaurant,78AY09MVJVTYE,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.02620695597548737,0.10911409114185958
