outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,q16,q84,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Vegetarian,Slope change,-0.74301651757609,-2.2182060425,0.526287362499999,0.48649609699938784,NA,NA,Restaurant,9XKJD8DQTH559,-1.483715792,-0.0088961642800002,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-1.483715792,-0.0088961642800002
Vegetarian,Slope change,0.07603372276782,-0.67825599025,0.80827088225,1.0945460695900868,NA,NA,Restaurant,LQ5EH4BKGV61T,-0.3307659172,0.4688878912,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.3307659172,0.4688878912
Vegetarian,Slope change,-0.0045874478240818,-0.13309031085,0.11963400645,0.9965396872291683,NA,NA,Restaurant,78AY09MVJVTYE,-0.07632268728,0.06264034716,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.07632268728,0.06264034716
Vegan,Level change,0.1196040138221,-0.278335814,0.49917555885,1.1262856013922906,NA,NA,Restaurant,L69HYJ4Y3TR91,-0.080929288,0.3241737148,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.080929288,0.3241737148
Vegan,Level change,0.398385214817,0.03613480775,0.799636884375,1.484747449329628,NA,NA,Restaurant,ED5J990H5VAZT,0.2154436124,0.584511136,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.2154436124,0.584511136
Vegan,Level change,-0.0693143813754,-0.327556776,0.19683620125,0.929493871659986,NA,NA,Restaurant,W8T41JZK0ZMEP,-0.1983353104,0.06228161732,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.1983353104,0.06228161732
Vegan,Level change,0.125153739397743,-0.19202847875,0.4550795157,1.1256123008288244,NA,NA,Restaurant,W8T41JZK0ZMEP,-0.028668634,0.28455402912,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.028668634,0.28455402912
Vegan,Level change,-0.161677351852397,-0.456151207,0.1496033945425,0.8482211755278265,NA,NA,Restaurant,W8T41JZK0ZMEP,-0.3167524252,-0.00123532168,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.3167524252,-0.00123532168
Vegan,Level change,-0.06864270391326,-0.347665688,0.228645756125,0.9298134586973171,NA,NA,Restaurant,W8T41JZK0ZMEP,-0.20624183568,0.0681270752,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.20624183568,0.0681270752
Vegan,Level change,-0.06267868940995,-0.35672505525,0.229763883025,0.9386592323362523,NA,NA,Restaurant,W8T41JZK0ZMEP,-0.21030818376,0.0840104504,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.21030818376,0.0840104504
Vegan,Level change,0.38448416914,-0.670755595,1.3541472175,1.491875047574466,NA,NA,Restaurant,EMBVNVD207CC6,-0.15038032,0.908558576,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.15038032,0.908558576
