outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
chicken_fish,Exposure: Vegetarian,Form: Count,NA,NA,-3.69550889135336,0.9918361045843446,0.9991805956452502,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,-4.048567567778189,NA,-3.2653347918904077,1.0175934745553765,1.0017455718399106,NA,Restaurant,CB2KHY1C2G9PT,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,NA,NA,-3.0165074937053036,0.9899318713892697,0.9989885963138375,NA,Restaurant,ED5J990H5VAZT,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,NA,NA,NA,0.8870299981133114,0.988083917846125,NA,Restaurant,EMBVNVD207CC6,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,NA,NA,NA,0.9575332839270317,0.9956699222123864,NA,Restaurant,JHDN7CF1C03X5,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,-6.6159125095401565,NA,-2.287423271519849,0.9986968897864381,0.9998696125011889,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,-3.6817923064196205,NA,-2.4974376503414852,1.0248307631126872,1.0024557594295687,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,NA,NA,-2.2064681080627064,0.9767353048549853,0.9976488093788597,NA,Restaurant,LFZFT3VASXPED,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,NA,NA,-2.123987193330839,0.9845376528269708,0.9984428999401974,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,NA,NA,-3.5938956284664276,0.9787170271306552,0.9978510402273785,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,NA,NA,-2.1955530537232595,0.9677179230298405,0.996723914517372,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,NA,NA,-5.277650764546304,0.9380935789622177,0.9936298191216127,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,NA,NA,NA,0.9775310132655778,0.9977300541824055,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Proportion,NA,NA,NA,0.1755521990176218,0.8403121197746064,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Proportion,NA,NA,-0.33214271528931694,0.14224046259603323,0.8228152184054411,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Proportion,NA,NA,-0.20455304590230947,0.8073621705333137,0.9788290266500528,NA,Restaurant,78AY09MVJVTYE,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Proportion,NA,NA,-1.940740422648406,0.30591190672397306,0.8882999508827691,NA,Restaurant,9XKJD8DQTH559,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Proportion,NA,NA,0.28491091831094084,0.8387963830639256,0.9825748752859814,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Proportion,-0.9355996747197507,NA,0.6480096416255168,1.4510510404001022,1.0379304876610227,NA,Restaurant,CB2KHY1C2G9PT,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Proportion,NA,NA,NA,0.0020103924041901754,0.5374376450065805,NA,Restaurant,ED5J990H5VAZT,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
