outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group
vegetarian,Vegetarian,Proportion,-0.02969129911314152,NA,1.1941886981816754,5.30291958477496,1.11027426909775,1.05527021717424,Restaurant,2HRX9P6HKXA8V,NA,Plant-based
vegetarian,Vegetarian,Proportion,-0.12356755481872655,NA,0.7452565087763049,2.96025041755554,1.09463208419271,1.01399916308653,Restaurant,ED5J990H5VAZT,NA,Plant-based
vegetarian,Vegetarian,Proportion,0.5635251135495707,-0.5592527663357378,1.1002726428502505,7.04005110910574,1.19434081361694,1.00533724688431,Restaurant,JHDN7CF1C03X5,NA,Plant-based
vegetarian,Vegetarian,Proportion,-0.5319586399366293,NA,0.9538916723652392,3.16623538263828,1.06642534728006,1.01435938674296,Restaurant,L69HYJ4Y3TR91,NA,Plant-based
vegetarian,Vegetarian,Proportion,0.22359614587783683,-0.5616755953829722,0.6629452982117066,3.71347322247901,1.13390472894434,1.00475768309787,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based
vegetarian,Vegetarian,Proportion,-0.4918190650416325,NA,0.6904307694537116,2.40373392489043,1.06596112891511,1.01168735615472,Restaurant,W8T41JZK0ZMEP,NA,Plant-based
vegan,MPBA-Modifiable,Count,-3.588117342756036,NA,-1.3369451246890551,1.03545357076745,1.00284119784441,1.00549676097757,Restaurant,2HRX9P6HKXA8V,NA,Plant-based
vegan,MPBA-Modifiable,Count,-4.047898835529813,NA,-3.112692472833097,1.01770957541256,1.00174838433958,1.00076307738673,Restaurant,ED5J990H5VAZT,NA,Plant-based
vegan,MPBA-Modifiable,Count,NA,NA,-3.1714812173684765,0.992746188791731,0.999243789783223,1.00102474458355,Restaurant,JHDN7CF1C03X5,NA,Plant-based
vegan,MPBA-Modifiable,Count,-3.2828796604209227,NA,-1.2266208118797948,1.04568835247328,1.00382971076297,1.0045537040151,Restaurant,L69HYJ4Y3TR91,NA,Plant-based
vegan,MPBA-Modifiable,Count,NA,NA,-2.3751930714702185,0.96168116272268,0.995893202803366,1.00114866435568,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based
vegan,MPBA-Modifiable,Count,NA,NA,-4.087689411943798,0.989200836646416,0.998906020530788,1.0003391045865,Restaurant,W8T41JZK0ZMEP,NA,Plant-based
vegan,MPBA-Modifiable,Proportion,NA,NA,1.238608884669373,4.98001107967486,1.00409410936273,1.01236289164066,Restaurant,2HRX9P6HKXA8V,NA,Plant-based
vegan,MPBA-Modifiable,Proportion,-0.7583021817601744,NA,0.035914146713588474,1.66216746621464,1.04837017169511,1.00387567057307,Restaurant,ED5J990H5VAZT,NA,Plant-based
vegan,MPBA-Modifiable,Proportion,NA,NA,-1.1130890734745247,0.335212095000499,0.855153054500841,1.00925545786703,Restaurant,JHDN7CF1C03X5,NA,Plant-based
vegan,MPBA-Modifiable,Proportion,NA,NA,1.3713999251716837,10.0072975931214,1.01802703980653,1.00286513485703,Restaurant,L69HYJ4Y3TR91,NA,Plant-based
vegan,MPBA-Modifiable,Proportion,NA,NA,-0.03666704454224884,0.930272127736529,0.974893509974476,1.00067469471109,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based
vegan,MPBA-Modifiable,Proportion,NA,NA,0.19470037213377334,1.1131346116457,0.98876533410723,1.00555861790984,Restaurant,W8T41JZK0ZMEP,NA,Plant-based
vegan,Vegan,Count,-2.87593523918678,NA,-1.835541621946705,1.05940927549065,1.00566580213768,1.00177185608143,Restaurant,2HRX9P6HKXA8V,NA,Plant-based
vegan,Vegan,Count,-1.04553812110196,-1.4391067034135734,-0.7531951061975922,1.42376891297536,1.03579399482304,1.0007180767494,Restaurant,ED5J990H5VAZT,NA,Plant-based
vegan,Vegan,Count,-3.4986622657678987,-4.876342137000475,-2.914804803551948,1.03077453336031,1.00302908563366,1.00033561884374,Restaurant,JHDN7CF1C03X5,NA,Plant-based
vegan,Vegan,Count,-1.6684250053035128,-2.2846926222191244,-1.2799035264230627,1.20871442884063,1.01904356465369,1.00105812183447,Restaurant,L69HYJ4Y3TR91,NA,Plant-based
vegan,Vegan,Count,-3.6239693258055508,-4.4136570432107805,-3.1764797498629127,1.02706624337985,1.00267151841962,1.00021950344204,Restaurant,W8T41JZK0ZMEP,NA,Plant-based
vegan,Vegan,Proportion,0.24956221439761267,NA,1.0014877639349977,4.81612634000054,1.14041678697861,1.00183071461657,Restaurant,2HRX9P6HKXA8V,NA,Plant-based
vegan,Vegan,Proportion,0.8656797912325289,-0.07717612026398585,1.4816782313908246,18.0230974256914,1.27353830950228,1.0029052831112,Restaurant,ED5J990H5VAZT,NA,Plant-based
vegan,Vegan,Proportion,0.3124389236934403,-1.6908053826348164,0.8836420157618107,4.61051114159596,1.14835902937463,1.00101695092159,Restaurant,JHDN7CF1C03X5,NA,Plant-based
vegan,Vegan,Proportion,1.1221931793457511,0.00848911528264082,1.894679183552345,113.340462270946,1.37641667703214,1.00257480712699,Restaurant,L69HYJ4Y3TR91,NA,Plant-based
vegan,Vegan,Proportion,0.49390378255732564,-0.3598390515947746,0.9576256508261799,5.78877026589546,1.17943258641624,1.00063017137027,Restaurant,W8T41JZK0ZMEP,NA,Plant-based
vegan,Vegetarian,Count,NA,NA,-2.41085968378083,0.991357283176926,0.99900544840026,1.00367370095922,Restaurant,2HRX9P6HKXA8V,NA,Plant-based
vegan,Vegetarian,Count,-3.973312596725288,NA,-2.6679890959848906,1.01928915336582,1.00188581901474,1.00159482561857,Restaurant,ED5J990H5VAZT,NA,Plant-based
vegan,Vegetarian,Count,-4.0361214150832065,NA,-3.240980423180278,1.01788159705432,1.00176872548166,1.00273312561184,Restaurant,JHDN7CF1C03X5,NA,Plant-based
vegan,Vegetarian,Count,-3.2568917224683096,NA,-2.2142129942895954,1.03991253490586,1.003864520109,1.0067548742121,Restaurant,L69HYJ4Y3TR91,NA,Plant-based
vegan,Vegetarian,Count,NA,NA,-3.276277805132749,0.987395840785867,0.998702827570331,1.00028280749176,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based
vegan,Vegetarian,Count,NA,NA,-5.233710519619725,0.990418919606358,0.99903509011272,1.00030937339613,Restaurant,W8T41JZK0ZMEP,NA,Plant-based
vegan,Vegetarian,Proportion,-1.0807029973253306,NA,0.9697529459539574,2.78210661575058,1.04140358047076,1.00470725839913,Restaurant,2HRX9P6HKXA8V,NA,Plant-based
vegan,Vegetarian,Proportion,-0.48887859623741664,NA,0.9347859558713703,2.89555085033535,1.06761877688673,1.00088069969364,Restaurant,ED5J990H5VAZT,NA,Plant-based
vegan,Vegetarian,Proportion,-0.07073301367778628,NA,0.8764550528681293,3.33439000646116,1.10060881918363,1.00275208211783,Restaurant,JHDN7CF1C03X5,NA,Plant-based
vegan,Vegetarian,Proportion,-0.680645846650002,NA,1.3020436925927095,7.31989506381434,1.06308492958113,1.00587329022431,Restaurant,L69HYJ4Y3TR91,NA,Plant-based
vegan,Vegetarian,Proportion,NA,NA,-0.1949149720192693,1.03285775890418,0.993695194701106,1.00027334621668,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based
vegan,Vegetarian,Proportion,-2.4026806351753507,NA,0.5549760265847095,1.54211097882777,1.01245634746487,1.00292511325367,Restaurant,W8T41JZK0ZMEP,NA,Plant-based
