outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Nonvegan,Slope change,-0.537072974363374,-2.323373088,1.3963985850000016,NA,1.0000634471130705,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.4859943195164356,0.4118483707896876
Nonvegan,Slope change,0.4935969859652,-1.4285808209999997,2.25167981,NA,1.0000747131055625,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.4452450117388816,1.4324389836692817
Nonvegan,Slope change,-0.007952552370693,-1.0005280355,0.9958975008500002,NA,0.9994587618314943,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5172447810314074,0.5013396762900213
Nonvegan,Slope change,-0.018029120613273934,-0.13181671244999998,0.09907386180000002,NA,1.0058668816405958,NA,Restaurant,78AY09MVJVTYE,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.07692977730970252,0.04087153608315464
Meat,Level change,-0.19214057923016167,-0.4839614475,0.09058945701000007,NA,1.6711183005503023,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.33870968752352903,-0.04557147093679431
Meat,Level change,-0.07697925877799766,-0.34931368804999996,0.20150412125000006,NA,1.6582211739542523,NA,Restaurant,ED5J990H5VAZT,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.21749400604840582,0.0635354884924105
Meat,Level change,0.12297266804528567,-0.21980819709999996,0.4005134993750002,NA,1.506075203524739,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.03527266268813273,0.28121799877870407
Meat,Level change,-2.301952058982171,-2.9305172286,-1.4230859749499996,NA,1.1747821216267438,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-2.6865008481786,-1.9174032697857424
Meat,Level change,-0.42100825931635966,-0.78311534525,-0.022365536499999637,NA,1.640117830403479,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6150770880791149,-0.22693943055360444
Meat,Level change,-0.185850432141483,-0.56463405425,0.3547796352500002,NA,1.2095651062470638,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.42039474068740146,0.04869387640443543
Meat,Level change,-0.20247743467685134,-0.6456380545,0.1512717309250001,NA,1.2727113211165653,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.40577074728526974,8.158779315670661e-4
Meat,Level change,-1.54891289267773,-2.279373456,-0.8251501689999995,NA,1.760215588090569,NA,Restaurant,EMBVNVD207CC6,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.9198882209940566,-1.1779375643614034
Meat,Level change,0.07491603104568667,-1.672714843,1.3049115297250007,NA,1.2256834222958186,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.6846825334249769,0.8345145955163502
Meat,Level change,0.007939947765907,-0.9106707991,1.1184993172500002,NA,1.692228215947209,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5097054900784809,0.5255853856102949
Meat,Level change,-0.126815460109533,-0.37513908825,0.19284595505000002,NA,1.3274462865488437,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.2717096038085126,0.018078683589446587
Meat,Level change,-0.019148626042603333,-0.274907284825,0.19568326292500002,NA,1.606847656315427,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.1391972351625013,0.10089998307729461
Meat,Level change,-0.15184584274125434,-0.36473271742499996,0.08973642650000015,NA,1.6056758110093634,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.2677818488445707,-0.035909836637937995
Meat,Level change,-0.24384299205884133,-0.49016631450000003,0.04063202765000015,NA,1.2061672604648705,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.37925073240322915,-0.1084352517144535
Meat,Level change,-0.15466475865283666,-0.4243409020000001,0.14344621475000005,NA,1.1766618961476418,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.2995084108849796,-0.009821106420693754
Meat,Level change,0.03468825258700586,-0.29389844592500003,0.3696370687000002,NA,1.2663220191387183,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.13458101134794315,0.20395751652195487
Meat,Level change,0.029047039888565634,-0.09762097466,0.16921803962500007,NA,1.153756464648754,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.03902413722495479,0.09711821700208606
Meat,Level change,0.19712344614,-0.06296583300000004,0.4356460877500001,NA,1.1876775243032878,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.0699265275813265,0.3243203646986735
Meat,Level change,-0.21924928992585332,-0.566957637175,0.12703430075,NA,1.6769665984489572,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.39628804960059827,-0.04221053025110841
Meat,Level change,-0.32049869962423366,-0.715300540675,0.14445031024999996,NA,1.4013331678873386,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5398228962887746,-0.10117450295969282
Meat,Level change,0.007413720523439999,-0.59690913675,0.6191315902500002,NA,1.2420426464703804,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.3028007506500294,0.3176281916969095
Meat,Level change,0.010659034487596667,-0.09351393567499999,0.11613866575000002,NA,1.69184153624688,NA,Restaurant,78AY09MVJVTYE,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.04282377199837273,0.06414184097356607
Meat,Slope change,-0.8861893172476667,-1.858368095225,0.12215289450000004,NA,1.3346238863737223,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.3914242636060852,-0.38095437088924833
Meat,Slope change,-0.06868839264833333,-0.3931073245,0.2691465797500001,NA,1.6758149617682698,NA,Restaurant,ED5J990H5VAZT,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.23763071516108847,0.10025392986442182
Meat,Slope change,0.6359188245533733,-4.5914375479750005,4.60125891775,NA,1.562470027030895,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.709156804458106,2.9809944535648527
Meat,Slope change,8.266671635902242,2.6008258187500006,11.9044329545,NA,1.2981459605770689,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,5.893302468619078,10.640040803185405
