outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Vegan,Level change,0.028450627346,-0.22748947349999998,0.2879698644749999,NA,0.9991985357559665,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.10304410172925509,0.15994535642125507
Vegan,Level change,0.046483108395,-0.125322625,0.22168029999999997,NA,0.9992901101668517,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.042038045941734686,0.1350042627317347
Vegan,Level change,-0.3088632031942565,-0.582377892,-0.022103087490000024,NA,1.0000409989352819,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.4517904492427259,-0.16593595714578707
Vegan,Level change,-0.032914382076,-0.153932625,0.09230893999999991,NA,1.0028329674308598,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.09573110784130609,0.029902343689306103
Vegan,Level change,0.27744158865,-0.07531690249999999,0.626246775,NA,1.000728901717873,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.09847126275714285,0.4564119145428572
Vegan,Level change,0.5382688883,0.25233357500000003,0.8898088000000001,NA,1.001700415489379,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.37564765743265305,0.7008901191673469
Vegan,Level change,0.18039196221,0.00339232025,0.38619142500000003,NA,0.9991267933060822,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.08273912936561224,0.2780447950543878
Vegan,Level change,0.253735776412,0.03940268,0.501823425,NA,1.0053110359263941,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.1357713006466939,0.3717002521773061
Vegan,Level change,-0.0643918206768,-0.267337025,0.12868132499999999,NA,1.0279864593094674,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.1654169099625143,0.03663326860891429
Vegan,Level change,0.0786361672938,-0.10272495,0.261664575,NA,1.0055201578353112,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.014320344185791825,0.17159267877339185
Vegan,Level change,0.094102546855,-0.1305487,0.31246129999999994,NA,1.0084825999388187,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.018910208247040802,0.2071153019570408
Vegan,Level change,2.098517,1.2958685,2.80541875,NA,1.0213256022754678,NA,Restaurant,EMBVNVD207CC6,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.7134276505102044,2.483606349489796
Vegan,Level change,0.104188294106,-0.3970741,0.5231136000000001,NA,1.0076866682059396,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.13055346609808166,0.33893005431008166
Vegan,Level change,0.130069936031,-0.31521960000000004,0.577014425,NA,1.0191329700211125,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.09754078463226531,0.3576806566942653
