outcome,exposure_group,exposure_type,mean,mean_exp,mean_exp_p10,q2.5,q97.5,rhat,estimate_type,restaurant_id,color_group,n_rest_in_group,rest_rank,step_size
vegan,mpbamod,Proportion,0.7654678421395714,NA,1.079438769469979,0.27763173659827955,1.2612978709452054,1.00388746454651,Restaurant,ED5J990H5VAZT,Plant-based,18,7,0.12
vegan,mpbamod,Proportion,1.7119945007591924,NA,1.1866470133621942,0.1823215567939546,3.1970391302590264,1.00565058547464,Restaurant,EMBVNVD207CC6,Plant-based,18,8,0.12
vegan,mpbamod,Proportion,-2.0402208285265546,NA,0.8129163439361117,-3.912023005428146,-0.342490308946776,1.00077430532588,Restaurant,JHDN7CF1C03X5,Plant-based,18,9,0.12
vegan,mpbamod,Proportion,2.6658383522929006,NA,1.3054603038526595,-2.5257286443082556,8.114830266558089,1.00099584273829,Restaurant,L69HYJ4Y3TR91,Plant-based,18,10,0.12
vegan,mpbamod,Proportion,1.1184149159642893,NA,1.1183769757416153,-2.4079456086518722,4.848430040887125,1.00186538512982,Restaurant,LBZEEFSBJNB3Z,Plant-based,18,11,0.12
vegan,mpbamod,Proportion,3.493472657771326,NA,1.4181243026503287,-3.2188758248682006,11.472499954339847,1.00247887188399,Restaurant,LFZFT3VASXPED,Plant-based,18,12,0.12
vegan,mpbamod,Proportion,4.114800570789483,NA,1.5090566369384233,0.04879016416943205,8.770547759418367,1.0048551440281,Restaurant,LQ5EH4BKGV61T,Plant-based,18,13,0.12
vegan,mpbamod,Proportion,8.259784229134134,NA,2.2841144132362197,4.6471754801331215,11.862704979987647,1.00203243861632,Restaurant,S8MT0YGD2KTN9,Plant-based,18,14,0.12
vegan,mpbamod,Proportion,0.7608058290337602,NA,1.0789375666238472,-2.659260036932778,4.394696037774544,1.00197014524792,Restaurant,SAFK7ND1HR6XS,Plant-based,18,15,0.12
vegan,mpbamod,Proportion,1.172482137234565,NA,1.1243470187627127,0.1570037488096647,2.2428350885882717,1.00000132448564,Restaurant,SRQS8F7JWA9MZ,Plant-based,18,16,0.12
vegan,mpbamod,Proportion,-0.7985076962177716,NA,0.9223296119216023,-1.8325814637483102,0.16551443847757333,1.00006936305831,Restaurant,V3Q26BHF3SE2H,Plant-based,18,17,0.12
vegan,mpbamod,Proportion,0.6097655716208943,NA,1.0631477075107856,-0.5108256237659907,1.7595805708638197,0.999944415851621,Restaurant,W8T41JZK0ZMEP,Plant-based,18,18,0.12
vegan,vegan,Count,0.19885085874516517,NA,1.020393478200038,0.1570037488096647,0.2468600779315258,1.0005007584785,Restaurant,1SQPTEGYPH0GA,Plant-based,17,1,0.12
vegan,vegan,Count,-0.020202707317519466,NA,0.9982480806196289,-0.11653381625595151,0.0769610411361284,1.00424149719133,Restaurant,2HRX9P6HKXA8V,Plant-based,17,2,0.12
vegan,vegan,Count,0.0769610411361284,NA,1.0081729556687913,0.02955880224154443,0.13976194237515863,0.999931469400802,Restaurant,78AY09MVJVTYE,Plant-based,17,3,0.12
vegan,vegan,Count,0.02955880224154443,NA,1.0030909022209666,0.009950330853168092,0.04879016416943205,1.00116797384415,Restaurant,9XKJD8DQTH559,Plant-based,17,4,0.12
vegan,vegan,Count,0.08617769624105241,NA,1.0083992002086526,0.03922071315328133,0.12221763272424911,1.00010404545235,Restaurant,C0BE4NDSW26QN,Plant-based,17,5,0.12
vegan,vegan,Count,0.19885085874516517,NA,1.0197963806965336,0.13976194237515863,0.25464221837358075,1.00563339414548,Restaurant,CB2KHY1C2G9PT,Plant-based,17,6,0.12
vegan,vegan,Count,0.3364722366212129,NA,1.0345070010764477,0.23111172096338664,0.45107561936021673,1.00145090755028,Restaurant,ED5J990H5VAZT,Plant-based,17,7,0.12
vegan,vegan,Count,0.3148107398400336,NA,1.0317786010191392,0.1570037488096647,0.4762341789963717,1.00037686390064,Restaurant,EMBVNVD207CC6,Plant-based,17,8,0.12
vegan,vegan,Count,0.009950330853168092,NA,1.0014722662864153,-0.01005033585350145,0.03922071315328133,1.00044411358104,Restaurant,JHDN7CF1C03X5,Plant-based,17,9,0.12
vegan,vegan,Count,0.1906203596086497,NA,1.0190700971632027,0.10436001532424286,0.28517894223366247,1.00420650909123,Restaurant,L69HYJ4Y3TR91,Plant-based,17,10,0.12
vegan,vegan,Count,-0.030459207484708574,NA,0.9965997697360579,-0.11653381625595151,0.04879016416943205,1.00127523022667,Restaurant,LBZEEFSBJNB3Z,Plant-based,17,11,0.12
vegan,vegan,Count,0.06765864847381486,NA,1.0067818547823644,-0.12783337150988489,0.25464221837358075,0.999937486034792,Restaurant,LFZFT3VASXPED,Plant-based,17,12,0.12
vegan,vegan,Count,0.3364722366212129,NA,1.0340405741852112,0.11332868530700327,0.598836501088704,1.00461289320113,Restaurant,LQ5EH4BKGV61T,Plant-based,17,13,0.12
vegan,vegan,Count,-0.07257069283483537,NA,0.9930308928804505,-0.23572233352106983,0.08617769624105241,1.00106618951425,Restaurant,S8MT0YGD2KTN9,Plant-based,17,14,0.12
vegan,vegan,Count,0.10436001532424286,NA,1.0105180228265924,-0.12783337150988489,0.34358970439007686,1.0025251188773,Restaurant,SAFK7ND1HR6XS,Plant-based,17,15,0.12
vegan,vegan,Count,0.30010459245033816,NA,1.0305851055806607,0.1823215567939546,0.4252677354043441,1.00049681622139,Restaurant,V3Q26BHF3SE2H,Plant-based,17,16,0.12
vegan,vegan,Count,0.01980262729617973,NA,1.0018440565671576,0,0.03922071315328133,0.999878904583424,Restaurant,W8T41JZK0ZMEP,Plant-based,17,17,0.12
vegan,vegan,Proportion,-0.37106368139083207,NA,0.9629463444272274,-2.3025850929940455,1.4539530095937054,1.00480308173803,Restaurant,1SQPTEGYPH0GA,Plant-based,17,1,0.12
vegan,vegan,Proportion,-0.10536051565782628,NA,0.9895677590210803,-1.9661128563728327,1.7316555451583497,1.00140049141852,Restaurant,2HRX9P6HKXA8V,Plant-based,17,2,0.12
vegan,vegan,Proportion,1.5539252025038417,NA,1.1681929043978307,0.26236426446749106,2.8936995479888394,1.00123069854208,Restaurant,78AY09MVJVTYE,Plant-based,17,3,0.12
vegan,vegan,Proportion,2.4300984132930052,NA,1.275113364447508,1.1505720275988207,3.7476199491365363,1.00154143986165,Restaurant,9XKJD8DQTH559,Plant-based,17,4,0.12
vegan,vegan,Proportion,0.7178397931503168,NA,1.0743163469831487,-0.7765287894989963,2.1656192379208883,1.0007727595562,Restaurant,C0BE4NDSW26QN,Plant-based,17,5,0.12
vegan,vegan,Proportion,4.088326489896538,NA,1.50504833279632,2.1849270495258133,6.275100946851013,1.00041248276353,Restaurant,CB2KHY1C2G9PT,Plant-based,17,6,0.12
vegan,vegan,Proportion,2.8142103969306005,NA,1.3250220166635704,0.9555114450274363,4.753331536968612,1.00137891304567,Restaurant,ED5J990H5VAZT,Plant-based,17,7,0.12
vegan,vegan,Proportion,-0.4620354595965587,NA,0.9550370392631145,-1.6607312068216509,0.7030975114131134,1.00246887122481,Restaurant,EMBVNVD207CC6,Plant-based,17,8,0.12
vegan,vegan,Proportion,0.2468600779315258,NA,1.0246105645772565,-0.941608539858445,1.5040773967762742,1.00045028630637,Restaurant,JHDN7CF1C03X5,Plant-based,17,9,0.12
vegan,vegan,Proportion,4.517431271680085,NA,1.5710518556406894,1.8946168546677629,7.436428679391749,1.00093619061036,Restaurant,L69HYJ4Y3TR91,Plant-based,17,10,0.12
vegan,vegan,Proportion,-0.4620354595965587,NA,0.9546361418251642,-2.995732273553991,1.8373699804801074,1.00104512044057,Restaurant,LBZEEFSBJNB3Z,Plant-based,17,11,0.12
vegan,vegan,Proportion,2.3427668826268775,NA,1.2639649194438776,-1.0498221244986778,6.079589886744103,1.00058925698889,Restaurant,LFZFT3VASXPED,Plant-based,17,12,0.12
vegan,vegan,Proportion,1.2296405510745139,NA,1.1308927904513484,-1.8325814637483102,4.265352359115782,1.00401784703644,Restaurant,LQ5EH4BKGV61T,Plant-based,17,13,0.12
vegan,vegan,Proportion,1.244154593958768,NA,1.1323967968056763,-2.120263536200091,4.490993140925692,1.00427238788917,Restaurant,S8MT0YGD2KTN9,Plant-based,17,14,0.12
vegan,vegan,Proportion,0.9242589015233319,NA,1.0967077936954244,-2.5257286443082556,4.090838422892813,1.00462905312792,Restaurant,SAFK7ND1HR6XS,Plant-based,17,15,0.12
vegan,vegan,Proportion,4.482776537774025,NA,1.5656164551691387,2.7180005319553784,6.419343250053046,1.00055307479897,Restaurant,V3Q26BHF3SE2H,Plant-based,17,16,0.12
vegan,vegan,Proportion,1.3812818192963463,NA,1.1480650619825152,0.29266961396282004,2.4915511925066687,1.00111243545094,Restaurant,W8T41JZK0ZMEP,Plant-based,17,17,0.12
vegan,vegetarian,Count,0.058268908123975824,NA,1.0062478509736548,0.04879016416943205,0.0769610411361284,1.00284884836289,Restaurant,1SQPTEGYPH0GA,Plant-based,18,1,0.12
vegan,vegetarian,Count,-0.05129329438755058,NA,0.9952244862430301,-0.12783337150988489,0.02955880224154443,1.00234895658963,Restaurant,2HRX9P6HKXA8V,Plant-based,18,2,0.12
vegan,vegetarian,Count,0.03922071315328133,NA,1.0038822806909158,0,0.0769610411361284,1.00213008645057,Restaurant,78AY09MVJVTYE,Plant-based,18,3,0.12
vegan,vegetarian,Count,0.009950330853168092,NA,1.00131196403872,0,0.01980262729617973,1.0010704019637,Restaurant,9XKJD8DQTH559,Plant-based,18,4,0.12
vegan,vegetarian,Count,0.03922071315328133,NA,1.0043876960078364,0.01980262729617973,0.06765864847381486,1.00682175522581,Restaurant,C0BE4NDSW26QN,Plant-based,18,5,0.12
vegan,vegetarian,Count,0.08617769624105241,NA,1.0087362926967607,0.058268908123975824,0.11332868530700327,1.00214104514679,Restaurant,CB2KHY1C2G9PT,Plant-based,18,6,0.12
vegan,vegetarian,Count,0.131028262406404,NA,1.013071926701597,0.09531017980432493,0.17395330712343798,1.00059591633774,Restaurant,ED5J990H5VAZT,Plant-based,18,7,0.12
vegan,vegetarian,Count,0.20701416938432612,NA,1.021092886708425,0.12221763272424911,0.29266961396282004,1.00334985688947,Restaurant,EMBVNVD207CC6,Plant-based,18,8,0.12
vegan,vegetarian,Count,0.01980262729617973,NA,1.0018335843036223,0,0.03922071315328133,1.0021273757559,Restaurant,JHDN7CF1C03X5,Plant-based,18,9,0.12
vegan,vegetarian,Count,0.10436001532424286,NA,1.0102530966230314,0.04879016416943205,0.16551443847757333,1.00044942211948,Restaurant,L69HYJ4Y3TR91,Plant-based,18,10,0.12
vegan,vegetarian,Count,-0.030459207484708574,NA,0.9972531335359327,-0.07257069283483537,0.01980262729617973,1.00161837320218,Restaurant,LBZEEFSBJNB3Z,Plant-based,18,11,0.12
vegan,vegetarian,Count,0.01980262729617973,NA,1.002332945121918,-0.11653381625595151,0.1570037488096647,1.00142427419269,Restaurant,LFZFT3VASXPED,Plant-based,18,12,0.12
vegan,vegetarian,Count,0.1823215567939546,NA,1.0184577130853758,0.02955880224154443,0.36464311358790924,1.00548230283914,Restaurant,LQ5EH4BKGV61T,Plant-based,18,13,0.12
vegan,vegetarian,Count,-0.07257069283483537,NA,0.9930403751106972,-0.11653381625595151,-0.020202707317519466,1.0013526473084,Restaurant,S8MT0YGD2KTN9,Plant-based,18,14,0.12
vegan,vegetarian,Count,0.058268908123975824,NA,1.0057409106664794,-0.09431067947124129,0.2151113796169455,1.00261696644658,Restaurant,SAFK7ND1HR6XS,Plant-based,18,15,0.12
vegan,vegetarian,Count,0.02955880224154443,NA,1.0032976441528167,-0.01005033585350145,0.0769610411361284,1.00186164744258,Restaurant,SRQS8F7JWA9MZ,Plant-based,18,16,0.12
vegan,vegetarian,Count,0.08617769624105241,NA,1.0089052865384183,0.02955880224154443,0.1570037488096647,1.00128360465456,Restaurant,V3Q26BHF3SE2H,Plant-based,18,17,0.12
vegan,vegetarian,Count,0.009950330853168092,NA,1.0007673828248174,0,0.01980262729617973,1.00032578683904,Restaurant,W8T41JZK0ZMEP,Plant-based,18,18,0.12
vegan,vegetarian,Proportion,-2.4079456086518722,NA,0.7892883385873298,-3.912023005428146,-1.0216512475319814,1.00087415256094,Restaurant,1SQPTEGYPH0GA,Plant-based,18,1,0.12
vegan,vegetarian,Proportion,-1.0216512475319814,NA,0.9022024055641856,-2.8134107167600364,0.712949807856125,1.00093538093981,Restaurant,2HRX9P6HKXA8V,Plant-based,18,2,0.12
vegan,vegetarian,Proportion,0.4382549309311553,NA,1.0449259795191363,-0.527632742082372,1.4747630091074988,1.00986427536218,Restaurant,78AY09MVJVTYE,Plant-based,18,3,0.12
vegan,vegetarian,Proportion,1.0885619528146082,NA,1.1150329516791841,0.0769610411361284,2.224623551524334,1.0010038372904,Restaurant,9XKJD8DQTH559,Plant-based,18,4,0.12
vegan,vegetarian,Proportion,-0.01005033585350145,NA,0.998723104441404,-1.0788096613719298,1.0784095813505903,1.00274856410327,Restaurant,C0BE4NDSW26QN,Plant-based,18,5,0.12
vegan,vegetarian,Proportion,0.7654678421395714,NA,1.0797086908868803,-0.5621189181535413,2.252343876557299,1.00286896462165,Restaurant,CB2KHY1C2G9PT,Plant-based,18,6,0.12
vegan,vegetarian,Proportion,1.9315214116032138,NA,1.2129927924783204,0.4574248470388755,3.519868911379654,1.00230189787889,Restaurant,ED5J990H5VAZT,Plant-based,18,7,0.12
vegan,vegetarian,Proportion,1.128171090909654,NA,1.1193237764188362,-0.01005033585350145,2.2512917986064953,1.00908660182252,Restaurant,EMBVNVD207CC6,Plant-based,18,8,0.12
vegan,vegetarian,Proportion,0.7466879474879751,NA,1.0777479249793338,-0.4462871026284195,2.028148247292285,1.00076369800855,Restaurant,JHDN7CF1C03X5,Plant-based,18,9,0.12
vegan,vegetarian,Proportion,2.247072383063787,NA,1.2519290250129784,0.13976194237515863,4.68314922730468,1.00137656600801,Restaurant,L69HYJ4Y3TR91,Plant-based,18,10,0.12
vegan,vegetarian,Proportion,-0.916290731874155,NA,0.9127777705747407,-2.659260036932778,0.6418538861723947,1.00724347185434,Restaurant,LBZEEFSBJNB3Z,Plant-based,18,11,0.12
vegan,vegetarian,Proportion,1.4036429994545037,NA,1.150803998695872,-1.2039728043259361,4.333492687678026,1.00357037110689,Restaurant,LFZFT3VASXPED,Plant-based,18,12,0.12
vegan,vegetarian,Proportion,0.412109650826833,NA,1.0418615122673147,-1.9661128563728327,2.8390784635086144,1.00077353999256,Restaurant,LQ5EH4BKGV61T,Plant-based,18,13,0.12
vegan,vegetarian,Proportion,-1.4696759700589417,NA,0.861943815172928,-2.995732273553991,-0.06187540371808753,1.0021316788501,Restaurant,S8MT0YGD2KTN9,Plant-based,18,14,0.12
vegan,vegetarian,Proportion,0.09531017980432493,NA,1.009233752274291,-2.2072749131897207,2.5710843460290524,1.01213629663467,Restaurant,SAFK7ND1HR6XS,Plant-based,18,15,0.12
vegan,vegetarian,Proportion,0.3364722366212129,NA,1.0341770095787504,-0.4155154439616658,1.0885619528146082,1.00180299276282,Restaurant,SRQS8F7JWA9MZ,Plant-based,18,16,0.12
vegan,vegetarian,Proportion,-0.5447271754416722,NA,0.9461701167598955,-1.6094379124341003,0.4885800148186709,1.00113667967501,Restaurant,V3Q26BHF3SE2H,Plant-based,18,17,0.12
vegan,vegetarian,Proportion,1.247032293786383,NA,1.1327620504875144,-0.07257069283483537,2.553343811341229,1.00128011008373,Restaurant,W8T41JZK0ZMEP,Plant-based,18,18,0.12
