outcome,exposure_group,exposure_type,mean,q2.5,q97.5,rhat,estimate_type,restaurant_id,color_group
vegan,mpbamod,Count,1.08,1.07,1.08,1.0003372417703027,Restaurant,ED5J990H5VAZT,Plant-based
vegan,mpbamod,Count,1.05,1.04,1.06,1.0033142303290359,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,mpbamod,Proportion,1.0131890444241456,0.959299887533659,1.0738979584144939,1.0019771930146775,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,mpbamod,Proportion,0.9895192582062144,0.8513399225207846,1.1573047270474146,1.0032696515311461,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,mpbamod,Proportion,0.7943282347242815,0.7664958432641342,0.8325532074018731,1.0003674353087426,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,mpbamod,Proportion,2.660603928169996,2.1335929420085495,3.293150648596355,0.9997160196267787,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,mpbamod,Proportion,1.1942223675281953,1.1764849373360515,1.2123622682407256,1.005317293662878,Restaurant,ED5J990H5VAZT,Plant-based
vegan,mpbamod,Proportion,1.456180960429629,1.3878450244967748,1.5305576832238263,1.0005297447891046,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegan,Count,0.94,0.89,0.99,0.9995255651195439,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegan,Count,1.01,1,1.03,1.0007238074646192,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegan,Count,1.2,1.17,1.23,0.9996678301612976,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegan,Count,1.44,1.4,1.49,1.000120542045931,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegan,Count,1.02,1.01,1.02,0.9998058555376907,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegan,Proportion,0.9232541136674268,0.8469842998552983,1,1.0009267237921498,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegan,Proportion,1.1015280856986693,1.0399828355909382,1.1651184849907001,1.000805718494116,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegan,Proportion,1.912217040889557,1.746268471488199,2.092021628817825,0.9994347758031382,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegan,Proportion,1.5541483254550525,1.4318806935258748,1.6875298319049314,1.0005777997152978,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegan,Proportion,0.7411344491069477,0.7042261140012369,0.7943282347242815,0.9998948870805826,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegetarian,Count,1.03,1.01,1.06,0.9993845384520987,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,vegetarian,Count,1.07,1.01,1.13,0.9998060233005931,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegetarian,Count,1.01,1.01,1.02,1.0013091674764312,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegetarian,Count,1.11,1.07,1.14,1.0020832101929922,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegetarian,Count,1.22,1.19,1.24,0.9993974484265947,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegetarian,Count,1.02,1.02,1.03,0.9997194294634403,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegetarian,Proportion,1.0378552826828715,0.9884142560352875,1.0905804187347243,1.00046621271503,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,vegetarian,Proportion,1.1331373183758615,1.0166891778440417,1.262529508526585,1.0001073494656476,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegetarian,Proportion,1.1693453410550696,1.107255833228436,1.232978781775512,0.9996458327877391,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegetarian,Proportion,1.4973384999497807,1.2471082126890045,1.7902810411255647,0.9998149178993854,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegetarian,Proportion,0.6309573444801932,0,0.6309573444801932,0.9997464282255211,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegetarian,Proportion,1.8504414260688529,1.6983829906068322,2.0112926901831396,0.999389146657309,Restaurant,W8T41JZK0ZMEP,Plant-based
