outcome,exposure_group,exposure_type,mean,mean_exp,mean_exp_p10,q2.5,q97.5,rhat,estimate_type,restaurant_id,color_group
chicken_fish,vegan,Proportion,-0.3856624808119846,NA,0.8979080878643142,-3.912023005428146,1.2781522025001875,1.0002744772306815,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegan,Proportion,-2.659260036932778,NA,0.7505280437619286,-3.912023005428146,-1.7147984280919266,1.0013822609720118,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegan,Proportion,4.235988789957173,NA,1.132761614635953,-2.4079456086518722,5.461243713040235,1.0019796756537886,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegan,Proportion,2.714694743820879,NA,1.096211393668816,-2.3025850929940455,4.4898715616246285,1.001016558044352,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegan,Proportion,0.85015092936961,NA,1.065539594790738,-0.6931471805599453,1.9740810260220096,1.0006232987942971,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegetarian,Count,0.03922071315328133,NA,1.0041364090050329,-0.08338160893905101,0.1570037488096647,1.0016275821258303,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegetarian,Count,-0.030459207484708574,NA,0.99716641648171,-0.040821994520255166,-0.01005033585350145,1.000346105365282,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegetarian,Count,0.1906203596086497,NA,1.0185343689826902,0.03922071315328133,0.35065687161316933,1.0109081455001143,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegetarian,Count,0.11332868530700327,NA,1.0116697569274007,0.03922071315328133,0.19885085874516517,1.0002865524389535,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegetarian,Count,0.009950330853168092,NA,1.0009910161030142,0,0.01980262729617973,1.0003040195415949,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegetarian,Proportion,0.959350221334602,NA,0.9986722229421647,-2.659260036932778,2.7376090033437546,1.0003941727028076,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegetarian,Proportion,-2.3025850929940455,NA,0.7808528012394671,-3.506557897319982,-1.3862943611198906,1.0022238486290354,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegetarian,Proportion,8.364400921865156,NA,1.1119939842395246,-3.912023005428146,7.168217736160032,1.0066026107282688,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegetarian,Proportion,-3.912023005428146,NA,0.5923703616037429,-Inf,-1.7147984280919266,1.0032377735708458,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegetarian,Proportion,0.412109650826833,NA,1.007153776691383,-1.6607312068216509,1.7833912195575383,1.0020443487401385,Restaurant,W8T41JZK0ZMEP,Animal
vegetarian,mpbamod,Count,0.371563556432483,NA,1.0374309414448375,0.28517894223366247,0.4574248470388755,1.0031231223928836,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,mpbamod,Count,-0.18632957819149348,NA,0.980716671259727,-0.40047756659712525,0,1.0021932898348358,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,mpbamod,Count,0,NA,0.9998680676802895,-0.030459207484708574,0.02955880224154443,1.0010031056938913,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,mpbamod,Count,0.13976194237515863,NA,1.01419413515452,-0.01005033585350145,0.30010459245033816,1.00339414990148,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,mpbamod,Count,0.01980262729617973,NA,1.0022450145703312,0.009950330853168092,0.03922071315328133,1.007766807390063,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,mpbamod,Count,0.009950330853168092,NA,1.0014547018691604,0,0.02955880224154443,1.0029466586527147,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,mpbamod,Proportion,3.4663607075685685,NA,1.4020327326929953,2.5400259490090797,4.22053658745986,1.001808597722249,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,mpbamod,Proportion,-1.8325814637483102,NA,0.7360040747727824,-Inf,-0.030459207484708574,1.003159780451717,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,mpbamod,Proportion,-2.995732273553991,NA,0.729533802311219,-4.605170185988091,-1.8971199848858813,1.0004545612792166,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,mpbamod,Proportion,3.2530839961979376,NA,1.1641352903659425,-2.2072749131897207,5.12455904041457,1.000315058277525,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,mpbamod,Proportion,0.3576744442718159,NA,1.0357403325850805,0.06765864847381486,0.6259384308664954,1.0014017395521382,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,mpbamod,Proportion,0.6151856390902335,NA,1.0506738748702331,-0.4780358009429998,1.4973884086254774,1.0003382775220315,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,vegan,Count,0.4824261492442928,NA,1.0488718461140116,0.3074846997479607,0.6626879730752367,1.0008552706293286,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,vegan,Count,0.02955880224154443,NA,1.002944106656569,-0.07257069283483537,0.131028262406404,1.0007497443186166,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,vegan,Count,0.02955880224154443,NA,1.0029888610346247,0.009950330853168092,0.04879016416943205,1.0025839570160604,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,vegan,Count,0.12221763272424911,NA,1.0126278624203775,0.06765864847381486,0.1823215567939546,1.001538816060103,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,vegan,Count,0.2700271372130602,NA,1.026981953507972,0.20701416938432612,0.3293037471426003,1.00101572078938,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,vegan,Count,0.01980262729617973,NA,1.0024424052204206,0.009950330853168092,0.03922071315328133,1.0026353236741765,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,vegan,Proportion,0.19885085874516517,NA,1.0150390818574488,-0.4942963218147801,0.8197798314933114,1.0024341985451217,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,vegan,Proportion,0.9439058989071284,NA,1.070978209250513,-0.9942522733438669,2.1004689088719113,1.0012425203694015,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,vegan,Proportion,1.0402767116551463,NA,1.097376412873363,-0.01005033585350145,1.9110228900548727,1.0017110365542627,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,vegan,Proportion,3.40552135314221,NA,1.3235032147728498,0.8285518175661483,4.971478578895062,1.0021449490088516,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,vegan,Proportion,1.6992786164338898,NA,1.1730128374117437,0.6575200029167941,2.5556757206762075,1.0035259379177572,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,vegan,Proportion,1.247032293786383,NA,1.1225401737865106,0.25464221837358075,2.012232791986386,1.000681669299625,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,vegetarian,Count,0.13976194237515863,NA,1.0143967494728976,0.11332868530700327,0.1823215567939546,1.0008266234618866,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,vegetarian,Count,0.009950330853168092,NA,1.0008015347633112,-0.07257069283483537,0.08617769624105241,1.0023203403770073,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,vegetarian,Count,0.03922071315328133,NA,1.0035671842797942,0.01980262729617973,0.04879016416943205,1.0010344299180587,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,vegetarian,Count,0.06765864847381486,NA,1.0072248303974367,0.02955880224154443,0.11332868530700327,1.0019680354201632,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,vegetarian,Count,0.131028262406404,NA,1.013206377633917,0.10436001532424286,0.1570037488096647,1.0017010836300153,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,vegetarian,Count,0.01980262729617973,NA,1.0020022873335719,0.009950330853168092,0.02955880224154443,1.0002430824783528,Restaurant,W8T41JZK0ZMEP,Plant-based
vegetarian,vegetarian,Proportion,2.2407096892759584,NA,1.2470094619361325,1.6639260977181702,2.7434173449395014,1.0047576830978655,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,vegetarian,Proportion,1.7298840655099674,NA,1.1552659266813854,-0.8915981192837836,2.6282852326333477,1.0552702171742432,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,vegetarian,Proportion,2.2126603854660587,NA,1.2387893904400848,1.2947271675944,2.9161477942111484,1.0053372468843143,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,vegetarian,Proportion,2.589266665112243,NA,1.2678802500422035,1.220829921392359,3.8079949350040985,1.0143593867429612,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,vegetarian,Proportion,2.4069451083182885,NA,1.2625117487668454,1.6054298910365616,3.1875915348284343,1.0139991630865315,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,vegetarian,Proportion,2.2975725511705014,NA,1.2458289818385564,1.3029127521808397,3.1813816204406202,1.0116873561547166,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,mpbamod,Count,0.13976194237515863,NA,1.0139204022768966,0.02955880224154443,0.25464221837358075,1.0011486643556755,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,mpbamod,Count,-0.07257069283483537,NA,0.9926486159662421,-0.2613647641344075,0.06765864847381486,1.0054967609775693,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,mpbamod,Count,-0.01005033585350145,NA,0.9993870109605092,-0.05129329438755058,0.03922071315328133,1.001024744583553,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,mpbamod,Count,0.131028262406404,NA,1.0129884275975964,-0.030459207484708574,0.3576744442718159,1.004553704015101,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,mpbamod,Count,0.03922071315328133,NA,1.0038922917253044,0.01980262729617973,0.058268908123975824,1.0007630773867315,Restaurant,ED5J990H5VAZT,Plant-based
vegan,mpbamod,Count,0.009950330853168092,NA,1.0005455585939682,-0.01005033585350145,0.01980262729617973,1.0003391045864967,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,mpbamod,Proportion,1.5539252025038417,NA,1.1524050973201818,0.3576744442718159,2.477378383367209,1.0006746947110947,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,mpbamod,Proportion,-0.21072103131565253,NA,0.9101504646763224,-3.912023005428146,1.3164082336557241,1.012362891640656,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,mpbamod,Proportion,-1.7719568419318752,NA,0.8115783171761428,-3.912023005428146,-0.37106368139083207,1.0092554578670314,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,mpbamod,Proportion,2.3174737054877963,NA,1.0875880837081922,-2.2072749131897207,4.184337600748806,1.0028651348570266,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,mpbamod,Proportion,0.8285518175661483,NA,1.083811334062872,0.37843643572024505,1.264126727145683,1.0038756705730674,Restaurant,ED5J990H5VAZT,Plant-based
vegan,mpbamod,Proportion,0.5187937934151675,NA,1.0410715740822338,-0.579818495252942,1.366091653802371,1.005558617909841,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegan,Count,0.058268908123975824,NA,1.005685793585739,-0.040821994520255166,0.1570037488096647,1.001771856081433,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegan,Count,0.02955880224154443,NA,1.0030366050870518,0.009950330853168092,0.058268908123975824,1.000335618843744,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegan,Count,0.1906203596086497,NA,1.0191185398232285,0.10436001532424286,0.27763173659827955,1.0010581218344736,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegan,Count,0.3576744442718159,NA,1.0359399327237635,0.23901690047049992,0.47000362924573563,1.0007180767494006,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegan,Count,0.02955880224154443,NA,1.0026833563999495,0.009950330853168092,0.03922071315328133,1.0002195034420367,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegan,Proportion,1.5644405465033646,NA,1.1394896819576765,-0.4780358009429998,2.727199019940971,1.0018307146165664,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegan,Proportion,1.5195132049061133,NA,1.1477390511782544,0.20701416938432612,2.423031246069913,1.001016950921588,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegan,Proportion,4.737776150536114,NA,1.3761098141207229,1.000631880307906,6.721594361265462,1.0025748071269864,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegan,Proportion,2.928523523860541,NA,1.2762234463957443,0.9400072584914712,4.485372622532496,1.0029052831111953,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegan,Proportion,1.7526720805200082,NA,1.17902507166697,0.6981347220709843,2.599722324216582,1.0006301713702703,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegetarian,Count,0.04879016416943205,NA,1.0047367265486968,0,0.09531017980432493,1.0002828074917585,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,vegetarian,Count,0,NA,0.9997284203044312,-0.08338160893905101,0.06765864847381486,1.0036737009592231,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegetarian,Count,0.01980262729617973,NA,1.0021104524455964,0,0.03922071315328133,1.0027331256118437,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegetarian,Count,0.10436001532424286,NA,1.0105058851025888,0.04879016416943205,0.16551443847757333,1.0067548742120984,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegetarian,Count,0.12221763272424911,NA,1.0123445944097038,0.08617769624105241,0.16551443847757333,1.0015948256185747,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegetarian,Count,0.009950330853168092,NA,1.0008907395173159,0,0.01980262729617973,1.0003093733961292,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,vegetarian,Proportion,0.9631743177730056,NA,1.092818099695064,0.09531017980432493,1.665818245870208,1.0002733462166757,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegan,vegetarian,Proportion,1.075002423028976,NA,1.0835040530883038,-1.0498221244986778,2.2159372862683733,1.0047072583991326,Restaurant,2HRX9P6HKXA8V,Plant-based
vegan,vegetarian,Proportion,1.4539530095937054,NA,1.1414102231874257,0.25464221837358075,2.3813962734183356,1.0027520821178257,Restaurant,JHDN7CF1C03X5,Plant-based
vegan,vegetarian,Proportion,3.340385242265398,NA,1.2641557981979097,0.5933268452777344,5.052288942696368,1.0058732902243115,Restaurant,L69HYJ4Y3TR91,Plant-based
vegan,vegetarian,Proportion,2.3896797998449792,NA,1.2314594022184866,0.8064758658669485,3.7201358437644907,1.0008806996936381,Restaurant,ED5J990H5VAZT,Plant-based
vegan,vegetarian,Proportion,1.8687205103641833,NA,1.1835789448197107,0.5596157879354227,2.9637254774189046,1.0029251132536747,Restaurant,W8T41JZK0ZMEP,Plant-based
