outcome,exposure_group,exposure_type,mean,q2.5,q97.5,rhat,estimate_type,restaurant_id
meat,vegetarian,Count,1,0.99,1.01,1.0020721555382381,Restaurant,JHDN7CF1C03X5
meat,vegetarian,Count,1.08,1.03,1.14,1.0003873750459877,Restaurant,L69HYJ4Y3TR91
meat,vegetarian,Count,1.12,1.08,1.16,1.0003980219451063,Restaurant,ED5J990H5VAZT
meat,vegetarian,Count,0.99,0.98,1.01,0.9996225337913327,Restaurant,W8T41JZK0ZMEP
meat,vegetarian,Proportion,1.081049672035076,1.0233803045571623,1.1394693206308266,1.000289940738101,Restaurant,SRQS8F7JWA9MZ
meat,vegetarian,Proportion,0.8835676359470228,0.6762433378062414,1.119427181170775,0.9999607514167118,Restaurant,2HRX9P6HKXA8V
meat,vegetarian,Proportion,1.055114547698332,0.9703382962383449,1.1537657116653521,1.0006858342833038,Restaurant,JHDN7CF1C03X5
meat,vegetarian,Proportion,0.99899547129175,0.7943282347242815,1.2672349007845125,1.0002057625583194,Restaurant,L69HYJ4Y3TR91
meat,vegetarian,Proportion,0.7042261140012369,0,0.8513399225207846,1.0006215108852978,Restaurant,ED5J990H5VAZT
meat,vegetarian,Proportion,0.7767996097157338,0.6309573444801932,0.9053576433419918,1.0009605393204635,Restaurant,W8T41JZK0ZMEP
nonvegan,mpbamod,Count,1.01,0.93,1.09,1.00129749506058,Restaurant,SRQS8F7JWA9MZ
nonvegan,mpbamod,Count,0.59,0.41,1.01,1.0169469111512408,Restaurant,2HRX9P6HKXA8V
nonvegan,mpbamod,Count,0.99,0.95,1.02,1.0006885734105253,Restaurant,JHDN7CF1C03X5
nonvegan,mpbamod,Count,1.12,0.96,1.32,1.0032164387976932,Restaurant,L69HYJ4Y3TR91
nonvegan,mpbamod,Count,1.02,1,1.04,1.0005308689675034,Restaurant,ED5J990H5VAZT
nonvegan,mpbamod,Count,1.02,0.99,1.05,1.0024163145314142,Restaurant,W8T41JZK0ZMEP
nonvegan,mpbamod,Proportion,1.0166891778440417,0.9402414133840812,1.1060507543320017,0.9996238778395188,Restaurant,SRQS8F7JWA9MZ
nonvegan,mpbamod,Proportion,0.6309573444801932,0,0.9190663078716547,1.0009641120473451,Restaurant,2HRX9P6HKXA8V
nonvegan,mpbamod,Proportion,0.7767996097157338,0.7042261140012369,0.8633219511791956,1.0003215857902905,Restaurant,JHDN7CF1C03X5
nonvegan,mpbamod,Proportion,1.0487756308196965,0.7767996097157338,1.4952104296429498,1.0034127524529646,Restaurant,L69HYJ4Y3TR91
nonvegan,mpbamod,Proportion,1.0225651825635729,0.9676833077041481,1.0780367996474503,1.0001300236022084,Restaurant,ED5J990H5VAZT
nonvegan,mpbamod,Proportion,0.9146993820210588,0.7860030855966228,1.0770154403043632,1.0008196360566886,Restaurant,W8T41JZK0ZMEP
nonvegan,vegan,Count,2.08,1.74,2.51,1.0006214081869294,Restaurant,SRQS8F7JWA9MZ
nonvegan,vegan,Count,1.03,0.8,1.31,1.002468423306259,Restaurant,2HRX9P6HKXA8V
nonvegan,vegan,Count,1,0.99,1.02,1.0001709827119876,Restaurant,JHDN7CF1C03X5
nonvegan,vegan,Count,1.11,1.05,1.19,0.99983796199529,Restaurant,L69HYJ4Y3TR91
nonvegan,vegan,Count,1.37,1.27,1.49,1.0007572744658806,Restaurant,ED5J990H5VAZT
nonvegan,vegan,Count,1.03,1.01,1.05,1.000368077103717,Restaurant,W8T41JZK0ZMEP
nonvegan,vegan,Proportion,1.2361310063581523,1.1518188513888727,1.330469665675075,1.001354203712108,Restaurant,SRQS8F7JWA9MZ
nonvegan,vegan,Proportion,1.0140743178387932,0.7767996097157338,1.2972789669802325,1.0005786402512349,Restaurant,2HRX9P6HKXA8V
nonvegan,vegan,Proportion,1.0371372893366482,0.9436670752867394,1.1440186973482884,1.0020876471258129,Restaurant,JHDN7CF1C03X5
nonvegan,vegan,Proportion,1.2455924558106561,1.0296994477882186,1.5465342176787726,1.0027600450959178,Restaurant,L69HYJ4Y3TR91
nonvegan,vegan,Proportion,0.9028804514474342,0.8019351848161371,1.0233803045571623,1.0005538865849628,Restaurant,ED5J990H5VAZT
nonvegan,vegan,Proportion,1.025791204689333,0.9003405372962772,1.1688551515615961,1.0005230681780437,Restaurant,W8T41JZK0ZMEP
nonvegan,vegetarian,Count,1.01,0.98,1.04,1.00169305645577,Restaurant,SRQS8F7JWA9MZ
nonvegan,vegetarian,Count,0.95,0.82,1.09,0.999950432875878,Restaurant,2HRX9P6HKXA8V
nonvegan,vegetarian,Count,1.01,0.99,1.02,1.0006649011032498,Restaurant,JHDN7CF1C03X5
nonvegan,vegetarian,Count,1.09,1.05,1.14,1.0007202875744023,Restaurant,L69HYJ4Y3TR91
nonvegan,vegetarian,Count,1.17,1.14,1.21,0.9996465709115532,Restaurant,ED5J990H5VAZT
nonvegan,vegetarian,Count,1.02,1,1.03,1.0002382854351997,Restaurant,W8T41JZK0ZMEP
nonvegan,vegetarian,Proportion,1.1201496277835286,1.0569511724151297,1.1886413643144065,0.9999027001412419,Restaurant,SRQS8F7JWA9MZ
nonvegan,vegetarian,Proportion,0.8513399225207846,0.6309573444801932,1.07284044334405,1.0028085171873335,Restaurant,2HRX9P6HKXA8V
nonvegan,vegetarian,Proportion,1.0985605433061179,1.0029602531456534,1.2065845912401003,1.0000612822047201,Restaurant,JHDN7CF1C03X5
nonvegan,vegetarian,Proportion,1.0712363662277915,0.8739716291356506,1.3146448285798618,1.000052310320002,Restaurant,L69HYJ4Y3TR91
nonvegan,vegetarian,Proportion,0.8633219511791956,0.754770860611584,0.9895192582062144,1.0029463478889074,Restaurant,ED5J990H5VAZT
nonvegan,vegetarian,Proportion,0.9232541136674268,0.7860030855966228,1.0754668654331612,1.0016294280414322,Restaurant,W8T41JZK0ZMEP
total,mpbamod,Count,1.01,0.93,1.08,1.0004091756775109,Restaurant,SRQS8F7JWA9MZ
total,mpbamod,Count,0.6,0.43,0.97,1.0041740066855958,Restaurant,2HRX9P6HKXA8V
total,mpbamod,Count,0.98,0.95,1.02,1.0018479775895772,Restaurant,JHDN7CF1C03X5
total,mpbamod,Count,1.15,0.98,1.35,1.0044142123162305,Restaurant,L69HYJ4Y3TR91
total,mpbamod,Count,1.02,1,1.04,1.0012991822976358,Restaurant,ED5J990H5VAZT
total,mpbamod,Count,1.01,0.98,1.05,0.9999697409089183,Restaurant,W8T41JZK0ZMEP
total,mpbamod,Proportion,1.0131890444241456,0.9402414133840812,1.091947364059481,1.002009296772317,Restaurant,SRQS8F7JWA9MZ
total,mpbamod,Proportion,0.6309573444801932,0,0.9190663078716547,1.0006631220558118,Restaurant,2HRX9P6HKXA8V
total,mpbamod,Proportion,0.7664958432641342,0.6762433378062414,0.8594928497600735,1.0005099009392835,Restaurant,JHDN7CF1C03X5
total,mpbamod,Proportion,1.0696103757250688,0.7664958432641342,1.5972412407548389,1.001365662718733,Restaurant,L69HYJ4Y3TR91
total,mpbamod,Proportion,1.0200841112177017,0.9663308284400851,1.0754668654331612,1.0003237246669558,Restaurant,ED5J990H5VAZT
total,mpbamod,Proportion,0.92118162761254,0.7860030855966228,1.0882673308538764,0.9998919064380964,Restaurant,W8T41JZK0ZMEP
total,vegan,Count,2.28,1.9,2.75,1.0010689179403798,Restaurant,SRQS8F7JWA9MZ
total,vegan,Count,1.03,0.81,1.31,1.0021381290345543,Restaurant,2HRX9P6HKXA8V
total,vegan,Count,1,0.98,1.02,1.0009002941634373,Restaurant,JHDN7CF1C03X5
total,vegan,Count,1.13,1.06,1.21,1.0005110945602267,Restaurant,L69HYJ4Y3TR91
total,vegan,Count,1.35,1.25,1.46,0.99999388312343,Restaurant,ED5J990H5VAZT
total,vegan,Count,1.02,1,1.04,0.9994535104334186,Restaurant,W8T41JZK0ZMEP
total,vegan,Proportion,1.2722469133704737,1.1839128286327758,1.3691036726416612,0.9998692765606951,Restaurant,SRQS8F7JWA9MZ
total,vegan,Proportion,1.0392779987370508,0.8019351848161371,1.3191776620949407,1.0018210956022218,Restaurant,2HRX9P6HKXA8V
total,vegan,Proportion,1.0371372893366482,0.9366995991172014,1.1472543407415878,0.9999855050527408,Restaurant,JHDN7CF1C03X5
total,vegan,Proportion,1.3057691328599415,1.0820373898183429,1.607534583953399,1.0007321747047973,Restaurant,L69HYJ4Y3TR91
total,vegan,Proportion,0.9895192582062144,0.8894799631049141,1.0981306619007651,0.9998862046340533,Restaurant,ED5J990H5VAZT
total,vegan,Proportion,1.0342196941293802,0.8977344508701224,1.19011104450985,0.9997667012738676,Restaurant,W8T41JZK0ZMEP
total,vegetarian,Count,1.01,0.98,1.04,1.0010193656560513,Restaurant,SRQS8F7JWA9MZ
total,vegetarian,Count,0.97,0.85,1.08,0.9998808674090958,Restaurant,2HRX9P6HKXA8V
total,vegetarian,Count,1.01,0.99,1.02,1.0022907275876531,Restaurant,JHDN7CF1C03X5
total,vegetarian,Count,1.1,1.05,1.15,1.000492846737457,Restaurant,L69HYJ4Y3TR91
total,vegetarian,Count,1.13,1.1,1.16,1.00063568315758,Restaurant,ED5J990H5VAZT
total,vegetarian,Count,1.01,1,1.03,1.000382207950005,Restaurant,W8T41JZK0ZMEP
total,vegetarian,Proportion,1.1187005138069044,1.0593561696111744,1.1869414552188458,1.0006569284612372,Restaurant,SRQS8F7JWA9MZ
total,vegetarian,Proportion,0.9003405372962772,0.6762433378062414,1.1036045425276881,1.0010084299125694,Restaurant,2HRX9P6HKXA8V
total,vegetarian,Proportion,1.0905804187347243,0.9959261213978506,1.1989935232239561,1.0005509725625958,Restaurant,JHDN7CF1C03X5
total,vegetarian,Proportion,1.0825282218556607,0.9124435365554808,1.3048601357453025,1.0005544872260106,Restaurant,L69HYJ4Y3TR91
total,vegetarian,Proportion,0.92118162761254,0.8089433786991753,1.0474654632468505,1.0012343365728564,Restaurant,ED5J990H5VAZT
total,vegetarian,Proportion,0.9703382962383449,0.821509903954877,1.1376028266674394,0.9998535060690943,Restaurant,W8T41JZK0ZMEP
vegan,mpbamod,Count,1.04,0.95,1.15,1.001564409534472,Restaurant,SRQS8F7JWA9MZ
vegan,mpbamod,Count,0.95,0.73,1.08,1.001521024527998,Restaurant,2HRX9P6HKXA8V
vegan,mpbamod,Count,1,0.97,1.04,1.0008418623182511,Restaurant,JHDN7CF1C03X5
vegan,mpbamod,Count,1.13,0.98,1.47,1.0054386446250485,Restaurant,L69HYJ4Y3TR91
vegan,mpbamod,Count,1.04,1.02,1.07,1.0003070452714142,Restaurant,ED5J990H5VAZT
vegan,mpbamod,Count,1.01,0.98,1.04,0.9996209667372357,Restaurant,W8T41JZK0ZMEP
vegan,mpbamod,Proportion,1.03198184410593,0.9101363514059139,1.1656229752642415,1.000162914962934,Restaurant,SRQS8F7JWA9MZ
vegan,mpbamod,Proportion,0.8271973337231157,0,1.0998411800099641,1.001595369560315,Restaurant,2HRX9P6HKXA8V
vegan,mpbamod,Proportion,0.7664958432641342,0.7042261140012369,0.8555037734677596,1.0018686859541308,Restaurant,JHDN7CF1C03X5
vegan,mpbamod,Proportion,1.0941919383436087,0.821509903954877,1.6112481430981673,1.0013674734872995,Restaurant,L69HYJ4Y3TR91
vegan,mpbamod,Proportion,1.0941919383436087,1.0349560586847328,1.1540414354687236,1.000521020785247,Restaurant,ED5J990H5VAZT
vegan,mpbamod,Proportion,0.9663308284400851,0.8271973337231157,1.135389829963353,1.0002712691919886,Restaurant,W8T41JZK0ZMEP
vegan,vegan,Count,1.24,1,1.54,1.000194094312975,Restaurant,2HRX9P6HKXA8V
vegan,vegan,Count,1.05,1.02,1.07,1.0001268511525376,Restaurant,JHDN7CF1C03X5
vegan,vegan,Count,1.23,1.11,1.37,1.0001850814086042,Restaurant,L69HYJ4Y3TR91
vegan,vegan,Count,1.43,1.25,1.64,1.000577848906828,Restaurant,ED5J990H5VAZT
vegan,vegan,Count,1.02,1,1.05,1.0010954341600358,Restaurant,W8T41JZK0ZMEP
vegan,vegan,Proportion,1.2073205401839437,0.9948838031081763,1.4717177072090741,1.000606407127599,Restaurant,2HRX9P6HKXA8V
vegan,vegan,Proportion,1.2407995027050627,1.126811819999242,1.3862135163129023,0.9998509031588395,Restaurant,JHDN7CF1C03X5
vegan,vegan,Proportion,1.2857800877178558,1.0955190519998972,1.7012695567242635,1.0006050495929821,Restaurant,L69HYJ4Y3TR91
vegan,vegan,Proportion,1.2135937284566445,1.0882673308538764,1.360021550318509,1.0005189561902579,Restaurant,ED5J990H5VAZT
vegan,vegan,Proportion,1.1540414354687236,0.9872980226511102,1.3093492562378743,1.0007640540116194,Restaurant,W8T41JZK0ZMEP
vegan,vegetarian,Count,1.01,0.97,1.05,0.9996454043366273,Restaurant,SRQS8F7JWA9MZ
vegan,vegetarian,Count,1.03,0.96,1.11,1.0006589121883132,Restaurant,2HRX9P6HKXA8V
vegan,vegetarian,Count,1.02,1.01,1.04,1.0016601922322659,Restaurant,JHDN7CF1C03X5
vegan,vegetarian,Count,1.06,1.01,1.12,1.0002050597377001,Restaurant,L69HYJ4Y3TR91
vegan,vegetarian,Count,1.05,1.02,1.09,1.0002014351265147,Restaurant,ED5J990H5VAZT
vegan,vegetarian,Count,1.01,0.99,1.03,0.9996897152861567,Restaurant,W8T41JZK0ZMEP
vegan,vegetarian,Proportion,1.0800537648543813,0.9779327685429285,1.1836938085304842,1.000175996101875,Restaurant,SRQS8F7JWA9MZ
vegan,vegetarian,Proportion,1.0830170590841925,0.9003405372962772,1.2549672072866216,0.9999819837603342,Restaurant,2HRX9P6HKXA8V
vegan,vegetarian,Proportion,1.1449093352739208,1.0557299559853683,1.2488784453766626,1.0019533386779562,Restaurant,JHDN7CF1C03X5
vegan,vegetarian,Proportion,1.1594351219871442,1.0039297727022005,1.400360331291396,1.0002232984516977,Restaurant,L69HYJ4Y3TR91
vegan,vegetarian,Proportion,1.1440186973482884,1.0217441704214383,1.3168448385296754,1.0006611949287494,Restaurant,ED5J990H5VAZT
vegan,vegetarian,Proportion,1.0651622954916389,0.8977344508701224,1.203032534730333,1.0003196327986181,Restaurant,W8T41JZK0ZMEP
vegetarian,mpbamod,Count,1.24,1.14,1.35,1.0001595754428925,Restaurant,SRQS8F7JWA9MZ
vegetarian,mpbamod,Count,0.6,0.44,0.85,1.0045283368207933,Restaurant,2HRX9P6HKXA8V
vegetarian,mpbamod,Count,1,0.97,1.03,1.0005211452014413,Restaurant,JHDN7CF1C03X5
vegetarian,mpbamod,Count,1.13,0.96,1.33,1.0005954343568932,Restaurant,L69HYJ4Y3TR91
vegetarian,mpbamod,Count,1.02,1,1.04,1.0014922947498441,Restaurant,ED5J990H5VAZT
vegetarian,mpbamod,Count,1.01,0.98,1.05,1.003520423922023,Restaurant,W8T41JZK0ZMEP
vegetarian,mpbamod,Proportion,1.2532733050832745,1.1523781235865886,1.3691628272439955,0.9998621303402511,Restaurant,SRQS8F7JWA9MZ
vegetarian,mpbamod,Proportion,0.6309573444801932,0,0.9028804514474342,1.0006586843965597,Restaurant,2HRX9P6HKXA8V
vegetarian,mpbamod,Proportion,0.7411344491069477,0.6762433378062414,0.8325532074018731,1.000196221644588,Restaurant,JHDN7CF1C03X5
vegetarian,mpbamod,Proportion,1.1052407538560174,0.7767996097157338,1.6022540631437614,1.0006716968700915,Restaurant,L69HYJ4Y3TR91
vegetarian,mpbamod,Proportion,1.0342196941293802,0.9861703143068244,1.0830170590841925,1.000505860766269,Restaurant,ED5J990H5VAZT
vegetarian,mpbamod,Proportion,0.9502002165056764,0.8019351848161371,1.1278320277285099,1.0004932460031968,Restaurant,W8T41JZK0ZMEP
vegetarian,vegan,Count,1.69,1.38,2.09,1.000107042733881,Restaurant,SRQS8F7JWA9MZ
vegetarian,vegan,Count,1.17,0.93,1.47,1.0007181727519663,Restaurant,2HRX9P6HKXA8V
vegetarian,vegan,Count,1.02,1,1.04,1.0014872164753446,Restaurant,JHDN7CF1C03X5
vegetarian,vegan,Count,1.14,1.07,1.22,1.0006406973619795,Restaurant,L69HYJ4Y3TR91
vegetarian,vegan,Count,1.38,1.28,1.49,1.0000038509984182,Restaurant,ED5J990H5VAZT
vegetarian,vegan,Count,1.02,0.99,1.04,1.001440314499328,Restaurant,W8T41JZK0ZMEP
vegetarian,vegan,Proportion,1.0651622954916389,1,1.1376028266674394,1.0004714372013452,Restaurant,SRQS8F7JWA9MZ
vegetarian,vegan,Proportion,1.070696835324435,0.9232541136674268,1.2624067600353122,1.0004840595614986,Restaurant,2HRX9P6HKXA8V
vegetarian,vegan,Proportion,1.0805527510712007,1.0009955282949736,1.1783246693970635,1.002319410084062,Restaurant,JHDN7CF1C03X5
