outcome,effect_type,mean,q2.5,q97.5,rhat,ess_bulk,estimate_type,restaurant_id,color_group
vegan,NA,0.245101613699023,0.0183893175,0.4982205625,1.00447143332811,386.570991423194,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,NA,0.00234525534003333,-0.2234348275,0.222441855,1.00511456781853,569.098537985131,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,NA,-0.1186429687964,-0.4096520675,0.140895035,1.0026016333444,406.149131021101,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,NA,-0.0473533265859333,-0.3187341525,0.1967910675,1.00512906397448,659.948301688055,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,NA,0.0715293784395333,-0.18500652,0.3388142325,1.0057071002148,396.607783191848,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,NA,0.0995941748099333,-0.16872145025,0.387918182,1.00488916590961,442.974684377109,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,NA,-0.258818280507733,-0.7440657225,0.0925198875,1.00412213473282,354.798633197749,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,NA,0.151294177462967,-0.1396969475,0.4846415725,1.00617094860981,591.889670667201,Restaurant,W8T41JZK0ZMEP,Plant-based
vegan,NA,-0.0520281358296,-0.2263132384,0.10827817000000001,1.00978969524798,234.06018430349,Restaurant,EMBVNVD207CC6,Plant-based
vegan,NA,0.0228481918200367,-0.228804675,0.282369203,1.00331224271804,364.022634661689,Restaurant,EMBVNVD207CC6,Plant-based
vegan,NA,-0.0309169946907733,-0.38775541,0.3115337235,1.00568986566489,390.217193536669,Restaurant,C0BE4NDSW26QN,Plant-based
vegan,NA,-0.1075478401236,-0.68704070425,0.418705145,1.0059255775137,443.514959448112,Restaurant,C0BE4NDSW26QN,Plant-based
vegan,NA,-0.03282606484819,-0.37540119,0.31456046,1.00654667811641,397.305307290989,Restaurant,C0BE4NDSW26QN,Plant-based
vegan,NA,-0.09757060659093,-0.63073397,0.463748235,1.00770501815724,442.885650243224,Restaurant,C0BE4NDSW26QN,Plant-based
vegan,NA,0.0392813803413933,-0.24024603025,0.318955828,1.00568261728277,332.164320460531,Restaurant,V3Q26BHF3SE2H,Plant-based
vegan,NA,0.21734343774601,-0.0625123225,0.5878612125,1.00547134485197,449.05740902313,Restaurant,V3Q26BHF3SE2H,Plant-based
vegan,NA,-0.0389035259914333,-0.29013165225,0.2003845525,1.00076203746659,355.324873985898,Restaurant,V3Q26BHF3SE2H,Plant-based
vegan,NA,-0.0103472221934433,-0.31053385,0.2445878985,1.00374422384245,489.310926408529,Restaurant,V3Q26BHF3SE2H,Plant-based
vegan,NA,0.0382703573025743,-0.1415376825,0.2241894375,1.01145982725747,270.333241589264,Restaurant,V3Q26BHF3SE2H,Plant-based
vegan,NA,-0.0932058075433233,-0.283455785,0.0863181625,1.00793285780095,484.909129622934,Restaurant,V3Q26BHF3SE2H,Plant-based
vegan,NA,0.00106084804486667,-0.2122991675,0.2037483325,1.00687597450346,399.842649524255,Restaurant,V3Q26BHF3SE2H,Plant-based
vegan,NA,-0.140677265357533,-0.3739040025,0.080643735,1.00179333322645,508.324196494095,Restaurant,V3Q26BHF3SE2H,Plant-based
vegan,NA,0.118981474498667,-0.02301749475,0.27993901375,1.00749141183427,506.610348465201,Restaurant,LBZEEFSBJNB3Z,Plant-based
vegan,NA,-0.0902379317363333,-0.2237446333,0.042454402,1.01350490350314,445.15008591367,Restaurant,LBZEEFSBJNB3Z,Plant-based
vegan,NA,-0.0398575507653167,-0.205056113,0.1058657285,1.00931919200382,323.140406787834,Restaurant,SAFK7ND1HR6XS,Plant-based
vegan,NA,0.0276394174315667,-0.164382525,0.231120225,1.00895440068543,327.796506336531,Restaurant,SAFK7ND1HR6XS,Plant-based
