outcome,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,source,color_group
Egg,Presence,1.14773733049628,0.5270317819255902,1.9455227363305267,1.14773733049628,1.00962095514202,1.03839545314556,Restaurant,W8T41JZK0ZMEP,finalized_redone_trunc,Animal
Untextured,Count,1.19530542189293,1.0906685643493632,1.3090995703483237,1.19530542189293,1.0179001198628,1.00017568735827,Restaurant,1SQPTEGYPH0GA,finalized_redone_trunc,Animal
Untextured,Count,1.08001722682773,1.030500859078356,1.1325292433678076,1.08001722682773,1.00770082902765,0.999920558778355,Restaurant,9XKJD8DQTH559,finalized_redone_trunc,Animal
Untextured,Count,1.1820882476467,0.9613461688969397,1.4514853334176816,1.1820882476467,1.01636551117417,1.00055291215551,Restaurant,C0BE4NDSW26QN,finalized_redone_trunc,Animal
Untextured,Count,0.924348457836753,0.8272824761399554,1.0374541039628666,0.924348457836753,0.99201740146858,1.00282151810237,Restaurant,CB2KHY1C2G9PT,finalized_redone_trunc,Animal
Untextured,Count,4.07011347957898,1.014025897719353,27.254727709839923,4.07011347957898,1.07180820713865,1.02723563602912,Restaurant,EMBVNVD207CC6,finalized_redone_trunc,Animal
Untextured,Count,1.1257085751251,1.0253219773422249,1.2400085813046806,1.1257085751251,1.01180314440102,1.00135910228468,Restaurant,JHDN7CF1C03X5,finalized_redone_trunc,Animal
Untextured,Count,1.55464149318077,0.8899679972931889,4.069471953977753,1.55464149318077,1.0368444585136,1.01468052397313,Restaurant,LFZFT3VASXPED,finalized_redone_trunc,Animal
Untextured,Count,1.23718386848479,0.9033407892755416,1.8729011579139074,1.23718386848479,1.01980908938159,1.01464297322953,Restaurant,LQ5EH4BKGV61T,finalized_redone_trunc,Animal
Untextured,Count,1.1219630620608,0.9911148951749091,1.2652531870269923,1.1219630620608,1.0114002970173,1.00045313832555,Restaurant,S8MT0YGD2KTN9,finalized_redone_trunc,Animal
Untextured,Count,1.42254913472044,0.7786876510054735,3.143451814157701,1.42254913472044,1.02723939723864,1.01086721974932,Restaurant,SAFK7ND1HR6XS,finalized_redone_trunc,Animal
Untextured,Count,1.18572558285792,1.0680727487230046,1.3088778603851885,1.18572558285792,1.01706118893006,1.00126469788833,Restaurant,SRQS8F7JWA9MZ,finalized_redone_trunc,Animal
Untextured,Count,1.44568219007382,1.2679972978758158,1.665479550031314,1.44568219007382,1.03731442392551,1.00450635504269,Restaurant,W8T41JZK0ZMEP,finalized_redone_trunc,Animal
Untextured,Presence,27.7649072122545,12.63610572661451,58.53521272057824,27.7649072122545,1.38429827580189,1.00018595032768,Restaurant,1SQPTEGYPH0GA,finalized_redone_trunc,Animal
Untextured,Presence,3.89220797072069,0.6273806815381423,15.593099864086128,3.89220797072069,1.10666780273867,1.00157341336767,Restaurant,9XKJD8DQTH559,finalized_redone_trunc,Animal
Untextured,Presence,9.68983432841386,0.45929752559698905,50.90346520892352,9.68983432841386,1.17616941084988,1.00409260443102,Restaurant,C0BE4NDSW26QN,finalized_redone_trunc,Animal
Untextured,Presence,5.73664918024955,0.18028943450832605,30.716808103489743,5.73664918024955,1.10638353014112,1.00303353611257,Restaurant,CB2KHY1C2G9PT,finalized_redone_trunc,Animal
Untextured,Presence,141.492460995038,10.625178344135412,665.934288662041,141.492460995038,1.54640365936496,1.0028754680885,Restaurant,EMBVNVD207CC6,finalized_redone_trunc,Animal
Untextured,Presence,12.9138833173866,1.9541895889723084,53.07007711926765,12.9138833173866,1.24402528774927,1.0004907514927,Restaurant,JHDN7CF1C03X5,finalized_redone_trunc,Animal
Untextured,Presence,45.5445311780242,0.9998966665617676,194.9557773452973,45.5445311780242,1.30852464617817,1.0078084881666,Restaurant,LFZFT3VASXPED,finalized_redone_trunc,Animal
Untextured,Presence,2.29923637301952,0.8127112285219819,5.761572840385905,2.29923637301952,1.07380041973983,1.00539214347436,Restaurant,LQ5EH4BKGV61T,finalized_redone_trunc,Animal
Untextured,Presence,44.8468966832131,12.194444753950892,137.36821209477583,44.8468966832131,1.43473881350681,1.00103396956505,Restaurant,S8MT0YGD2KTN9,finalized_redone_trunc,Animal
Untextured,Presence,22.2892481010451,0.7810883002765163,108.6195326518657,22.2892481010451,1.24086071089812,1.00574609134971,Restaurant,SAFK7ND1HR6XS,finalized_redone_trunc,Animal
Untextured,Presence,1.16305240835882,1.052686057317542,1.2883022612063793,1.16305240835882,1.0150977412615,1.00186036082605,Restaurant,SRQS8F7JWA9MZ,finalized_redone_trunc,Animal
Untextured,Presence,3.62569469332478,2.433628734845934,5.4670422605497215,3.62569469332478,1.13510109932429,1.00212598892709,Restaurant,W8T41JZK0ZMEP,finalized_redone_trunc,Animal
