outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0192267942683895,0.8161396042593538,1.2761767274901168,1.2097853534142802,1.0192267942683895,NA,Restaurant,78AY09MVJVTYE,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9093764385533596,1.1423467929377882
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.018019621374747,0.886698258608189,1.1657037150555087,1.1955327761084353,1.018019621374747,NA,Restaurant,9XKJD8DQTH559,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9493948730934584,1.091604746218135
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0253750775790789,0.6810397465893778,1.5551145056592122,1.2847764701179956,1.0253750775790789,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8306264160043739,1.265784508489272
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0005365538935715,0.8840072732234528,1.1279864033663678,1.0053785125429888,1.0005365538935715,NA,Restaurant,CB2KHY1C2G9PT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9402230898535268,1.0647190081591984
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9974122569943648,0.9572063309852116,1.040348948702456,0.9744218385233478,0.9974122569943648,NA,Restaurant,ED5J990H5VAZT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.976442726654204,1.018832117078077
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0045822224203567,0.8617209199270148,1.1587635439629105,1.04677871702017,1.0045822224203567,NA,Restaurant,EMBVNVD207CC6,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9314770849985045,1.0834248720188788
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0491596653194162,0.880443892489518,1.2514468063549142,1.6159051272651928,1.0491596653194162,NA,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9591461156576537,1.1476207695199936
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9672930246252344,0.5871054982683217,1.567235563073645,0.7171013826372592,0.9672930246252344,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7529704289470284,1.242619576438184
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9876773484151643,0.7101243959181139,1.3493160919090084,0.8833868637804019,0.9876773484151643,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8384900893271754,1.1634085566296672
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9699022938963652,0.461229162539036,2.0518608087199364,0.7366816713481318,0.9699022938963652,NA,Restaurant,LFZFT3VASXPED,NA,Animal,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.6627700890806592,1.419361668856101
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.015161126281494,0.6558170932048586,1.5576920823082485,1.162384443386476,1.015161126281494,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8141293801378325,1.2658333398293993
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9392162435183448,0.6817739876296994,1.2993148970061394,0.5341410426948816,0.9392162435183448,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7967428015861038,1.1071667674092935
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9916223938740675,0.641028467515171,1.5183934228391225,0.9193126984819577,0.9916223938740675,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7958089637519881,1.235616858845767
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0007128589632646,0.924213362915842,1.0785839305749663,1.0071515007127347,1.0007128589632646,NA,Restaurant,SRQS8F7JWA9MZ,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9620481334631367,1.0409315202239857
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0107057007698936,0.9441509209050514,1.0852443691433622,1.112364583552481,1.0107057007698936,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9754265729212089,1.0472608004818798
