outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,q16,q84,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Nonvegan,Slope change,1.6381982108667885,0.23964878554710467,9.503686823456796,NA,NA,NA,Restaurant,9XKJD8DQTH559,0.6254931932679555,4.299964852375725,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.6254931932679555,4.299964852375725
Nonvegan,Slope change,0.9920789855163038,0.36768523904410466,2.707152923338977,NA,NA,NA,Restaurant,LQ5EH4BKGV61T,0.5996544877160843,1.626140314755427,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.5996544877160843,1.626140314755427
Nonvegan,Slope change,0.9821324316431419,0.8765016321942678,1.1041478508948137,NA,NA,NA,Restaurant,78AY09MVJVTYE,0.9262297599282597,1.0408011132650896,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9262297599282597,1.0408011132650896
Meat,Level change,0.825190855642152,0.6163369627850239,1.0948194425349191,NA,NA,NA,Restaurant,L69HYJ4Y3TR91,0.7071208196016606,0.9629676978469748,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7071208196016606,0.9629676978469748
Meat,Level change,0.9259090578926582,0.705171891576218,1.22324127833554,NA,NA,NA,Restaurant,ED5J990H5VAZT,0.8147098628387079,1.0525633908533467,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8147098628387079,1.0525633908533467
Meat,Level change,1.130853512088111,0.8026727381578482,1.4925909454081563,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,0.9648069957990549,1.3149848659759955,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9648069957990549,1.3149848659759955
Meat,Level change,0.10006332344201922,0.05336942681121448,0.24096924326327177,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,0.06920908893444072,0.15916653159939662,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.06920908893444072,0.15916653159939662
Meat,Level change,0.6563846800980563,0.45698014050845676,0.9778827178862981,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,0.5561488657577571,0.782245656673086,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.5561488657577571,0.782245656673086
Meat,Level change,0.8303977865128165,0.5685681737987001,1.4258664089637116,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,0.6585907932577728,1.0733541948339222,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.6585907932577728,1.0733541948339222
Meat,Level change,0.8167049116004295,0.5243278855865232,1.1633127231798785,NA,NA,NA,Restaurant,W8T41JZK0ZMEP,0.650891541221394,1.0034938188059912,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.650891541221394,1.0034938188059912
Meat,Level change,0.2124788356162619,0.10234831235195367,0.438169188095378,NA,NA,NA,Restaurant,EMBVNVD207CC6,0.14760067827311735,0.30403983547922625,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.14760067827311735,0.30403983547922625
Meat,Level change,1.0777936458794695,0.18773669750846672,3.6873628572681083,NA,NA,NA,Restaurant,C0BE4NDSW26QN,0.4457002701966266,2.356887815706495,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.4457002701966266,2.356887815706495
Meat,Level change,1.0079715527430835,0.40225430168838056,3.0602582788336536,NA,NA,NA,Restaurant,C0BE4NDSW26QN,0.634961608888778,1.6491896026668644,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.634961608888778,1.6491896026668644
