outcome,exposure_group,exposure_type,mean,q2.5,q16,q84,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
meat,Exposure: Vegetarian,Form: Count,NA,NA,-0.027260724,-0.0097820908,NA,0.9818373114242225,0.9981687133553441,NA,Restaurant,JHDN7CF1C03X5,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Count,NA,NA,-0.055708968,-4.85824000000016e-4,-3.530669253872379,0.9707178447983449,0.9970324683524093,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.530669253872379
meat,Exposure: Vegetarian,Form: Count,NA,NA,-0.038291528,-0.002619864,-4.239763995561826,0.9796193511156096,0.997942998533233,NA,Restaurant,SRQS8F7JWA9MZ,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-4.239763995561826
meat,Exposure: Vegetarian,Form: Count,NA,NA,-0.033065828,-0.0169610924,NA,0.9749597654898674,0.9974673051971495,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,-1.7925586,0.397970088,0.5294382859815342,0.47673499905964917,0.9285979138061622,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.397970088
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,-3.247062,-1.58544008,NA,0.09141689232852128,0.7872318296932348,NA,Restaurant,ED5J990H5VAZT,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,-2.31566396,-0.9597654,NA,0.1926400225122355,0.8481538777849343,NA,Restaurant,JHDN7CF1C03X5,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,-2.68411164,-0.20113904,0.11815827635589655,0.2508727350770152,0.870853990944307,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.20113904
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,-0.68049048,-0.0566764000000001,-1.4478157849430626,0.6881461749678018,0.9633144392224541,NA,Restaurant,SRQS8F7JWA9MZ,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.4478157849430626
meat,Exposure: Vegetarian,Form: Proportion,NA,NA,-4.5540848,-2.8516516,NA,0.02506256450883645,0.6916757517579344,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,-2.229141495468981,NA,0.008444144,0.207405916,-1.1357431662497401,1.1132580541483321,1.0107868530830515,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.1357431662497401
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,NA,NA,-0.062884444,-0.010880406,-4.922271457093117,0.9655191432679271,0.9964972141180294,NA,Restaurant,ED5J990H5VAZT,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-4.922271457093117
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,-3.5320584418867633,NA,0.0055410044,0.0533550864,-2.55102366409066,1.0289786568557309,1.0028607556741513,NA,Restaurant,JHDN7CF1C03X5,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.55102366409066
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,NA,NA,-0.20211026,-0.01272954,-2.5877036486645135,0.9062459788084315,0.9902038469887501,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.5877036486645135
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Count,NA,NA,-0.0207870488,0.0122314596,-3.5275260165380864,0.9962993144774164,0.9996293137211418,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-3.5275260165380864
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.006522976443030008,NA,-0.98009676,3.00697984,1.6581104982628987,2.746841483134032,1.106326613407933,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,1.6581104982628987
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Proportion,NA,NA,-1.99214168,-0.941337312,NA,0.23151132188987772,0.8638875665100582,NA,Restaurant,ED5J990H5VAZT,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.2499802142813647,0.4705352691501944,2.54455644,4.46059888,1.6879679535272745,32.57206437520531,1.4167216425200433,NA,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,2.54455644,1.6879679535272745
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Proportion,NA,NA,-3.54105264,1.08363892,1.1894711365844077,0.34964305071665946,0.9002486734404279,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,1.08363892
chicken_fish,Exposure: Alt-Protein-Modifiable,Form: Proportion,-1.839760987299938,NA,-0.673967848,0.993330272,0.5933787223851327,1.1779589707043068,1.0165131855275797,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.5933787223851327
chicken_fish,Exposure: Vegan,Form: Count,NA,NA,-0.15229586,0.03337418,-2.1126640687724847,0.9403398138022354,0.9938674846045588,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.1126640687724847
chicken_fish,Exposure: Vegan,Form: Count,-1.722133949585157,NA,0.05691924,0.29901812,-0.8718745242832182,1.1931304698966363,1.0178148750800307,NA,Restaurant,ED5J990H5VAZT,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.8718745242832182
chicken_fish,Exposure: Vegan,Form: Count,NA,NA,-0.0594441356,-0.0332389768,NA,0.9552728906005694,0.9954346301280979,NA,Restaurant,JHDN7CF1C03X5,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegan,Form: Count,-2.766446858924826,NA,-0.030960096,0.157978568,-1.3643608489096914,1.0626448585689665,1.0060945919092403,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.3643608489096914
chicken_fish,Exposure: Vegan,Form: Count,NA,NA,-0.0261641788,-0.001720276,-4.573543377914325,0.9860676166565473,0.998597948793453,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-4.573543377914325
chicken_fish,Exposure: Vegan,Form: Proportion,NA,NA,-2.626651124,0.246998664,0.5770954531366763,0.32215267495060557,0.8929068900527943,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.246998664
chicken_fish,Exposure: Vegan,Form: Proportion,NA,NA,-2.47419468,1.008096,1.1088040095262803,0.4084617517633503,0.914355622045922,NA,Restaurant,ED5J990H5VAZT,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,1.008096
chicken_fish,Exposure: Vegan,Form: Proportion,NA,NA,-2.88627658,-1.34284012,NA,0.12087189659943881,0.809529228224922,NA,Restaurant,JHDN7CF1C03X5,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegan,Form: Proportion,NA,NA,-4.291231564,-0.1888772,0.8995279176610783,0.09282678958290612,0.7884376104969689,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.1888772
chicken_fish,Exposure: Vegan,Form: Proportion,NA,NA,-1.43357852,0.2511412,0.03885036333225175,0.5510468203650327,0.9421473915799695,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,0.03885036333225175
chicken_fish,Exposure: Vegetarian,Form: Count,-3.393380989506046,NA,-0.0349175168,0.100530204,-1.7927386184382241,1.0368340629482011,1.0036237399268102,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.7927386184382241
chicken_fish,Exposure: Vegetarian,Form: Count,-4.358605084467986,NA,-0.030071048,0.055683104,-2.3302045220361003,1.0123113179593428,1.001224363922267,NA,Restaurant,ED5J990H5VAZT,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-2.3302045220361003
chicken_fish,Exposure: Vegetarian,Form: Count,NA,NA,-0.0419119744,-0.02153709,NA,0.968792033341621,0.9968344898257814,NA,Restaurant,JHDN7CF1C03X5,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Count,-2.1274332232069986,NA,0.03623014,0.203019236,-1.2068285530976475,1.1202309282599654,1.0114181804184867,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-1.2068285530976475
chicken_fish,Exposure: Vegetarian,Form: Count,NA,NA,-0.0176523516,1.47163999999998e-4,-4.717605110818006,0.9914557810996631,0.9991422750565152,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-4.717605110818006
chicken_fish,Exposure: Vegetarian,Form: Proportion,NA,NA,-2.124621376,1.00886044,1.003566833821041,0.5601699831348801,0.9436957155691175,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,1.003566833821041
chicken_fish,Exposure: Vegetarian,Form: Proportion,NA,NA,-9.2020864,-4.7518716,NA,0.0010285605278450734,0.502600579936726,NA,Restaurant,ED5J990H5VAZT,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Proportion,NA,NA,-3.60663436,-2.13288428,NA,0.057293093775709014,0.7512945310119612,NA,Restaurant,JHDN7CF1C03X5,NA,Animal,NA,NA,Animal_inner,Animal_innerdark,Animal_restwash,NA,NA
chicken_fish,Exposure: Vegetarian,Form: Proportion,NA,NA,-3.6834672,1.8578598,1.7706213075026584,0.24911229506087737,0.8702409514404271,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,1.7706213075026584
chicken_fish,Exposure: Vegetarian,Form: Proportion,NA,NA,-2.5561432,-0.542846,-0.824574958762158,0.22208744017410234,0.8603049066101562,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,NA,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,NA,-0.824574958762158
vegetarian,Exposure: Alt-Protein-Modifiable,Form: Count,NA,NA,-0.21983576,0.036274992,-1.8953656745884315,0.9099815085067087,0.9906112521189219,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-1.8953656745884315
vegetarian,Exposure: Alt-Protein-Modifiable,Form: Count,-6.86816168586204,NA,-0.009372812,0.0114680688,-3.8167137574424372,1.000929281514755,1.0000928893139451,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-3.8167137574424372
vegetarian,Exposure: Alt-Protein-Modifiable,Form: Count,NA,NA,-0.025183368,0.0191962392,-3.1936436627389124,0.9972624140413464,0.9997259035712918,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-3.1936436627389124
vegetarian,Exposure: Alt-Protein-Modifiable,Form: Count,-3.002938079967073,NA,-0.04986828,0.151204464,-1.3724131031279985,1.0468872631328137,1.0045926389874256,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-1.3724131031279985
vegetarian,Exposure: Alt-Protein-Modifiable,Form: Count,-1.6717443652905206,-2.497213772695058,0.13260696,0.24436572,-1.213477750211049,1.2053024122751765,1.0188484816448313,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.13260696,-1.213477750211049
vegetarian,Exposure: Alt-Protein-Modifiable,Form: Count,NA,NA,-0.0157272324,0.01178769988,-3.6544430811473276,0.9982641583188921,0.9998262800910511,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-3.6544430811473276
vegetarian,Exposure: Alt-Protein-Modifiable,Form: Proportion,NA,NA,-4.4925296,-0.1316504,0.691123221235401,0.09917865095499451,0.7936733899751495,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-0.1316504
vegetarian,Exposure: Alt-Protein-Modifiable,Form: Proportion,-4.115041574285023,NA,-0.20583076,0.2400308,-0.7727780551317097,1.0142130585391078,1.0014122963525074,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-0.7727780551317097
vegetarian,Exposure: Alt-Protein-Modifiable,Form: Proportion,NA,NA,-3.57964652,-1.7716212,NA,0.06915862498610195,0.7655695211852038,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,NA,NA,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,NA
vegetarian,Exposure: Alt-Protein-Modifiable,Form: Proportion,-0.4838047072852539,NA,-1.58450344,2.73813756,1.6390060981267658,1.780359125761916,1.05937754082216,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,1.6390060981267658
vegetarian,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.525812346717689,-0.48274971658655963,1.140076,2.2432068,1.021212751406606,5.420808640569412,1.18414915022276,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.140076,1.021212751406606
vegetarian,Exposure: Alt-Protein-Modifiable,Form: Proportion,NA,NA,-0.74398196,0.65371264,0.2931191114311574,0.9402119033760095,0.9938539646201917,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,0.2931191114311574
vegetarian,Exposure: Vegan,Form: Count,-3.795604221768586,NA,-0.048164492,0.091031472,-1.8263692992598497,1.0221697153693714,1.002195159843205,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-1.8263692992598497
vegetarian,Exposure: Vegan,Form: Count,-3.759277583942619,NA,-0.01729992,0.06434476,-2.2561128512275785,1.0235751009221807,1.0023328669093703,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-2.2561128512275785
vegetarian,Exposure: Vegan,Form: Count,-3.314368820630739,-4.483684405072855,0.0232553716,0.049605196,-2.7897619007683665,1.036766992322092,1.0036172475058363,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.0232553716,-2.7897619007683665
vegetarian,Exposure: Vegan,Form: Count,-4.247431369662326,NA,-0.02440228,0.052291256,-2.403158004208177,1.0149760336017974,1.0014876053887773,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-2.403158004208177
vegetarian,Exposure: Vegan,Form: Count,NA,NA,-0.5058204,-0.27378164,NA,0.6772993042515717,0.9617851404380706,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,NA,NA,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,NA
vegetarian,Exposure: Vegan,Form: Count,NA,NA,-0.013593432,0.006489228,-4.126544459085633,0.9967113694304431,0.9996706492478703,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-4.126544459085633
vegetarian,Exposure: Vegan,Form: Proportion,-0.4624223095593893,NA,-0.48824786,1.754875544,1.0239088482326946,1.8945806098926397,1.065985528355498,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,1.0239088482326946
vegetarian,Exposure: Vegan,Form: Proportion,-3.0935595276686403,NA,-0.64834064,0.7547588,0.37006400162748243,1.029764360649643,1.0029373054527686,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,0.37006400162748243
vegetarian,Exposure: Vegan,Form: Proportion,0.5226060448489022,-0.9592142168336334,1.02156424,2.35538152,1.0945944780660304,5.392860774194159,1.1835372216935631,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.02156424,1.0945944780660304
vegetarian,Exposure: Vegan,Form: Proportion,NA,NA,-1.8962848,0.888078799999999,0.8606836200251732,0.6044991590971315,0.9509103405581184,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,0.8606836200251732
vegetarian,Exposure: Vegan,Form: Proportion,NA,NA,-2.150449,-1.2684322,NA,0.17875702454970596,0.8418337085740081,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,NA,NA,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,NA
vegetarian,Exposure: Vegan,Form: Proportion,NA,NA,-0.72100932,0.59251364,0.19674201784999826,0.921123645850503,0.9918175599021493,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,0.19674201784999826
vegetarian,Exposure: Vegetarian,Form: Count,-7.380229794113715,NA,-0.051273408,0.0542827268,-2.2165913769790695,1.0006634199657445,1.0000663221992199,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-2.2165913769790695
vegetarian,Exposure: Vegetarian,Form: Count,-3.5995672343442875,NA,0.01067708,0.044036168,-2.80699774058593,1.0273169493158858,1.0026986849119408,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-2.80699774058593
vegetarian,Exposure: Vegetarian,Form: Count,-3.4360169906706117,-4.3728878409487,0.021984128,0.0422272756,-2.9609972020191897,1.0327192737747006,1.0032247277837634,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.021984128,-2.9609972020191897
vegetarian,Exposure: Vegetarian,Form: Count,-5.114336941312476,NA,-0.021548328,0.033562644,-2.782731628034313,1.0059922823219911,1.0005976185028234,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-2.782731628034313
vegetarian,Exposure: Vegetarian,Form: Count,-2.4927565804308838,-3.1990349017366886,0.061086852,0.104387692,-2.075246991119943,1.0860034518437323,1.00828456867439,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.061086852,-2.075246991119943
vegetarian,Exposure: Vegetarian,Form: Count,-6.541230148090608,NA,-0.006231224,0.009209304,-4.1019847744551905,1.0013031984260372,1.0001302434809458,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-4.1019847744551905
vegetarian,Exposure: Vegetarian,Form: Proportion,-0.02969129911314152,NA,-0.2296532,2.118661544,1.1941886981816754,2.8400154718704984,1.110023237733327,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,1.1941886981816754
vegetarian,Exposure: Vegetarian,Form: Proportion,-0.12356755481872655,NA,0.2479724,1.50348492,0.7452565087763049,2.4542592879046055,1.0939363266772693,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,0.7452565087763049
vegetarian,Exposure: Vegetarian,Form: Proportion,0.5635251135495707,-0.5592527663357378,1.1514606,2.36596232,1.1002726428502505,5.690524937306266,1.1899130651987506,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.1514606,1.1002726428502505
vegetarian,Exposure: Vegetarian,Form: Proportion,-0.5319586399366293,NA,-0.4308452,1.58707704,0.9538916723652392,1.888381286634136,1.065636208846441,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,0.9538916723652392
vegetarian,Exposure: Vegetarian,Form: Proportion,0.22359614587783683,-0.5616755953829722,0.8953004,1.60478312,0.6629452982117066,3.4856603159678476,1.1329963380979478,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.8953004,0.6629452982117066
vegetarian,Exposure: Vegetarian,Form: Proportion,-0.4918190650416325,NA,-0.1311336,1.32354492,0.6904307694537116,1.908409170533243,1.066761048295252,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,0.6904307694537116
vegan,Exposure: Alt-Protein-Modifiable,Form: Count,-3.588117342756036,NA,-0.090603864,0.144504708,-1.3369451246890551,1.0322295247149738,1.0031771414490391,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-1.3369451246890551
vegan,Exposure: Alt-Protein-Modifiable,Form: Count,-4.047898835529813,NA,0.003399944,0.0311462,-3.112692472833097,1.017538173923106,1.0017401277682192,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-3.112692472833097
vegan,Exposure: Alt-Protein-Modifiable,Form: Count,NA,NA,-0.0326665052,0.0179757848,-3.1714812173684765,0.9919132401978908,0.9991883660531616,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-3.1714812173684765
vegan,Exposure: Alt-Protein-Modifiable,Form: Count,-3.2828796604209227,NA,-0.078993664,0.1555313076,-1.2266208118797948,1.0265748782308826,1.0026262325227056,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-1.2266208118797948
vegan,Exposure: Alt-Protein-Modifiable,Form: Count,NA,NA,-0.109480596,0.025661808,-2.3751930714702185,0.958766707611344,0.995798102777811,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-2.3751930714702185
vegan,Exposure: Alt-Protein-Modifiable,Form: Count,NA,NA,-0.0246841432,0.0028376264,-4.087689411943798,0.989031368965939,0.9988976849960272,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-4.087689411943798
vegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,NA,NA,-1.8251854,1.61498124,1.238608884669373,0.8188400609296546,0.980211759046391,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,1.238608884669373
vegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,-0.7583021817601744,NA,0.19294484,0.74567184,0.035914146713588474,1.5833446868581755,1.04702619429051,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,0.035914146713588474
vegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,NA,NA,-2.633674004,-0.59479912,-1.1130890734745247,0.19446773822307872,0.8489551677612462,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-1.1130890734745247
vegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,NA,NA,-1.82977976,1.805367324,1.3713999251716837,0.9737540720335173,0.9973438837355337,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,1.3713999251716837
vegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,NA,NA,-0.8802628,0.3415088,-0.03666704454224884,0.7503353793026731,0.9716850982559397,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-0.03666704454224884
vegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,NA,NA,-0.83787964,0.5676278,0.19470037213377334,0.8716563733475927,0.9863579083810987,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,0.19470037213377334
vegan,Exposure: Vegan,Form: Count,-3.0043957107271946,NA,-0.018865472,0.1188029608,-1.6831799227138846,1.0499290862668507,1.0048841512714974,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-1.6831799227138846
vegan,Exposure: Vegan,Form: Count,-2.220026978533517,NA,0.04357732,0.17401916,-1.4156597340700867,1.1141981519843116,1.0108721772023739,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-1.4156597340700867
