model_id,term,effect_type,gender,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_1_gendermale,Gender x Level,male,-0.24303136808733333,0.18473907085419725,NA,-0.5919051,0.005051180499999928,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_1_gendermale,Gender x Level,male,0.00020647423019999982,0.04501315204477113,NA,-0.069822905,0.07908326499999994,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_1_genderfemale,Gender x Level,female,-0.044936907397633334,0.13653272456886145,NA,-0.27374975,0.18250264999999982,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_1_genderfemale,Gender x Level,female,-0.04084096008622,0.07608157828966716,NA,-0.16843855000000002,0.07672194999999998,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_2_gendermale,Gender x Level,male,-0.29922216601333335,0.11763758241662803,NA,-0.49929235,-0.11179125000000009,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_2_gendermale,Gender x Level,male,0.00020647423019999982,0.04501315204477113,NA,-0.069822905,0.07908326499999994,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_2_genderfemale,Gender x Level,female,0.033460636390733337,0.10425829465830687,NA,-0.13241815,0.21348499999999995,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_2_genderfemale,Gender x Level,female,-0.04084096008622,0.07608157828966716,NA,-0.16843855000000002,0.07672194999999998,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_3_gendermale,Gender x Level,male,0.10112539931156667,0.13211237773506923,NA,-0.1008883,0.3281582999999995,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_3_gendermale,Gender x Level,male,0.00020647423019999982,0.04501315204477113,NA,-0.069822905,0.07908326499999994,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_3_genderfemale,Gender x Level,female,0.060697853016333334,0.12374504542091928,NA,-0.12769265,0.27823944999999983,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_3_genderfemale,Gender x Level,female,-0.04084096008622,0.07608157828966716,NA,-0.16843855000000002,0.07672194999999998,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_4_gendermale,Gender x Level,male,-0.13007232509816666,0.12320064828465883,NA,-0.33966605,0.06482239499999999,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_4_gendermale,Gender x Level,male,0.00020647423019999982,0.04501315204477113,NA,-0.069822905,0.07908326499999994,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_4_genderfemale,Gender x Level,female,-0.09656797740223333,0.13032768989709653,NA,-0.32169949999999997,0.10955994999999988,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_4_genderfemale,Gender x Level,female,-0.04084096008622,0.07608157828966716,NA,-0.16843855000000002,0.07672194999999998,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
