outcome,exposure_group,exposure_type,mean,q5,q95,rhat,estimate_type,restaurant_id
chicken_fish,vegetarian,Proportion,1.6505798557652755,0.8329091229351039,2.479894107964456,1.0008398299804202,Restaurant,JHDN7CF1C03X5
chicken_fish,vegetarian,Proportion,-0.5621189181535413,-3.506557897319982,2.302585092994046,1.001917348538704,Restaurant,L69HYJ4Y3TR91
chicken_fish,vegetarian,Proportion,-4.605170185988091,-Inf,-1.6094379124341003,1.005087292642368,Restaurant,ED5J990H5VAZT
chicken_fish,vegetarian,Proportion,-0.09431067947124129,-1.7719568419318752,1.4445632692438664,1.0020950584997244,Restaurant,W8T41JZK0ZMEP
meat,mpbamod,Count,-0.020202707317519466,-0.07257069283483537,0.02955880224154443,0.999915871964774,Restaurant,SRQS8F7JWA9MZ
meat,mpbamod,Count,-0.11653381625595151,-0.4462871026284195,0.01980262729617973,1.003570589018142,Restaurant,2HRX9P6HKXA8V
meat,mpbamod,Count,-0.020202707317519466,-0.040821994520255166,0,1.0008039513103344,Restaurant,JHDN7CF1C03X5
meat,mpbamod,Count,0.02955880224154443,-0.05129329438755058,0.16551443847757333,1.0036756057816927,Restaurant,L69HYJ4Y3TR91
meat,mpbamod,Count,0.009950330853168092,-0.01005033585350145,0.03922071315328133,1.0009877036966013,Restaurant,ED5J990H5VAZT
meat,mpbamod,Count,0,-0.020202707317519466,0.01980262729617973,1.000323226427914,Restaurant,W8T41JZK0ZMEP
meat,mpbamod,Proportion,-0.2231435513142097,-0.8209805520698302,0.36464311358790924,1.0005707100580656,Restaurant,SRQS8F7JWA9MZ
meat,mpbamod,Proportion,-2.5257286443082556,-Inf,-0.18632957819149348,1.0008971582861392,Restaurant,2HRX9P6HKXA8V
meat,mpbamod,Proportion,-2.0402208285265546,-2.8134107167600364,-1.1394342831883648,1.0002407573699574,Restaurant,JHDN7CF1C03X5
meat,mpbamod,Proportion,-0.06187540371808753,-2.2072749131897207,2.553343811341229,1.000022247277456,Restaurant,L69HYJ4Y3TR91
meat,mpbamod,Proportion,0.1570037488096647,-0.4462871026284195,0.7608058290337602,1.0001463437432314,Restaurant,ED5J990H5VAZT
meat,mpbamod,Proportion,-0.37106368139083207,-1.4696759700589417,0.7561219797213337,1.0005326022787238,Restaurant,W8T41JZK0ZMEP
meat,vegan,Count,0.7323678937132266,0.5822156198526637,0.883767540168595,0.9998095131019148,Restaurant,SRQS8F7JWA9MZ
meat,vegan,Count,0.01980262729617973,-0.18632957819149348,0.22314355131420976,1.0016353540071203,Restaurant,2HRX9P6HKXA8V
meat,vegan,Count,-0.01005033585350145,-0.020202707317519466,0.009950330853168092,1.0000305105643374,Restaurant,JHDN7CF1C03X5
meat,vegan,Count,0.08617769624105241,0.02955880224154443,0.14842000511827322,1.0012910351088382,Restaurant,L69HYJ4Y3TR91
meat,vegan,Count,0.19885085874516517,0.12221763272424911,0.28517894223366247,1.0014195038137939,Restaurant,ED5J990H5VAZT
meat,vegan,Count,-0.01005033585350145,-0.020202707317519466,0.009950330853168092,0.999756636234879,Restaurant,W8T41JZK0ZMEP
meat,vegan,Proportion,2.341805806147327,1.7783364488959144,2.924773184613497,0.9997779487384696,Restaurant,SRQS8F7JWA9MZ
meat,vegan,Proportion,-0.23572233352106983,-2.5257286443082556,1.8718021769015913,0.9999496521919647,Restaurant,2HRX9P6HKXA8V
meat,vegan,Proportion,-0.08338160893905101,-0.843970070294529,0.712949807856125,1.0010173571863343,Restaurant,JHDN7CF1C03X5
meat,vegan,Proportion,1.6505798557652755,-0.13926206733350766,3.503152104185149,0.9996913522429502,Restaurant,L69HYJ4Y3TR91
meat,vegan,Proportion,-1.1394342831883648,-2.5257286443082556,0.10436001532424286,1.0001055659047962,Restaurant,ED5J990H5VAZT
meat,vegan,Proportion,-0.8915981192837836,-1.9661128563728327,0.13976194237515863,1.001981464058656,Restaurant,W8T41JZK0ZMEP
meat,vegetarian,Count,-0.01005033585350145,-0.030459207484708574,0.009950330853168092,1.0001109123658585,Restaurant,SRQS8F7JWA9MZ
meat,vegetarian,Count,0.009950330853168092,-0.09431067947124129,0.09531017980432493,1.0045770222468915,Restaurant,2HRX9P6HKXA8V
meat,vegetarian,Count,0,-0.01005033585350145,0.009950330853168092,1.0020721555382381,Restaurant,JHDN7CF1C03X5
meat,vegetarian,Count,0.0769610411361284,0.03922071315328133,0.12221763272424911,1.0003873750459877,Restaurant,L69HYJ4Y3TR91
meat,vegetarian,Count,0.11332868530700327,0.0769610411361284,0.13976194237515863,1.0003980219451063,Restaurant,ED5J990H5VAZT
meat,vegetarian,Count,-0.01005033585350145,-0.020202707317519466,0,0.9996225337913327,Restaurant,W8T41JZK0ZMEP
meat,vegetarian,Proportion,0.7793248768009977,0.3293037471426003,1.2119409739751128,1.000289940738101,Restaurant,SRQS8F7JWA9MZ
meat,vegetarian,Proportion,-1.2378743560016174,-3.506557897319982,0.7884573603642703,0.9999607514167118,Restaurant,2HRX9P6HKXA8V
meat,vegetarian,Proportion,0.5364933705145685,-0.15082288973458366,1.2556160374777743,1.0006858342833038,Restaurant,JHDN7CF1C03X5
meat,vegetarian,Proportion,-0.01005033585350145,-1.8971199848858813,1.9286186519452522,1.0002057625583194,Restaurant,L69HYJ4Y3TR91
meat,vegetarian,Proportion,-3.506557897319982,-4.605170185988091,-1.8971199848858813,1.0006215108852978,Restaurant,ED5J990H5VAZT
meat,vegetarian,Proportion,-2.5257286443082556,-3.912023005428146,-1.2729656758128873,1.0009605393204635,Restaurant,W8T41JZK0ZMEP
nonvegan,mpbamod,Count,0.009950330853168092,-0.05129329438755058,0.06765864847381486,1.00129749506058,Restaurant,SRQS8F7JWA9MZ
nonvegan,mpbamod,Count,-0.527632742082372,-0.843970070294529,-0.040821994520255166,1.0169469111512408,Restaurant,2HRX9P6HKXA8V
nonvegan,mpbamod,Count,-0.01005033585350145,-0.040821994520255166,0.009950330853168092,1.0006885734105253,Restaurant,JHDN7CF1C03X5
nonvegan,mpbamod,Count,0.11332868530700327,-0.020202707317519466,0.25464221837358075,1.0032164387976932,Restaurant,L69HYJ4Y3TR91
nonvegan,mpbamod,Count,0.01980262729617973,0,0.03922071315328133,1.0005308689675034,Restaurant,ED5J990H5VAZT
nonvegan,mpbamod,Count,0.01980262729617973,0,0.04879016416943205,1.0024163145314142,Restaurant,W8T41JZK0ZMEP
nonvegan,mpbamod,Proportion,0.16551443847757333,-0.4942963218147801,0.8415671856782185,0.9996238778395188,Restaurant,SRQS8F7JWA9MZ
nonvegan,mpbamod,Proportion,-4.605170185988091,-Inf,-1.2729656758128873,1.0009641120473451,Restaurant,2HRX9P6HKXA8V
nonvegan,mpbamod,Proportion,-2.5257286443082556,-3.506557897319982,-1.6607312068216509,1.0003215857902905,Restaurant,JHDN7CF1C03X5
nonvegan,mpbamod,Proportion,0.4762341789963717,-2.120263536200091,3.4394560937792455,1.0034127524529646,Restaurant,L69HYJ4Y3TR91
nonvegan,mpbamod,Proportion,0.22314355131420976,-0.23572233352106983,0.6678293725756554,1.0001300236022084,Restaurant,ED5J990H5VAZT
nonvegan,mpbamod,Proportion,-0.8915981192837836,-2.2072749131897207,0.44468582126144574,1.0008196360566886,Restaurant,W8T41JZK0ZMEP
nonvegan,vegan,Count,0.7323678937132266,0.5822156198526637,0.8919980393051105,1.0006214081869294,Restaurant,SRQS8F7JWA9MZ
nonvegan,vegan,Count,0.02955880224154443,-0.1743533871447778,0.23111172096338664,1.002468423306259,Restaurant,2HRX9P6HKXA8V
nonvegan,vegan,Count,0,-0.01005033585350145,0.01980262729617973,1.0001709827119876,Restaurant,JHDN7CF1C03X5
nonvegan,vegan,Count,0.10436001532424286,0.058268908123975824,0.16551443847757333,0.99983796199529,Restaurant,L69HYJ4Y3TR91
nonvegan,vegan,Count,0.3148107398400336,0.2468600779315258,0.3852624007906449,1.0007572744658806,Restaurant,ED5J990H5VAZT
nonvegan,vegan,Count,0.02955880224154443,0.009950330853168092,0.03922071315328133,1.000368077103717,Restaurant,W8T41JZK0ZMEP
nonvegan,vegan,Proportion,2.1198634561787513,1.541159071680806,2.7226103524335397,1.001354203712108,Restaurant,SRQS8F7JWA9MZ
nonvegan,vegan,Proportion,0.13976194237515863,-2.0402208285265546,2.200552367428894,1.0005786402512349,Restaurant,2HRX9P6HKXA8V
nonvegan,vegan,Proportion,0.36464311358790924,-0.4620354595965587,1.1908875647772805,1.0020876471258129,Restaurant,JHDN7CF1C03X5
nonvegan,vegan,Proportion,2.196112848483529,0.5822156198526637,3.9663217788355247,1.0027600450959178,Restaurant,L69HYJ4Y3TR91
nonvegan,vegan,Proportion,-1.0216512475319814,-2.0402208285265546,0.009950330853168092,1.0005538865849628,Restaurant,ED5J990H5VAZT
nonvegan,vegan,Proportion,0.25464221837358075,-0.8209805520698302,1.3297240096314962,1.0005230681780437,Restaurant,W8T41JZK0ZMEP
nonvegan,vegetarian,Count,0.009950330853168092,-0.020202707317519466,0.02955880224154443,1.00169305645577,Restaurant,SRQS8F7JWA9MZ
nonvegan,vegetarian,Count,-0.05129329438755058,-0.1743533871447778,0.058268908123975824,0.999950432875878,Restaurant,2HRX9P6HKXA8V
nonvegan,vegetarian,Count,0.009950330853168092,0,0.01980262729617973,1.0006649011032498,Restaurant,JHDN7CF1C03X5
nonvegan,vegetarian,Count,0.08617769624105241,0.04879016416943205,0.12221763272424911,1.0007202875744023,Restaurant,L69HYJ4Y3TR91
nonvegan,vegetarian,Count,0.1570037488096647,0.131028262406404,0.1823215567939546,0.9996465709115532,Restaurant,ED5J990H5VAZT
nonvegan,vegetarian,Count,0.01980262729617973,0.009950330853168092,0.02955880224154443,1.0002382854351997,Restaurant,W8T41JZK0ZMEP
nonvegan,vegetarian,Proportion,1.1346227261911428,0.6471032420585384,1.6389967146756448,0.9999027001412419,Restaurant,SRQS8F7JWA9MZ
nonvegan,vegetarian,Proportion,-1.6094379124341003,-3.912023005428146,0.4054651081081644,1.0028085171873335,Restaurant,2HRX9P6HKXA8V
nonvegan,vegetarian,Proportion,0.9400072584914712,0.17395330712343798,1.7369512327330598,1.0000612822047201,Restaurant,JHDN7CF1C03X5
nonvegan,vegetarian,Proportion,0.688134638736401,-0.9942522733438669,2.4265710727750367,1.000052310320002,Restaurant,L69HYJ4Y3TR91
nonvegan,vegetarian,Proportion,-1.4696759700589417,-2.659260036932778,-0.342490308946776,1.0029463478889074,Restaurant,ED5J990H5VAZT
nonvegan,vegetarian,Proportion,-0.7985076962177716,-2.120263536200091,0.45107561936021673,1.0016294280414322,Restaurant,W8T41JZK0ZMEP
total,mpbamod,Count,0.009950330853168092,-0.06187540371808753,0.06765864847381486,1.0004091756775109,Restaurant,SRQS8F7JWA9MZ
total,mpbamod,Count,-0.5108256237659907,-0.7985076962177716,-0.11653381625595151,1.0041740066855958,Restaurant,2HRX9P6HKXA8V
total,mpbamod,Count,-0.020202707317519466,-0.05129329438755058,0.009950330853168092,1.0018479775895772,Restaurant,JHDN7CF1C03X5
total,mpbamod,Count,0.13976194237515863,0,0.27763173659827955,1.0044142123162305,Restaurant,L69HYJ4Y3TR91
total,mpbamod,Count,0.01980262729617973,0,0.03922071315328133,1.0012991822976358,Restaurant,ED5J990H5VAZT
total,mpbamod,Count,0.009950330853168092,-0.020202707317519466,0.03922071315328133,0.9999697409089183,Restaurant,W8T41JZK0ZMEP
total,mpbamod,Proportion,0.131028262406404,-0.5108256237659907,0.7747271675523681,1.002009296772317,Restaurant,SRQS8F7JWA9MZ
total,mpbamod,Proportion,-4.605170185988091,-Inf,-1.3470736479666092,1.0006631220558118,Restaurant,2HRX9P6HKXA8V
total,mpbamod,Proportion,-2.659260036932778,-3.506557897319982,-1.6607312068216509,1.0005099009392835,Restaurant,JHDN7CF1C03X5
total,mpbamod,Proportion,0.6729444732424258,-2.120263536200091,3.89630004496291,1.001365662718733,Restaurant,L69HYJ4Y3TR91
total,mpbamod,Proportion,0.19885085874516517,-0.2613647641344075,0.6471032420585384,1.0003237246669558,Restaurant,ED5J990H5VAZT
total,mpbamod,Proportion,-0.8209805520698302,-2.120263536200091,0.5653138090500605,0.9998919064380964,Restaurant,W8T41JZK0ZMEP
total,vegan,Count,0.8241754429663494,0.6729444732424258,0.9820784724121582,1.0010689179403798,Restaurant,SRQS8F7JWA9MZ
total,vegan,Count,0.02955880224154443,-0.18632957819149348,0.23111172096338664,1.0021381290345543,Restaurant,2HRX9P6HKXA8V
total,vegan,Count,0,-0.01005033585350145,0.01980262729617973,1.0009002941634373,Restaurant,JHDN7CF1C03X5
total,vegan,Count,0.12221763272424911,0.0769610411361284,0.1823215567939546,1.0005110945602267,Restaurant,L69HYJ4Y3TR91
total,vegan,Count,0.30010459245033816,0.23111172096338664,0.36464311358790924,0.99999388312343,Restaurant,ED5J990H5VAZT
total,vegan,Count,0.01980262729617973,0,0.03922071315328133,0.9994535104334186,Restaurant,W8T41JZK0ZMEP
total,vegan,Proportion,2.4078456036515385,1.8229350866965048,3.017982882488811,0.9998692765606951,Restaurant,SRQS8F7JWA9MZ
total,vegan,Proportion,0.3852624007906449,-1.7719568419318752,2.333114298028869,1.0018210956022218,Restaurant,2HRX9P6HKXA8V
total,vegan,Proportion,0.36464311358790924,-0.4780358009429998,1.2149127443642704,0.9999855050527408,Restaurant,JHDN7CF1C03X5
total,vegan,Proportion,2.667922410011431,1.075002423028976,4.416186486320586,1.0007321747047973,Restaurant,L69HYJ4Y3TR91
total,vegan,Proportion,-0.10536051565782628,-0.9942522733438669,0.7701082216960737,0.9998862046340533,Restaurant,ED5J990H5VAZT
total,vegan,Proportion,0.3364722366212129,-0.843970070294529,1.4929040961781488,0.9997667012738676,Restaurant,W8T41JZK0ZMEP
total,vegetarian,Count,0.009950330853168092,-0.020202707317519466,0.02955880224154443,1.0010193656560513,Restaurant,SRQS8F7JWA9MZ
total,vegetarian,Count,-0.030459207484708574,-0.13926206733350766,0.06765864847381486,0.9998808674090958,Restaurant,2HRX9P6HKXA8V
total,vegetarian,Count,0.009950330853168092,0,0.01980262729617973,1.0022907275876531,Restaurant,JHDN7CF1C03X5
total,vegetarian,Count,0.09531017980432493,0.058268908123975824,0.131028262406404,1.000492846737457,Restaurant,L69HYJ4Y3TR91
total,vegetarian,Count,0.12221763272424911,0.09531017980432493,0.14842000511827322,1.00063568315758,Restaurant,ED5J990H5VAZT
total,vegetarian,Count,0.009950330853168092,0,0.02955880224154443,1.000382207950005,Restaurant,W8T41JZK0ZMEP
total,vegetarian,Proportion,1.1216775615991057,0.6471032420585384,1.6034198401085373,1.0006569284612372,Restaurant,SRQS8F7JWA9MZ
total,vegetarian,Proportion,-1.0498221244986778,-3.2188758248682006,0.7080357930536959,1.0010084299125694,Restaurant,2HRX9P6HKXA8V
total,vegetarian,Proportion,0.8671004876833833,0.09531017980432493,1.6582280766035324,1.0005509725625958,Restaurant,JHDN7CF1C03X5
total,vegetarian,Proportion,0.7929925155296614,-0.6348782724359695,2.3739750890807185,1.0005544872260106,Restaurant,L69HYJ4Y3TR91
total,vegetarian,Proportion,-0.8209805520698302,-1.8971199848858813,0.25464221837358075,1.0012343365728564,Restaurant,ED5J990H5VAZT
total,vegetarian,Proportion,-0.3011050927839216,-1.7147984280919266,1.0188473201992472,0.9998535060690943,Restaurant,W8T41JZK0ZMEP
vegan,mpbamod,Count,0.03922071315328133,-0.040821994520255166,0.11332868530700327,1.001564409534472,Restaurant,SRQS8F7JWA9MZ
vegan,mpbamod,Count,-0.05129329438755058,-0.2613647641344075,0.058268908123975824,1.001521024527998,Restaurant,2HRX9P6HKXA8V
vegan,mpbamod,Count,0,-0.020202707317519466,0.02955880224154443,1.0008418623182511,Restaurant,JHDN7CF1C03X5
vegan,mpbamod,Count,0.12221763272424911,0,0.3364722366212129,1.0054386446250485,Restaurant,L69HYJ4Y3TR91
vegan,mpbamod,Count,0.03922071315328133,0.01980262729617973,0.058268908123975824,1.0003070452714142,Restaurant,ED5J990H5VAZT
vegan,mpbamod,Count,0.009950330853168092,-0.020202707317519466,0.02955880224154443,0.9996209667372357,Restaurant,W8T41JZK0ZMEP
vegan,mpbamod,Proportion,0.3148107398400336,-0.7550225842780328,1.3217558399823195,1.000162914962934,Restaurant,SRQS8F7JWA9MZ
vegan,mpbamod,Proportion,-1.8971199848858813,-4.605170185988091,0.5128236264286637,1.001595369560315,Restaurant,2HRX9P6HKXA8V
vegan,mpbamod,Proportion,-2.659260036932778,-3.506557897319982,-1.7147984280919266,1.0018686859541308,Restaurant,JHDN7CF1C03X5
vegan,mpbamod,Proportion,0.9001613499442714,-1.6094379124341003,3.9611940494345954,1.0013674734872995,Restaurant,L69HYJ4Y3TR91
vegan,mpbamod,Proportion,0.9001613499442714,0.4252677354043441,1.3454723665996355,1.000521020785247,Restaurant,ED5J990H5VAZT
vegan,mpbamod,Proportion,-0.342490308946776,-1.6607312068216509,1.0188473201992472,1.0002712691919886,Restaurant,W8T41JZK0ZMEP
vegan,vegan,Count,0.2151113796169455,0.03922071315328133,0.3987761199573678,1.000194094312975,Restaurant,2HRX9P6HKXA8V
vegan,vegan,Count,0.04879016416943205,0.02955880224154443,0.06765864847381486,1.0001268511525376,Restaurant,JHDN7CF1C03X5
vegan,vegan,Count,0.20701416938432612,0.12221763272424911,0.29266961396282004,1.0001850814086042,Restaurant,L69HYJ4Y3TR91
vegan,vegan,Count,0.3576744442718159,0.2468600779315258,0.47000362924573563,1.000577848906828,Restaurant,ED5J990H5VAZT
vegan,vegan,Count,0.01980262729617973,0,0.04879016416943205,1.0010954341600358,Restaurant,W8T41JZK0ZMEP
vegan,vegan,Proportion,1.884034745337226,0.3576744442718159,3.3758795736778655,1.000606407127599,Restaurant,2HRX9P6HKXA8V
vegan,vegan,Proportion,2.157559320943788,1.3402504226184837,3.070375816549757,0.9998509031588395,Restaurant,JHDN7CF1C03X5
vegan,vegan,Proportion,2.513656063073986,1.1537315878891892,4.7170692784855,1.0006050495929821,Restaurant,L69HYJ4Y3TR91
vegan,vegan,Proportion,1.9358598132018119,1.0508216248317612,2.88703285663065,1.0005189561902579,Restaurant,ED5J990H5VAZT
vegan,vegan,Proportion,1.4327007339340465,0.14842000511827322,2.4907230351094403,1.0007640540116194,Restaurant,W8T41JZK0ZMEP
vegan,vegetarian,Count,0.009950330853168092,-0.020202707317519466,0.04879016416943205,0.9996454043366273,Restaurant,SRQS8F7JWA9MZ
vegan,vegetarian,Count,0.02955880224154443,-0.020202707317519466,0.08617769624105241,1.0006589121883132,Restaurant,2HRX9P6HKXA8V
vegan,vegetarian,Count,0.01980262729617973,0.009950330853168092,0.03922071315328133,1.0016601922322659,Restaurant,JHDN7CF1C03X5
vegan,vegetarian,Count,0.058268908123975824,0.01980262729617973,0.10436001532424286,1.0002050597377001,Restaurant,L69HYJ4Y3TR91
vegan,vegetarian,Count,0.04879016416943205,0.01980262729617973,0.0769610411361284,1.0002014351265147,Restaurant,ED5J990H5VAZT
vegan,vegetarian,Count,0.009950330853168092,0,0.02955880224154443,0.9996897152861567,Restaurant,W8T41JZK0ZMEP
vegan,vegetarian,Proportion,0.7701082216960737,-0.07257069283483537,1.5303947050936475,1.000175996101875,Restaurant,SRQS8F7JWA9MZ
vegan,vegetarian,Proportion,0.7975071958841882,-0.579818495252942,1.9810014688665833,0.9999819837603342,Restaurant,2HRX9P6HKXA8V
vegan,vegetarian,Proportion,1.3532545070416904,0.6523251860396901,2.102913897864978,1.0019533386779562,Restaurant,JHDN7CF1C03X5
vegan,vegetarian,Proportion,1.47932922708708,0.34358970439007686,3.006672213592325,1.0002232984516977,Restaurant,L69HYJ4Y3TR91
vegan,vegetarian,Proportion,1.3454723665996355,0.37843643572024505,2.4379897300002487,1.0006611949287494,Restaurant,ED5J990H5VAZT
