outcome,exposure_group,exposure_type,mean,q2.5,q97.5,rhat,estimate_type,restaurant_id
total,vegan,Proportion,1.0854726858865194,0.9659278326133066,1.2043277771574559,1.0008539645497734,Pooled,POOLED
total,vegetarian,Count,1.0498868359749058,0.9684536546407424,1.1320219839013834,1.0035231546239145,Pooled,POOLED
total,vegetarian,Proportion,1.036850465556283,0.9328335752346156,1.139139041130206,1.0004352656904227,Pooled,POOLED
vegan,mpbamod,Count,1.0272844829609649,0.8233641990551149,1.2882777514890094,1.0021267008171233,Pooled,POOLED
vegan,mpbamod,Proportion,0.9578006430914909,0.8354983966324968,1.0993092274500498,1.0004989814761498,Pooled,POOLED
vegan,vegan,Count,1.160206200096137,0.9269453442232047,1.4813823172306637,1.0268143172262534,Pooled,POOLED
vegan,vegan,Proportion,1.1781667918561947,1.0463469130580316,1.314025202679674,1.0010634966366803,Pooled,POOLED
vegan,vegetarian,Count,1.0679220249759405,0.9807879620291018,1.1638627441970946,1.000970997780158,Pooled,POOLED
vegan,vegetarian,Proportion,1.1193724293528475,1.0064959271076463,1.227524205695933,1.0000388028676452,Pooled,POOLED
vegetarian,mpbamod,Count,1.0157284908352475,0.7247334115178209,1.4261450002108012,1.0091773429823248,Pooled,POOLED
vegetarian,mpbamod,Proportion,0.9576392427104132,0.8261491935830997,1.1114889079276664,1.00097208361814,Pooled,POOLED
vegetarian,vegan,Count,1.2010355588966857,0.9142083655026181,1.5779215005180187,1.0018621216115238,Pooled,POOLED
vegetarian,vegan,Proportion,1.0790743319364706,0.9728587688859884,1.1999192945612793,1.0018647687031037,Pooled,POOLED
vegetarian,vegetarian,Count,1.073306723012719,0.9555247791134234,1.181523757078984,1.0072366137715598,Pooled,POOLED
vegetarian,vegetarian,Proportion,1.1256955123817511,0.9897698253818695,1.2477411043633104,1.0006623186656225,Pooled,POOLED
chicken_fish,mpbamod,Count,0.95,0.71,1.08,1.0010816949046422,Restaurant,2HRX9P6HKXA8V
chicken_fish,mpbamod,Count,0.99,0.95,1.03,1.0019753522712715,Restaurant,JHDN7CF1C03X5
chicken_fish,mpbamod,Count,0.97,0.75,1.15,1.0006818460096518,Restaurant,L69HYJ4Y3TR91
chicken_fish,mpbamod,Count,0.98,0.92,1.03,1.0005737749067487,Restaurant,ED5J990H5VAZT
chicken_fish,mpbamod,Count,1,0.97,1.04,0.9996169022311844,Restaurant,W8T41JZK0ZMEP
chicken_fish,mpbamod,Proportion,0.8469842998552983,0.6309573444801932,1.0976992605806495,1.0001082933575685,Restaurant,2HRX9P6HKXA8V
chicken_fish,mpbamod,Proportion,0.7860030855966228,0.6309573444801932,0.9311499150948377,0.9996660643973482,Restaurant,JHDN7CF1C03X5
chicken_fish,mpbamod,Proportion,0.8894799631049141,0.6762433378062414,1.1960316772979134,1.0006233436380847,Restaurant,L69HYJ4Y3TR91
chicken_fish,mpbamod,Proportion,0.8555037734677596,0.754770860611584,0.9635736363632673,1.0004094974432818,Restaurant,ED5J990H5VAZT
chicken_fish,mpbamod,Proportion,0.9676833077041481,0.821509903954877,1.181706031249769,1.0017192735894835,Restaurant,W8T41JZK0ZMEP
chicken_fish,vegan,Count,1.02,0.84,1.24,1.0001126464132821,Restaurant,2HRX9P6HKXA8V
chicken_fish,vegan,Count,1.02,0.99,1.05,1.0008089523317938,Restaurant,JHDN7CF1C03X5
chicken_fish,vegan,Count,1.23,0.97,1.55,1.000109105503495,Restaurant,L69HYJ4Y3TR91
chicken_fish,vegan,Count,1.76,1.25,2.44,1.0013620576964477,Restaurant,ED5J990H5VAZT
chicken_fish,vegan,Count,1.02,0.99,1.04,1.0000453859352074,Restaurant,W8T41JZK0ZMEP
chicken_fish,vegan,Proportion,1.0640236826192153,0.8977344508701224,1.2539272451403496,1.0004933689625073,Restaurant,2HRX9P6HKXA8V
