outcome,exposure_group,exposure_type,mean,mean_exp,mean_exp_p10,q2.5,q97.5,rhat,estimate_type,restaurant_id,pred_path,color_group,n_rest_in_group,rest_rank,step_size
total,vegetarian,Count,1,NA,0.9995638152971845,0.94,1.06,1.00176235025565,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/2HRX9P6HKXA8V.png,Total,18,2,0.15
total,vegetarian,Count,1,NA,1.0001560129972629,0.99,1.02,1.00076974919213,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/78AY09MVJVTYE.png,Total,18,3,0.15
total,vegetarian,Count,1.02,NA,1.0019627110536296,1.01,1.03,0.999113582332696,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/9XKJD8DQTH559.png,Total,18,4,0.15
total,vegetarian,Count,1.03,NA,1.0027955917382623,1.01,1.05,1.00202308506526,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/C0BE4NDSW26QN.png,Total,18,5,0.15
total,vegetarian,Count,1.02,NA,1.0024369537091427,1.01,1.04,0.999923886873463,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/CB2KHY1C2G9PT.png,Total,18,6,0.15
total,vegetarian,Count,1.11,NA,1.010139531464508,1.09,1.13,1.00082858057829,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/ED5J990H5VAZT.png,Total,18,7,0.15
total,vegetarian,Count,1.15,NA,1.0138104465009388,1.07,1.23,1.00764862992281,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/EMBVNVD207CC6.png,Total,18,8,0.15
total,vegetarian,Count,1,NA,1.0004776361822434,0.99,1.02,1.00045099091188,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/JHDN7CF1C03X5.png,Total,18,9,0.15
total,vegetarian,Count,1.07,NA,1.0067813282238227,1.04,1.1,1.00005822645856,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Total,18,10,0.15
total,vegetarian,Count,1.02,NA,1.0016013190400386,0.98,1.05,1.00702072126436,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/LBZEEFSBJNB3Z.png,Total,18,11,0.15
total,vegetarian,Count,1.02,NA,1.001890827030584,0.93,1.11,0.999566025236608,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/LFZFT3VASXPED.png,Total,18,12,0.15
total,vegetarian,Count,1.09,NA,1.0086679001295953,1.01,1.22,1.00148472974257,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/LQ5EH4BKGV61T.png,Total,18,13,0.15
total,vegetarian,Count,0.96,NA,0.995805222150267,0.94,0.98,0.999642358663485,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/S8MT0YGD2KTN9.png,Total,18,14,0.15
total,vegetarian,Count,1.06,NA,1.0059138312380087,0.96,1.18,0.99911733753901,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/SAFK7ND1HR6XS.png,Total,18,15,0.15
total,vegetarian,Count,1.05,NA,1.0048423559118986,1.03,1.07,0.999658379181315,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/SRQS8F7JWA9MZ.png,Total,18,16,0.15
total,vegetarian,Count,1.08,NA,1.007625933062363,1.04,1.12,1.00324159972358,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/V3Q26BHF3SE2H.png,Total,18,17,0.15
total,vegetarian,Count,1.02,NA,1.0019062400905734,1.01,1.03,1.00248476665862,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Total,18,18,0.15
total,vegetarian,Proportion,0.8944601776253098,NA,0.8944601776253098,0.821509903954877,0.9703382962383449,1.00233991261931,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/1SQPTEGYPH0GA.png,Total,18,1,0.15
total,vegetarian,Proportion,0.9806347517661008,NA,0.9806347517661008,0.8469842998552983,1.1301807132434794,1.00114389154692,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Total,18,2,0.15
total,vegetarian,Proportion,0.9971571686725279,NA,0.9971571686725279,0.9502002165056764,1.0461403787417247,1.00123892336555,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/78AY09MVJVTYE.png,Total,18,3,0.15
total,vegetarian,Proportion,1.156670213284684,NA,1.156670213284684,1.0690633991544003,1.2512928481788212,1.00088919917013,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/9XKJD8DQTH559.png,Total,18,4,0.15
total,vegetarian,Proportion,1.0140162208819086,NA,1.0140162208819086,0.9292319283974861,1.1088444625307663,1.00100714430897,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/C0BE4NDSW26QN.png,Total,18,5,0.15
total,vegetarian,Proportion,0.9909755399034115,NA,0.9909755399034115,0.9348824726202953,1.0538739520617835,1.00008012004875,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/CB2KHY1C2G9PT.png,Total,18,6,0.15
total,vegetarian,Proportion,1.1698616583723254,NA,1.1698616583723254,1.0690633991544003,1.2773084445875398,1.00136283746204,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Total,18,7,0.15
total,vegetarian,Proportion,1.1104619442489905,NA,1.1104619442489905,1.020917177548195,1.208052473618233,1.00048725255482,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/EMBVNVD207CC6.png,Total,18,8,0.15
total,vegetarian,Proportion,1.0087877381379253,NA,1.0087877381379253,0.9272776363420387,1.1031920567064655,0.999823016650642,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Total,18,9,0.15
total,vegetarian,Proportion,1.238687070065988,NA,1.238687070065988,1.0575570503382523,1.4736512372951251,0.999989189702387,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Total,18,10,0.15
total,vegetarian,Proportion,0.9949300559581433,NA,0.9949300559581433,0.9101363514059139,1.087799358808552,0.999631188292305,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/LBZEEFSBJNB3Z.png,Total,18,11,0.15
total,vegetarian,Proportion,1.1854891294772054,NA,1.1854891294772054,0.9663308284400851,1.5291197724871015,1.00037372069159,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/LFZFT3VASXPED.png,Total,18,12,0.15
total,vegetarian,Proportion,0.9906405743688476,NA,0.9906405743688476,0.8376158603010033,1.1620495159034718,1.00024684193584,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/LQ5EH4BKGV61T.png,Total,18,13,0.15
total,vegetarian,Proportion,0.893291831059419,NA,0.893291831059419,0.8271973337231157,0.9607435561536403,1.00000880750655,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/S8MT0YGD2KTN9.png,Total,18,14,0.15
total,vegetarian,Proportion,1.0792806051167185,NA,1.0792806051167185,0.8894799631049141,1.316255777016403,1.00038052941737,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/SAFK7ND1HR6XS.png,Total,18,15,0.15
total,vegetarian,Proportion,1.0815184054134812,NA,1.0815184054134812,1.0454721296829765,1.1208679050687969,1.00114378931436,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/SRQS8F7JWA9MZ.png,Total,18,16,0.15
total,vegetarian,Proportion,1.0324907390716684,NA,1.0324907390716684,0.9716416578630735,1.094635920256487,1.00076543759895,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/V3Q26BHF3SE2H.png,Total,18,17,0.15
total,vegetarian,Proportion,1.1876401812036133,NA,1.1876401812036133,1.0651622954916389,1.3311570313277052,1.00148632410803,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/total/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Total,18,18,0.15
nonvegan,mpbamod,Count,1.04,NA,1.0041042341303235,0.99,1.1,0.99980634594859,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/1SQPTEGYPH0GA.png,Animal,18,1,0.15
nonvegan,mpbamod,Count,0.88,NA,0.9872943042754962,0.76,1.01,1.00034753022509,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,18,2,0.15
nonvegan,mpbamod,Count,0.89,NA,0.9880228319954396,0.83,0.94,0.99979377936328,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/78AY09MVJVTYE.png,Animal,18,3,0.15
nonvegan,mpbamod,Count,1.06,NA,1.0060378100251746,1.04,1.08,1.00138451815796,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/9XKJD8DQTH559.png,Animal,18,4,0.15
nonvegan,mpbamod,Count,1.01,NA,1.0010527974087626,0.89,1.15,1.00009539972885,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/C0BE4NDSW26QN.png,Animal,18,5,0.15
nonvegan,mpbamod,Count,0.94,NA,0.9940030683584,0.89,1,0.999204531021544,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/CB2KHY1C2G9PT.png,Animal,18,6,0.15
nonvegan,mpbamod,Count,1.02,NA,1.0016282212716296,1,1.03,1.00071313230548,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/ED5J990H5VAZT.png,Animal,18,7,0.15
nonvegan,mpbamod,Count,1.2,NA,1.0183700137851672,1.07,1.35,1.0017088950305,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/EMBVNVD207CC6.png,Animal,18,8,0.15
nonvegan,mpbamod,Count,1.01,NA,1.0008419342272512,0.98,1.04,1.00256819809078,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/JHDN7CF1C03X5.png,Animal,18,9,0.15
nonvegan,mpbamod,Count,1.08,NA,1.0077813370869995,0.96,1.22,1.00069893835527,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,18,10,0.15
nonvegan,mpbamod,Count,1,NA,1.0004450968137797,0.93,1.09,1.00036674496163,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/LBZEEFSBJNB3Z.png,Animal,18,11,0.15
nonvegan,mpbamod,Count,1.05,NA,1.0048315962575696,0.84,1.32,1.00154936305391,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/LFZFT3VASXPED.png,Animal,18,12,0.15
nonvegan,mpbamod,Count,1.13,NA,1.0126116179005924,1,1.31,1.00073627457043,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/LQ5EH4BKGV61T.png,Animal,18,13,0.15
nonvegan,mpbamod,Count,1.02,NA,1.0021683912984016,0.92,1.14,0.999731585860922,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/S8MT0YGD2KTN9.png,Animal,18,14,0.15
nonvegan,mpbamod,Count,1.09,NA,1.0086648358337635,0.91,1.33,1.00139092027259,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/SAFK7ND1HR6XS.png,Animal,18,15,0.15
nonvegan,mpbamod,Count,1.15,NA,1.0139702858505473,1.09,1.21,1.0001670034183,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,18,16,0.15
nonvegan,mpbamod,Count,0.98,NA,0.9975681691024612,0.95,1.01,1.00016161148219,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/V3Q26BHF3SE2H.png,Animal,18,17,0.15
nonvegan,mpbamod,Count,1.02,NA,1.0021199767010645,1,1.04,1.0006585219728,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,18,18,0.15
nonvegan,mpbamod,Proportion,0.7679821181487871,NA,0.7679821181487871,0.6309573444801932,0.9053576433419918,1.00063361128206,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/1SQPTEGYPH0GA.png,Animal,18,1,0.15
nonvegan,mpbamod,Proportion,0.6930299929556901,NA,0.6930299929556901,0,0.9311499150948377,1.00142655872107,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,18,2,0.15
nonvegan,mpbamod,Proportion,0.7105895046978064,NA,0.7105895046978064,0.6309573444801932,0.821509903954877,1.00115634695736,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/78AY09MVJVTYE.png,Animal,18,3,0.15
nonvegan,mpbamod,Proportion,1.0621493330396614,NA,1.0621493330396614,0.9676833077041481,1.170077175279657,1.00026504304417,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/9XKJD8DQTH559.png,Animal,18,4,0.15
nonvegan,mpbamod,Proportion,0.6627988213168646,NA,0.6627988213168646,0,0.9028804514474342,1.00033294542483,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/C0BE4NDSW26QN.png,Animal,18,5,0.15
nonvegan,mpbamod,Proportion,0.7882632285637262,NA,0.7882632285637262,0.7247796636776955,0.8555037734677596,0.999905032672287,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/CB2KHY1C2G9PT.png,Animal,18,6,0.15
nonvegan,mpbamod,Proportion,1.0201500901168747,NA,1.0201500901168747,0.9906132650954108,1.0500712315941094,1.0004681793043,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/ED5J990H5VAZT.png,Animal,18,7,0.15
nonvegan,mpbamod,Proportion,1.0262507547513329,NA,1.0262507547513329,0.9272776363420387,1.1379158280533401,1.00114330017458,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/EMBVNVD207CC6.png,Animal,18,8,0.15
nonvegan,mpbamod,Proportion,0.9670824321971043,NA,0.9670824321971043,0.8594928497600735,1.092850178048433,1.00482270381403,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,18,9,0.15
nonvegan,mpbamod,Proportion,1.0769613494644013,NA,1.0769613494644013,0.7664958432641342,1.5166141276533731,0.999990225678712,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,18,10,0.15
nonvegan,mpbamod,Proportion,0.7487279111747309,NA,0.7487279111747309,0,0.9330329915368074,1.0004003480459,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/LBZEEFSBJNB3Z.png,Animal,18,11,0.15
nonvegan,mpbamod,Proportion,1.2176943384616015,NA,1.2176943384616015,0.7664958432641342,2.105313996781063,1.00046718502808,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/LFZFT3VASXPED.png,Animal,18,12,0.15
nonvegan,mpbamod,Proportion,1.240401330699589,NA,1.240401330699589,0.9486045450669235,1.7549582413591718,1.00039100390588,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/LQ5EH4BKGV61T.png,Animal,18,13,0.15
nonvegan,mpbamod,Proportion,1.5313472118463398,NA,1.5313472118463398,1.227241888371277,1.9124596993401173,1.0000445933136899,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/S8MT0YGD2KTN9.png,Animal,18,14,0.15
nonvegan,mpbamod,Proportion,1.1018653771456057,NA,1.1018653771456057,0.821509903954877,1.5057398071126749,0.99985020960545,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/SAFK7ND1HR6XS.png,Animal,18,15,0.15
nonvegan,mpbamod,Proportion,1.1493432826792351,NA,1.1493432826792351,1.0910377817042398,1.2146403875100338,1.00157559302491,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,18,16,0.15
nonvegan,mpbamod,Proportion,0.915057287694277,NA,0.915057287694277,0.8705505632961241,0.9607435561536403,1.00035787577406,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/V3Q26BHF3SE2H.png,Animal,18,17,0.15
nonvegan,mpbamod,Proportion,0.9727218923624333,NA,0.9727218923624333,0.8772762586965452,1.0887334987604584,0.999371992528132,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,18,18,0.15
nonvegan,vegan,Count,1.17,NA,1.015914386861799,1.14,1.21,1.0005685678707,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/1SQPTEGYPH0GA.png,Animal,18,1,0.15
nonvegan,vegan,Count,0.99,NA,0.9993888228720933,0.92,1.08,1.00070809623826,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,18,2,0.15
nonvegan,vegan,Count,1.01,NA,1.0009333706946002,0.99,1.03,1.00081088172333,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/78AY09MVJVTYE.png,Animal,18,3,0.15
nonvegan,vegan,Count,1.02,NA,1.0024580080330225,1.01,1.04,1.00111511642985,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/9XKJD8DQTH559.png,Animal,18,4,0.15
nonvegan,vegan,Count,1.05,NA,1.0048767176803346,1.01,1.09,1.00025841141992,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/C0BE4NDSW26QN.png,Animal,18,5,0.15
nonvegan,vegan,Count,1.03,NA,1.0028901031089141,1.01,1.05,0.999477615758941,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/CB2KHY1C2G9PT.png,Animal,18,6,0.15
nonvegan,vegan,Count,1.24,NA,1.021634449060654,1.18,1.31,1.00083972816549,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/ED5J990H5VAZT.png,Animal,18,7,0.15
nonvegan,vegan,Count,1.34,NA,1.030066858574864,1.19,1.53,0.999912279942738,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/EMBVNVD207CC6.png,Animal,18,8,0.15
nonvegan,vegan,Count,0.99,NA,0.9985909569648419,0.97,1,1.00033171369242,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/JHDN7CF1C03X5.png,Animal,18,9,0.15
nonvegan,vegan,Count,1.1,NA,1.009331996533089,1.05,1.15,1.00029554323538,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,18,10,0.15
nonvegan,vegan,Count,1.12,NA,1.011706929341995,1.07,1.18,1.00036179830992,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/LBZEEFSBJNB3Z.png,Animal,18,11,0.15
nonvegan,vegan,Count,1.01,NA,1.0008534309566994,0.86,1.18,1.00327667219394,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/LFZFT3VASXPED.png,Animal,18,12,0.15
nonvegan,vegan,Count,1.17,NA,1.015806568924385,1.01,1.4,1.00034695591961,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/LQ5EH4BKGV61T.png,Animal,18,13,0.15
nonvegan,vegan,Count,1,NA,1.0000101671453112,0.92,1.08,1.00194824463865,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/S8MT0YGD2KTN9.png,Animal,18,14,0.15
nonvegan,vegan,Count,1.15,NA,1.0143080504137707,0.91,1.44,1.00096161838076,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/SAFK7ND1HR6XS.png,Animal,18,15,0.15
nonvegan,vegan,Count,1.81,NA,1.0613729000429222,1.6,2.05,1.00210550127583,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,18,16,0.15
nonvegan,vegan,Count,1.15,NA,1.0136528229492061,1.09,1.21,1.00001445259922,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/V3Q26BHF3SE2H.png,Animal,18,17,0.15
nonvegan,vegan,Count,1.04,NA,1.0034701389986682,1.02,1.05,1.00045397278355,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,18,18,0.15
nonvegan,vegan,Proportion,0.8776720237858783,NA,0.8776720237858783,0.7767996097157338,0.9838794565405263,1.00079331571239,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/1SQPTEGYPH0GA.png,Animal,18,1,0.15
nonvegan,vegan,Proportion,1.000577925429854,NA,1.000577925429854,0.8633219511791956,1.1498419167118241,1.00072655635851,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,18,2,0.15
nonvegan,vegan,Proportion,1.0288658994923665,NA,1.0288658994923665,0.9791483623609768,1.0830170590841925,1.00009793573758,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/78AY09MVJVTYE.png,Animal,18,3,0.15
nonvegan,vegan,Proportion,1.1762220080631962,NA,1.1762220080631962,1.06345023813903,1.3160870370695417,1.00138060306897,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/9XKJD8DQTH559.png,Animal,18,4,0.15
