"date","datatype","station","attributes","value"
"2013-03-22T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-22T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",172
"2013-03-22T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",56
"2013-03-22T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",111
"2013-03-23T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-23T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",200
"2013-03-23T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",61
"2013-03-24T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-24T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",206
"2013-03-24T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",61
"2013-03-25T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-25T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",200
"2013-03-25T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",67
"2013-03-26T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-26T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",144
"2013-03-26T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",72
"2013-03-27T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-27T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",172
"2013-03-27T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",78
"2013-03-28T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",3
"2013-03-28T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",161
"2013-03-28T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",106
"2013-03-29T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-03-29T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",189
"2013-03-29T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",89
"2013-03-30T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",8
"2013-03-30T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",239
"2013-03-30T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",94
"2013-03-31T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",84
"2013-03-31T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",200
"2013-03-31T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",106
"2013-04-01T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",312
"2013-04-01T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",194
"2013-04-01T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",106
"2013-04-01T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",128
"2013-04-02T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-04-02T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",183
"2013-04-02T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",78
"2013-04-02T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",122
"2013-04-03T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-04-03T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",178
"2013-04-03T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",89
"2013-04-03T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",111
"2013-04-04T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",107
"2013-04-04T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",228
"2013-04-04T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",89
"2013-04-04T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",133
"2013-04-05T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",5
"2013-04-05T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",167
"2013-04-05T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",111
"2013-04-05T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",144
"2013-04-06T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-04-06T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",178
"2013-04-06T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",106
"2013-04-07T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-04-07T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",172
"2013-04-07T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",100
"2013-04-08T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-04-08T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",178
"2013-04-08T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",67
"2013-04-09T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",13
"2013-04-09T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",217
"2013-04-09T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",78
"2013-04-10T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-04-10T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",250
"2013-04-10T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",139
"2013-04-10T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",217
"2013-04-11T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-04-11T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",261
"2013-04-11T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",83
"2013-04-11T00:00:00","TOBS","GHCND:USC00040693",",,7,0800",133
"2013-04-12T00:00:00","PRCP","GHCND:USC00040693",",,7,2400",0
"2013-04-12T00:00:00","TMAX","GHCND:USC00040693",",,7,0800",217
"2013-04-12T00:00:00","TMIN","GHCND:USC00040693",",,7,0800",78
