Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO CITY,6158355,2022-09-15,2022,09,15,NA,18.4,NA,10.3,NA,14.4,NA,3.6,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-09-16,2022,09,16,NA,22.6,NA,12.6,NA,17.6,NA,0.4,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-09-17,2022,09,17,NA,23.5,NA,17.4,NA,20.4,NA,0,NA,2.4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-09-18,2022,09,18,NA,27.1,NA,19.8,NA,23.5,NA,0,NA,5.5,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-09-19,2022,09,19,NA,27.2,NA,16.6,NA,21.9,NA,0,NA,3.9,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-09-20,2022,09,20,NA,26.1,NA,15.9,NA,21,NA,0,NA,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-09-21,2022,09,21,NA,27.3,NA,16.8,NA,22,NA,0,NA,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-09-22,2022,09,22,NA,18.4,NA,8.9,NA,13.7,NA,4.3,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-09-23,2022,09,23,NA,16.2,NA,6.7,NA,11.5,NA,6.5,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-09-24,2022,09,24,NA,17.6,NA,7.9,NA,12.8,NA,5.2,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-09-25,2022,09,25,NA,17.9,NA,13.3,NA,15.6,NA,2.4,NA,0,NA,NA,NA,NA,NA,39.2,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-09-26,2022,09,26,NA,17.6,NA,11.3,NA,14.4,NA,3.6,NA,0,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-09-27,2022,09,27,NA,17.3,NA,12.2,NA,14.7,NA,3.3,NA,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-09-28,2022,09,28,NA,14.1,NA,10.1,NA,12.1,NA,5.9,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-09-29,2022,09,29,NA,14.7,NA,8.9,NA,11.8,NA,6.2,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-09-30,2022,09,30,NA,17.3,NA,8,NA,12.6,NA,5.4,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-01,2022,10,01,NA,19.3,NA,10.3,NA,14.8,NA,3.2,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-02,2022,10,02,NA,15.9,NA,7.6,NA,11.8,NA,6.2,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-03,2022,10,03,NA,14.5,NA,6.7,NA,10.6,NA,7.4,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-04,2022,10,04,NA,18.4,NA,7.1,NA,12.8,NA,5.2,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-05,2022,10,05,NA,20.7,NA,10.2,NA,15.4,NA,2.6,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-06,2022,10,06,NA,21.4,NA,13.8,NA,17.6,NA,0.4,NA,0,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-07,2022,10,07,NA,15.1,NA,4.4,NA,9.8,NA,8.2,NA,0,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-08,2022,10,08,NA,11.3,NA,3.6,NA,7.5,NA,10.5,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-09,2022,10,09,NA,15.2,NA,7.7,NA,11.4,NA,6.6,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-10,2022,10,10,NA,14.1,NA,7.7,NA,10.9,NA,7.1,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-11,2022,10,11,NA,21.4,NA,6.8,NA,14.1,NA,3.9,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-12,2022,10,12,NA,19.5,NA,14.5,NA,17,NA,1,NA,0,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-13,2022,10,13,NA,15.5,NA,7.7,NA,11.6,NA,6.4,NA,0,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-14,2022,10,14,NA,13.6,NA,7.4,NA,10.5,NA,7.5,NA,0,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-15,2022,10,15,NA,14.4,NA,7.3,NA,10.8,NA,7.2,NA,0,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-16,2022,10,16,NA,14.8,NA,6.2,NA,10.5,NA,7.5,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-17,2022,10,17,NA,10.6,NA,5.5,NA,8,NA,10,NA,0,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-18,2022,10,18,NA,9.2,NA,2.2,NA,5.7,NA,12.3,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-19,2022,10,19,NA,9,NA,4.4,NA,6.7,NA,11.3,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-20,2022,10,20,NA,7.6,NA,2.2,NA,4.9,NA,13.1,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-21,2022,10,21,NA,15.8,NA,2,NA,8.9,NA,9.1,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-22,2022,10,22,NA,19.3,NA,10.1,NA,14.7,NA,3.3,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-23,2022,10,23,NA,18.2,NA,9.6,NA,13.9,NA,4.1,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-24,2022,10,24,NA,19,NA,8.7,NA,13.8,NA,4.2,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-25,2022,10,25,NA,18.3,NA,10.7,NA,14.5,NA,3.5,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-26,2022,10,26,NA,15.9,NA,7.6,NA,11.7,NA,6.3,NA,0,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-27,2022,10,27,NA,NA,M,NA,M,NA,M,NA,M,NA,M,NA,NA,NA,NA,NA,M,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-28,2022,10,28,NA,10.2,NA,4.1,NA,7.1,NA,10.9,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-29,2022,10,29,NA,15.1,NA,4.3,NA,9.7,NA,8.3,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-30,2022,10,30,NA,14.9,NA,5.5,NA,10.2,NA,7.8,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-10-31,2022,10,31,NA,12.1,NA,8.2,NA,10.2,NA,7.8,NA,0,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-01,2022,11,01,NA,19.4,NA,9.5,NA,14.5,NA,3.5,NA,0,NA,NA,NA,NA,NA,4.9,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-02,2022,11,02,NA,13.9,NA,7.6,NA,10.7,NA,7.3,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-03,2022,11,03,NA,11.3,NA,7.3,NA,9.3,NA,8.7,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-04,2022,11,04,NA,19,NA,8.3,NA,13.7,NA,4.3,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-05,2022,11,05,NA,23.1,NA,14.4,NA,18.8,NA,0,NA,0.8,NA,NA,NA,NA,NA,2.2,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-06,2022,11,06,NA,17.8,NA,11.7,NA,14.7,NA,3.3,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-07,2022,11,07,NA,13.7,NA,4.8,NA,9.3,NA,8.7,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-08,2022,11,08,NA,10.1,NA,4.2,NA,7.1,NA,10.9,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-09,2022,11,09,NA,12.6,NA,5.3,NA,8.9,NA,9.1,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-10,2022,11,10,NA,18,NA,9,NA,13.5,NA,4.5,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-11,2022,11,11,NA,15.1,NA,12,NA,13.5,NA,4.5,NA,0,NA,NA,NA,NA,NA,8.3,NA,1,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-12,2022,11,12,NA,12,NA,3.8,NA,7.9,NA,10.1,NA,0,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-13,2022,11,13,NA,4.5,NA,-0.5,NA,2,NA,16,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-14,2022,11,14,NA,4.2,NA,-0.5,NA,1.8,NA,16.2,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-15,2022,11,15,NA,2.3,NA,-1.1,NA,0.6,NA,17.4,NA,0,NA,NA,NA,NA,NA,17.6,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-16,2022,11,16,NA,1.7,NA,-1.1,NA,0.3,NA,17.7,NA,0,NA,NA,NA,NA,NA,9.1,NA,9,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-17,2022,11,17,NA,1.9,NA,-1.7,NA,0.1,NA,17.9,NA,0,NA,NA,NA,NA,NA,0.1,NA,8,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-18,2022,11,18,NA,2.6,NA,-1.4,NA,0.6,NA,17.4,NA,0,NA,NA,NA,NA,NA,0,NA,8,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-19,2022,11,19,NA,-0.2,NA,-3.9,NA,-2,NA,20,NA,0,NA,NA,NA,NA,NA,0.1,NA,7,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-20,2022,11,20,NA,-2,NA,-5.5,NA,-3.8,NA,21.8,NA,0,NA,NA,NA,NA,NA,0.2,NA,7,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-21,2022,11,21,NA,7.3,NA,-5.2,NA,1.1,NA,16.9,NA,0,NA,NA,NA,NA,NA,0,NA,7,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-22,2022,11,22,NA,5.4,NA,0,NA,2.7,NA,15.3,NA,0,NA,NA,NA,NA,NA,0,NA,4,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-23,2022,11,23,NA,7.4,NA,-0.2,NA,3.6,NA,14.4,NA,0,NA,NA,NA,NA,NA,0,NA,3,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-24,2022,11,24,NA,8.2,NA,1.2,NA,4.7,NA,13.3,NA,0,NA,NA,NA,NA,NA,0,NA,3,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-25,2022,11,25,NA,8.1,NA,4,NA,6,NA,12,NA,0,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-26,2022,11,26,NA,11.2,NA,2,NA,6.6,NA,11.4,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-27,2022,11,27,NA,7.4,NA,3.4,NA,5.4,NA,12.6,NA,0,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-28,2022,11,28,NA,4.3,NA,1.1,NA,2.7,NA,15.3,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-29,2022,11,29,NA,6.9,NA,1.5,NA,4.2,NA,13.8,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-11-30,2022,11,30,NA,8.7,NA,-1.5,NA,3.6,NA,14.4,NA,0,NA,NA,NA,NA,NA,22.2,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-01,2022,12,01,NA,1.6,NA,-1.9,NA,-0.1,NA,18.1,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-02,2022,12,02,NA,9.4,NA,-1.4,NA,4,NA,14,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-03,2022,12,03,NA,9.9,NA,0.9,NA,5.4,NA,12.6,NA,0,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-04,2022,12,04,NA,2.3,NA,-1.8,NA,0.3,NA,17.7,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-05,2022,12,05,NA,7.6,NA,0.8,NA,4.2,NA,13.8,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-06,2022,12,06,NA,7.4,NA,5.2,NA,6.3,NA,11.7,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-07,2022,12,07,NA,8.5,NA,5.8,NA,7.1,NA,10.9,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-08,2022,12,08,NA,6.3,NA,-0.8,NA,2.8,NA,15.2,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-09,2022,12,09,NA,1.2,NA,-1.7,NA,-0.2,NA,18.2,NA,0,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-10,2022,12,10,NA,-0.4,NA,-4.4,NA,-2.4,NA,20.4,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-11,2022,12,11,NA,-0.4,NA,-1.8,NA,-1.1,NA,19.1,NA,0,NA,NA,NA,NA,NA,4.4,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-12,2022,12,12,NA,-1.1,NA,-5.2,NA,-3.2,NA,21.2,NA,0,NA,NA,NA,NA,NA,0,NA,3,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-13,2022,12,13,NA,1,NA,-6.2,NA,-2.6,NA,20.6,NA,0,NA,NA,NA,NA,NA,0,NA,3,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-14,2022,12,14,NA,0.6,NA,-5.2,NA,-2.3,NA,20.3,NA,0,NA,NA,NA,NA,NA,0,NA,3,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-15,2022,12,15,NA,2.5,NA,-0.6,NA,1,NA,17,NA,0,NA,NA,NA,NA,NA,39.8,NA,3,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-16,2022,12,16,NA,5,NA,0.2,NA,2.6,NA,15.4,NA,0,NA,NA,NA,NA,NA,9.1,NA,2,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-17,2022,12,17,NA,1.7,NA,-1,NA,0.3,NA,17.7,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-18,2022,12,18,NA,1.2,NA,-1.6,NA,-0.2,NA,18.2,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-19,2022,12,19,NA,1.9,NA,-1.2,NA,0.4,NA,17.6,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-20,2022,12,20,NA,1,NA,-1,NA,0,NA,18,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-21,2022,12,21,NA,1.3,NA,-2.7,NA,-0.7,NA,18.7,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-22,2022,12,22,NA,4.8,NA,-0.5,NA,2.2,NA,15.8,NA,0,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-23,2022,12,23,NA,4.3,NA,-13.6,NA,-4.7,NA,22.7,NA,0,NA,NA,NA,NA,NA,20.6,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-24,2022,12,24,NA,-8.1,NA,-14,NA,-11.1,NA,29.1,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-25,2022,12,25,NA,-3.9,NA,-8.6,NA,-6.2,NA,24.2,NA,0,NA,NA,NA,NA,NA,0,NA,1,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-26,2022,12,26,NA,-4.4,NA,-8.1,NA,-6.2,NA,24.2,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-27,2022,12,27,NA,0,NA,-5.7,NA,-2.8,NA,20.8,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-28,2022,12,28,NA,4.9,NA,-0.2,NA,2.3,NA,15.7,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-29,2022,12,29,NA,9.8,NA,4,NA,6.9,NA,11.1,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-30,2022,12,30,NA,11.6,NA,9.2,NA,10.4,NA,7.6,NA,0,NA,NA,NA,NA,NA,9.6,NA,0,NA,NA,M,NA,M
-79.4,43.67,TORONTO CITY,6158355,2022-12-31,2022,12,31,NA,10.7,NA,4.1,NA,7.4,NA,10.6,NA,0,NA,NA,NA,NA,NA,22.5,NA,0,NA,NA,M,NA,M
