model_id,term,effect_type,gender,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_3_gendermale,Gender x Level,male,-0.040293253971913336,0.038284483911584996,NA,-0.10571429,0.012550521899999858,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_3_genderfemale,Gender x Level,female,0.007103842884481667,0.018791987033077117,NA,-0.02285692015,0.039423106499999985,W8T41JZK0ZMEP,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_3_genderfemale,Gender x Level,female,-2.1952687963016666e-4,0.08074754285286143,NA,-0.11619177699999998,0.12162749099999996,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_4_gendermale,Gender x Level,male,-8.060500967002e-4,0.01613335173140756,NA,-0.027759636599999995,0.025698583949999968,W8T41JZK0ZMEP,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_4_gendermale,Gender x Level,male,-0.040293253971913336,0.038284483911584996,NA,-0.10571429,0.012550521899999858,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_4_genderfemale,Gender x Level,female,-0.0013136491484406333,0.01970961806199866,NA,-0.03856116089999999,0.027359217599999926,W8T41JZK0ZMEP,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_4_genderfemale,Gender x Level,female,-2.1952687963016666e-4,0.08074754285286143,NA,-0.11619177699999998,0.12162749099999996,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_5_gendermale,Gender x Level,male,-4.6921907616296666e-4,0.01743954088269223,NA,-0.03029732695,0.02750139909999997,W8T41JZK0ZMEP,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_5_gendermale,Gender x Level,male,-0.040293253971913336,0.038284483911584996,NA,-0.10571429,0.012550521899999858,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_5_genderfemale,Gender x Level,female,0.009917484368474,0.021360238219529412,NA,-0.024402872599999993,0.048022125949999994,W8T41JZK0ZMEP,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_5_genderfemale,Gender x Level,female,-2.1952687963016666e-4,0.08074754285286143,NA,-0.11619177699999998,0.12162749099999996,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_1_gendermale,Gender x Level,male,-0.025781706153053665,0.019513526597394085,NA,-0.061876408900000006,-9.130439420000386e-4,V3Q26BHF3SE2H,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_1_gendermale,Gender x Level,male,-0.040293253971913336,0.038284483911584996,NA,-0.10571429,0.012550521899999858,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_1_genderfemale,Gender x Level,female,-0.006250515576949667,0.023899363814229822,NA,-0.0410579489,0.036993842899999976,V3Q26BHF3SE2H,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_1_genderfemale,Gender x Level,female,-2.1952687963016666e-4,0.08074754285286143,NA,-0.11619177699999998,0.12162749099999996,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_2_gendermale,Gender x Level,male,-0.0223876105988019,0.01770409628897597,NA,-0.0530116883,0.002811510824999991,V3Q26BHF3SE2H,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_2_gendermale,Gender x Level,male,-0.040293253971913336,0.038284483911584996,NA,-0.10571429,0.012550521899999858,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_2_genderfemale,Gender x Level,female,-0.015653052579738595,0.022219477577601093,NA,-0.053805527699999994,0.018559234599999995,V3Q26BHF3SE2H,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_2_genderfemale,Gender x Level,female,-2.1952687963016666e-4,0.08074754285286143,NA,-0.11619177699999998,0.12162749099999996,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_3_gendermale,Gender x Level,male,-0.003909296147380767,0.019459509019030867,NA,-0.027153360350000003,0.03435030644999999,V3Q26BHF3SE2H,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_3_gendermale,Gender x Level,male,-0.040293253971913336,0.038284483911584996,NA,-0.10571429,0.012550521899999858,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_3_genderfemale,Gender x Level,female,-0.04441834979867667,0.028031308669786353,NA,-0.0966532473,-0.008512948035000014,V3Q26BHF3SE2H,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_3_genderfemale,Gender x Level,female,-2.1952687963016666e-4,0.08074754285286143,NA,-0.11619177699999998,0.12162749099999996,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_4_gendermale,Gender x Level,male,-0.0163986648851873,0.016083835760217057,NA,-0.04199294655,0.010253813599999967,V3Q26BHF3SE2H,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_4_gendermale,Gender x Level,male,-0.040293253971913336,0.038284483911584996,NA,-0.10571429,0.012550521899999858,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_4_genderfemale,Gender x Level,female,0.004181914362708667,0.024760865935434372,NA,-0.027134381200000002,0.05119504954999997,V3Q26BHF3SE2H,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_4_genderfemale,Gender x Level,female,-2.1952687963016666e-4,0.08074754285286143,NA,-0.11619177699999998,0.12162749099999996,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
78AY09MVJVTYE,exposure_78AY09MVJVTYE_1_gendermale,Gender x Level,male,-0.09919956894347834,0.08195516959912036,NA,-0.26208363,0.007795045569999978,78AY09MVJVTYE,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
mu_gamma (pooled),exposure_78AY09MVJVTYE_1_gendermale,Gender x Level,male,-0.040293253971913336,0.038284483911584996,NA,-0.10571429,0.012550521899999858,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
78AY09MVJVTYE,exposure_78AY09MVJVTYE_1_genderfemale,Gender x Level,female,0.15204285641115234,0.12274134141553707,NA,-0.028219965599999997,0.3658775919999998,78AY09MVJVTYE,NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
mu_gamma (pooled),exposure_78AY09MVJVTYE_1_genderfemale,Gender x Level,female,-2.1952687963016666e-4,0.08074754285286143,NA,-0.11619177699999998,0.12162749099999996,mu_gamma (pooled),NA,NA,A6_t2_targeted_gaussian_iid_day_gender,breakfast
