outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Meat,Level change,1.0074412701891982,0.5505105620325277,1.8573144313492056,NA,1.2420426464703804,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.738746276422601,1.3738653517081527
Meat,Level change,1.0107160443724275,0.9107253257656118,1.1231516039951992,NA,1.69184153624688,NA,Restaurant,78AY09MVJVTYE,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9580802157525079,1.0662436250700469
Meat,Slope change,0.41222361696577786,0.1559268806765532,1.1299268481744837,NA,1.3346238863737223,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.24872080824818096,0.6832090631306926
Meat,Slope change,0.9336175568505377,0.6749563043508494,1.3088469774492002,NA,1.6758149617682698,NA,Restaurant,ED5J990H5VAZT,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7884938161483066,1.1054515896109718
Meat,Slope change,1.8887567805275156,0.010138273638014712,99.60963708088246,NA,1.562470027030895,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.18101836216107814,19.70740500245071
Meat,Slope change,3891.9735056751574,13.474861234557322,147920.90060463766,NA,1.2981459605770689,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,362.6007869510276,41774.47571541859
Meat,Slope change,0.14449800995187909,0.008238434427706219,1.4108618880325279,NA,1.7407021913678407,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.03890951266152905,0.5366213414617675
Meat,Slope change,0.0025459430041097552,4.554230638974513e-5,0.7869689578416721,NA,1.3426749768744637,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,2.1127247325846882e-4,0.030679935157693725
Meat,Slope change,0.3385504547063571,0.004933021430135785,75.11630237285857,NA,1.5869763964804835,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.02901537564683123,3.950195640303502
Meat,Slope change,1.141433181570529,0.6957340263381564,1.7765792465845036,NA,1.744101157035813,NA,Restaurant,EMBVNVD207CC6,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8986444707686647,1.449816640918958
Meat,Slope change,1.0186222406340135,0.24110931177404255,5.52097819456698,NA,1.6978710511245598,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.45827363939005383,2.2641303796030163
Meat,Slope change,0.9780494773259704,0.17877876160817827,4.016030241138319,NA,1.6703583244338625,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.44217608626218863,2.1633480638534546
Meat,Slope change,0.452333378908854,0.01416302335055562,38.2235922998893,NA,1.203545045146988,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.06027798926967974,3.3943648113361817
Meat,Slope change,3.1285425707992736,0.034073747414081,76.59371833014659,NA,1.198089688527897,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.43681533003867223,22.407131673782587
Meat,Slope change,0.45181774702210675,0.15989277222640158,1.7230774814841026,NA,1.33219745776761,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.24636360900334084,0.8286097015300836
Meat,Slope change,1.4517881044925558,0.24831552773183563,8.541076643314767,NA,1.6536696646540188,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,0.5887578598980143,3.579890552478035
Meat,Slope change,0.5933986621205324,0.3906114553096259,0.8855770524863871,NA,1.6735513423423898,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.48157345235342214,0.731190580555547
Meat,Slope change,1.0511151789760815,0.3079971863969886,2.8904183306821483,NA,1.1724907799701192,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.593725256261907,1.8608659608486424
Meat,Slope change,0.9374565039736448,0.827463398399957,1.0599762924652063,NA,1.6256924536233068,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8800666740488446,0.9985887691887678
Meat,Slope change,0.9601191585788241,0.7676276169014713,1.2211118717667233,NA,1.3168910478533922,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8528945199455222,1.080823920323688
Meat,Slope change,0.3194305144569654,0.06879963246572904,2.066071891444864,NA,1.6230962985016046,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.1341059371049318,0.7608600765110286
Meat,Slope change,3.0432869826579263,0.48543170163042615,13.481541283680869,NA,1.683201660870644,NA,Restaurant,9XKJD8DQTH559,NA,Animal,Exposure: Introductions,TRUE,FALSE,Animal_inner,Animal_innerdark,Animal_restwash,1.303390920268305,7.105769661882157
Meat,Slope change,0.8625966581975951,0.3273484738471304,2.6143041313606243,NA,1.363457993395983,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.5077121061656532,1.4655411712615083
Meat,Slope change,0.9687659222311215,0.8721036186113371,1.0781979615754105,NA,1.3062307768739043,NA,Restaurant,78AY09MVJVTYE,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9177326775397647,1.0226370217003091
Chicken & fish,Level change,0.8425088517611171,0.6705680642401831,1.0629516598084205,NA,1.0038023420158984,NA,Restaurant,VLZX7K2M9QD4T,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7490935227188716,0.9475734921849349
Chicken & fish,Level change,0.7498855362558929,0.5656748597944963,1.0101836109493723,NA,1.0088915382773957,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.6467728075255065,0.8694371670281017
