"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"vegan","ED5J990H5VAZT","Level Change","Base",0.00377237960413403,-0.023222085,0.032745585
"vegan","EMBVNVD207CC6","Level Change","Base",-0.00900612176849667,-0.0747553125,0.05238705
"vegan","L69HYJ4Y3TR91","Level Change","Base",-0.00862228534379667,-0.068474925,0.0500095375
"vegan","LBZEEFSBJNB3Z","Level Change","Base",0.0110341496161,-0.042386315,0.0788483775
"vegan","LQ5EH4BKGV61T","Level Change","Base",-0.00581222565093333,-0.08072039,0.06438689
"vegan","S8MT0YGD2KTN9","Level Change","Base",-0.0296773252282467,-0.09391314,0.016903965
"vegan","SAFK7ND1HR6XS","Level Change","Base",-0.0149177467004667,-0.0723578475,0.0319622575
"vegan","SRQS8F7JWA9MZ","Level Change","Base",-0.0284665648055333,-0.07740591,0.0196785
"vegan","SRQS8F7JWA9MZ","Level Change","Base",0.0237061440132,-0.026708515,0.075977775
"vegan","V3Q26BHF3SE2H","Level Change","Base",0.0455705326045667,-0.049825065,0.14233565
"vegan","V3Q26BHF3SE2H","Level Change","Base",0.0847510495062667,-0.0169063225,0.188451725
"vegan","V3Q26BHF3SE2H","Level Change","Base",-0.0913001655706,-0.179547575,-0.00576169699999994
"vegan","V3Q26BHF3SE2H","Level Change","Base",0.00239027251715,-0.080158,0.0801032525
"vegan","W8T41JZK0ZMEP","Level Change","Base",-0.0310022621198333,-0.191707725,0.1221975
"vegan","W8T41JZK0ZMEP","Level Change","Base",0.228521376433333,0.0652670775,0.39953235
"vegan","W8T41JZK0ZMEP","Level Change","Base",-0.0505612743731333,-0.193661225,0.0803922000000001
"vegan","W8T41JZK0ZMEP","Level Change","Base",-0.0019073106633,-0.142083825,0.126074725
"vegan","W8T41JZK0ZMEP","Level Change","Base",0.0477406547454333,-0.09906322,0.220908425
"vegan","pooled","Level Change","Base",-0.00592063777646667,-0.03923432,0.0233806675
"vegan","1SQPTEGYPH0GA","Slope Change","Base",0.000954928357667333,-0.0462303525,0.0444644675
"vegan","2HRX9P6HKXA8V","Slope Change","Base",-0.0305264909185667,-0.06383054,-0.000715141075
"vegan","78AY09MVJVTYE","Slope Change","Base",-0.033816114874,-0.05704231,-0.00723713649999999
"vegan","9XKJD8DQTH559","Slope Change","Base",-0.02162445002997,-0.113624375,0.0590859450000001
