outcome,exposure_group,exposure_type,mean,q2.5,q97.5,rhat,estimate_type,restaurant_id
meat,vegan,Proportion,-0.3856624808119846,-1.7147984280919266,0.9555114450274363,0.9996578412949849,Restaurant,JHDN7CF1C03X5
meat,vegan,Proportion,1.7578579175523736,-0.3856624808119846,4.277915338416487,1.00011752818553,Restaurant,L69HYJ4Y3TR91
meat,vegan,Proportion,-0.11653381625595151,-1.9661128563728327,1.5871923034867805,1.0001346366482387,Restaurant,ED5J990H5VAZT
meat,vegan,Proportion,-0.916290731874155,-2.4079456086518722,0.5247285289349821,1.0000116788690716,Restaurant,W8T41JZK0ZMEP
meat,vegetarian,Count,0.03922071315328133,0.009950330853168092,0.06765864847381486,0.9998973111837125,Restaurant,SRQS8F7JWA9MZ
meat,vegetarian,Count,0.009950330853168092,-0.08338160893905101,0.09531017980432493,0.9999223655291921,Restaurant,2HRX9P6HKXA8V
meat,vegetarian,Count,0,-0.020202707317519466,0.01980262729617973,1.000152110600899,Restaurant,JHDN7CF1C03X5
meat,vegetarian,Count,0.058268908123975824,0,0.11332868530700327,1.000810561231359,Restaurant,L69HYJ4Y3TR91
meat,vegetarian,Count,0.10436001532424286,0.058268908123975824,0.13976194237515863,1.0003994131220846,Restaurant,ED5J990H5VAZT
meat,vegetarian,Count,-0.01005033585350145,-0.020202707317519466,0.009950330853168092,1.0006654965593693,Restaurant,W8T41JZK0ZMEP
meat,vegetarian,Proportion,0.598836501088704,0,1.2412685890696329,0.9998528415222124,Restaurant,SRQS8F7JWA9MZ
meat,vegetarian,Proportion,-0.5447271754416722,-2.659260036932778,1.5953389880545987,1.0007321836743803,Restaurant,2HRX9P6HKXA8V
meat,vegetarian,Proportion,-0.040821994520255166,-1.3862943611198906,1.3737155789130306,1.0023628788388,Restaurant,JHDN7CF1C03X5
meat,vegetarian,Proportion,1.1346227261911428,-1.2378743560016174,4.017823424314358,0.9997948270762791,Restaurant,L69HYJ4Y3TR91
meat,vegetarian,Proportion,-2.5257286443082556,-4.605170185988091,-0.7550225842780328,1.0015517156851572,Restaurant,ED5J990H5VAZT
meat,vegetarian,Proportion,-2.5257286443082556,-4.605170185988091,-0.7985076962177716,1.0004948083440062,Restaurant,W8T41JZK0ZMEP
nonvegan,mpbamod,Count,0.1906203596086497,0.10436001532424286,0.28517894223366247,1.000568882413777,Restaurant,SRQS8F7JWA9MZ
nonvegan,mpbamod,Count,-0.4155154439616658,-0.6931471805599453,-0.15082288973458366,1.0014971453801849,Restaurant,2HRX9P6HKXA8V
nonvegan,mpbamod,Count,-0.05129329438755058,-0.10536051565782628,0,0.999655904383951,Restaurant,JHDN7CF1C03X5
nonvegan,mpbamod,Count,0.12221763272424911,-0.08338160893905101,0.3148107398400336,1.0000976734312736,Restaurant,L69HYJ4Y3TR91
nonvegan,mpbamod,Count,0.01980262729617973,0,0.04879016416943205,1.0006023678556668,Restaurant,ED5J990H5VAZT
nonvegan,mpbamod,Count,0.01980262729617973,-0.01005033585350145,0.04879016416943205,1.0002647939297906,Restaurant,W8T41JZK0ZMEP
nonvegan,mpbamod,Proportion,1.8656293177945105,0.9516578757114463,2.8069901489571136,1.000038479877405,Restaurant,SRQS8F7JWA9MZ
nonvegan,mpbamod,Proportion,-Inf,-Inf,-1.3093333199837622,1.0000087836027356,Restaurant,2HRX9P6HKXA8V
nonvegan,mpbamod,Proportion,-3.506557897319982,-Inf,-1.5141277326297755,0.9996991160371369,Restaurant,JHDN7CF1C03X5
nonvegan,mpbamod,Proportion,0.35065687161316933,-3.506557897319982,4.630935393874117,0.9999873412704012,Restaurant,L69HYJ4Y3TR91
nonvegan,mpbamod,Proportion,0.23111172096338664,-0.3285040669720361,0.7975071958841882,0.9998243471914859,Restaurant,ED5J990H5VAZT
nonvegan,mpbamod,Proportion,-0.8915981192837836,-2.5257286443082556,0.8241754429663494,1.0000109652970939,Restaurant,W8T41JZK0ZMEP
nonvegan,vegan,Count,0.7323678937132266,0.5364933705145685,0.9360933591703348,0.9994732105296513,Restaurant,SRQS8F7JWA9MZ
nonvegan,vegan,Count,0.01980262729617973,-0.11653381625595151,0.14842000511827322,0.9997706521805989,Restaurant,2HRX9P6HKXA8V
nonvegan,vegan,Count,0,-0.030459207484708574,0.01980262729617973,1.0003867390626329,Restaurant,JHDN7CF1C03X5
nonvegan,vegan,Count,0.12221763272424911,0.04879016416943205,0.19885085874516517,0.9997212016382029,Restaurant,L69HYJ4Y3TR91
nonvegan,vegan,Count,0.30010459245033816,0.2151113796169455,0.3852624007906449,0.99973355241235,Restaurant,ED5J990H5VAZT
nonvegan,vegan,Count,0.02955880224154443,0,0.04879016416943205,1.000389039964431,Restaurant,W8T41JZK0ZMEP
nonvegan,vegan,Proportion,1.366091653802371,0.5877866649021191,2.169053700369523,0.9997998549273702,Restaurant,SRQS8F7JWA9MZ
nonvegan,vegan,Proportion,0.371563556432483,-1.6607312068216509,1.9300710850255671,0.999993741597194,Restaurant,2HRX9P6HKXA8V
nonvegan,vegan,Proportion,0.04879016416943205,-1.4696759700589417,1.358409157630355,1.000083426394141,Restaurant,JHDN7CF1C03X5
nonvegan,vegan,Proportion,2.057962510002712,0.3148107398400336,4.71760561531788,1.0011003733481296,Restaurant,L69HYJ4Y3TR91
nonvegan,vegan,Proportion,1.000631880307906,-0.3011050927839216,2.395164274287139,1.0004067971888917,Restaurant,ED5J990H5VAZT
nonvegan,vegan,Proportion,0.3852624007906449,-1.0216512475319814,1.6486586255873816,1.0021580162218877,Restaurant,W8T41JZK0ZMEP
nonvegan,vegetarian,Count,0.06765864847381486,0.02955880224154443,0.10436001532424286,1.000382592326774,Restaurant,SRQS8F7JWA9MZ
nonvegan,vegetarian,Count,0,-0.09431067947124129,0.08617769624105241,0.9998931228071525,Restaurant,2HRX9P6HKXA8V
nonvegan,vegetarian,Count,0.009950330853168092,-0.01005033585350145,0.02955880224154443,1.0005758769874458,Restaurant,JHDN7CF1C03X5
nonvegan,vegetarian,Count,0.0769610411361284,0.01980262729617973,0.12221763272424911,0.9996197445511991,Restaurant,L69HYJ4Y3TR91
nonvegan,vegetarian,Count,0.131028262406404,0.10436001532424286,0.16551443847757333,1.0005979345362128,Restaurant,ED5J990H5VAZT
nonvegan,vegetarian,Count,0.01980262729617973,0,0.03922071315328133,1.0007879321028776,Restaurant,W8T41JZK0ZMEP
nonvegan,vegetarian,Proportion,0.9783261227936078,0.34358970439007686,1.5953389880545987,1.0007660042113575,Restaurant,SRQS8F7JWA9MZ
nonvegan,vegetarian,Proportion,-0.2231435513142097,-2.3025850929940455,1.308332819650179,0.9996320198082138,Restaurant,2HRX9P6HKXA8V
nonvegan,vegetarian,Proportion,0.3220834991691132,-0.916290731874155,1.5085119938441398,0.9998963987411077,Restaurant,JHDN7CF1C03X5
nonvegan,vegetarian,Proportion,1.33500106673234,-0.40047756659712525,3.846310462062765,1.0036273541772747,Restaurant,L69HYJ4Y3TR91
nonvegan,vegetarian,Proportion,-0.23572233352106983,-1.6094379124341003,0.9932517730102834,1.0004117676631359,Restaurant,ED5J990H5VAZT
nonvegan,vegetarian,Proportion,-0.2613647641344075,-1.8971199848858813,1.091923300517313,1.0012676612806928,Restaurant,W8T41JZK0ZMEP
total,mpbamod,Count,0.1906203596086497,0.10436001532424286,0.28517894223366247,1.0006462380932926,Restaurant,SRQS8F7JWA9MZ
total,mpbamod,Count,-0.4155154439616658,-0.6733445532637656,-0.15082288973458366,1.0000903943140234,Restaurant,2HRX9P6HKXA8V
total,mpbamod,Count,-0.06187540371808753,-0.11653381625595151,-0.01005033585350145,0.9997856259064373,Restaurant,JHDN7CF1C03X5
total,mpbamod,Count,0.16551443847757333,-0.020202707317519466,0.371563556432483,1.0005434154744492,Restaurant,L69HYJ4Y3TR91
total,mpbamod,Count,0.01980262729617973,0,0.04879016416943205,1.00078728281434,Restaurant,ED5J990H5VAZT
total,mpbamod,Count,0.009950330853168092,-0.030459207484708574,0.04879016416943205,0.9998856104662255,Restaurant,W8T41JZK0ZMEP
total,mpbamod,Proportion,1.884034745337226,0.9631743177730056,2.784393767689544,1.0002381415717927,Restaurant,SRQS8F7JWA9MZ
total,mpbamod,Proportion,-Inf,-Inf,-1.4696759700589417,1.0001969453660582,Restaurant,2HRX9P6HKXA8V
total,mpbamod,Proportion,-3.506557897319982,-Inf,-1.5606477482646683,1.000669062723809,Restaurant,JHDN7CF1C03X5
total,mpbamod,Proportion,0.7466879474879751,-2.995732273553991,4.896495613354671,1.0004524000798924,Restaurant,L69HYJ4Y3TR91
total,mpbamod,Proportion,0.23111172096338664,-0.342490308946776,0.7747271675523681,1.000814287388464,Restaurant,ED5J990H5VAZT
total,mpbamod,Proportion,-0.8675005677047231,-2.659260036932778,0.8671004876833833,0.9997356017191819,Restaurant,W8T41JZK0ZMEP
total,vegan,Count,0.8109302162163288,0.6151856390902335,1.0188473201992472,0.9995943681778323,Restaurant,SRQS8F7JWA9MZ
total,vegan,Count,0.01980262729617973,-0.10536051565782628,0.13976194237515863,1.0011830745356909,Restaurant,2HRX9P6HKXA8V
total,vegan,Count,-0.01005033585350145,-0.030459207484708574,0.01980262729617973,1.0003714662521495,Restaurant,JHDN7CF1C03X5
total,vegan,Count,0.14842000511827322,0.0769610411361284,0.2151113796169455,1.0005391829895958,Restaurant,L69HYJ4Y3TR91
total,vegan,Count,0.30010459245033816,0.2151113796169455,0.3920420877760237,0.9997399841433678,Restaurant,ED5J990H5VAZT
total,vegan,Count,0.01980262729617973,-0.01005033585350145,0.04879016416943205,1.0000363754828732,Restaurant,W8T41JZK0ZMEP
total,vegan,Proportion,1.6524974018945473,0.8919980393051105,2.4570214462984645,1.0007035624338427,Restaurant,SRQS8F7JWA9MZ
